Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Arvydas Sabonis,sabonar01,POR,C,34,50,48,27.0,4.6,9.6,0.485,0.1,0.5,0.292,4.5,9.1,0.496,0.493,2.7,3.5,0.771,1.8,6.1,7.9,2.4,0.7,1.3,1.7,2.9,12.1
Austin Croshere,croshau01,IND,PF,23,27,0,9.2,1.2,2.8,0.427,0.3,1.1,0.276,0.9,1.7,0.522,0.48,0.7,0.9,0.87,0.6,1.1,1.7,0.4,0.3,0.3,0.9,1.2,3.4
Avery Johnson,johnsav01,SAS,PG,33,50,50,33.4,4.4,9.2,0.473,0.0,0.2,0.083,4.3,9.0,0.483,0.474,1.0,1.8,0.568,0.4,1.9,2.4,7.4,1.0,0.2,2.2,2.0,9.7
B.J. Armstrong,armstbj01,"CHO,ORL",PG,31,32,1,11.2,1.3,2.8,0.455,0.2,0.5,0.467,1.0,2.3,0.452,0.494,0.6,0.7,0.857,0.1,1.2,1.2,1.9,0.4,0.0,0.8,1.0,3.3
Ben Davis,davisbe01,NYK,PF,26,8,0,2.6,0.9,2.1,0.412,0.0,0.0,,0.9,2.1,0.412,0.412,0.4,0.8,0.5,1.1,0.3,1.4,0.4,0.0,0.0,0.1,0.5,2.1
Ben Wallace,wallabe01,WAS,C,24,46,16,26.8,2.5,4.3,0.578,0.0,0.0,,2.5,4.3,0.578,0.578,1.0,2.9,0.356,3.0,5.4,8.3,0.4,1.1,2.0,0.8,2.4,6.0
Benoit Benjamin,benjabe01,PHI,C,34,6,0,5.5,0.3,1.2,0.286,0.0,0.0,,0.3,1.2,0.286,0.286,0.0,0.0,,0.5,0.8,1.3,0.2,0.0,0.0,0.5,1.0,0.7
Bill Curley,curlebi01,MIN,PF,26,35,7,10.6,0.8,2.1,0.403,0.0,0.1,0.2,0.8,1.9,0.418,0.41,0.5,0.6,0.864,0.6,0.9,1.5,0.4,0.5,0.3,0.3,2.4,2.2
Bill Wennington,wennibi01,CHI,C,35,38,3,11.9,1.6,4.7,0.348,0.0,0.0,1.0,1.6,4.7,0.345,0.351,0.5,0.6,0.818,0.5,1.6,2.1,0.5,0.3,0.3,0.4,2.1,3.8
Billy Owens,owensbi01,SEA,SF,29,21,19,21.5,3.1,7.9,0.394,0.2,0.5,0.455,2.9,7.3,0.39,0.409,1.3,1.7,0.8,1.7,2.1,3.8,1.8,0.6,0.2,1.6,1.8,7.8
Bimbo Coles,colesbi01,GSW,PG,30,48,32,26.5,3.8,8.6,0.442,0.1,0.5,0.24,3.7,8.1,0.455,0.449,1.7,2.1,0.822,0.4,2.0,2.4,4.6,0.9,0.2,1.7,2.4,9.5
Bison Dele,delebi01,DET,C,29,49,48,24.0,4.4,8.8,0.501,0.0,0.0,0.0,4.4,8.8,0.502,0.501,1.7,2.4,0.686,1.9,3.7,5.6,1.4,0.8,0.8,2.3,3.7,10.5
Blue Edwards,edwarbl01,MIA,SF,33,24,0,11.8,1.3,3.0,0.444,0.2,0.4,0.4,1.2,2.6,0.452,0.472,0.4,0.5,0.692,0.3,1.1,1.4,1.3,0.7,0.2,0.9,1.0,3.2
Bo Outlaw,outlabo01,ORL,PF,27,31,22,27.5,2.7,5.0,0.545,0.0,0.1,0.0,2.7,4.9,0.556,0.545,1.1,2.6,0.432,1.7,3.6,5.4,1.8,1.3,1.4,1.9,2.5,6.5
Bob Sura,surabo01,CLE,PG,25,50,6,16.8,1.4,4.2,0.333,0.2,0.9,0.2,1.2,3.3,0.37,0.355,1.3,2.1,0.631,0.4,1.6,2.0,3.0,0.9,0.3,1.3,2.0,4.3
Bobby Jackson,jacksbo01,MIN,PG,25,50,12,18.8,2.8,7.0,0.405,0.2,0.5,0.37,2.6,6.4,0.408,0.42,1.2,1.6,0.772,0.9,1.8,2.7,3.3,0.8,0.1,1.5,1.5,7.1
Bobby Phills,phillbo01,CHO,SG,29,43,43,36.6,5.0,11.6,0.433,1.6,4.0,0.395,3.4,7.6,0.452,0.501,2.7,3.9,0.685,0.9,3.1,4.0,3.5,1.4,0.6,2.1,2.9,14.3
Bonzi Wells,wellsbo01,POR,SF,22,7,0,5.0,1.6,2.9,0.55,0.1,0.4,0.333,1.4,2.4,0.588,0.575,1.1,2.6,0.444,0.6,0.7,1.3,0.4,0.1,0.1,0.9,0.7,4.4
Brad Miller,millebr01,CHO,C,22,38,0,12.3,2.1,3.6,0.565,0.0,0.1,0.5,2.0,3.6,0.566,0.569,2.1,2.7,0.794,0.9,2.2,3.1,0.6,0.2,0.5,0.8,1.7,6.3
Brandon Williams,willibr01,SAS,SG,23,3,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.7,1.3,0.5,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7
Brent Barry,barrybr01,CHI,SG,27,37,30,31.9,3.8,9.6,0.396,1.4,4.6,0.302,2.4,5.0,0.484,0.469,2.1,2.7,0.772,1.1,2.8,3.9,3.1,1.1,0.3,1.9,2.6,11.1
Brent Price,pricebr01,HOU,PG,30,40,6,20.2,2.5,5.2,0.483,1.2,2.8,0.411,1.4,2.4,0.568,0.594,1.2,1.5,0.754,0.5,1.5,2.0,2.8,0.8,0.0,1.6,2.3,7.3
Brevin Knight,knighbr01,CLE,PG,23,39,38,30.4,3.4,8.1,0.425,0.0,0.1,0.0,3.4,7.9,0.432,0.425,2.7,3.6,0.745,0.4,2.9,3.4,7.7,1.8,0.2,2.7,2.9,9.6
Brian Evans,evansbr01,"NJN,MIN",SF,25,16,0,9.1,0.8,2.8,0.295,0.3,0.8,0.308,0.6,1.9,0.29,0.341,0.3,0.3,1.0,0.4,0.8,1.2,0.9,0.3,0.2,0.1,0.5,2.1
Brian Grant,grantbr01,POR,PF,26,48,46,31.8,3.8,8.0,0.479,0.0,0.0,,3.8,8.0,0.479,0.479,3.8,4.7,0.814,3.6,6.2,9.8,1.4,0.4,0.7,2.0,2.8,11.5
Brian Shaw,shawbr01,POR,PG,32,1,0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Brian Skinner,skinnbr01,LAC,PF,22,21,0,12.3,1.6,3.4,0.465,0.0,0.0,,1.6,3.4,0.465,0.465,1.0,1.6,0.606,1.0,1.6,2.5,0.0,0.5,0.6,0.9,1.0,4.1
Bruce Bowen,bowenbr01,BOS,SF,27,30,1,16.5,0.9,3.1,0.28,0.2,0.9,0.269,0.6,2.2,0.284,0.317,0.4,0.8,0.458,0.5,1.2,1.7,0.9,0.7,0.3,0.4,1.7,2.3
Bruno Šundov,sundobr01,DAL,C,18,3,0,3.7,0.7,2.3,0.286,0.0,0.0,,0.7,2.3,0.286,0.286,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.3,1.3,1.3
Bryant Reeves,reevebr01,VAN,C,25,25,14,28.1,4.1,10.0,0.406,0.0,0.0,0.0,4.1,10.0,0.408,0.406,2.7,4.6,0.578,2.0,3.5,5.5,1.5,0.5,0.3,1.9,4.1,10.8
Bryant Stith,stithbr01,DEN,SG,28,46,32,26.0,2.5,6.3,0.393,0.7,2.3,0.292,1.8,4.0,0.451,0.447,1.3,1.5,0.859,0.7,1.7,2.3,1.8,0.6,0.3,1.0,1.4,7.0
Bryce Drew,drewbr01,HOU,PG,24,34,0,13.0,1.4,3.8,0.364,0.5,1.4,0.327,0.9,2.4,0.388,0.426,0.2,0.2,1.0,0.1,0.9,0.9,1.5,0.4,0.1,0.9,1.8,3.5
Bryon Russell,russebr01,UTA,SF,28,50,50,35.4,4.3,9.4,0.464,1.0,2.9,0.354,3.3,6.4,0.514,0.519,2.7,3.4,0.795,1.3,4.0,5.3,1.5,1.5,0.3,1.5,3.1,12.4
Calbert Cheaney,cheanca01,WAS,SG,27,50,18,25.3,3.4,8.3,0.414,0.2,0.7,0.216,3.3,7.6,0.434,0.424,0.7,1.3,0.493,0.7,2.2,2.8,1.5,0.8,0.3,0.8,2.9,7.7
Carl Herrera,herreca01,"VAN,DEN",PF,32,28,0,11.0,1.1,2.7,0.395,0.0,0.0,0.0,1.1,2.7,0.4,0.395,0.2,0.4,0.455,0.9,1.3,2.2,0.1,0.4,0.3,0.6,1.5,2.3
Carlos Rogers,rogerca01,POR,PF,27,2,0,4.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.5,2.0,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,2.5
Casey Shaw,shawca01,PHI,C,23,9,0,1.6,0.1,0.9,0.125,0.0,0.0,,0.1,0.9,0.125,0.125,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.2,0.2
Cedric Ceballos,cebalce01,DAL,SF,29,13,5,27.1,4.5,10.8,0.421,0.8,2.2,0.393,3.7,8.6,0.429,0.461,2.6,3.8,0.694,1.8,4.8,6.5,0.9,0.5,0.4,2.2,1.8,12.5
Cedric Henderson,hendece02,CLE,SF,23,50,48,30.3,3.8,9.1,0.417,0.0,0.2,0.167,3.7,8.8,0.424,0.419,1.5,1.8,0.813,0.9,3.0,3.9,2.3,1.2,0.5,1.9,2.7,9.1
Charles Barkley,barklch01,HOU,PF,35,42,40,36.3,5.7,12.0,0.478,0.1,0.6,0.16,5.6,11.4,0.495,0.482,4.6,6.4,0.719,4.0,8.3,12.3,4.6,1.0,0.3,2.4,2.1,16.1
Charles Jones,jonesch03,CHI,SG,23,29,5,16.4,1.3,4.2,0.317,0.7,2.1,0.311,0.7,2.1,0.323,0.394,0.4,0.8,0.5,0.3,1.1,1.4,1.4,0.6,0.2,1.0,1.0,3.7
Charles O'Bannon,obannch01,DET,SG,23,18,1,9.2,1.3,3.1,0.429,0.0,0.1,0.0,1.3,3.1,0.436,0.429,0.4,0.4,1.0,1.0,0.9,1.9,0.7,0.1,0.2,0.4,1.2,3.1
Charles Oakley,oaklech01,TOR,PF,35,50,50,32.7,2.8,6.5,0.428,0.0,0.1,0.2,2.8,6.4,0.432,0.43,1.3,1.7,0.807,1.9,5.6,7.5,3.4,0.9,0.4,1.9,3.6,7.0
Charles Shackleford,shackch01,CHO,C,32,32,4,11.5,1.4,2.8,0.489,0.0,0.0,,1.4,2.8,0.489,0.489,0.6,0.9,0.655,1.3,2.8,4.0,0.4,0.2,0.4,0.8,2.1,3.3
Charles Smith,smithch04,LAC,SG,23,23,10,13.8,1.5,4.2,0.361,0.3,1.4,0.212,1.2,2.8,0.438,0.397,0.3,0.7,0.438,0.3,0.7,1.0,0.6,0.7,0.6,0.9,1.5,3.7
Charlie Ward,wardch01,NYK,PG,28,50,50,31.1,2.7,6.7,0.404,1.1,3.0,0.356,1.6,3.7,0.443,0.484,1.1,1.6,0.705,0.5,3.0,3.4,5.4,2.1,0.2,2.6,2.1,7.6
Chauncey Billups,billuch01,DEN,SG,22,45,41,33.1,4.2,11.0,0.386,1.9,5.2,0.362,2.4,5.8,0.408,0.472,3.5,3.8,0.913,0.5,1.6,2.1,3.8,1.3,0.3,2.2,2.6,13.9
Cherokee Parks,parksch02,VAN,C,26,48,41,23.3,2.5,5.7,0.429,0.0,0.0,0.0,2.5,5.7,0.431,0.429,0.6,1.1,0.545,1.6,3.5,5.1,0.8,0.6,0.6,1.0,2.4,5.5
Chris Anstey,anstech01,DAL,C,24,41,4,11.5,1.2,3.4,0.36,0.0,0.2,0.0,1.2,3.2,0.379,0.36,0.8,1.2,0.708,0.9,1.5,2.4,0.7,0.4,0.3,0.6,2.4,3.3
Chris Carr,carrch01,"MIN,NJN",SG,24,39,4,11.4,1.9,5.3,0.371,0.7,1.9,0.373,1.2,3.3,0.369,0.439,0.7,1.0,0.675,0.6,1.2,1.8,0.6,0.2,0.1,0.7,1.2,5.3
Chris Childs,childch01,NYK,PG,31,48,0,27.0,2.4,5.6,0.427,0.8,2.0,0.383,1.6,3.6,0.451,0.494,1.3,1.6,0.821,0.4,2.4,2.8,4.0,0.9,0.0,1.8,3.3,6.8
Chris Crawford,crawfch01,ATL,PF,23,42,30,18.7,2.6,6.1,0.431,0.3,0.8,0.333,2.4,5.3,0.446,0.453,1.4,1.7,0.814,0.9,1.3,2.1,0.6,0.2,0.3,1.1,2.5,6.9
Chris Dudley,dudlech02,NYK,C,33,46,16,14.9,1.0,2.4,0.44,0.0,0.0,,1.0,2.4,0.44,0.44,0.4,0.9,0.475,1.7,2.5,4.2,0.2,0.3,0.8,0.5,2.5,2.5
Chris Gatling,gatlich01,"NJN,MIL",C,31,48,3,16.1,2.4,5.5,0.442,0.0,0.2,0.125,2.4,5.4,0.451,0.443,0.8,1.9,0.398,1.1,2.6,3.7,0.7,0.7,0.2,1.3,2.5,5.7
Chris King,kingch01,UTA,SF,29,8,0,5.3,0.3,0.9,0.286,0.0,0.0,,0.3,0.9,0.286,0.286,0.0,0.5,0.0,0.1,1.3,1.4,0.1,0.3,0.1,0.5,1.0,0.5
Chris Mills,millsch01,GSW,SF,29,47,24,29.7,4.0,9.6,0.411,0.7,2.4,0.278,3.3,7.2,0.456,0.446,1.7,2.0,0.823,1.0,4.0,5.0,2.2,0.8,0.3,1.2,2.7,10.3
Chris Morris,morrich01,PHO,SF,33,44,2,12.2,1.5,3.4,0.43,0.4,1.3,0.286,1.1,2.1,0.516,0.483,0.9,1.0,0.87,1.2,1.5,2.8,0.5,0.4,0.3,0.5,1.2,4.2
Chris Mullin,mullich01,IND,SF,35,50,50,23.6,3.5,7.4,0.477,1.5,3.1,0.465,2.1,4.3,0.486,0.575,1.6,1.8,0.87,0.5,2.7,3.2,1.6,0.9,0.3,1.2,2.0,10.1
Chris Webber,webbech01,SAC,PF,25,42,42,40.9,9.0,18.5,0.486,0.1,0.8,0.118,8.9,17.7,0.503,0.488,1.9,4.1,0.454,3.5,9.4,13.0,4.1,1.4,2.1,3.5,3.5,20.0
Chris Whitney,whitnch01,WAS,PG,27,39,1,11.3,1.6,4.0,0.41,0.8,2.4,0.337,0.8,1.6,0.525,0.513,0.7,0.8,0.871,0.2,1.0,1.2,1.8,0.5,0.1,0.9,1.3,4.8
Christian Laettner,laettch01,DET,PF,29,16,0,21.1,2.4,6.6,0.358,0.1,0.2,0.333,2.3,6.4,0.359,0.363,2.8,3.6,0.772,1.3,2.1,3.4,1.5,0.9,0.8,1.2,1.9,7.6
Chuck Person,persoch01,CHO,SF,34,50,21,19.8,2.2,5.8,0.388,1.1,3.1,0.35,1.1,2.6,0.432,0.483,0.5,0.6,0.75,0.3,2.3,2.6,1.2,0.4,0.2,0.8,1.8,6.1
Chucky Brown,brownch01,CHO,PF,30,48,21,24.8,3.7,7.8,0.472,0.3,0.8,0.375,3.4,6.9,0.483,0.492,0.8,1.2,0.678,0.8,2.9,3.6,1.2,0.3,0.4,0.8,2.2,8.5
Clarence Weatherspoon,weathcl01,MIA,SF,28,49,3,21.2,2.9,5.4,0.534,0.0,0.0,,2.9,5.4,0.534,0.534,2.3,2.9,0.804,1.5,3.5,5.0,0.7,0.6,0.3,1.2,2.2,8.1
Clifford Robinson,robincl02,PHO,SF,32,50,35,34.8,6.0,12.6,0.475,1.2,2.8,0.417,4.8,9.8,0.492,0.521,3.3,4.7,0.697,1.4,3.2,4.5,2.6,1.5,1.2,1.8,3.1,16.4
Corey Beck,beckco01,"DET,CHO",PG,27,24,0,7.5,0.8,1.6,0.462,0.0,0.0,1.0,0.7,1.6,0.447,0.474,0.3,0.6,0.533,0.3,0.9,1.2,0.8,0.4,0.1,0.5,1.1,1.9
Corey Benjamin,benjaco01,CHI,PG,20,31,1,10.3,1.4,3.8,0.376,0.1,0.5,0.214,1.3,3.3,0.398,0.389,0.9,1.3,0.675,0.5,0.8,1.3,0.3,0.4,0.3,0.7,1.5,3.8
Corie Blount,blounco01,"LAL,CLE",PF,30,34,3,15.6,1.1,2.9,0.36,0.0,0.0,0.0,1.1,2.9,0.364,0.36,0.8,1.6,0.519,1.7,2.7,4.4,0.4,0.6,0.5,0.6,2.2,2.9
Corliss Williamson,willico02,SAC,SF,25,50,50,27.5,5.4,11.1,0.485,0.0,0.1,0.2,5.4,11.0,0.487,0.486,2.4,3.8,0.638,1.7,2.4,4.1,1.3,0.6,0.2,1.5,2.4,13.2
Cory Alexander,alexaco01,DEN,PG,25,36,4,21.6,2.7,7.2,0.373,0.8,2.9,0.286,1.9,4.3,0.432,0.431,1.0,1.2,0.841,0.2,1.9,2.1,3.3,1.0,0.1,1.9,2.1,7.3
Cory Carr,carrco01,CHI,SG,23,42,7,14.9,1.7,5.1,0.329,0.1,0.7,0.167,1.6,4.4,0.355,0.34,0.6,0.8,0.75,0.2,1.0,1.2,1.6,0.5,0.2,1.1,1.6,4.1
Cuttino Mobley,moblecu01,HOU,PG,23,49,37,29.7,3.5,8.3,0.425,1.1,3.0,0.358,2.4,5.2,0.463,0.49,1.8,2.2,0.818,0.4,1.8,2.3,2.5,0.9,0.5,1.6,2.0,9.9
Dale Davis,davisda01,IND,PF,29,50,50,27.5,3.2,6.0,0.533,0.0,0.0,,3.2,6.0,0.533,0.533,1.5,2.5,0.618,3.1,5.2,8.3,0.4,0.4,1.1,0.9,2.3,8.0
Dale Ellis,ellisda01,SEA,SF,38,48,5,25.7,3.6,8.2,0.441,2.0,4.5,0.433,1.7,3.7,0.449,0.559,1.1,1.5,0.757,0.5,1.9,2.4,0.8,0.5,0.1,0.9,1.6,10.3
Damon Jones,jonesda01,"NJN,BOS",PG,22,24,0,14.3,1.8,5.0,0.361,1.0,2.6,0.403,0.8,2.4,0.316,0.466,0.6,0.7,0.824,0.3,1.6,1.8,1.8,0.5,0.0,0.7,1.0,5.2
Damon Stoudamire,stoudda01,POR,PG,25,50,50,33.5,5.0,12.6,0.396,0.9,2.8,0.31,4.1,9.7,0.421,0.431,1.8,2.4,0.73,0.8,2.5,3.3,6.2,1.0,0.1,2.2,1.6,12.6
Dan Majerle,majerda01,MIA,SG,33,48,48,33.8,2.5,6.2,0.396,1.4,4.2,0.335,1.0,2.0,0.526,0.51,0.7,1.0,0.717,0.4,3.9,4.3,3.1,0.8,0.1,1.1,2.1,7.0
Dana Barros,barroda01,BOS,PG,31,50,16,23.1,3.4,7.4,0.453,1.3,3.2,0.4,2.1,4.2,0.493,0.539,1.3,1.5,0.877,0.3,1.8,2.1,4.2,1.0,0.1,1.8,1.3,9.3
Danny Ferry,ferryda01,CLE,PF,32,50,10,21.2,2.8,5.9,0.476,0.8,1.9,0.392,2.1,4.0,0.518,0.541,0.6,0.7,0.879,0.3,1.7,2.0,1.1,0.5,0.2,0.8,2.3,7.0
Danny Fortson,fortsda01,DEN,PF,22,50,38,28.3,3.8,7.7,0.495,0.0,0.1,0.0,3.8,7.7,0.499,0.495,3.4,4.6,0.727,4.2,7.4,11.6,0.6,0.6,0.4,1.5,4.2,11.0
Danny Manning,mannida01,PHO,PF,32,50,5,23.7,3.7,7.7,0.484,0.0,0.2,0.111,3.7,7.5,0.493,0.486,1.6,2.2,0.696,1.2,3.1,4.4,2.3,0.7,0.8,1.4,2.6,9.1
Danny Schayes,schayda01,ORL,C,39,19,1,7.5,0.6,1.5,0.379,0.0,0.0,,0.6,1.5,0.379,0.379,0.3,0.4,0.75,0.2,0.6,0.7,0.2,0.1,0.1,0.4,1.2,1.5
Darrell Armstrong,armstda01,ORL,PG,30,50,15,30.0,4.6,10.4,0.441,1.4,3.8,0.365,3.2,6.7,0.483,0.507,3.2,3.6,0.904,1.1,2.5,3.6,6.7,2.2,0.1,3.2,1.8,13.8
Darrick Martin,martida01,LAC,PG,27,37,25,25.4,2.8,7.5,0.367,0.8,2.9,0.292,1.9,4.6,0.413,0.423,1.6,2.1,0.803,0.1,1.2,1.3,3.9,1.2,0.1,1.8,2.2,8.0
David Robinson,robinda01,SAS,C,33,49,49,31.7,5.5,10.8,0.509,0.0,0.0,0.0,5.5,10.7,0.51,0.509,4.9,7.4,0.658,3.0,7.0,10.0,2.1,1.4,2.4,2.2,2.9,15.8
