Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Clem Haskins,haskicl01,WSB,SG,31,70,,10.0,1.6,4.1,0.397,,,,1.6,4.1,0.397,0.397,0.8,0.9,0.841,0.4,0.7,1.1,1.1,0.3,0.1,,1.0,4.0
Cliff Meely,meelycl01,HOU,PF,27,48,,15.7,3.3,7.3,0.447,,,,3.3,7.3,0.447,0.447,1.4,2.0,0.723,1.1,2.3,3.4,0.9,0.4,0.4,,2.4,7.9
Clifford Ray,raycl01,GSW,C,26,82,,30.7,3.6,7.0,0.522,,,,3.6,7.0,0.522,0.522,2.1,3.5,0.602,3.2,7.5,10.6,2.2,1.2,1.4,,3.7,9.4
Clyde Lee,leecl01,"ATL,PHI",C,30,80,,30.7,2.2,5.3,0.412,,,,2.2,5.3,0.412,0.412,1.5,2.2,0.672,3.6,5.9,9.5,1.3,0.4,0.3,,3.6,5.9
Connie Hawkins,hawkico01,LAL,PF,32,43,,23.9,3.2,7.5,0.429,,,,3.2,7.5,0.429,0.429,1.6,2.3,0.687,1.3,3.3,4.6,2.8,1.2,0.5,,2.7,8.0
Connie Norman,normaco01,PHI,SG,21,12,,6.0,1.9,3.7,0.523,,,,1.9,3.7,0.523,0.523,0.2,0.3,0.667,0.3,0.8,1.0,0.3,0.3,0.1,,0.8,4.0
Corky Calhoun,calhoco01,"PHO,LAL",SF,24,70,,19.7,1.9,4.5,0.415,,,,1.9,4.5,0.415,0.415,0.8,1.1,0.753,1.6,2.3,3.8,1.1,0.8,0.4,,2.6,4.6
Cornell Warner,warneco01,MIL,PF,26,79,,31.9,3.1,6.8,0.458,,,,3.1,6.8,0.458,0.458,1.3,2.0,0.684,3.0,7.3,10.3,1.6,0.6,0.7,,3.4,7.6
Curtis Perry,perrycu01,PHO,PF,26,79,,34.0,5.5,11.6,0.477,,,,5.5,11.6,0.477,0.477,2.3,3.2,0.719,4.4,7.5,11.9,2.4,1.4,1.0,,3.6,13.4
Curtis Rowe,rowecu01,DET,PF,25,82,,34.0,5.1,10.7,0.483,,,,5.1,10.7,0.483,0.483,2.1,2.8,0.753,2.1,5.0,7.1,1.5,0.6,0.5,,2.3,12.4
Dale Schlueter,schluda01,BUF,C,29,76,,12.7,1.2,2.3,0.517,,,,1.2,2.3,0.517,0.517,1.1,1.6,0.694,1.0,2.4,3.5,1.4,0.2,0.6,,2.1,3.5
Dan Anderson,anderda02,POR,SG,24,43,,10.5,1.1,2.4,0.448,,,,1.1,2.4,0.448,0.448,0.6,0.7,0.867,0.2,0.5,0.7,1.9,0.4,0.0,,1.0,2.8
Dave Bing,bingda01,DET,PG,31,79,,40.8,7.3,16.9,0.434,,,,7.3,16.9,0.434,0.434,4.3,5.4,0.809,1.1,2.5,3.6,7.7,1.5,0.3,,2.8,19.0
Dave Cowens,cowenda01,BOS,C,26,65,,40.5,8.8,18.4,0.475,,,,8.8,18.4,0.475,0.475,2.9,3.8,0.783,3.5,11.2,14.7,4.6,1.3,1.1,,3.7,20.4
Dave Stallworth,stallda01,NYK,SF,33,7,,8.1,0.7,2.6,0.278,,,,0.7,2.6,0.278,0.278,0.0,0.0,,0.9,2.0,2.9,0.3,0.4,0.4,,1.4,1.4
Dave Wohl,wohlda01,HOU,PG,25,75,,23.0,2.7,6.2,0.439,,,,2.7,6.2,0.439,0.439,1.1,1.4,0.745,0.3,1.1,1.5,4.5,1.0,0.1,,2.5,6.5
Dean Meminger,meminde01,ATL,PG,26,80,,27.2,2.9,6.3,0.466,,,,2.9,6.3,0.466,0.466,2.1,3.3,0.639,1.1,1.6,2.7,5.0,1.5,0.1,,2.0,7.9
Dean Tolson,tolsode01,SEA,PF,23,19,,4.6,0.8,1.9,0.432,,,,0.8,1.9,0.432,0.432,0.6,0.9,0.647,0.6,0.5,1.2,0.3,0.2,0.3,,0.6,2.3
Dennis Awtrey,awtrede01,PHO,C,26,82,,34.6,4.1,8.8,0.47,,,,4.1,8.8,0.47,0.47,1.6,2.4,0.677,3.0,5.6,8.6,4.2,0.7,0.6,,2.8,9.9
Dennis Bell,bellde01,NYK,SF,23,52,,8.9,1.3,3.5,0.376,,,,1.3,3.5,0.376,0.376,0.4,0.7,0.556,0.9,1.1,2.0,0.5,0.4,0.2,,1.0,3.0
Dennis DuVal,duvalde01,WSB,PG,22,37,,3.7,0.6,1.8,0.369,,,,0.6,1.8,0.369,0.369,0.3,0.5,0.667,0.2,0.4,0.6,0.4,0.4,0.1,,0.9,1.6
Derrek Dickey,dickede01,GSW,PF,23,80,,23.2,3.4,7.1,0.482,,,,3.4,7.1,0.482,0.482,0.8,1.2,0.667,2.4,4.5,6.9,1.6,0.7,0.2,,2.5,7.7
Dick Cunningham,cunnidi01,MIL,C,28,2,,4.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,,0.5,0.0
Dick Gibbs,gibbsdi01,WSB,SF,26,59,,7.2,1.3,3.2,0.389,,,,1.3,3.2,0.389,0.389,0.8,1.1,0.75,0.4,0.6,1.0,0.3,0.2,0.1,,1.0,3.3
Dick Snyder,snydedi01,CLE,SG,30,82,,31.6,6.1,12.0,0.504,,,,6.1,12.0,0.504,0.504,2.0,2.4,0.846,0.5,2.5,2.9,3.4,0.8,0.5,,2.8,14.2
Dick Van Arsdale,vanardi01,PHO,SG,31,70,,34.6,6.0,12.8,0.47,,,,6.0,12.8,0.47,0.47,4.0,4.8,0.832,0.7,2.0,2.7,2.8,1.2,0.2,,2.5,16.1
Don Adams,adamsdo01,DET,SF,27,51,,27.0,2.5,6.2,0.403,,,,2.5,6.2,0.403,0.403,0.9,1.5,0.577,1.2,3.5,4.8,1.5,1.4,0.4,,3.5,5.9
Don Chaney,chanedo01,BOS,SG,28,82,,26.9,3.9,9.1,0.428,,,,3.9,9.1,0.428,0.428,1.6,2.0,0.806,2.1,2.4,4.5,2.2,1.5,0.8,,3.0,9.5
Don Kojis,kojisdo01,KCO,SF,36,21,,11.0,2.2,4.7,0.469,,,,2.2,4.7,0.469,0.469,1.0,1.4,0.667,0.7,1.2,1.9,0.5,0.6,0.0,,1.5,5.3
Don May,maydo01,KCO,SF,29,29,,4.8,0.9,1.9,0.5,,,,0.9,1.9,0.5,0.5,0.3,0.4,0.833,0.1,0.3,0.4,0.2,0.1,0.1,,0.7,2.2
Don Nelson,nelsodo01,BOS,SF,34,79,,26.0,5.4,9.9,0.539,,,,5.4,9.9,0.539,0.539,3.3,4.0,0.827,1.6,4.3,5.9,2.3,0.4,0.2,,3.0,14.0
Don Smith,smithdo02,PHI,SG,23,54,,10.0,2.4,5.9,0.408,,,,2.4,5.9,0.408,0.408,0.4,0.4,1.0,0.3,0.3,0.6,0.9,0.4,0.1,,0.8,5.2
Doug Collins,collido01,PHI,SG,23,81,,34.8,6.9,14.2,0.488,,,,6.9,14.2,0.488,0.488,4.1,4.8,0.844,1.3,2.6,3.9,2.6,1.3,0.2,,3.6,17.9
Dwight Davis,davisdw01,CLE,PF,25,78,,25.2,3.8,8.5,0.443,,,,3.8,8.5,0.443,0.443,2.3,3.1,0.718,1.4,4.6,5.9,1.9,0.6,0.5,,3.3,9.8
Dwight Jones,jonesdw01,ATL,C,22,75,,27.8,4.3,10.0,0.43,,,,4.3,10.0,0.43,0.43,1.8,2.4,0.721,3.1,6.1,9.3,2.0,0.7,0.7,,3.0,10.4
E.C. Coleman,colemec01,NOJ,PF,24,77,,28.3,3.3,7.4,0.445,,,,3.3,7.4,0.445,0.445,1.5,2.2,0.699,2.5,4.7,7.1,1.4,1.1,0.5,,3.6,8.1
Earl Monroe,monroea01,NYK,SG,30,78,,36.1,8.6,18.7,0.457,,,,8.6,18.7,0.457,0.457,3.8,4.6,0.827,0.7,3.5,4.2,3.5,1.4,0.4,,2.6,20.9
Earl Williams,williea01,PHO,C,23,79,,13.2,2.1,5.0,0.414,,,,2.1,5.0,0.414,0.414,0.6,1.3,0.437,2.0,3.8,5.8,1.2,0.4,0.4,,1.8,4.7
Ed Ratleff,ratleed01,HOU,SF,24,80,,32.0,4.9,10.6,0.461,,,,4.9,10.6,0.461,0.461,2.0,2.4,0.826,2.3,3.4,5.7,3.2,1.8,0.6,,2.9,11.8
Elmore Smith,smithel01,LAL,C,25,74,,31.6,4.7,9.5,0.493,,,,4.7,9.5,0.493,0.493,1.5,3.1,0.485,2.8,8.1,10.9,2.0,1.1,2.9,,3.4,10.9
Elvin Hayes,hayesel01,WSB,PF,29,82,,42.3,9.0,20.3,0.443,,,,9.0,20.3,0.443,0.443,5.0,6.5,0.766,2.7,9.5,12.2,2.5,1.9,2.3,,2.9,23.0
Eric Money,moneyer01,DET,SG,19,66,,13.5,2.2,4.8,0.451,,,,2.2,4.8,0.451,0.451,0.5,0.7,0.689,0.4,0.9,1.3,1.5,0.5,0.0,,1.8,4.8
Ernie DiGregorio,digreer01,BUF,PG,24,31,,23.0,3.3,7.5,0.44,,,,3.3,7.5,0.44,0.44,1.1,1.5,0.778,0.2,1.3,1.5,4.9,0.6,0.0,,2.0,7.8
Foots Walker,walkefo01,CLE,PG,23,72,,14.9,1.5,3.8,0.404,,,,1.5,3.8,0.404,0.404,1.1,1.6,0.684,0.7,1.4,2.0,2.7,1.1,0.1,,1.8,4.2
Frank Kendrick,kendrfr01,GSW,SF,24,24,,5.0,1.3,3.2,0.403,,,,1.3,3.2,0.403,0.403,0.8,0.9,0.818,0.8,0.7,1.5,0.3,0.5,0.1,,0.9,3.3
Fred Brown,brownfr01,SEA,SG,26,81,,33.0,9.1,19.0,0.48,,,,9.1,19.0,0.48,0.48,2.8,3.4,0.831,1.4,2.8,4.2,3.5,2.3,0.2,,2.8,21.0
Fred Carter,cartefr01,PHI,PG,29,77,,39.6,9.3,20.8,0.447,,,,9.3,20.8,0.447,0.447,3.3,4.5,0.738,0.9,3.5,4.4,4.4,1.1,0.3,,3.3,21.9
Fred Foster,fostefr01,CLE,SF,28,73,,15.6,3.0,7.1,0.417,,,,3.0,7.1,0.417,0.417,0.9,1.3,0.711,0.8,0.7,1.5,1.4,0.3,0.0,,1.8,6.9
Fred Saunders,saundfr01,PHO,SF,23,69,,15.3,2.6,5.9,0.433,,,,2.6,5.9,0.433,0.433,1.0,1.4,0.695,1.2,2.5,3.7,1.2,0.6,0.2,,2.2,6.1
Freddie Boyd,boydfr01,PHI,PG,24,66,,20.6,3.1,7.5,0.414,,,,3.1,7.5,0.414,0.414,0.8,1.7,0.478,0.2,1.1,1.3,2.4,0.7,0.1,,2.0,7.0
Gail Goodrich,goodrga01,LAL,SG,31,72,,37.1,9.1,19.8,0.459,,,,9.1,19.8,0.459,0.459,4.4,5.3,0.841,1.3,1.7,3.0,5.8,1.4,0.1,,3.0,22.6
Gar Heard,heardga01,BUF,PF,26,67,,32.1,4.7,12.2,0.388,,,,4.7,12.2,0.388,0.388,1.6,2.8,0.564,2.8,7.2,9.9,2.8,1.6,1.8,,3.6,11.1
Gary Brokaw,brokaga01,MIL,SG,21,73,,22.5,3.2,7.0,0.455,,,,3.2,7.0,0.455,0.455,1.7,2.5,0.685,0.5,1.5,2.0,3.0,0.4,0.2,,2.4,8.1
Gary Melchionni,melchga01,PHO,SG,24,68,,22.5,3.4,7.9,0.43,,,,3.4,7.9,0.43,0.43,1.7,2.1,0.809,0.7,2.1,2.8,2.3,0.7,0.2,,1.7,8.5
Geoff Petrie,petrige01,POR,PG,26,80,,38.9,7.5,16.5,0.456,,,,7.5,16.5,0.456,0.456,3.3,3.9,0.839,0.5,2.1,2.6,5.3,1.0,0.2,,2.7,18.3
George Johnson,johnsge02,GSW,C,26,82,,17.5,1.9,3.9,0.476,,,,1.9,3.9,0.476,0.476,0.7,1.1,0.659,2.6,4.4,7.0,0.8,0.4,1.7,,2.5,4.4
George Thompson,thompge01,MIL,SG,27,73,,27.2,4.2,9.5,0.443,,,,4.2,9.5,0.443,0.443,2.3,2.9,0.785,0.7,1.8,2.5,3.1,0.9,0.1,,2.8,10.7
George Trapp,trappge01,DET,PF,26,78,,18.9,3.7,8.4,0.442,,,,3.7,8.4,0.442,0.442,1.3,1.7,0.756,0.9,2.6,3.5,0.8,0.5,0.2,,2.7,8.7
Glenn McDonald,mcdongl01,BOS,SF,22,62,,6.4,1.1,2.9,0.385,,,,1.1,2.9,0.385,0.385,0.5,0.6,0.757,0.3,0.8,1.1,0.4,0.1,0.1,,0.9,2.7
Greg Jackson,jacksgr01,"NYK,PHO",SG,22,49,,16.4,1.5,3.6,0.415,,,,1.5,3.6,0.415,0.415,0.7,1.3,0.581,0.4,1.0,1.4,2.0,0.5,0.2,,2.7,3.7
Greg Smith,smithgr01,POR,SF,28,55,,9.4,1.3,2.7,0.486,,,,1.3,2.7,0.486,0.486,0.6,0.9,0.667,0.5,1.1,1.6,0.5,0.4,0.1,,1.7,3.2
Gus Bailey,bailegu01,HOU,SG,23,47,,9.5,1.1,2.7,0.405,,,,1.1,2.7,0.405,0.405,0.4,0.9,0.488,0.5,1.3,1.7,1.3,0.4,0.3,,1.1,2.6
Hank Finkel,finkeha01,BOS,C,32,62,,8.4,0.8,2.1,0.403,,,,0.8,2.1,0.403,0.403,0.4,0.7,0.535,0.5,1.3,1.8,0.5,0.1,0.0,,1.2,2.0
Happy Hairston,hairsha01,LAL,PF,32,74,,30.9,3.7,7.2,0.506,,,,3.7,7.2,0.506,0.506,2.9,3.7,0.801,4.1,8.7,12.8,2.3,0.7,0.1,,2.9,10.3
Harthorne Wingo,wingoha01,NYK,PF,27,82,,20.6,2.8,6.2,0.46,,,,2.8,6.2,0.46,0.46,1.7,2.3,0.754,2.0,3.6,5.6,1.0,0.6,0.4,,2.6,7.4
Harvey Catchings,catchha01,PHI,C,23,37,,14.3,1.1,2.0,0.554,,,,1.1,2.0,0.554,0.554,0.4,0.7,0.64,1.3,2.8,4.1,0.6,0.3,1.6,,2.2,2.6
Henry Bibby,bibbyhe01,"NYK,NOJ",PG,25,75,,18.7,3.6,8.3,0.436,,,,3.6,8.3,0.436,0.436,1.8,2.5,0.725,0.6,1.2,1.8,2.4,0.7,0.0,,2.1,9.0
Herm Gilliam,gillihe01,ATL,SG,28,60,,23.2,5.2,12.3,0.427,,,,5.2,12.3,0.427,0.427,1.6,1.9,0.832,1.3,2.1,3.4,2.8,1.3,0.2,,2.1,12.0
Howard Porter,porteho01,"NYK,DET",SF,26,58,,20.1,3.5,7.1,0.488,,,,3.5,7.1,0.488,0.488,1.1,1.4,0.835,1.4,3.0,4.4,0.3,0.4,0.4,,1.6,8.1
Jack Marin,marinja01,BUF,SF,30,81,,26.5,4.7,10.3,0.455,,,,4.7,10.3,0.455,0.455,2.4,2.7,0.869,1.3,3.2,4.5,1.6,0.6,0.2,,2.9,11.8
Jamaal Wilkes,wilkeja01,GSW,SF,21,82,,30.7,6.1,13.8,0.442,,,,6.1,13.8,0.442,0.442,2.0,2.7,0.734,2.5,5.7,8.2,2.2,1.3,0.3,,2.7,14.2
Jeff Mullins,mullije01,GSW,SG,32,66,,17.3,3.5,7.8,0.455,,,,3.5,7.8,0.455,0.455,1.1,1.3,0.816,0.7,1.2,1.9,2.3,0.9,0.2,,1.9,8.2
Jerry Sloan,sloanje01,CHI,SG,32,78,,33.0,4.9,11.1,0.439,,,,4.9,11.1,0.439,0.439,2.5,3.3,0.748,2.3,4.6,6.9,2.1,2.2,0.2,,3.4,12.2
Jesse Dark,darkje01,NYK,SG,23,47,,8.5,1.6,3.3,0.471,,,,1.6,3.3,0.471,0.471,0.5,0.9,0.55,0.3,0.5,0.8,0.6,0.1,0.0,,1.0,3.6
Jim Ard,ardji01,BOS,C,26,59,,12.2,1.5,4.5,0.335,,,,1.5,4.5,0.335,0.335,0.8,1.1,0.738,1.0,2.4,3.4,0.7,0.2,0.5,,1.6,3.8
Jim Barnett,barneji02,"NOJ,NYK",SG,30,73,,24.3,3.9,8.9,0.437,,,,3.9,8.9,0.437,0.437,2.7,3.3,0.836,0.8,1.6,2.5,2.4,0.6,0.2,,2.2,10.5
Jim Brewer,breweji01,CLE,PF,23,82,,24.3,3.5,7.8,0.455,,,,3.5,7.8,0.455,0.455,1.3,1.9,0.648,2.5,3.7,6.2,1.6,0.9,0.5,,1.8,8.4
Jim Chones,choneji01,CLE,C,25,72,,33.7,6.2,12.7,0.487,,,,6.2,12.7,0.487,0.487,2.1,3.1,0.679,2.2,7.2,9.4,1.8,0.7,1.7,,3.4,14.5
Jim Cleamons,cleamji01,CLE,PG,25,74,,36.4,5.0,10.4,0.48,,,,5.0,10.4,0.48,0.48,1.9,2.4,0.796,1.3,3.1,4.4,5.1,1.1,0.3,,2.6,11.9
Jim Davis,davisji01,DET,C,33,79,,13.6,1.5,3.3,0.454,,,,1.5,3.3,0.454,0.454,1.1,1.5,0.726,1.2,2.4,3.6,1.1,0.6,0.5,,1.6,4.1
Jim Fox,foxji01,SEA,C,31,75,,23.5,3.4,7.2,0.469,,,,3.4,7.2,0.469,0.469,2.3,2.8,0.802,1.7,4.8,6.5,1.8,0.6,0.2,,2.2,9.0
Jim McMillian,mcmilji01,BUF,SF,26,62,,34.4,5.6,11.2,0.499,,,,5.6,11.2,0.499,0.499,3.1,3.7,0.84,2.0,4.2,6.2,2.5,1.1,0.2,,2.1,14.3
Jim Owens,owensji01,PHO,SF,24,41,,10.5,1.4,3.5,0.386,,,,1.4,3.5,0.386,0.386,0.3,0.4,0.75,0.2,0.9,1.0,1.2,0.4,0.0,,0.7,3.0
Jim Price,priceji01,"LAL,MIL",PG,25,50,,37.4,6.3,14.3,0.442,,,,6.3,14.3,0.442,0.442,3.4,3.9,0.871,1.2,2.7,4.0,5.7,2.2,0.5,,3.6,16.1
Jim Washington,washiji01,"ATL,BUF",PF,31,80,,19.7,2.4,5.3,0.454,,,,2.4,5.3,0.454,0.454,0.8,1.2,0.667,1.4,3.5,4.9,1.4,0.4,0.3,,2.1,5.6
Jimmy Jones,jonesji01,WSB,PG,30,73,,19.5,2.8,5.5,0.518,,,,2.8,5.5,0.518,0.518,1.4,1.9,0.725,0.5,1.4,1.9,2.2,1.0,0.1,,2.6,7.1
Jimmy Walker,walkeji01,KCO,SG,30,81,,38.5,6.8,14.4,0.475,,,,6.8,14.4,0.475,0.475,3.0,3.6,0.855,0.6,2.3,3.0,2.8,1.0,0.2,,2.7,16.7
Jo Jo White,whitejo01,BOS,PG,28,82,,39.3,8.0,17.6,0.457,,,,8.0,17.6,0.457,0.457,2.3,2.7,0.834,1.0,2.8,3.8,5.6,1.6,0.2,,2.5,18.3
John Block,blockjo01,"NOJ,CHI",PF,30,54,,17.4,2.9,6.4,0.46,,,,2.9,6.4,0.46,0.46,2.1,2.7,0.792,1.3,3.0,4.3,0.9,0.8,0.6,,2.2,8.0
John Brisker,briskjo01,SEA,SG,27,21,,13.1,2.9,6.7,0.426,,,,2.9,6.7,0.426,0.426,2.0,2.3,0.857,0.7,0.9,1.6,0.9,0.3,0.1,,1.6,7.7
John Brown,brownjo01,ATL,SF,23,73,,27.2,4.3,9.4,0.461,,,,4.3,9.4,0.461,0.461,2.5,3.4,0.74,2.5,3.5,5.9,1.8,0.7,0.2,,3.1,11.2
John Drew,drewjo01,ATL,PF,20,78,,29.3,6.8,15.8,0.428,,,,6.8,15.8,0.428,0.428,5.0,7.0,0.713,4.6,6.1,10.7,1.8,1.5,0.5,,3.5,18.5
John Gianelli,gianejo01,NYK,C,24,80,,35.0,4.3,9.1,0.472,,,,4.3,9.1,0.472,0.472,1.7,2.4,0.692,2.7,5.9,8.6,2.0,0.5,1.5,,3.3,10.3
John Havlicek,havlijo01,BOS,SF,34,82,,38.2,7.8,17.2,0.455,,,,7.8,17.2,0.455,0.455,3.5,4.0,0.87,1.9,4.0,5.9,5.3,1.3,0.2,,2.8,19.2
John Hummer,hummejo01,SEA,PF,26,43,,13.2,1.0,2.5,0.38,,,,1.0,2.5,0.38,0.38,0.3,1.2,0.275,0.7,1.8,2.4,0.9,0.2,0.2,,1.5,2.2
