Player,PlayerID,Tms,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Billy Knight,knighbi01,IND,SF,22,80,2559,18.5,0.571,0.015,0.238,10.2,13.7,11.9,8.9,2.1,0.6,16.4,21.1,4.7,2.4,7.1,0.133,2.1,-0.7,1.4,2.2
Billy Paultz,paultbi01,NYN,C,26,80,2826,16.3,0.523,0.003,0.265,6.4,21.0,13.8,8.3,1.0,2.7,11.0,19.2,3.6,5.4,9.0,0.152,0.1,0.9,0.9,2.1
Billy Schaeffer,schaebi01,NYN,SF,23,27,280,12.6,0.489,0.053,0.191,5.5,7.8,6.7,9.7,1.5,0.4,11.3,22.9,0.1,0.4,0.5,0.08,-2.1,-0.7,-2.7,0.0
Billy Shepherd,shephbi01,MMS,PG,25,69,1315,13.8,0.52,0.37,0.187,1.0,5.2,3.1,28.0,2.4,0.4,17.9,16.1,1.2,0.6,1.7,0.064,0.6,-0.5,0.1,0.7
Bird Averitt,averibi01,KEN,SG,22,84,2031,13.0,0.476,0.046,0.316,2.6,6.5,4.5,22.2,2.0,0.4,16.7,26.9,-0.4,3.0,2.6,0.061,-1.5,-0.2,-1.7,0.1
Bo Lamar,lamarbo01,SDA,PG,23,77,2917,14.5,0.47,0.069,0.201,2.9,5.1,4.0,20.5,2.0,0.2,12.2,25.7,0.7,0.8,1.5,0.024,-0.2,-1.4,-1.6,0.3
Bob Nash,nashbo01,SDA,SF,24,17,175,8.3,0.39,0.026,0.231,10.9,19.6,15.2,8.7,1.0,0.6,15.7,22.4,-0.3,0.1,-0.2,-0.046,-4.8,-1.3,-6.1,-0.2
Bob Netolicky,netolbo01,IND,PF,32,59,1077,12.9,0.529,0.032,0.261,8.3,12.5,10.3,5.8,0.4,0.9,11.6,16.5,1.6,0.5,2.1,0.093,-0.5,-1.7,-2.2,-0.1
Bob Warren,warrebo01,SAS,SG,28,71,992,10.8,0.546,0.026,0.343,4.3,7.0,5.6,11.4,1.6,0.5,18.2,14.7,0.9,0.7,1.6,0.077,-1.2,0.2,-1.1,0.2
Bobby Jones,jonesbo01,DEN,PF,23,84,2706,19.4,0.626,0.001,0.307,9.6,17.3,13.7,14.4,2.8,3.0,19.0,17.2,5.5,4.7,10.2,0.181,3.1,2.6,5.7,5.2
Brian Taylor,taylobr01,NYN,PG,23,79,2611,16.0,0.549,0.05,0.213,3.4,5.6,4.5,14.0,3.9,0.6,13.1,17.7,3.6,4.7,8.3,0.153,-0.2,2.9,2.6,3.0
Bruce Seals,sealsbr01,UTS,SF,21,35,371,12.3,0.456,0.021,0.183,12.7,14.6,13.7,5.2,2.0,2.4,13.5,19.9,0.0,0.5,0.6,0.071,-3.0,0.6,-2.4,0.0
Byron Beck,beckby01,DEN,PF,30,84,1818,13.6,0.539,0.001,0.13,7.9,12.1,10.1,7.7,1.4,0.4,8.8,18.0,3.3,1.8,5.1,0.134,-0.3,-0.6,-0.9,0.5
Caldwell Jones,jonesca01,SDA,C,24,76,3004,19.2,0.533,0.009,0.27,9.9,24.9,17.3,7.3,0.9,4.1,12.2,20.2,4.5,3.6,8.1,0.13,1.0,0.6,1.6,2.7
Charles Edge,edgech01,IND,SF,24,77,1142,15.4,0.519,0.008,0.295,13.2,15.6,14.3,4.3,2.1,1.6,15.8,17.1,1.1,1.3,2.4,0.099,0.1,-0.6,-0.6,0.4
Chuck Terry,terrych01,SAS,SF,24,79,1186,10.3,0.502,0.026,0.169,6.5,11.6,9.1,7.2,1.5,0.1,9.9,12.3,1.4,0.9,2.3,0.093,-1.0,0.1,-0.9,0.3
Chuck Williams,willich02,MMS,PG,28,81,3171,15.0,0.545,0.025,0.27,1.9,5.3,3.5,24.9,1.7,0.3,13.7,16.4,5.3,0.9,6.1,0.093,0.3,-0.7,-0.3,1.3
Cincinnatus Powell,powelci01,VIR,SF,32,60,1224,10.9,0.453,0.032,0.34,6.2,11.5,8.8,11.9,1.0,0.4,13.0,23.1,-0.4,0.5,0.1,0.002,-1.8,-1.5,-3.4,-0.4
Claude Terry,terrycl01,DEN,SF,25,70,989,14.3,0.576,0.069,0.253,6.5,8.5,7.6,14.4,1.5,0.1,16.5,18.6,1.6,0.8,2.4,0.117,1.2,-0.8,0.5,0.6
Clyde Dickey,dickecl01,UTS,SG,23,58,472,5.5,0.377,0.074,0.103,2.8,10.4,6.8,14.6,1.5,0.0,17.5,22.6,-1.2,0.4,-0.8,-0.078,-6.1,-1.1,-7.2,-0.6
Coby Dietrick,dietrco01,SAS,C,26,82,1724,14.5,0.535,0.009,0.223,11.2,19.0,15.1,12.1,2.2,1.7,19.4,13.7,2.1,2.5,4.5,0.126,0.1,1.8,1.9,1.7
Collis Jones,jonesco01,MMS,SF,25,81,1880,15.9,0.516,0.021,0.252,7.8,12.3,10.0,6.1,2.7,0.9,8.1,18.8,2.6,1.6,4.2,0.108,-0.1,0.2,0.1,1.0
Collis Temple,templco01,SAS,SF,22,24,102,12.9,0.463,0.024,0.244,13.8,16.4,15.1,19.2,1.8,2.1,20.9,22.0,0.0,0.1,0.1,0.067,-3.6,0.6,-3.0,0.0
Dan Issel,isselda01,KEN,PF,26,83,2864,16.9,0.507,0.004,0.246,9.2,15.4,12.4,9.3,1.2,0.9,9.8,22.0,4.4,4.9,9.3,0.156,1.5,0.1,1.7,2.6
Darnell Hillman,hillmda01,IND,C,25,81,2603,15.8,0.555,0.004,0.219,10.4,17.5,13.8,6.5,1.3,2.7,17.1,17.6,3.4,2.8,6.2,0.114,-0.5,-0.1,-0.6,0.9
Darrell Elston,elstoda01,VIR,SG,22,72,1869,9.0,0.447,0.029,0.201,2.6,6.6,4.6,15.7,2.1,0.3,15.9,17.1,-1.0,0.8,-0.1,-0.003,-3.2,0.0,-3.1,-0.5
Dave Robisch,robisda01,DEN,C,25,84,1899,19.4,0.584,0.001,0.444,9.6,18.3,14.1,10.5,1.1,1.3,10.4,20.8,6.1,2.4,8.5,0.214,2.9,-0.2,2.6,2.2
Dave Twardzik,twardda01,VIR,PG,24,76,2679,14.4,0.627,0.009,0.584,3.6,6.1,4.8,21.9,2.3,0.2,24.4,16.5,3.8,1.3,5.1,0.091,-0.1,0.2,0.1,1.4
David Vaughn,vaughda01,VIR,C,22,83,2507,13.9,0.441,0.002,0.229,11.2,26.3,18.6,8.1,1.5,2.8,15.1,20.8,-1.8,3.4,1.6,0.031,-1.7,0.1,-1.6,0.2
Dennis Wuycik,wuycide01,SSL,SF,24,25,219,7.0,0.48,0.014,0.257,7.6,9.8,8.7,10.6,1.2,0.2,23.3,18.6,-0.2,0.1,-0.1,-0.021,-4.4,-1.1,-5.6,-0.2
Don Adams,adamsdo01,SSL,SF,27,16,342,11.0,0.469,0.01,0.224,6.0,14.0,9.9,19.5,1.7,0.3,20.0,14.9,0.1,0.3,0.3,0.049,-1.7,0.2,-1.5,0.0
Don Buse,busedo01,IND,PG,24,80,2369,11.7,0.491,0.246,0.118,3.3,8.0,5.5,16.3,3.2,0.3,15.3,9.9,2.4,2.2,4.6,0.094,-1.1,2.1,0.9,1.8
Donald Washington,washido01,DEN,SF,22,50,438,9.2,0.472,0.011,0.306,10.5,11.1,10.8,8.7,1.2,2.3,19.1,22.3,-0.3,0.5,0.2,0.022,-4.6,-0.8,-5.3,-0.4
Donnie Freeman,freemdo01,SAS,SG,30,77,2381,14.2,0.512,0.005,0.348,4.5,3.2,3.8,11.4,1.3,0.3,10.1,21.3,4.1,0.9,5.1,0.102,0.6,-1.3,-0.7,0.8
Ed Manning,mannied01,NYN,SF,31,70,992,8.1,0.461,0.008,0.173,6.2,15.3,10.8,6.9,1.9,0.5,17.9,12.8,-0.2,1.7,1.5,0.071,-3.8,1.0,-2.8,-0.2
Fatty Taylor,taylofa01,DEN,PG,28,76,2018,9.9,0.481,0.036,0.294,4.7,6.8,5.8,19.7,3.8,0.4,27.3,17.1,-1.5,2.7,1.2,0.029,-2.6,1.4,-1.1,0.5
Fly Williams,willifl01,SSL,SG,21,71,1239,11.8,0.484,0.022,0.157,5.7,9.0,7.3,16.6,2.3,0.4,20.5,26.5,-1.2,0.9,-0.3,-0.014,-2.7,-1.2,-3.9,-0.6
Freddie Lewis,lewisfr02,"MMS,SSL",PG,31,69,2790,17.3,0.54,0.054,0.342,3.9,5.6,4.7,18.3,2.4,0.1,12.7,22.2,5.8,1.5,7.3,0.126,1.6,-0.4,1.2,2.3
Gene Littles,littlge01,KEN,PG,31,61,900,9.1,0.472,0.04,0.287,3.4,6.1,4.8,16.1,2.7,0.2,21.4,12.7,0.0,1.5,1.4,0.075,-2.8,2.2,-0.5,0.3
Gene Moore,moorege01,SSL,C,29,13,108,11.4,0.444,0.0,0.125,13.6,25.5,19.4,5.7,1.7,3.4,26.2,16.1,-0.1,0.2,0.0,0.014,-3.4,0.0,-3.4,0.0
George Adams,adamsge01,SDA,SF,25,75,1605,13.9,0.526,0.005,0.138,6.8,13.0,9.8,10.5,1.2,1.1,13.8,18.4,1.4,0.8,2.3,0.068,-0.6,-0.4,-1.0,0.4
George Carter,cartege01,MMS,SF,31,82,3066,15.2,0.493,0.027,0.295,7.4,12.0,9.6,12.1,1.4,0.6,11.5,23.5,2.5,1.6,4.1,0.064,-0.2,-1.3,-1.5,0.4
George Gervin,gervige01,SAS,SF,22,84,3113,20.4,0.529,0.033,0.277,8.0,14.2,11.2,9.8,2.0,2.4,11.8,26.5,6.2,3.8,10.0,0.154,2.6,0.3,3.0,3.9
George Irvine,irvinge01,VIR,SF,26,59,1522,15.7,0.585,0.063,0.278,4.9,9.1,7.0,11.5,1.0,0.4,12.4,20.0,3.2,0.5,3.7,0.116,1.4,-0.7,0.7,1.1
George Karl,karlge01,SAS,PG,23,82,1629,14.8,0.542,0.043,0.331,2.9,6.5,4.7,26.6,2.7,0.2,20.5,18.5,1.9,1.5,3.4,0.1,0.0,0.4,0.3,1.0
George McGinnis,mcginge01,IND,PF,24,79,3193,25.1,0.519,0.09,0.389,11.4,23.1,16.9,22.6,2.9,0.9,15.7,31.7,6.6,5.0,11.6,0.174,5.5,0.8,6.4,6.7
Gerald Govan,govange01,UTS,PF,33,84,2791,7.7,0.434,0.003,0.174,4.7,17.3,11.3,11.0,1.3,0.7,23.1,12.5,-2.3,3.2,1.0,0.017,-2.8,1.1,-1.8,0.2
Glen Combs,combsgl01,VIR,SG,28,13,190,10.0,0.482,0.313,0.403,2.7,3.4,3.0,17.3,1.0,0.6,16.9,20.2,0.0,0.0,0.0,0.01,-1.4,-1.1,-2.5,0.0
Goo Kennedy,kennego01,SSL,SF,25,74,1532,15.2,0.563,0.002,0.332,10.9,13.4,12.2,5.2,1.9,0.3,13.0,17.5,2.8,1.2,4.0,0.125,0.3,-0.7,-0.5,0.6
Greg Lee,leegr01,SDA,PG,23,5,63,11.4,0.567,0.0,0.133,1.5,3.1,2.3,25.3,2.9,0.0,27.4,13.4,0.0,0.0,0.1,0.041,-3.1,0.2,-2.9,0.0
Gus Gerard,gerargu01,SSL,SF,21,84,2702,14.8,0.49,0.005,0.229,10.2,14.1,12.1,9.6,1.1,2.2,13.4,21.8,2.3,2.0,4.3,0.076,-0.2,-1.0,-1.2,0.6
Hank Williams,williha01,UTS,SF,22,39,454,9.6,0.471,0.135,0.141,7.5,12.8,10.3,8.1,1.5,0.5,15.6,18.8,-0.1,0.5,0.4,0.042,-3.3,0.1,-3.3,-0.1
James Silas,silasja01,SAS,PG,25,82,3105,17.2,0.587,0.002,0.428,2.4,7.5,5.0,17.2,1.7,0.3,14.6,19.9,7.8,2.0,9.8,0.152,1.8,-0.1,1.7,2.9
Jan van Breda Kolff,vanbrja01,DEN,SF,23,84,1639,11.9,0.56,0.009,0.617,8.3,14.7,11.7,12.6,1.3,1.4,21.9,12.9,1.9,1.9,3.8,0.111,0.2,0.7,0.9,1.2
Jim Bradley,bradlji01,KEN,PF,22,56,922,14.0,0.489,0.012,0.315,11.1,19.4,15.4,9.7,1.4,1.8,16.4,19.0,0.4,1.8,2.3,0.119,-1.0,1.0,0.0,0.5
Jim Eakins,eakinji01,UTS,PF,28,84,2566,15.8,0.578,0.0,0.46,8.9,15.4,12.3,8.3,1.1,1.9,16.0,17.5,4.6,2.9,7.6,0.142,0.7,0.8,1.5,2.3
Jim O'Brien,obrieji02,MMS,SF,23,47,611,14.0,0.499,0.128,0.296,7.2,13.1,10.1,18.1,3.0,2.0,24.1,20.7,-0.4,0.7,0.3,0.022,-0.9,1.3,0.3,0.4
Jimmy Foster,fosteja01,SSL,PG,23,41,806,5.7,0.409,0.029,0.163,2.3,7.1,4.6,21.3,2.2,0.3,28.2,14.7,-1.2,0.5,-0.7,-0.039,-5.5,-0.4,-5.9,-0.8
Jimmy O'Brien,obrieji01,SDA,PG,24,79,2036,10.1,0.467,0.065,0.27,2.3,6.5,4.4,25.9,2.0,0.0,24.6,14.7,-0.5,0.6,0.2,0.004,-2.6,-1.0,-3.6,-0.8
Joe Caldwell,caldwjo01,SSL,SF,33,25,841,14.1,0.5,0.021,0.267,5.1,8.1,6.6,20.6,2.6,0.6,16.9,19.8,0.4,0.7,1.1,0.061,-0.2,0.3,0.1,0.4
Joe Hamilton,hamiljo01,KEN,PG,26,9,124,8.7,0.446,0.125,0.15,1.6,7.1,4.4,21.3,1.5,0.0,17.4,16.4,0.0,0.2,0.2,0.06,-2.9,0.2,-2.7,0.0
John Roche,rochejo01,"KEN,UTS",PG,25,58,1387,13.1,0.522,0.086,0.208,1.6,5.2,3.5,20.6,1.7,0.3,15.9,19.6,1.2,1.1,2.3,0.081,-0.4,0.0,-0.4,0.5
John Williamson,willijo01,NYN,SG,23,75,1872,12.6,0.52,0.017,0.191,2.8,5.2,4.0,14.0,1.5,0.7,15.1,21.0,1.0,2.2,3.3,0.083,-1.5,-0.4,-2.0,0.0
Johnny Neumann,neumajo01,"VIR,IND",SG,23,52,931,11.5,0.465,0.175,0.169,4.2,5.1,4.6,19.5,1.3,0.6,14.6,22.9,0.3,0.4,0.6,0.031,-1.4,-1.6,-3.0,-0.3
Julius Erving,ervinju01,NYN,SF,24,84,3402,26.2,0.565,0.048,0.337,8.6,18.4,13.6,19.9,2.5,2.6,12.7,27.9,10.2,7.4,17.6,0.248,6.2,2.3,8.5,9.0
Julius Keye,keyeju01,MMS,PF,28,12,233,3.4,0.297,0.0,0.17,6.7,17.6,12.0,1.0,0.8,1.2,13.7,10.5,-0.4,0.2,-0.2,-0.044,-5.3,-1.5,-6.8,-0.4
Kevin Joyce,joyceke01,IND,SG,23,81,2828,11.2,0.457,0.034,0.145,1.9,3.7,2.8,14.7,1.7,0.4,10.2,19.6,1.8,1.2,3.0,0.05,-2.2,-1.0,-3.2,-0.9
Lamar Green,greenla01,VIR,PF,27,51,856,10.2,0.46,0.0,0.2,10.3,21.1,15.6,8.0,0.7,1.6,17.0,16.7,-0.2,0.7,0.5,0.028,-3.3,-0.4,-3.7,-0.4
Larry Finch,finchla01,MMS,SG,23,63,1888,10.7,0.509,0.089,0.224,2.3,5.5,3.9,13.6,1.3,0.2,12.1,16.4,1.4,0.3,1.7,0.044,-2.2,-1.0,-3.2,-0.6
Larry Kenon,kenonla01,NYN,PF,22,84,3165,17.0,0.541,0.002,0.213,9.1,19.5,14.4,5.2,1.6,0.5,12.4,20.9,4.3,5.7,10.0,0.152,0.6,-0.5,0.1,1.6
Larry Miller,millela01,UTS,SG,28,5,26,11.0,0.436,0.0,0.333,4.2,0.0,2.0,21.4,1.9,0.0,16.2,19.7,0.0,0.0,0.0,0.022,-3.6,-0.1,-3.7,0.0
Lee Davis,davisle01,SDA,PF,29,75,1838,17.0,0.552,0.022,0.231,9.2,16.7,12.9,8.2,1.0,1.1,10.2,18.8,3.5,1.1,4.6,0.12,1.1,-0.8,0.4,1.1
Len Elmore,elmorle01,IND,C,22,77,1414,12.4,0.451,0.002,0.178,9.6,17.6,13.4,3.1,2.2,3.4,12.8,17.2,0.2,1.9,2.2,0.074,-3.4,0.3,-3.1,-0.4
Lionel Billingy,billili01,VIR,PF,22,46,1022,10.5,0.475,0.006,0.407,10.7,18.1,14.3,7.1,1.9,0.5,22.8,21.2,-1.3,0.9,-0.4,-0.018,-3.3,-0.9,-4.1,-0.6
Lloyd Batts,battsll01,VIR,SG,23,58,1317,11.3,0.414,0.216,0.138,5.5,10.2,7.8,12.7,2.6,0.3,11.0,24.8,-1.4,1.0,-0.5,-0.017,-1.6,-0.4,-2.0,0.0
Louie Dampier,dampilo01,KEN,PG,30,83,2879,16.8,0.544,0.08,0.167,1.5,5.7,3.7,22.0,1.5,1.0,10.2,19.5,6.1,3.9,10.1,0.168,2.6,1.0,3.5,4.0
Mack Calvin,calvima01,DEN,PG,27,74,2463,19.2,0.587,0.016,0.532,1.6,7.2,4.6,29.8,2.5,0.2,18.5,23.3,6.5,2.5,9.0,0.176,2.7,-0.3,2.3,2.7
Marv Roberts,roberma01,KEN,SF,25,83,1370,9.8,0.491,0.002,0.351,6.8,11.1,8.9,9.8,0.9,0.2,15.6,18.4,0.5,1.9,2.4,0.084,-2.7,-0.2,-2.9,-0.3
Marvin Barnes,barnema01,SSL,PF,22,77,3076,20.8,0.527,0.002,0.282,13.3,25.9,19.5,12.0,1.4,2.3,14.9,25.4,4.6,4.0,8.6,0.133,2.1,-0.4,1.7,2.9
Maurice Lucas,lucasma01,SSL,C,22,80,2464,16.4,0.51,0.01,0.244,11.2,22.1,16.5,15.5,1.6,1.4,16.7,19.2,2.8,2.7,5.5,0.108,0.6,0.4,0.9,1.8
Mel Daniels,danieme01,MMS,C,30,71,1646,16.1,0.48,0.0,0.284,11.1,28.9,19.7,10.8,1.2,3.3,16.3,22.0,-0.1,2.3,2.2,0.065,-2.1,0.4,-1.7,0.1
Mike Barr,barrmi01,SSL,SG,24,54,1341,8.2,0.523,0.007,0.152,1.5,5.7,3.5,15.8,2.3,0.5,25.8,10.9,-0.1,0.8,0.7,0.025,-3.2,0.6,-2.6,-0.2
Mike Gale,galemi01,NYN,PG,24,72,1624,12.7,0.503,0.047,0.185,6.2,8.5,7.4,12.5,2.5,1.6,17.3,15.8,0.7,2.7,3.4,0.1,-0.6,1.6,1.1,1.2
Mike Green,greenmi01,DEN,C,23,81,2557,18.8,0.574,0.004,0.279,12.4,18.5,15.6,5.3,1.5,3.6,14.2,21.3,4.8,3.9,8.7,0.163,1.3,0.0,1.3,2.1
Mike Jackson,jacksmi01,VIR,PF,25,82,2023,13.9,0.584,0.004,0.407,9.2,14.5,11.8,6.4,1.1,0.5,19.9,21.3,1.9,1.2,3.1,0.073,-1.3,-1.0,-2.2,-0.1
Milt Williams,willimi01,SSL,PG,29,4,95,10.7,0.579,0.0,0.0,4.1,9.7,6.8,15.5,4.8,0.0,34.5,11.6,0.0,0.1,0.1,0.042,-3.1,1.6,-1.5,0.0
Moses Malone,malonmo01,UTS,C,19,83,3205,19.6,0.601,0.001,0.571,15.5,23.6,19.7,3.9,1.3,2.2,19.8,20.9,5.1,5.1,10.2,0.153,1.5,-0.2,1.4,2.7
Patrick McFarland,mcfarpa01,DEN,SG,23,70,945,12.2,0.501,0.038,0.156,4.4,8.9,6.8,16.1,2.2,0.3,19.2,22.6,-0.2,1.0,0.7,0.037,-1.2,-0.8,-2.0,0.0
Ralph Simpson,simpsra01,DEN,SG,25,82,2863,17.3,0.545,0.009,0.293,4.2,10.0,7.3,21.2,2.6,0.4,16.8,24.7,3.8,3.4,7.2,0.12,1.4,0.0,1.4,2.4
Randy Denton,dentora01,UTS,C,25,75,1482,17.5,0.532,0.0,0.201,11.3,21.6,16.7,9.6,1.0,1.6,13.2,21.0,2.2,2.0,4.3,0.138,0.8,0.2,1.0,1.1
Red Robbins,robbire01,"KEN,VIR",C,30,57,1777,15.9,0.533,0.015,0.289,8.8,15.7,12.2,9.9,0.8,1.0,11.7,18.8,2.8,1.1,3.9,0.105,1.5,-0.7,0.7,1.3
Reggie Royals,royalre01,SDA,C,24,2,11,6.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.016,-4.3,-0.2,-4.6,0.0
Rich Jones,jonesri01,SAS,PF,28,83,3097,15.5,0.486,0.034,0.253,8.0,12.7,10.4,12.1,1.3,0.6,11.3,23.4,3.8,2.5,6.3,0.098,0.8,-1.1,-0.3,1.3
Rick Mount,mountri01,MMS,SG,28,26,895,13.3,0.48,0.109,0.169,1.5,4.4,2.9,13.1,1.5,0.4,8.1,23.5,0.4,0.2,0.6,0.032,-0.6,-1.6,-2.2,0.0
Roger Brown,brownro01,"MMS,UTS,IND",SF,32,56,1272,12.4,0.516,0.238,0.271,4.5,9.2,7.0,12.6,1.8,0.9,16.6,18.3,0.7,1.1,1.8,0.069,-0.3,0.5,0.1,0.7
Ron Boone,boonero01,UTS,SG,28,84,3414,18.4,0.54,0.019,0.238,4.5,7.8,6.2,18.9,1.8,0.6,14.6,27.9,5.4,2.9,8.3,0.117,2.1,-0.2,1.9,3.4
Ronald Thomas,thomaro01,KEN,PF,24,79,830,13.3,0.467,0.012,0.465,15.2,20.7,18.0,7.1,2.9,0.9,18.7,18.0,-0.1,2.0,1.8,0.107,-2.0,1.3,-0.7,0.3
Ronnie Robinson,robinro01,MMS,PF,23,10,102,12.7,0.492,0.0,0.158,9.6,17.6,13.5,5.6,2.4,0.0,14.7,19.5,0.0,0.1,0.1,0.046,-3.2,-0.4,-3.6,0.0
Roy McPipe,mcpipro01,UTS,SG,24,5,44,-0.8,0.408,0.167,0.167,5.0,6.8,5.9,3.5,1.1,0.0,28.0,33.8,-0.3,0.0,-0.2,-0.265,-5.4,-1.2,-6.6,-0.1
Scott English,englisc01,SDA,SF,24,71,1316,12.4,0.46,0.02,0.18,9.4,17.3,13.3,8.5,1.6,0.8,14.2,18.2,0.0,1.0,1.0,0.038,-1.7,-0.7,-2.3,-0.1
Stan Love,lovest01,SAS,PF,25,12,64,14.4,0.457,0.0,0.133,9.4,27.7,18.7,19.3,0.0,3.4,15.9,23.1,0.0,0.1,0.1,0.078,-3.6,0.5,-3.1,0.0
Steve Jones,jonesst01,SSL,SG,32,69,1884,10.5,0.503,0.029,0.315,2.2,8.2,5.1,13.4,1.3,0.2,16.5,18.0,0.9,0.7,1.6,0.042,-2.1,-1.2,-3.3,-0.6
Stew Johnson,johnsst01,"SDA,MMS",PF,30,81,2812,14.1,0.467,0.088,0.058,4.8,13.2,8.9,7.6,1.6,0.5,7.2,24.3,0.4,1.7,2.1,0.035,-1.0,-1.5,-2.4,-0.3
Swen Nater,natersw01,SAS,C,25,78,2713,19.3,0.575,0.001,0.269,13.7,33.1,23.5,4.8,0.7,1.7,15.3,17.4,5.4,4.4,9.7,0.172,2.3,-0.6,1.7,2.5
Ted McClain,mcclate01,KEN,SG,28,72,1971,12.3,0.48,0.014,0.237,3.4,10.1,6.8,23.5,3.1,0.4,20.6,16.2,0.3,3.8,4.1,0.099,-2.0,2.7,0.7,1.3
Terry Driscoll,driscte01,SSL,PF,27,30,351,9.0,0.418,0.0,0.221,10.3,14.8,12.5,11.4,1.2,0.9,17.3,17.5,-0.2,0.2,0.1,0.011,-3.3,-0.9,-4.2,-0.2
Tim Bassett,basseti01,SDA,PF,23,72,1998,11.4,0.492,0.008,0.282,10.0,15.5,12.7,7.1,1.0,0.9,14.3,13.1,1.3,1.1,2.4,0.057,-1.1,-0.7,-1.8,0.1
Tom Ingelsby,ingelto01,SSL,PG,23,22,344,12.7,0.535,0.056,0.3,6.3,8.3,7.3,13.8,1.9,0.2,14.3,13.1,0.5,0.2,0.7,0.094,-0.2,0.1,-0.1,0.2
Tom Owens,owensto01,"SSL,MMS",C,25,82,2647,19.4,0.565,0.002,0.298,11.0,24.2,17.4,11.4,0.7,1.7,12.2,19.6,5.8,2.5,8.3,0.151,1.7,-0.6,1.2,2.2
Travis Grant,granttr01,SDA,SF,25,53,1998,19.5,0.578,0.002,0.206,5.6,10.3,7.9,7.5,1.0,0.5,9.3,24.5,5.0,0.6,5.6,0.134,2.8,-1.4,1.5,1.7
Wali Jones,joneswa02,UTS,SG,32,71,1339,10.2,0.46,0.048,0.237,1.2,4.6,3.0,16.8,1.5,0.1,11.6,20.3,0.4,0.8,1.2,0.044,-2.9,-0.3,-3.3,-0.4
Warren Jabali,jabalwa01,SDA,SG,28,62,1861,13.9,0.501,0.298,0.35,3.7,9.7,6.7,23.8,2.7,0.5,19.7,19.3,0.8,1.3,2.1,0.054,-0.4,0.5,0.0,1.0
Wayne Pack,packwa01,IND,PG,24,21,189,7.3,0.467,0.283,0.2,3.4,6.9,5.1,8.2,1.4,0.0,16.6,15.6,0.0,0.1,0.1,0.02,-3.7,-0.7,-4.4,-0.1
Wendell Ladner,ladnewe01,NYN,SF,26,25,436,4.5,0.29,0.208,0.058,5.0,10.7,7.9,10.5,3.4,0.1,11.5,18.4,-1.2,0.8,-0.4,-0.039,-7.1,1.0,-6.1,-0.5
