Player,PlayerID,Tms,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Benoit Benjamin,benjabe01,"VAN,MIL",C,31,83,1896,14.4,0.539,0.005,0.329,8.8,26.1,17.3,5.7,1.3,3.4,17.6,19.8,0.1,2.2,2.3,0.057,-2.3,-0.3,-2.6,-0.3
Bill Wennington,wennibi01,CHI,C,32,71,1065,11.0,0.519,0.003,0.125,6.4,12.7,9.5,6.4,1.0,1.1,9.3,16.5,1.2,1.6,2.8,0.125,-3.3,0.1,-3.2,-0.3
Billy Owens,owensbi01,"MIA,SAC",SF,26,62,1982,14.2,0.517,0.027,0.367,8.5,15.5,12.1,17.8,1.3,1.5,17.3,21.5,0.7,2.5,3.2,0.077,-0.2,0.5,0.3,1.2
Bimbo Coles,colesbi01,"MIA,GSW",PG,27,81,2615,12.4,0.513,0.327,0.272,2.2,9.2,5.8,25.9,1.9,0.5,16.4,17.9,2.2,2.8,5.0,0.091,-0.8,0.6,-0.2,1.2
Bison Dele,delebi01,LAC,C,26,65,2157,17.0,0.582,0.008,0.349,8.2,19.5,13.7,9.4,1.7,1.9,17.7,22.2,2.1,1.9,4.0,0.09,-0.2,-0.4,-0.6,0.8
Blue Edwards,edwarbl01,VAN,SF,30,82,2773,11.9,0.498,0.256,0.218,4.0,10.9,7.3,13.8,2.2,1.3,14.0,20.0,-0.7,2.5,1.9,0.032,-2.0,0.0,-1.9,0.1
Bo Outlaw,outlabo01,LAC,PF,24,80,985,15.6,0.556,0.016,0.871,10.4,14.0,12.2,7.4,2.3,6.9,14.9,13.7,1.0,1.2,2.3,0.111,-0.8,2.4,1.6,0.9
Bob McCann,mccanbo01,WSB,PF,31,62,653,9.1,0.507,0.013,0.484,8.5,17.1,12.9,5.3,1.6,1.6,18.5,15.6,-0.2,0.8,0.6,0.044,-4.7,0.2,-4.5,-0.4
Bob Sura,surabo01,CLE,SG,22,79,1150,15.0,0.5,0.217,0.392,3.9,11.9,7.8,35.7,2.8,1.6,21.4,23.6,0.2,1.5,1.6,0.069,-0.7,0.8,0.1,0.6
Bob Thornton,thornbo01,WSB,PF,33,7,31,4.1,0.218,0.0,0.333,23.2,22.3,22.8,0.0,1.7,0.0,12.7,11.4,0.0,0.0,0.0,0.001,-7.8,-4.6,-12.4,-0.1
Bobby Hurley,hurlebo01,SAC,PG,24,72,1059,6.5,0.411,0.33,0.37,1.3,6.9,4.1,29.5,1.4,0.2,24.3,14.7,-0.7,0.4,-0.3,-0.013,-4.1,-1.8,-5.9,-1.0
Bobby Phills,phillbo01,CLE,SG,26,72,2530,16.8,0.564,0.255,0.291,3.2,10.7,6.9,19.7,2.4,0.9,11.9,21.1,4.5,2.7,7.1,0.136,1.1,0.6,1.7,2.3
Brad Lohaus,lohaubr01,"SAS,NYK",PF,31,55,598,10.6,0.556,0.697,0.029,1.4,10.6,6.1,11.2,0.9,2.1,10.1,15.1,0.5,0.7,1.3,0.101,-0.1,1.0,0.9,0.4
Brent Barry,barrybr01,LAC,SG,24,79,1898,15.9,0.609,0.496,0.229,2.4,8.4,5.3,18.8,2.6,0.9,15.4,18.3,3.7,1.2,4.9,0.124,1.7,0.5,2.2,2.0
Brent Price,pricebr01,WSB,PG,27,81,2042,17.5,0.655,0.564,0.358,2.2,10.7,6.6,29.7,2.0,0.1,19.8,16.9,5.6,1.8,7.4,0.174,3.0,0.1,3.0,2.6
Brian Grant,grantbr01,SAC,PF,23,78,2398,15.8,0.56,0.02,0.425,8.4,17.9,13.2,9.2,0.9,3.2,15.6,21.7,2.4,2.3,4.7,0.094,-0.6,-0.3,-0.9,0.6
Brian Shaw,shawbr01,ORL,PG,29,75,1679,10.2,0.463,0.296,0.235,4.1,11.3,7.8,28.7,1.8,0.5,24.4,19.1,-1.0,1.6,0.6,0.018,-2.4,-0.7,-3.1,-0.4
Brooks Thompson,thompbr01,ORL,PG,25,33,246,16.9,0.609,0.621,0.262,1.9,9.3,5.7,20.6,2.6,0.0,17.3,25.5,0.4,0.3,0.6,0.121,1.2,-0.1,1.1,0.2
Bryant Reeves,reevebr01,VAN,C,22,77,2460,13.4,0.506,0.003,0.341,8.2,19.4,13.6,8.3,0.9,1.7,13.5,21.6,0.0,2.3,2.3,0.045,-2.4,-1.2,-3.7,-1.0
Bryant Stith,stithbr01,DEN,SG,25,82,2810,13.9,0.519,0.162,0.416,5.1,11.3,8.2,13.8,2.1,0.4,12.7,19.6,2.7,2.5,5.2,0.089,-0.8,0.2,-0.6,1.0
Bryon Russell,russebr01,UTA,SF,25,59,577,10.0,0.507,0.282,0.472,6.1,12.8,9.6,7.2,2.7,1.2,17.4,16.5,0.0,0.8,0.8,0.064,-2.4,0.8,-1.6,0.1
Buck Williams,willibu01,POR,PF,35,70,1672,12.3,0.548,0.008,0.487,10.9,16.6,13.8,3.8,1.2,2.1,16.2,14.6,1.4,2.6,3.9,0.113,-2.4,1.0,-1.4,0.3
Byron Houston,houstby01,SAC,PF,26,25,276,13.1,0.57,0.047,0.406,13.0,22.3,17.6,4.0,2.4,1.9,18.4,14.7,0.3,0.4,0.7,0.117,-3.1,0.4,-2.8,-0.1
Byron Scott,scottby01,VAN,SG,34,80,1894,13.0,0.523,0.327,0.359,2.4,9.8,5.9,11.7,1.8,0.9,11.3,21.3,1.0,1.3,2.3,0.059,-0.8,-0.6,-1.3,0.3
Calbert Cheaney,cheanca01,WSB,SF,24,70,2324,13.0,0.528,0.17,0.236,3.5,8.5,6.1,10.6,1.5,0.6,11.4,21.7,1.5,1.7,3.2,0.065,-1.0,-0.9,-1.9,0.1
Carl Herrera,herreca01,SAS,PF,29,44,393,4.7,0.407,0.01,0.175,8.9,13.9,11.5,5.9,1.2,1.5,21.7,15.3,-0.7,0.5,-0.2,-0.02,-7.1,-0.1,-7.2,-0.5
Carlos Rogers,rogerca01,TOR,PF,24,56,1043,13.9,0.536,0.061,0.378,9.1,10.3,9.7,5.5,1.2,3.5,13.2,19.5,0.6,0.3,0.9,0.042,-1.0,-1.5,-2.5,-0.1
Cedric Ceballos,cebalce01,LAL,SF,26,78,2628,22.1,0.599,0.153,0.34,9.7,13.9,11.9,7.9,1.9,0.6,10.8,26.5,7.1,2.8,9.8,0.18,3.9,-1.3,2.6,3.1
Cedric Lewis,lewisce01,WSB,C,26,3,4,62.7,0.667,0.0,0.0,60.0,0.0,29.4,0.0,12.8,0.0,0.0,33.5,0.0,0.0,0.1,0.613,23.7,1.9,25.6,0.0
Charles Barkley,barklch01,PHO,PF,32,71,2632,24.8,0.585,0.151,0.488,10.9,25.0,18.1,17.4,2.2,1.6,13.4,27.5,7.0,3.5,10.5,0.191,5.0,0.6,5.7,5.1
Charles Claxton,claxtch01,BOS,C,25,3,7,0.2,0.347,0.0,1.0,31.2,0.0,16.0,0.0,0.0,10.0,25.8,23.9,0.0,0.0,0.0,-0.179,-16.3,-2.6,-18.9,0.0
Charles Jones,jonesch01,HOU,PF,38,46,297,8.1,0.324,0.0,0.684,10.9,17.1,14.1,5.3,0.9,5.8,10.8,4.2,0.2,0.4,0.6,0.09,-3.8,1.6,-2.2,0.0
Charles Oakley,oaklech01,NYK,PF,32,53,1775,15.1,0.559,0.058,0.469,11.1,19.3,15.3,12.1,1.7,0.6,16.1,16.9,2.6,3.0,5.6,0.15,-0.1,1.0,0.9,1.3
Charles Smith,smithch01,"MIN,NYK,SAS",PF,30,73,1716,11.3,0.469,0.026,0.282,9.2,14.8,12.1,6.0,1.5,3.5,14.0,20.2,-1.0,2.9,1.9,0.053,-3.9,0.6,-3.4,-0.6
Charlie Ward,wardch01,NYK,PG,25,62,787,12.0,0.505,0.454,0.248,4.5,10.7,7.7,25.9,3.6,0.6,24.6,19.0,-0.4,1.4,1.0,0.064,-2.2,2.1,0.0,0.4
Cherokee Parks,parksch02,DAL,C,23,64,869,10.9,0.456,0.105,0.251,7.3,19.9,13.0,5.0,1.4,2.6,10.2,14.6,0.1,0.8,0.9,0.05,-3.8,-0.2,-3.9,-0.4
Chris Carr,carrch01,PHO,SG,21,60,590,10.5,0.493,0.194,0.276,5.4,14.5,10.0,11.4,0.9,0.6,14.1,21.4,-0.1,0.3,0.3,0.021,-3.4,-1.8,-5.2,-0.5
Chris Childs,childch01,NJN,PG,28,78,2408,16.4,0.549,0.333,0.391,2.3,9.1,5.6,38.6,2.4,0.3,20.1,20.7,3.3,2.5,5.8,0.115,1.3,0.4,1.7,2.2
Chris Dudley,dudlech02,POR,C,30,80,1924,12.2,0.473,0.003,0.439,14.2,28.4,21.3,2.8,1.1,3.9,15.6,11.5,0.6,4.0,4.7,0.117,-2.7,1.5,-1.3,0.4
Chris Gatling,gatlich01,"GSW,MIA",PF,28,71,1427,19.9,0.601,0.002,0.365,10.5,23.2,16.9,5.8,1.3,2.1,12.6,23.4,2.7,2.0,4.6,0.156,0.5,-0.4,0.1,0.7
Chris King,kingch01,VAN,SF,26,80,1930,10.8,0.492,0.193,0.232,6.0,11.5,8.7,9.5,1.9,1.3,13.8,17.7,-0.5,1.6,1.1,0.028,-2.1,-0.3,-2.5,-0.2
Chris Mills,millsch01,CLE,SF,26,80,3060,15.2,0.554,0.216,0.271,4.8,14.6,9.6,11.2,1.4,1.5,10.0,19.9,4.7,3.1,7.8,0.122,0.1,-0.2,-0.1,1.5
Chris Morris,morrich01,UTA,SG,30,66,1424,15.8,0.522,0.325,0.21,8.8,10.8,9.9,8.9,2.4,1.2,9.7,23.6,1.7,1.7,3.3,0.112,1.3,-0.5,0.8,1.0
Chris Mullin,mullich01,GSW,SF,32,55,1617,16.7,0.602,0.278,0.297,3.1,8.3,5.7,19.8,2.4,1.4,16.7,19.7,2.9,1.1,4.0,0.117,1.9,0.2,2.1,1.7
Chris Webber,webbech01,WSB,PF,22,15,558,23.6,0.581,0.123,0.25,8.0,15.9,12.0,24.9,2.5,1.2,13.8,28.5,1.2,0.7,1.9,0.165,5.1,0.6,5.7,1.1
Chris Whitney,whitnch01,WSB,PG,24,21,335,17.1,0.634,0.444,0.444,0.7,10.7,5.8,22.6,2.8,0.2,16.3,18.9,0.9,0.4,1.3,0.181,1.1,1.3,2.4,0.4
Christian Laettner,laettch01,"MIN,ATL",C,26,74,2495,17.7,0.563,0.043,0.437,8.6,17.2,12.8,13.7,1.5,2.2,14.7,22.6,3.9,2.4,6.2,0.12,0.7,-0.1,0.6,1.6
Chuck Person,persoch01,SAS,SF,31,80,2131,13.6,0.581,0.657,0.148,4.1,16.9,10.8,7.2,1.2,0.9,10.8,17.8,2.4,3.1,5.5,0.125,1.3,0.2,1.5,1.9
Chucky Brown,brownch01,HOU,PF,27,82,2019,13.7,0.568,0.014,0.27,7.7,16.8,12.4,7.0,1.2,1.3,13.1,15.9,2.2,2.1,4.2,0.101,-1.2,-0.4,-1.6,0.2
Clarence Weatherspoon,weathcl01,PHI,SF,25,78,3096,17.1,0.541,0.002,0.42,8.6,19.8,14.0,9.3,1.9,2.6,13.0,19.9,3.4,2.4,5.8,0.089,0.1,-0.3,-0.2,1.4
Clifford Robinson,robincl02,POR,SF,29,78,2980,16.3,0.532,0.361,0.415,4.7,12.2,8.5,10.9,1.5,1.7,11.2,25.6,3.9,4.2,8.0,0.13,1.7,0.4,2.1,3.0
Clifford Rozier,roziecl01,GSW,C,23,59,723,10.6,0.578,0.015,0.407,11.2,16.1,13.6,4.6,1.4,3.0,20.1,12.0,0.4,0.6,1.1,0.072,-3.3,0.3,-2.9,-0.2
Clint McDaniel,mcdancl01,SAC,SG,23,12,71,15.6,0.499,0.261,0.696,4.9,11.5,8.2,15.4,3.6,0.0,6.2,19.8,0.1,0.1,0.2,0.151,-0.5,2.2,1.7,0.1
Clyde Drexler,drexlcl01,HOU,SG,33,52,1997,20.0,0.551,0.308,0.442,5.6,15.3,10.6,24.7,2.7,0.9,12.8,23.6,4.1,2.6,6.7,0.161,2.8,1.2,4.0,3.0
Corey Beck,beckco01,CHO,PG,24,5,33,0.8,0.282,0.0,0.25,10.8,15.0,12.9,21.0,1.6,0.0,31.1,17.7,-0.1,0.0,-0.1,-0.14,-9.0,-0.7,-9.7,-0.1
Corie Blount,blounco01,LAL,PF,27,57,715,10.9,0.491,0.012,0.263,11.5,16.1,13.8,8.3,1.8,3.4,20.1,14.6,-0.1,1.0,0.9,0.063,-3.5,0.9,-2.7,-0.1
Corliss Williamson,willico02,SAC,SF,22,53,609,8.5,0.487,0.011,0.313,10.6,11.1,10.8,6.9,0.9,1.1,19.9,27.5,-1.1,0.3,-0.8,-0.062,-6.3,-2.9,-9.3,-1.1
Cory Alexander,alexaco01,SAS,PG,22,60,560,8.7,0.506,0.426,0.161,1.9,6.3,4.2,31.6,2.5,0.3,29.1,18.8,-0.5,0.7,0.2,0.021,-4.2,-0.1,-4.3,-0.3
Craig Ehlo,ehlocr01,ATL,SG,34,79,1758,13.7,0.526,0.374,0.174,4.2,13.4,8.6,12.8,2.6,0.4,14.0,18.9,1.5,1.8,3.3,0.09,-0.3,0.4,0.2,1.0
Cuonzo Martin,marticu01,VAN,SG,24,4,19,20.6,0.765,0.6,0.4,6.0,6.4,6.2,19.5,2.8,0.0,14.5,16.5,0.1,0.0,0.1,0.17,7.3,1.8,9.2,0.1
Dale Davis,davisda01,IND,PF,26,78,2617,14.3,0.553,0.0,0.482,12.4,21.1,16.9,4.6,1.2,3.4,14.1,14.8,2.6,3.7,6.2,0.115,0.1,0.3,0.4,1.5
Dale Ellis,ellisda01,DEN,SF,35,81,2626,14.7,0.58,0.38,0.187,3.9,10.0,6.9,9.1,1.1,0.2,8.6,19.3,4.7,1.5,6.2,0.114,1.5,-0.9,0.6,1.7
Damon Stoudamire,stoudda01,TOR,PG,22,70,2865,16.7,0.528,0.298,0.262,2.4,9.3,5.8,37.4,1.8,0.5,17.5,23.5,3.7,0.6,4.3,0.072,2.5,-2.4,0.1,1.6
Dan Majerle,majerda01,CLE,SF,30,82,2367,15.1,0.53,0.553,0.226,3.9,13.4,8.6,15.9,2.0,1.3,10.2,19.5,3.0,2.6,5.5,0.112,1.7,0.2,1.9,2.3
Dan O'Sullivan,osullda01,TOR,C,27,5,139,8.4,0.428,0.029,0.229,11.1,16.4,13.7,2.1,0.7,2.2,11.5,13.8,0.0,0.0,0.0,0.008,-4.5,-3.6,-8.1,-0.2
Dana Barros,barroda01,BOS,PG,28,80,2328,15.6,0.596,0.457,0.182,1.0,8.4,4.6,20.8,1.2,0.1,12.1,18.3,4.8,0.8,5.6,0.116,2.3,-1.1,1.1,1.8
Danny Ferry,ferryda01,CLE,PF,29,82,2680,14.2,0.557,0.395,0.146,3.5,12.0,7.7,13.2,1.2,1.2,11.1,20.7,3.2,2.3,5.5,0.098,0.6,-0.7,-0.1,1.3
Danny Manning,mannida01,PHO,PF,29,33,816,14.7,0.506,0.036,0.281,4.3,15.8,10.1,13.9,2.4,2.2,15.0,28.0,-0.5,0.9,0.4,0.026,-2.8,0.1,-2.6,-0.1
Danny Schayes,schayda01,MIA,C,36,32,399,8.1,0.442,0.0,0.489,8.7,17.1,13.0,3.5,1.5,3.1,16.8,15.6,-0.3,0.7,0.4,0.049,-5.1,0.9,-4.1,-0.2
Darrell Armstrong,armstda01,ORL,PG,27,13,41,32.4,0.622,0.375,0.125,0.0,5.6,2.8,29.3,7.7,0.0,15.1,43.8,0.0,0.1,0.1,0.158,5.7,3.8,9.5,0.1
Darrick Martin,martida01,"VAN,MIN",PG,24,59,1149,11.7,0.5,0.191,0.331,1.6,6.9,4.2,31.1,2.4,0.2,20.5,20.3,-0.2,0.7,0.5,0.023,-2.3,-0.9,-3.1,-0.3
Darrin Hancock,hancoda01,CHO,SF,24,63,838,10.0,0.553,0.014,0.341,5.7,8.6,7.1,8.7,1.8,0.4,18.5,16.3,0.2,0.3,0.5,0.028,-2.9,-0.9,-3.8,-0.4
Darryl Johnson,johnsda02,CLE,PG,30,11,28,9.7,0.466,0.083,0.167,9.3,0.0,4.8,6.9,0.0,0.0,7.2,25.0,0.0,0.0,0.0,0.01,-4.2,-4.2,-8.4,0.0
David Benoit,benoida01,UTA,SF,27,81,1961,12.2,0.524,0.33,0.193,5.8,17.9,12.0,6.3,1.2,2.1,10.1,16.4,1.6,2.3,3.9,0.096,-0.2,0.0,-0.2,0.9
David Robinson,robinda01,SAS,C,30,82,3019,29.4,0.589,0.007,0.597,12.3,24.2,18.4,14.6,1.9,6.4,9.8,28.8,11.1,7.2,18.3,0.29,5.8,3.1,8.9,8.3
David Vaughn,vaughda02,ORL,PF,22,33,266,6.0,0.364,0.013,0.225,14.8,20.1,17.5,4.3,1.2,4.2,17.0,18.0,-0.5,0.4,-0.1,-0.013,-9.4,-1.5,-10.9,-0.6
David Wesley,wesleda01,BOS,PG,25,82,2104,18.5,0.585,0.37,0.391,3.5,10.7,7.0,29.2,2.4,0.4,15.6,20.9,4.8,1.6,6.3,0.144,2.8,0.0,2.8,2.5
David Wingate,wingada01,SEA,SG,32,60,695,8.1,0.485,0.16,0.193,3.0,6.3,4.8,12.9,1.5,0.5,15.4,17.5,-0.2,0.8,0.6,0.041,-3.3,-0.5,-3.8,-0.3
David Wood,woodda01,"GSW,PHO,DAL",PF,31,62,772,9.2,0.531,0.356,0.287,6.6,15.4,10.6,6.4,1.2,0.9,10.9,12.0,0.8,0.5,1.3,0.081,-4.3,-0.2,-4.5,-0.5
Dee Brown,brownde01,BOS,PG,27,65,1591,13.7,0.507,0.357,0.256,2.5,7.2,4.8,14.3,2.5,0.5,9.7,20.5,1.4,1.0,2.4,0.073,-0.5,0.0,-0.5,0.6
Dell Curry,curryde01,CHO,SG,31,82,2371,16.8,0.568,0.417,0.176,3.4,10.2,6.8,12.5,2.4,0.8,11.0,22.5,3.8,1.4,5.1,0.104,2.1,-0.3,1.8,2.3
Dell Demps,dempsde01,SAS,SG,25,16,87,17.1,0.655,0.061,0.515,2.7,8.6,5.8,15.9,1.8,0.8,22.9,27.1,0.1,0.1,0.2,0.105,-2.0,0.2,-1.8,0.0
Dennis Rodman,rodmade01,CHI,PF,34,64,2088,13.6,0.501,0.089,0.349,19.9,33.2,26.6,10.0,0.9,1.0,28.2,10.3,1.7,4.6,6.2,0.143,-0.3,0.3,0.0,1.1
Dennis Scott,scottde01,ORL,SF,27,82,3041,16.1,0.589,0.562,0.199,2.5,9.2,5.9,12.4,1.5,0.7,9.1,19.9,6.4,2.4,8.8,0.138,2.9,-0.6,2.3,3.3
Derek Harper,harpede01,NYK,PG,34,82,2893,13.9,0.558,0.346,0.219,1.3,6.8,4.1,20.1,2.4,0.1,14.7,19.4,2.6,3.7,6.3,0.105,-0.2,0.7,0.5,1.8
Derek Strong,stronde01,LAL,PF,27,63,746,12.4,0.518,0.053,0.503,9.6,18.1,13.9,6.0,1.3,1.1,8.8,13.6,1.1,0.8,1.9,0.125,-1.3,-0.5,-1.8,0.0
Derrick Alston,alstode01,PHI,C,23,73,1614,11.8,0.518,0.008,0.289,8.8,12.9,10.8,6.5,1.8,2.4,11.9,13.7,1.0,0.8,1.7,0.052,-2.5,-0.2,-2.8,-0.3
Derrick Coleman,colemde01,PHI,PF,28,11,294,12.0,0.466,0.178,0.271,5.0,23.8,14.1,19.3,0.7,2.5,17.5,24.3,-0.4,0.2,-0.2,-0.029,-2.8,-0.7,-3.5,-0.1
Derrick McKey,mckeyde01,IND,SF,29,75,2440,14.2,0.543,0.096,0.31,6.5,11.8,9.2,17.5,1.8,1.4,15.0,17.9,3.1,2.6,5.7,0.112,0.7,1.2,1.9,2.4
Detlef Schrempf,schrede01,SEA,SF,33,63,2200,17.3,0.598,0.242,0.5,4.1,13.1,8.8,20.6,1.3,0.3,13.9,21.3,5.3,2.9,8.2,0.179,2.5,-0.1,2.5,2.5
Dickey Simpkins,simpkdi01,CHI,PF,23,60,685,10.4,0.533,0.006,0.606,11.2,15.3,13.3,7.7,0.7,0.9,21.6,16.7,0.2,1.0,1.2,0.084,-2.9,-0.8,-3.7,-0.3
Dikembe Mutombo,mutomdi01,DEN,C,29,74,2713,17.1,0.562,0.002,0.622,10.6,26.6,18.6,6.1,0.7,8.8,17.1,14.4,2.6,5.0,7.6,0.134,-0.7,2.8,2.1,2.8
