Player,PlayerID,Tms,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Bob Christian,chrisbo01,PHO,C,27,81,1244,11.7,0.545,,0.524,7.0,20.5,13.8,10.0,0.7,1.3,,,1.0,0.8,1.9,0.072,-1.7,-0.2,-1.9,0.0
Bob Dandridge,dandrbo01,MIL,SF,26,71,2521,17.0,0.535,,0.185,5.1,13.7,9.7,11.2,2.0,0.8,,,4.4,4.0,8.4,0.16,0.9,0.6,1.5,2.3
Bob Kauffman,kauffbo01,BUF,PF,27,74,1304,13.1,0.52,,0.41,7.6,17.0,12.4,13.5,1.2,0.7,,,1.1,1.0,2.0,0.075,-0.7,-0.3,-0.9,0.3
Bob Lanier,laniebo01,DET,C,25,81,3047,23.9,0.548,,0.276,9.1,27.1,18.1,17.9,1.6,4.3,,,7.3,7.1,14.4,0.227,4.1,2.9,7.1,7.0
Bob Love,lovebo01,CHI,PF,31,82,3292,13.7,0.463,,0.225,5.7,9.9,7.7,6.5,1.2,0.5,,,1.9,3.9,5.8,0.084,-0.3,-1.2,-1.5,0.4
Bob McAdoo,mcadobo01,BUF,C,22,74,3185,24.7,0.594,,0.352,9.0,25.4,17.4,8.1,1.2,3.8,,,10.9,4.4,15.3,0.231,4.6,0.3,5.0,5.6
Bob Nash,nashbo01,DET,SF,23,35,281,10.5,0.401,,0.339,11.4,15.7,13.5,6.8,0.5,1.9,,,-0.3,0.4,0.1,0.013,-3.6,-1.1,-4.7,-0.2
Bob Rule,rulebo01,CLE,C,29,26,540,10.8,0.438,,0.24,7.7,12.1,9.8,12.0,1.0,1.0,,,0.0,0.3,0.3,0.025,-2.3,-0.8,-3.1,-0.2
Bob Verga,vergabo01,POR,SG,28,21,216,13.3,0.486,,0.344,5.1,3.4,4.3,11.0,2.5,0.0,,,0.1,0.0,0.1,0.032,-1.9,-1.0,-2.9,0.0
Bob Weiss,weissbo01,CHI,SG,31,79,1708,15.4,0.523,,0.301,1.9,4.4,3.1,26.2,2.8,0.4,,,2.0,2.4,4.4,0.124,0.1,1.4,1.4,1.5
Bud Stallworth,stallbu01,SEA,SF,24,67,1019,8.4,0.413,,0.161,4.6,12.3,8.3,4.5,0.9,0.6,,,-0.9,0.6,-0.3,-0.014,-4.1,-1.8,-5.9,-1.0
Butch Beard,beardbu01,GSW,PG,26,79,2134,15.5,0.559,,0.379,6.2,11.0,8.6,17.7,2.2,0.2,,,3.7,1.9,5.6,0.126,0.2,0.7,0.9,1.6
Calvin Murphy,murphca01,HOU,PG,25,81,2922,20.0,0.573,,0.278,1.9,5.0,3.4,30.9,2.4,0.1,,,7.9,1.3,9.2,0.152,2.5,-0.9,1.6,2.7
Cazzie Russell,russeca01,GSW,SF,29,82,2574,17.6,0.513,,0.163,5.3,7.6,6.5,11.3,0.9,0.3,,,6.0,1.1,7.1,0.133,2.2,-1.9,0.2,1.5
Charles Johnson,johnsch01,GSW,PG,24,59,1051,12.3,0.433,,0.118,4.5,11.1,7.9,12.8,2.6,0.3,,,-0.1,1.1,1.0,0.044,-2.4,0.4,-2.0,0.0
Charlie Davis,davisch01,POR,SG,24,8,90,8.2,0.371,,0.1,2.2,10.4,6.2,16.2,1.0,0.0,,,-0.1,0.0,-0.1,-0.068,-3.8,-1.2,-5.0,-0.1
Charlie Scott,scottch01,PHO,PG,25,52,2003,18.8,0.505,,0.269,3.3,7.9,5.6,21.4,2.2,0.6,,,2.9,0.9,3.9,0.093,1.8,-1.0,0.8,1.4
Chet Walker,walkech01,CHI,SF,33,82,2661,18.5,0.566,,0.426,5.0,10.9,7.9,12.2,1.2,0.1,,,7.4,3.2,10.6,0.191,2.7,-0.2,2.6,3.1
Chris Ford,fordch01,DET,SG,25,82,2059,12.9,0.465,,0.129,5.5,9.7,7.6,18.2,3.2,0.4,,,0.9,3.4,4.3,0.1,-0.9,2.5,1.6,1.9
Chuck Terry,terrych01,MIL,SF,23,7,32,7.0,0.333,,0.0,3.4,6.0,4.8,15.3,2.8,0.0,,,-0.1,0.0,0.0,-0.046,-4.4,0.1,-4.3,0.0
Clem Haskins,haskicl01,PHO,SG,30,81,1822,16.0,0.51,,0.256,4.4,7.9,6.2,20.3,1.9,0.4,,,2.7,0.7,3.4,0.09,0.9,-0.7,0.2,1.0
Cliff Meely,meelycl01,HOU,PF,26,77,1754,13.0,0.449,,0.181,6.3,20.3,13.4,10.0,1.4,2.3,,,-0.5,1.7,1.2,0.033,-2.2,-0.4,-2.6,-0.3
Clifford Ray,raycl01,CHI,C,25,80,2632,15.7,0.534,,0.325,11.0,27.7,19.2,13.1,1.0,3.6,,,2.5,5.7,8.2,0.15,0.5,2.6,3.2,3.5
Clyde Lee,leecl01,GSW,PF,29,54,1642,9.8,0.483,,0.377,11.1,23.1,17.2,4.8,0.7,0.5,,,0.9,1.7,2.6,0.076,-1.3,-0.6,-1.8,0.1
Connie Hawkins,hawkico01,"PHO,LAL",SF,31,79,2761,15.5,0.544,,0.311,6.1,12.5,9.4,19.7,1.8,1.4,,,4.1,3.0,7.1,0.124,1.2,1.0,2.2,2.9
Corky Calhoun,calhoco01,PHO,SF,23,77,2207,9.8,0.497,,0.222,5.3,13.3,9.3,7.9,1.4,0.7,,,1.1,1.1,2.2,0.048,-1.6,-0.4,-2.0,0.0
Cornell Warner,warneco01,"CLE,MIL",C,25,72,1405,11.9,0.542,,0.327,8.2,19.8,14.4,6.2,0.9,1.5,,,1.2,2.3,3.5,0.119,-1.7,0.6,-1.0,0.3
Curtis Perry,perrycu01,MIL,PF,25,81,2386,13.2,0.462,,0.184,11.1,18.4,15.0,9.5,2.0,2.1,,,0.7,4.6,5.3,0.106,-1.0,1.5,0.5,1.5
Curtis Rowe,rowecu01,DET,PF,24,82,2499,12.2,0.521,,0.22,6.9,14.3,10.6,7.5,0.9,0.8,,,3.0,3.1,6.1,0.117,0.0,-0.1,-0.1,1.2
Dale Schlueter,schluda01,ATL,C,28,57,547,13.3,0.522,,0.37,9.8,18.9,14.3,10.3,2.0,2.1,,,0.4,0.7,1.1,0.098,-1.1,1.2,0.1,0.3
Dave Bing,bingda01,DET,PG,30,81,3124,16.4,0.497,,0.328,3.6,5.7,4.6,25.8,1.6,0.3,,,4.1,3.2,7.3,0.113,1.0,-0.7,0.3,1.8
Dave Cowens,cowenda01,BOS,C,25,80,3352,16.6,0.476,,0.186,7.8,27.9,18.1,14.6,1.2,1.5,,,2.6,6.7,9.3,0.134,0.4,1.5,1.9,3.3
Dave DeBusschere,debusda01,NYK,PF,33,71,2699,16.3,0.49,,0.179,5.2,24.2,14.8,13.9,1.2,0.8,,,2.4,4.6,7.0,0.125,0.9,0.7,1.7,2.5
Dave Stallworth,stallda01,CAP,SF,32,45,458,15.0,0.466,,0.294,10.7,15.4,13.0,7.6,2.8,0.4,,,0.3,0.8,1.1,0.117,-1.0,1.1,0.1,0.2
Dave Wohl,wohlda01,"BUF,HOU",PG,24,67,1055,13.0,0.492,,0.368,1.1,3.3,2.2,27.9,3.2,0.1,,,0.3,0.7,1.0,0.043,-1.9,0.2,-1.7,0.1
Dean Meminger,meminde01,NYK,SG,25,78,2079,11.7,0.534,,0.297,6.3,7.9,7.1,10.4,1.4,0.2,,,2.7,2.3,5.0,0.115,-0.2,0.5,0.3,1.2
Dennis Awtrey,awtrede01,CHI,C,25,68,756,11.4,0.56,,0.764,6.6,17.4,11.9,15.2,1.3,1.0,,,0.2,1.2,1.4,0.091,-2.4,2.1,-0.3,0.3
Dennis Bell,bellde01,NYK,SF,22,1,4,-6.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-0.222,-4.7,-0.1,-4.8,0.0
Derrek Dickey,dickede01,GSW,PF,22,66,930,13.4,0.536,,0.283,12.8,21.5,17.2,7.1,0.8,0.8,,,1.3,1.0,2.3,0.116,-0.1,-0.7,-0.8,0.3
Dick Barnett,barnedi01,NYK,SG,37,5,58,9.4,0.403,,0.115,1.8,5.4,3.6,14.6,0.8,0.0,,,0.0,0.0,0.0,0.005,-3.2,-0.4,-3.6,0.0
Dick Cunningham,cunnidi01,MIL,C,27,8,45,6.1,0.33,,1.167,2.4,31.7,18.1,0.0,2.0,2.3,,,-0.1,0.1,0.0,-0.009,-4.2,0.3,-3.9,0.0
Dick Garrett,garredi01,"NYK,MIL",SG,27,40,326,6.3,0.376,,0.151,4.9,7.8,6.4,9.1,1.4,0.2,,,-0.6,0.4,-0.2,-0.034,-5.3,-0.4,-5.8,-0.4
Dick Gibbs,gibbsdi01,SEA,SF,25,71,1528,12.4,0.486,,0.287,5.5,8.8,7.1,7.3,1.1,0.6,,,1.3,0.8,2.1,0.065,-1.4,-1.4,-2.8,-0.3
Dick Snyder,snydedi01,SEA,SG,29,74,2670,14.5,0.52,,0.188,3.1,8.2,5.6,14.3,1.5,0.5,,,4.4,1.6,6.0,0.107,0.2,-0.3,-0.1,1.3
Dick Van Arsdale,vanardi01,PHO,SG,30,78,2832,15.5,0.572,,0.411,2.4,5.5,3.9,15.9,1.5,0.3,,,6.6,0.5,7.0,0.119,0.9,-1.1,-0.2,1.3
Don Adams,adamsdo01,DET,SF,26,74,2298,10.9,0.457,,0.271,6.0,14.1,10.0,8.3,2.2,0.3,,,0.1,3.5,3.6,0.076,-2.2,0.7,-1.4,0.3
Don Chaney,chanedo01,BOS,SG,27,81,2258,12.9,0.51,,0.24,9.2,7.0,8.1,10.2,1.6,1.3,,,3.0,2.9,5.8,0.124,0.1,0.9,1.0,1.7
Don Kojis,kojisdo01,KCO,SF,35,77,2091,15.6,0.528,,0.325,6.3,12.9,9.6,7.9,1.7,0.4,,,3.4,1.3,4.8,0.109,0.9,-0.9,0.0,1.1
Don May,maydo01,PHI,SF,28,56,812,12.5,0.477,,0.278,2.8,13.7,8.0,11.8,1.4,0.5,,,-0.1,0.6,0.5,0.029,-3.0,-0.4,-3.5,-0.3
Don Nelson,nelsodo01,BOS,SF,33,82,1748,16.1,0.563,,0.381,5.1,13.7,9.5,13.1,0.5,0.4,,,4.0,1.9,5.9,0.162,1.1,-0.2,0.8,1.3
Doug Collins,collido01,PHI,SG,22,25,436,10.5,0.441,,0.371,1.5,9.0,5.1,13.5,1.3,0.2,,,-0.5,0.2,-0.3,-0.028,-4.6,-1.1,-5.6,-0.4
Dwight Davis,davisdw01,CLE,PF,24,76,2477,13.5,0.483,,0.318,6.8,20.7,13.3,10.5,1.2,1.6,,,1.3,2.4,3.7,0.072,-1.3,0.2,-1.2,0.5
Dwight Jones,jonesdw01,ATL,PF,21,74,1448,14.6,0.519,,0.311,9.9,21.9,15.8,7.9,0.9,2.3,,,1.4,1.6,2.9,0.098,-0.8,-0.3,-1.2,0.3
E.C. Coleman,colemec01,HOU,PF,23,58,1075,11.3,0.536,,0.296,8.1,16.8,12.5,9.1,1.6,1.0,,,0.8,0.8,1.7,0.074,-1.5,0.1,-1.4,0.2
Earl Monroe,monroea01,NYK,SG,29,41,1194,14.5,0.509,,0.22,1.9,8.7,5.3,13.6,1.3,0.9,,,1.3,1.4,2.8,0.111,0.2,0.3,0.5,0.8
Ed Ratleff,ratleed01,HOU,SF,23,81,1773,12.5,0.476,,0.221,5.7,11.5,8.6,13.5,2.3,0.8,,,0.8,1.3,2.1,0.058,-0.9,0.2,-0.7,0.6
Elmore Smith,smithel01,LAL,C,24,81,2922,14.5,0.479,,0.262,6.6,21.1,14.2,6.9,1.0,6.4,,,0.5,5.4,5.9,0.097,-1.4,2.5,1.1,2.3
Elvin Hayes,hayesel01,CAP,PF,28,81,3602,18.2,0.47,,0.304,9.2,29.7,19.3,6.6,1.1,3.4,,,2.6,8.1,10.6,0.142,0.7,1.1,1.7,3.4
Ernie DiGregorio,digreer01,BUF,PG,23,81,2910,13.6,0.459,,0.153,1.7,5.7,3.7,30.1,0.9,0.2,,,0.9,0.4,1.2,0.021,-0.9,-2.9,-3.8,-1.3
Fred Brown,brownfr01,SEA,SG,25,82,2501,17.9,0.51,,0.184,4.2,11.7,7.8,24.5,2.4,0.4,,,4.0,2.4,6.4,0.123,1.2,0.6,1.9,2.4
Fred Carter,cartefr01,PHI,SG,28,78,3044,15.7,0.463,,0.218,2.5,9.5,5.8,23.8,1.6,0.4,,,0.3,2.0,2.3,0.036,-0.1,-0.7,-0.8,0.9
Fred Foster,fostefr01,CLE,SF,27,58,649,12.1,0.44,,0.222,6.4,10.9,8.5,13.8,1.4,0.5,,,0.0,0.4,0.3,0.026,-1.9,-1.2,-3.0,-0.2
Freddie Boyd,boydfr01,PHI,PG,23,75,1818,10.9,0.447,,0.274,0.8,4.2,2.5,19.9,1.5,0.3,,,-0.9,0.7,-0.2,-0.007,-3.0,-1.1,-4.1,-1.0
Gail Goodrich,goodrga01,LAL,SG,30,82,3061,18.5,0.511,,0.332,3.0,4.5,3.7,21.8,1.8,0.2,,,5.9,1.9,7.8,0.122,1.7,-1.5,0.2,1.7
Gar Heard,heardga01,BUF,PF,25,81,2889,16.0,0.464,,0.244,9.5,22.7,16.3,8.2,2.0,3.9,,,0.7,4.3,5.0,0.084,-0.6,0.8,0.2,1.6
Gary Melchionni,melchga01,PHO,PG,23,69,1251,13.0,0.51,,0.244,3.8,7.7,5.7,15.4,1.4,0.4,,,1.5,0.3,1.8,0.07,0.0,-1.0,-1.0,0.3
Geoff Petrie,petrige01,POR,PG,25,73,2800,17.4,0.525,,0.222,2.3,5.3,3.8,17.5,1.3,0.3,,,5.8,-0.4,5.4,0.093,1.7,-2.4,-0.7,0.9
George Johnson,johnsge01,"HOU,GSW",C,26,26,238,8.4,0.462,,0.333,9.1,18.2,13.7,4.7,1.5,1.8,,,-0.1,0.2,0.1,0.025,-3.8,-0.1,-3.9,-0.1
George Trapp,trappge01,DET,PF,25,82,1489,14.8,0.509,,0.193,6.7,14.9,10.8,8.4,1.4,1.2,,,1.3,2.2,3.5,0.113,-1.1,0.1,-1.0,0.4
Greg Smith,smithgr01,POR,SF,27,67,878,10.6,0.468,,0.346,7.4,14.7,11.0,11.2,2.1,0.4,,,0.0,0.4,0.4,0.02,-2.3,-0.5,-2.8,-0.2
Hank Finkel,finkeha01,BOS,C,31,60,427,11.6,0.497,,0.331,9.5,20.7,15.3,8.1,0.3,0.8,,,0.3,0.6,0.9,0.096,-2.1,0.0,-2.1,0.0
Happy Hairston,hairsha01,LAL,PF,31,77,2634,17.2,0.583,,0.586,12.1,23.5,18.0,10.5,1.0,0.3,,,5.6,3.7,9.3,0.17,1.4,-0.6,0.7,1.8
Harthorne Wingo,wingoha01,NYK,PF,26,60,536,14.3,0.516,,0.442,14.2,18.4,16.3,6.4,0.6,1.4,,,0.6,0.8,1.4,0.125,-1.2,-0.6,-1.8,0.0
Henry Bibby,bibbyhe01,NYK,PG,24,66,986,15.7,0.489,,0.189,5.1,9.1,7.1,13.9,3.1,0.1,,,0.7,1.6,2.3,0.11,-1.0,1.6,0.6,0.6
Herm Gilliam,gillihe01,ATL,PG,27,62,2003,15.8,0.483,,0.158,3.0,10.5,6.7,24.6,2.9,0.5,,,1.4,2.1,3.4,0.082,-0.3,0.7,0.4,1.2
Howard Komives,komivho01,KCO,PG,32,44,830,8.1,0.453,,0.198,1.3,4.2,2.7,15.4,1.7,0.2,,,-0.1,0.3,0.1,0.008,-3.7,-0.3,-4.0,-0.4
Howard Porter,porteho01,CHI,SF,25,73,1229,15.4,0.483,,0.175,7.1,17.1,12.0,4.4,0.9,1.7,,,0.8,1.9,2.7,0.104,-0.2,-0.7,-0.9,0.3
Jack Marin,marinja01,"HOU,BUF",SF,29,74,1782,14.4,0.548,,0.252,3.5,9.6,6.6,13.2,1.1,0.7,,,2.9,0.7,3.6,0.097,-0.1,-1.1,-1.2,0.4
Jeff Mullins,mullije01,GSW,SG,31,77,2498,15.1,0.509,,0.168,3.3,7.0,5.2,16.8,1.2,0.4,,,4.3,1.2,5.6,0.107,0.6,-1.0,-0.5,1.0
Jerry Lucas,lucasje01,NYK,C,33,73,1627,12.6,0.492,,0.229,4.0,20.1,12.1,18.6,0.8,0.8,,,1.0,2.4,3.4,0.101,-0.1,1.3,1.3,1.4
Jerry Sloan,sloanje01,CHI,SG,31,77,2860,12.6,0.489,,0.296,5.4,15.0,10.1,7.6,2.9,0.2,,,1.5,5.2,6.8,0.114,-1.2,2.0,0.8,2.0
Jerry West,westje01,LAL,PG,35,31,967,22.4,0.519,,0.382,3.0,7.8,5.5,32.5,3.6,1.1,,,1.9,1.3,3.2,0.159,3.3,1.4,4.7,1.6
Jim Barnett,barneji02,GSW,SG,29,77,1689,16.4,0.517,,0.299,4.3,8.0,6.2,16.8,1.5,0.3,,,3.2,1.0,4.1,0.118,0.9,-0.9,0.1,0.9
Jim Brewer,breweji01,CLE,PF,22,82,1862,10.9,0.415,,0.224,10.8,18.5,14.4,10.6,1.1,1.0,,,-0.3,1.5,1.3,0.032,-1.9,-0.5,-2.3,-0.1
Jim Cleamons,cleamji01,CLE,PG,24,81,1642,12.5,0.468,,0.244,3.7,11.1,7.2,19.2,1.7,0.6,,,0.6,1.1,1.7,0.049,-1.4,0.1,-1.3,0.3
Jim Davis,davisji01,DET,C,32,78,947,13.7,0.471,,0.491,11.1,20.7,15.9,12.1,1.9,1.7,,,0.0,1.8,1.8,0.092,-2.1,1.3,-0.7,0.3
Jim Fox,foxji01,SEA,C,30,78,2179,16.3,0.552,,0.435,10.4,22.0,15.9,13.7,1.1,0.5,,,4.4,2.2,6.6,0.146,1.1,0.1,1.2,1.7
Jim Garvin,garviji01,BUF,PF,23,6,11,3.9,0.25,,0.0,9.3,35.2,22.6,0.0,0.0,0.0,,,0.0,0.0,0.0,-0.134,-4.7,-0.3,-5.0,0.0
Jim McDaniels,mcdanji01,SEA,C,25,27,439,10.1,0.388,,0.249,10.8,17.9,14.2,7.2,0.7,1.8,,,-0.4,0.4,0.0,0.003,-3.0,-1.4,-4.3,-0.3
Jim McMillian,mcmilji01,BUF,SF,25,82,3322,15.6,0.552,,0.312,6.6,11.5,9.1,10.1,1.7,0.4,,,6.9,1.9,8.9,0.128,1.6,-0.7,0.8,2.4
Jim Owens,owensji01,PHO,SF,23,17,101,18.1,0.587,,0.359,1.0,7.9,4.5,21.5,2.2,0.0,,,0.3,0.0,0.3,0.148,-1.1,0.1,-1.0,0.1
Jim Price,priceji01,LAL,PG,24,82,2628,15.5,0.486,,0.195,4.3,8.6,6.6,20.3,2.6,0.5,,,2.2,2.8,5.0,0.091,-0.2,0.4,0.2,1.5
Jim Washington,washiji01,ATL,PF,30,73,2519,11.9,0.521,,0.32,8.1,21.5,14.7,7.8,0.8,1.5,,,2.2,2.5,4.7,0.09,-0.6,-0.1,-0.6,0.9
Jimmy Walker,walkeji01,"HOU,KCO",SG,29,75,2958,14.5,0.518,,0.269,1.4,5.8,3.6,15.8,1.2,0.2,,,4.1,0.7,4.8,0.077,-0.1,-1.5,-1.6,0.3
Jo Jo White,whitejo01,BOS,PG,27,82,3238,14.0,0.482,,0.157,3.1,7.3,5.2,19.3,1.4,0.4,,,3.7,3.6,7.3,0.108,-0.1,0.1,0.0,1.6
Joe Ellis,ellisjo01,GSW,SF,29,50,515,8.5,0.344,,0.163,6.9,15.3,11.2,8.7,2.8,0.9,,,-0.9,0.7,-0.2,-0.02,-4.7,0.6,-4.0,-0.3
Joe Reaves,reavejo01,PHO,SF,23,7,38,10.8,0.505,,1.0,5.4,15.8,10.7,3.5,0.0,2.7,,,0.0,0.0,0.0,-0.013,-4.0,-0.3,-4.3,0.0
John Block,blockjo01,KCO,PF,29,82,1777,13.2,0.493,,0.325,7.6,15.3,11.5,7.6,1.7,1.0,,,0.8,1.5,2.3,0.062,-1.5,-0.5,-2.0,0.0
John Brisker,briskjo01,SEA,SF,26,35,717,17.3,0.498,,0.253,7.6,12.4,9.9,11.9,1.7,0.4,,,1.1,0.6,1.7,0.115,1.6,-0.9,0.8,0.5
John Brown,brownjo01,ATL,SF,22,77,1715,12.8,0.493,,0.343,10.2,15.8,12.9,8.9,0.7,0.5,,,1.2,1.1,2.3,0.063,-1.5,-1.7,-3.2,-0.5
John Gianelli,gianejo01,NYK,C,23,70,1423,13.0,0.521,,0.279,8.2,17.2,12.7,7.4,0.7,1.6,,,1.5,2.1,3.6,0.121,-0.6,0.4,-0.1,0.7
John Havlicek,havlijo01,BOS,SF,33,76,3091,17.4,0.509,,0.277,4.4,10.6,7.6,20.8,1.3,0.5,,,5.9,3.8,9.7,0.151,1.7,0.2,2.0,3.1
John Hummer,hummejo01,"CHI,SEA",PF,25,53,1119,11.9,0.483,,0.407,7.1,18.2,12.4,12.4,1.1,1.0,,,0.4,1.2,1.6,0.067,-1.1,0.4,-0.7,0.4
John Johnson,johnsjo01,POR,SF,26,69,2287,16.8,0.511,,0.264,7.0,16.1,11.5,17.5,1.3,0.7,,,3.2,0.7,4.0,0.083,1.3,-1.3,0.0,1.1
John Mengelt,mengejo01,DET,SG,24,77,1555,13.8,0.516,,0.41,2.7,10.9,6.8,13.3,2.0,0.2,,,1.4,2.1,3.5,0.108,-1.4,0.7,-0.8,0.5
John Tschogl,tschojo01,ATL,SF,23,64,499,7.2,0.369,,0.102,6.5,8.8,7.7,8.3,1.5,2.1,,,-0.6,0.4,-0.3,-0.025,-3.8,-0.2,-4.1,-0.3
John Warren,warrejo01,CLE,SG,26,69,790,11.3,0.484,,0.141,5.2,11.9,8.3,11.2,1.6,0.4,,,0.4,0.5,0.9,0.054,-2.4,-0.2,-2.6,-0.1
John Wetzel,wetzejo01,ATL,SG,29,70,1232,9.2,0.46,,0.226,3.1,10.9,6.9,13.6,2.6,0.8,,,-0.1,1.2,1.1,0.043,-2.8,1.7,-1.1,0.3
Jon McGlocklin,mcglojo01,MIL,SG,30,79,1910,12.0,0.501,,0.115,1.9,5.3,3.7,16.4,1.0,0.2,,,2.2,1.6,3.8,0.095,-0.8,-0.7,-1.4,0.3
Justus Thigpen,thigpju01,KCO,SG,26,1,2,20.6,0.333,,0.0,52.4,0.0,26.2,0.0,0.0,0.0,,,0.0,0.0,0.0,-0.078,-4.6,-0.2,-4.8,0.0
Kareem Abdul-Jabbar,abdulka01,MIL,C,26,81,3548,24.4,0.564,,0.239,8.8,23.9,16.9,16.1,1.4,4.0,,,10.6,7.9,18.4,0.25,5.0,2.5,7.5,8.6
Keith Erickson,erickke01,PHO,SF,29,66,2033,15.3,0.523,,0.268,4.7,15.8,10.3,14.3,1.4,0.5,,,2.9,1.1,4.1,0.096,0.8,-0.8,0.1,1.1
Ken Charles,charlke01,BUF,SG,22,59,693,10.2,0.521,,0.427,3.7,5.6,4.7,9.6,1.9,0.7,,,0.3,0.3,0.6,0.045,-2.5,0.0,-2.5,-0.1
Ken Durrett,durreke01,KCO,SF,25,45,462,13.0,0.519,,0.392,6.3,11.3,8.8,6.1,1.3,0.6,,,0.3,0.2,0.5,0.052,-1.9,-1.4,-3.2,-0.1
Kenny McIntosh,mcintke01,SEA,SF,25,69,2056,7.3,0.412,,0.187,5.0,12.4,8.5,5.7,1.1,0.7,,,-0.7,1.4,0.7,0.017,-2.8,-0.4,-3.1,-0.6
Kermit Washington,washike01,LAL,PF,22,45,400,15.6,0.498,,0.325,14.8,18.7,16.8,6.7,2.3,2.1,,,0.2,0.7,0.8,0.099,-1.8,0.1,-1.8,0.0
Kevin Kunnert,kunneke01,"BUF,HOU",C,22,64,701,12.6,0.503,,0.153,12.4,19.4,16.0,7.9,0.6,4.0,,,0.3,0.7,1.0,0.066,-2.9,0.2,-2.7,-0.1
Kevin Porter,porteke01,CAP,PG,23,81,2339,16.7,0.512,,0.25,3.2,4.1,3.6,29.6,1.8,0.2,,,2.7,2.4,5.2,0.106,0.1,-0.3,-0.2,1.1
LaRue Martin,martila01,POR,C,23,50,538,14.0,0.467,,0.284,13.8,20.7,17.2,5.2,0.6,2.5,,,0.1,0.3,0.4,0.032,-2.5,-2.5,-5.0,-0.4
Lamar Green,greenla01,PHO,PF,26,72,1103,9.6,0.427,,0.215,7.9,24.1,16.1,5.0,1.3,1.7,,,-0.6,1.1,0.5,0.023,-2.9,-0.4,-3.3,-0.4
Larry Cannon,cannola01,PHI,SG,26,19,335,10.2,0.42,,0.22,4.4,6.0,5.2,22.2,0.9,0.6,,,-0.3,0.1,-0.2,-0.029,-3.1,-1.1,-4.1,-0.2
Larry Jones,jonesla01,PHI,PG,31,72,1876,13.7,0.498,,0.378,3.5,6.0,4.7,17.4,2.0,0.5,,,1.7,1.1,2.9,0.073,-0.4,0.2,-0.2,0.9
Larry McNeill,mcneila01,KCO,PF,23,54,516,20.9,0.552,,0.636,12.2,17.5,14.8,7.2,3.1,0.6,,,0.9,0.6,1.5,0.142,1.2,-0.1,1.1,0.4
Larry Steele,steella01,POR,SG,24,81,2648,12.8,0.52,,0.251,3.4,8.7,6.0,15.5,3.6,0.6,,,1.9,1.7,3.6,0.065,-1.5,1.6,0.1,1.4
