Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Andre Spencer,spencan01,"GSW,SAC",SF,29,28,1,12.5,1.9,4.2,0.441,0.0,0.0,,1.9,4.2,0.441,0.441,2.0,2.8,0.714,1.1,1.5,2.6,0.8,0.7,0.3,0.8,1.5,5.7
Andrew Gaze,gazean01,WSB,SG,28,7,0,10.0,1.1,2.4,0.471,0.6,1.1,0.5,0.6,1.3,0.444,0.588,0.3,0.3,1.0,0.1,0.9,1.0,0.7,0.3,0.1,0.4,1.3,3.1
Andrew Lang,langan01,ATL,C,27,82,0,19.6,2.6,5.6,0.469,0.0,0.0,0.25,2.6,5.5,0.471,0.471,0.9,1.3,0.689,1.5,2.3,3.8,0.6,0.5,1.1,1.0,2.3,6.1
Andrés Guibert,guibean01,MIN,C,25,5,0,6.6,1.2,4.0,0.3,0.0,0.0,,1.2,4.0,0.3,0.3,0.6,1.2,0.5,2.0,1.2,3.2,0.4,0.0,0.2,1.2,1.2,3.0
Anfernee Hardaway,hardaan01,ORL,PG,22,82,82,36.8,6.2,13.3,0.466,0.6,2.3,0.267,5.6,11.0,0.507,0.489,3.0,4.0,0.742,2.3,3.0,5.4,6.6,2.3,0.6,3.6,2.5,16.0
Anthony Avent,aventan01,"MIL,ORL",PF,24,74,40,18.5,2.0,5.4,0.377,0.0,0.0,,2.0,5.4,0.377,0.377,1.2,1.7,0.724,1.9,2.6,4.6,0.9,0.4,0.4,1.1,2.0,5.3
Anthony Bonner,bonnean01,NYK,SF,25,73,38,19.2,2.2,3.9,0.563,0.0,0.0,,2.2,3.9,0.563,0.563,0.7,1.4,0.476,2.1,2.7,4.7,1.2,1.0,0.2,1.2,2.4,5.1
Anthony Bowie,bowiean01,ORL,SG,30,70,0,13.5,2.0,4.1,0.481,0.0,0.3,0.056,2.0,3.9,0.509,0.483,0.6,0.7,0.837,0.4,1.3,1.7,1.5,0.5,0.2,0.8,1.2,4.6
Anthony Cook,cookan01,"ORL,MIL",PF,26,25,0,8.1,1.0,2.2,0.481,0.0,0.0,0.0,1.0,2.1,0.491,0.481,0.4,1.0,0.4,0.8,1.4,2.2,0.2,0.1,0.6,0.5,0.9,2.5
Anthony Mason,masonan01,NYK,PF,27,73,12,26.1,2.8,5.9,0.476,0.0,0.0,0.0,2.8,5.9,0.477,0.476,1.6,2.2,0.72,2.2,3.7,5.8,2.1,0.4,0.1,1.5,2.6,7.2
Anthony Peeler,peelean01,LAL,SG,24,30,30,30.8,5.9,13.6,0.43,0.5,2.1,0.222,5.4,11.5,0.468,0.447,1.9,2.4,0.803,1.6,2.0,3.6,3.1,1.4,0.3,2.0,3.1,14.1
Antoine Carr,carran01,SAS,PF,32,34,0,13.7,2.3,4.7,0.488,0.0,0.0,0.0,2.3,4.7,0.491,0.488,1.2,1.7,0.724,0.4,1.1,1.5,0.4,0.3,0.6,0.4,2.2,5.8
Antonio Davis,davisan01,IND,PF,25,81,4,21.4,2.7,5.2,0.508,0.0,0.0,0.0,2.7,5.2,0.509,0.508,2.4,3.7,0.642,2.3,3.9,6.2,0.7,0.6,1.0,1.3,2.3,7.7
Antonio Harvey,harvean01,LAL,PF,23,27,6,9.1,1.1,2.9,0.367,0.0,0.0,,1.1,2.9,0.367,0.367,0.4,1.0,0.462,1.0,1.2,2.2,0.2,0.3,0.7,0.6,1.4,2.6
Armen Gilliam,gilliar01,NJN,PF,29,82,5,24.0,4.2,8.3,0.51,0.0,0.0,0.0,4.2,8.3,0.511,0.51,3.3,4.4,0.759,2.4,3.7,6.1,0.8,0.5,0.7,1.3,1.6,11.8
Avery Johnson,johnsav01,GSW,PG,28,82,70,28.4,4.3,8.8,0.492,0.0,0.1,0.0,4.3,8.7,0.5,0.492,2.2,3.1,0.704,0.5,1.6,2.1,5.3,1.4,0.1,2.1,2.0,10.9
B.J. Armstrong,armstbj01,CHI,PG,26,82,82,33.8,5.8,12.3,0.476,0.7,1.6,0.444,5.1,10.6,0.481,0.505,2.4,2.8,0.855,0.3,1.7,2.1,3.9,1.0,0.1,1.6,1.8,14.8
Ben Coleman,colembe01,DET,PF,32,9,0,8.6,1.3,2.8,0.48,0.0,0.0,,1.3,2.8,0.48,0.48,0.4,0.9,0.5,1.1,1.8,2.9,0.0,0.2,0.2,0.8,1.0,3.1
Benoit Benjamin,benjabe01,NJN,C,29,77,74,23.6,3.7,7.6,0.48,0.0,0.0,,3.7,7.6,0.48,0.48,2.0,2.8,0.71,1.8,4.7,6.5,0.6,0.5,1.2,1.3,2.6,9.3
Bill Cartwright,cartwbi01,CHI,C,36,42,41,18.6,2.3,4.5,0.513,0.0,0.0,,2.3,4.5,0.513,0.513,0.9,1.4,0.684,1.0,2.6,3.6,1.4,0.2,0.2,1.2,2.0,5.6
Bill Edwards,edwarbi01,PHI,PF,22,3,0,14.7,0.7,6.0,0.111,0.0,1.7,0.0,0.7,4.3,0.154,0.111,0.7,1.7,0.4,1.7,3.0,4.7,1.3,1.0,0.3,1.3,2.0,2.0
Bill Laimbeer,laimbbi01,DET,C,36,11,5,22.5,4.3,8.2,0.522,0.3,0.8,0.333,4.0,7.4,0.543,0.539,1.0,1.2,0.846,0.8,4.3,5.1,1.3,0.5,0.4,0.9,2.7,9.8
Bill Wennington,wennibi01,CHI,C,30,76,0,18.0,3.1,6.3,0.488,0.0,0.0,0.0,3.1,6.3,0.49,0.488,0.9,1.2,0.818,1.5,3.1,4.6,0.9,0.6,0.4,1.0,2.8,7.1
Billy Owens,owensbi01,GSW,PF,24,79,72,34.7,6.2,12.3,0.507,0.0,0.2,0.2,6.2,12.1,0.512,0.508,2.5,4.1,0.61,2.9,5.2,8.1,4.1,1.1,0.8,2.7,3.4,15.0
Bimbo Coles,colesbi01,MIA,PG,25,76,4,22.7,3.1,6.8,0.449,0.3,1.3,0.202,2.8,5.5,0.507,0.468,1.3,1.7,0.779,0.7,1.4,2.1,3.5,1.0,0.2,1.4,1.7,7.7
Bison Dele,delebi01,DEN,C,24,80,1,18.8,3.1,5.8,0.541,0.0,0.0,0.0,3.1,5.8,0.544,0.541,1.7,2.6,0.649,1.7,3.9,5.6,0.6,0.6,1.1,1.3,2.8,8.0
Blue Edwards,edwarbl01,MIL,SF,28,82,64,28.3,4.7,9.8,0.478,0.5,1.3,0.358,4.2,8.5,0.496,0.501,1.8,2.3,0.799,1.3,2.7,4.0,2.1,1.0,0.3,1.8,2.9,11.6
Bo Outlaw,outlabo01,LAC,SF,22,37,14,23.5,2.6,4.5,0.587,0.0,0.1,0.0,2.6,4.5,0.594,0.587,1.6,2.8,0.592,2.2,3.5,5.7,1.0,1.0,1.0,0.8,2.5,6.9
Bob Martin,martibo01,LAC,C,24,53,1,10.1,0.8,1.7,0.455,0.0,0.0,,0.8,1.7,0.455,0.455,0.6,1.0,0.608,0.7,1.5,2.2,0.3,0.2,0.6,0.5,2.0,2.1
Bobby Hurley,hurlebo01,SAC,PG,22,19,19,26.3,2.8,7.7,0.37,0.1,0.8,0.125,2.7,6.8,0.4,0.377,1.3,1.6,0.8,0.3,1.5,1.8,6.1,0.7,0.1,2.5,1.5,7.1
Bobby Phills,phillbo01,CLE,SG,24,72,53,21.3,3.4,7.1,0.471,0.0,0.2,0.083,3.3,7.0,0.48,0.472,1.6,2.2,0.72,1.0,2.0,2.9,1.8,0.9,0.2,0.9,1.9,8.3
Brad Daugherty,daughbr01,CLE,C,28,50,50,36.8,5.9,12.1,0.488,0.0,0.0,,5.9,12.1,0.488,0.488,5.1,6.5,0.785,2.6,7.6,10.2,3.0,0.8,0.7,2.2,2.9,17.0
Brad Lohaus,lohaubr01,MIL,PF,29,67,2,14.4,1.5,4.2,0.363,0.7,2.0,0.343,0.8,2.2,0.381,0.445,0.3,0.4,0.69,0.5,1.7,2.2,0.9,0.4,0.8,0.9,2.1,4.0
Brent Price,pricebr01,WSB,PG,25,65,13,15.9,2.2,5.0,0.433,0.8,2.3,0.333,1.4,2.7,0.517,0.509,1.0,1.3,0.782,0.5,0.9,1.4,3.3,0.8,0.0,1.8,1.8,6.2
Brian Davis,davisbr02,MIN,SF,23,68,3,5.5,0.6,1.9,0.317,0.0,0.0,0.333,0.6,1.8,0.317,0.321,0.7,1.0,0.735,0.3,0.5,0.8,0.3,0.2,0.1,0.3,0.5,1.9
Brian Shaw,shawbr01,MIA,SG,27,77,52,26.5,3.6,8.7,0.417,0.9,2.8,0.338,2.7,5.9,0.455,0.472,0.8,1.2,0.719,1.4,3.2,4.5,5.0,0.9,0.3,2.2,2.5,9.0
Bryant Stith,stithbr01,DEN,SG,23,82,82,34.8,4.5,9.9,0.45,0.0,0.1,0.222,4.4,9.8,0.453,0.451,3.5,4.3,0.829,1.5,2.8,4.3,2.4,1.4,0.2,1.6,2.0,12.5
Bryon Russell,russebr01,UTA,SF,23,67,48,16.7,2.0,4.2,0.484,0.0,0.3,0.091,2.0,3.8,0.518,0.487,0.9,1.5,0.614,0.9,1.8,2.7,0.8,1.0,0.3,0.8,2.1,5.0
Buck Williams,willibu01,POR,PF,33,81,81,32.5,3.6,6.5,0.555,0.0,0.0,0.0,3.6,6.5,0.556,0.555,2.5,3.7,0.679,3.9,6.5,10.4,1.0,0.7,0.6,1.4,3.0,9.7
Byron Houston,houstby01,GSW,PF,24,71,2,12.2,1.1,2.5,0.458,0.0,0.1,0.143,1.1,2.4,0.471,0.46,0.5,0.8,0.611,0.9,1.8,2.7,0.5,0.5,0.4,0.7,2.5,2.8
Byron Scott,scottby01,IND,SG,32,67,2,17.9,3.8,8.2,0.467,0.4,1.1,0.365,3.4,7.1,0.483,0.492,2.3,2.9,0.805,0.3,1.4,1.6,2.0,0.9,0.1,1.5,1.2,10.4
Calbert Cheaney,cheanca01,WSB,SG,22,65,21,24.7,5.0,10.7,0.47,0.0,0.4,0.043,5.0,10.4,0.484,0.471,1.9,2.5,0.77,1.4,1.6,2.9,1.9,1.0,0.2,1.7,2.3,12.0
Carl Herrera,herreca01,HOU,PF,27,75,0,17.2,1.9,4.1,0.458,0.0,0.0,,1.9,4.1,0.458,0.458,0.9,1.3,0.711,1.3,2.5,3.8,0.5,0.4,0.3,0.9,2.1,4.7
Cedric Ceballos,cebalce01,PHO,SF,24,53,43,30.2,8.0,15.0,0.535,0.0,0.2,0.0,8.0,14.8,0.541,0.535,3.0,4.2,0.724,2.9,3.6,6.5,1.7,1.1,0.4,1.8,2.3,19.1
Chad Gallagher,gallach01,UTA,C,24,2,0,1.5,1.5,1.5,1.0,0.0,0.0,,1.5,1.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Charles Barkley,barklch01,PHO,PF,30,65,65,35.4,8.0,16.1,0.495,0.7,2.7,0.27,7.2,13.4,0.541,0.518,4.9,7.0,0.704,3.0,8.1,11.2,4.6,1.6,0.6,3.2,2.5,21.6
Charles Jones,jonesch01,DET,C,36,42,0,20.9,0.9,1.9,0.462,0.0,0.0,0.0,0.9,1.8,0.468,0.462,0.5,0.8,0.559,2.1,3.5,5.6,0.7,0.3,1.0,0.3,3.2,2.2
Charles Oakley,oaklech01,NYK,PF,30,82,82,35.8,4.4,9.3,0.478,0.0,0.0,0.0,4.4,9.2,0.48,0.478,3.0,3.8,0.776,4.3,7.5,11.8,2.7,1.3,0.2,2.4,3.6,11.8
Charles Smith,smithch01,NYK,SF,28,43,21,25.7,4.1,9.2,0.443,0.2,0.4,0.5,3.9,8.9,0.441,0.453,2.0,2.8,0.719,1.5,2.3,3.8,1.2,0.6,1.0,1.5,3.3,10.4
Chris Corchiani,corchch01,BOS,PG,25,51,0,9.2,0.8,1.8,0.426,0.2,0.7,0.289,0.6,1.1,0.518,0.484,0.5,0.7,0.684,0.2,0.7,0.9,1.7,0.4,0.0,0.7,0.9,2.3
Chris Dudley,dudlech02,POR,C,28,6,3,14.3,1.0,4.2,0.24,0.0,0.0,,1.0,4.2,0.24,0.24,0.3,0.7,0.5,2.7,1.3,4.0,0.8,0.7,0.5,0.3,3.0,2.3
Chris Gatling,gatlich01,GSW,C,26,82,23,15.8,3.3,5.6,0.588,0.0,0.0,0.0,3.3,5.6,0.589,0.588,1.6,2.5,0.62,1.7,3.1,4.8,0.5,0.5,0.8,1.0,2.7,8.2
Chris Jent,jentch01,HOU,SF,24,3,0,26.0,4.3,8.7,0.5,1.3,3.7,0.364,3.0,5.0,0.6,0.577,0.3,0.7,0.5,1.3,3.7,5.0,2.3,0.0,0.0,1.7,4.3,10.3
Chris King,kingch01,SEA,SF,24,15,0,5.7,1.3,3.2,0.396,0.1,0.5,0.286,1.1,2.7,0.415,0.417,1.0,1.7,0.577,0.3,0.7,1.0,0.7,0.3,0.0,0.8,0.8,3.7
Chris Mills,millsch01,CLE,SF,24,79,18,25.6,3.6,8.6,0.419,0.5,1.5,0.311,3.1,7.0,0.443,0.448,1.7,2.2,0.778,1.7,3.4,5.1,1.6,0.7,0.6,1.1,2.9,9.4
Chris Morris,morrich01,NJN,SF,28,50,27,27.0,4.1,9.1,0.447,1.1,2.9,0.361,3.0,6.1,0.489,0.506,1.7,2.4,0.72,1.8,2.7,4.6,1.7,1.1,1.0,1.0,2.4,10.9
Chris Mullin,mullich01,GSW,SF,30,62,39,37.5,6.6,14.0,0.472,0.9,2.4,0.364,5.7,11.6,0.494,0.503,2.7,3.5,0.753,1.0,4.5,5.6,5.1,1.7,0.9,2.9,1.8,16.8
Chris Smith,smithch03,MIN,PG,23,80,16,20.2,2.3,5.3,0.435,0.1,0.5,0.256,2.2,4.8,0.453,0.447,1.2,1.8,0.674,0.2,1.3,1.5,3.6,0.5,0.2,1.3,1.6,5.9
Chris Webber,webbech01,GSW,C,20,76,76,32.1,7.5,13.6,0.552,0.0,0.2,0.0,7.5,13.5,0.559,0.552,2.5,4.7,0.532,4.0,5.1,9.1,3.6,1.2,2.2,2.7,3.3,17.5
Chris Whitney,whitnch01,SAS,PG,22,40,4,8.5,0.6,2.1,0.305,0.3,0.8,0.333,0.4,1.3,0.288,0.366,0.3,0.4,0.8,0.1,0.6,0.7,1.3,0.3,0.0,0.9,1.3,1.8
Christian Laettner,laettch01,MIN,PF,24,70,67,34.7,5.7,12.6,0.448,0.1,0.4,0.24,5.6,12.3,0.455,0.452,5.4,6.8,0.783,2.3,6.3,8.6,4.4,1.2,1.2,3.7,3.8,16.8
Chuck Nevitt,nevitch01,SAS,C,34,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,3.0,6.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
Chuck Person,persoch01,MIN,SF,29,77,37,26.4,4.6,10.9,0.422,1.3,3.5,0.368,3.3,7.4,0.448,0.482,1.1,1.4,0.759,0.7,2.6,3.3,2.4,0.6,0.2,1.6,2.1,11.6
Chucky Brown,brownch01,DAL,SF,25,1,0,10.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
Clarence Weatherspoon,weathcl01,PHI,SF,23,82,82,38.4,7.3,15.2,0.483,0.0,0.2,0.235,7.3,15.0,0.487,0.485,3.6,5.2,0.693,3.1,7.0,10.1,2.3,1.2,1.4,2.4,1.9,18.4
Clifford Robinson,robincl02,POR,C,27,82,64,34.8,7.8,17.1,0.457,0.2,0.6,0.245,7.7,16.5,0.465,0.461,4.3,5.6,0.765,2.0,4.7,6.7,1.9,1.4,1.4,2.1,3.2,20.1
Clyde Drexler,drexlcl01,POR,SG,31,68,68,34.3,7.0,16.3,0.428,1.0,3.2,0.324,5.9,13.0,0.454,0.46,4.2,5.4,0.777,2.3,4.3,6.5,4.9,1.4,0.5,2.5,3.0,19.2
Corey Gaines,gaineco01,NYK,SG,28,18,0,4.3,0.5,1.1,0.45,0.1,0.3,0.4,0.4,0.8,0.467,0.5,0.7,0.8,0.867,0.2,0.6,0.7,1.7,0.1,0.0,0.3,0.7,1.8
Corey Williams,willico01,MIN,PG,23,4,0,11.5,1.3,3.3,0.385,0.0,0.3,0.0,1.3,3.0,0.417,0.385,0.3,0.3,1.0,0.3,1.3,1.5,1.5,0.5,0.0,0.5,1.5,2.8
Corie Blount,blounco01,CHI,PF,25,67,8,10.3,1.1,2.6,0.437,0.0,0.0,,1.1,2.6,0.437,0.437,0.7,1.1,0.613,1.1,1.8,2.9,0.8,0.3,0.5,0.8,1.4,3.0
Craig Ehlo,ehlocr01,ATL,SG,32,82,0,26.2,3.9,8.6,0.446,0.9,2.7,0.348,2.9,5.9,0.491,0.501,1.4,1.9,0.727,0.9,2.5,3.4,3.3,1.7,0.3,1.6,2.0,10.0
Dale Davis,davisda01,IND,PF,24,66,64,34.7,4.7,8.8,0.529,0.0,0.0,0.0,4.7,8.8,0.53,0.529,2.3,4.5,0.527,4.2,6.6,10.9,1.5,0.7,1.6,1.5,3.2,11.7
Dale Ellis,ellisda01,SAS,SF,33,77,75,33.6,6.2,12.6,0.494,1.7,4.3,0.395,4.5,8.2,0.546,0.562,1.1,1.4,0.776,0.9,2.4,3.3,1.0,0.9,0.1,1.0,1.8,15.2
Dan Majerle,majerda01,PHO,SG,28,80,76,40.1,6.0,14.2,0.418,2.4,6.3,0.382,3.6,7.9,0.447,0.503,2.2,3.0,0.739,1.5,2.9,4.4,3.4,1.6,0.5,1.7,1.9,16.5
Dan O'Sullivan,osullda01,DET,C,25,13,0,4.3,0.3,0.9,0.333,0.0,0.0,,0.3,0.9,0.333,0.333,0.7,0.9,0.75,0.2,0.6,0.8,0.2,0.0,0.0,0.2,0.8,1.3
Dana Barros,barroda01,PHI,PG,26,81,70,31.1,5.1,10.8,0.469,1.7,4.4,0.381,3.4,6.5,0.529,0.546,1.4,1.8,0.8,0.3,2.1,2.4,5.2,1.3,0.1,2.1,1.2,13.3
Danny Ainge,aingeda01,PHO,SG,34,68,1,22.9,3.3,7.9,0.417,1.2,3.6,0.328,2.1,4.3,0.491,0.492,1.1,1.4,0.83,0.4,1.5,1.9,2.6,0.8,0.1,1.2,2.1,8.9
Danny Ferry,ferryda01,CLE,PF,27,70,1,13.8,2.1,4.8,0.446,0.2,0.7,0.275,1.9,4.0,0.477,0.467,0.5,0.6,0.884,0.7,1.3,2.0,1.1,0.4,0.3,0.6,1.6,5.0
Danny Manning,mannida01,"LAC,ATL",PF,27,68,66,37.1,8.6,17.7,0.488,0.0,0.3,0.176,8.6,17.4,0.492,0.489,3.4,5.0,0.669,1.9,4.9,6.8,3.8,1.5,1.2,3.4,3.8,20.6
Danny Schayes,schayda01,"MIL,LAL",C,34,36,6,10.1,0.8,2.3,0.333,0.0,0.0,,0.8,2.3,0.333,0.333,0.8,0.9,0.906,0.9,1.3,2.2,0.4,0.3,0.3,0.6,1.3,2.4
Darnell Mee,meeda01,DEN,SG,22,38,0,7.5,0.7,2.3,0.318,0.1,0.6,0.208,0.6,1.7,0.359,0.347,0.3,0.7,0.444,0.4,0.5,0.9,0.4,0.4,0.3,0.5,0.9,1.9
Darren Morningstar,mornida01,"DAL,UTA",C,24,23,15,16.0,1.7,3.6,0.476,0.0,0.0,,1.7,3.6,0.476,0.476,0.8,1.3,0.6,1.3,2.2,3.5,0.7,0.6,0.1,0.8,3.0,4.2
Dave Jamerson,jamerda01,"UTA,NJN",SG,26,5,0,2.8,0.0,1.4,0.0,0.0,0.0,,0.0,1.4,0.0,0.0,0.4,0.6,0.667,0.0,0.8,0.8,0.2,0.0,0.0,0.2,0.0,0.4
Dave Johnson,johnsda01,CHI,SG,23,17,0,7.0,1.0,3.2,0.315,0.0,0.1,0.0,1.0,3.1,0.321,0.315,0.8,1.2,0.619,0.5,0.4,0.9,0.2,0.2,0.0,0.5,0.4,2.8
David Benoit,benoida01,UTA,SF,25,55,18,19.5,2.5,6.6,0.385,0.2,1.1,0.203,2.3,5.5,0.421,0.402,1.2,1.6,0.773,1.6,3.1,4.7,0.4,0.4,0.7,0.7,2.1,6.5
David Robinson,robinda01,SAS,C,28,80,80,40.5,10.5,20.7,0.507,0.1,0.4,0.345,10.4,20.4,0.51,0.51,8.7,11.6,0.749,3.0,7.7,10.7,4.8,1.7,3.3,3.2,2.9,29.8
David Wesley,wesleda01,NJN,PG,23,60,0,9.0,1.1,2.9,0.368,0.2,0.8,0.234,0.9,2.1,0.417,0.399,0.7,0.9,0.83,0.2,0.6,0.7,2.1,0.6,0.1,0.9,0.8,3.1
David Wingate,wingada01,CHO,SG,30,50,36,20.1,2.7,5.7,0.481,0.1,0.2,0.333,2.6,5.4,0.487,0.488,0.7,1.0,0.667,0.6,2.1,2.7,2.1,0.8,0.1,1.1,1.7,6.2
David Wood,woodda01,DET,PF,29,78,3,15.2,1.5,3.3,0.459,0.3,0.6,0.449,1.2,2.7,0.462,0.502,0.8,1.1,0.756,1.3,1.7,3.1,0.7,0.5,0.2,0.4,2.6,4.1
Dee Brown,brownde01,BOS,SG,25,77,76,37.2,6.4,13.3,0.48,0.4,1.2,0.313,6.0,12.0,0.497,0.495,2.4,2.8,0.831,0.8,3.1,3.9,4.5,2.0,0.6,1.6,2.7,15.5
Dell Curry,curryde01,CHO,SG,29,82,0,26.5,6.5,14.3,0.455,1.9,4.6,0.402,4.6,9.7,0.48,0.52,1.4,1.6,0.873,0.9,2.3,3.2,2.7,1.2,0.3,1.5,2.0,16.3
Dell Demps,dempsde01,GSW,PG,23,2,0,5.5,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,2.0
Dennis Rodman,rodmade01,SAS,PF,32,79,51,37.8,2.0,3.7,0.534,0.1,0.3,0.208,1.9,3.4,0.563,0.543,0.7,1.3,0.52,5.7,11.6,17.3,2.3,0.7,0.4,1.7,2.9,4.7
Dennis Scott,scottde01,ORL,SF,25,82,37,27.8,4.7,11.6,0.405,1.9,4.7,0.399,2.8,6.8,0.408,0.486,1.5,1.9,0.774,0.7,2.0,2.7,2.6,1.0,0.4,1.1,2.0,12.8
Derek Harper,harpede01,"DAL,NYK",PG,32,82,55,26.9,3.7,9.1,0.407,0.9,2.5,0.36,2.8,6.6,0.425,0.456,1.4,2.0,0.687,0.2,1.5,1.7,4.1,1.5,0.1,1.6,2.0,9.6
Derek Strong,stronde01,MIL,PF,25,67,11,16.9,2.1,5.1,0.413,0.0,0.2,0.231,2.1,4.9,0.421,0.418,2.4,3.1,0.772,1.6,2.6,4.2,0.7,0.6,0.2,0.9,1.0,6.6
Derrick Coleman,colemde01,NJN,PF,26,77,77,36.1,7.0,15.7,0.447,0.5,1.6,0.314,6.5,14.1,0.462,0.463,5.7,7.4,0.774,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,20.2
Derrick McKey,mckeyde01,IND,SF,27,76,76,34.4,4.7,9.3,0.5,0.1,0.4,0.29,4.6,8.9,0.51,0.506,2.5,3.3,0.756,1.7,3.6,5.3,4.3,1.5,0.6,3.0,3.3,12.0
Detlef Schrempf,schrede01,SEA,SF,31,81,80,33.7,5.5,11.1,0.493,0.3,0.8,0.324,5.2,10.3,0.507,0.505,3.7,4.8,0.769,1.8,3.8,5.6,3.4,0.9,0.1,2.1,3.4,15.0
Dikembe Mutombo,mutomdi01,DEN,C,27,82,82,34.8,4.5,7.8,0.569,0.0,0.0,0.0,4.5,7.8,0.569,0.569,3.1,5.4,0.583,3.5,8.4,11.8,1.5,0.7,4.1,2.5,3.2,12.0
Dino Radja,radjadi01,BOS,PF,26,80,47,28.8,6.1,11.8,0.521,0.0,0.0,0.0,6.1,11.8,0.522,0.521,2.8,3.8,0.751,2.4,4.8,7.2,1.4,0.9,0.8,1.9,3.5,15.1
Doc Rivers,riverdo01,NYK,PG,32,19,19,26.3,2.9,6.7,0.433,1.0,2.7,0.365,1.9,3.9,0.48,0.508,0.7,1.2,0.636,0.2,1.8,2.1,5.3,1.3,0.3,1.5,2.3,7.5
Dominique Wilkins,wilkido01,"ATL,LAC",SF,34,74,74,35.6,9.4,21.5,0.44,1.1,4.0,0.288,8.3,17.5,0.474,0.466,6.0,7.1,0.847,2.5,4.0,6.5,2.3,1.2,0.4,2.3,1.7,26.0
Don MacLean,macledo01,WSB,SF,24,75,69,33.2,6.9,13.7,0.502,0.0,0.3,0.143,6.9,13.5,0.509,0.503,4.4,5.3,0.824,1.9,4.4,6.2,2.1,0.6,0.3,2.0,2.3,18.2
Donald Hodge,hodgedo01,DAL,C,24,50,0,8.6,0.9,2.0,0.455,0.0,0.0,,0.9,2.0,0.455,0.455,0.9,1.0,0.846,0.9,1.0,1.9,0.6,0.3,0.3,0.6,1.3,2.7
Donald Royal,royaldo01,ORL,SF,27,74,0,18.3,2.4,4.7,0.501,0.0,0.0,0.0,2.4,4.7,0.504,0.501,2.7,3.6,0.74,1.3,2.1,3.4,0.8,0.7,0.2,1.0,1.6,7.4
