Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Andre Turner,turnean01,HOU,PG,23,12,0,8.3,1.0,2.8,0.353,0.1,0.6,0.143,0.9,2.3,0.407,0.368,0.8,1.2,0.714,0.3,0.3,0.7,1.9,0.6,0.1,1.0,1.1,2.9
Andrew Toney,toneyan01,PHI,SG,30,29,15,18.0,2.5,5.9,0.421,0.3,0.9,0.333,2.2,5.0,0.438,0.447,2.0,2.5,0.806,0.3,1.3,1.6,3.7,0.4,0.2,1.7,1.2,7.3
Antoine Carr,carran01,ATL,PF,26,80,2,18.5,3.5,6.5,0.544,0.0,0.1,0.25,3.5,6.4,0.546,0.544,1.8,2.3,0.78,1.2,2.4,3.6,1.3,0.5,1.0,1.5,3.4,8.8
Armen Gilliam,gilliar01,PHO,PF,23,55,53,32.9,6.2,13.1,0.475,0.0,0.0,,6.2,13.1,0.475,0.475,2.4,3.5,0.679,2.4,5.5,7.9,1.3,1.1,0.5,2.2,2.6,14.8
Artis Gilmore,gilmoar01,"CHI,BOS",C,38,71,27,12.6,1.4,2.5,0.547,0.0,0.0,,1.4,2.5,0.547,0.547,0.9,1.8,0.523,1.0,2.0,3.0,0.3,0.2,0.4,0.9,2.1,3.7
Bart Kofoed,kofoeba01,UTA,SG,23,36,0,6.3,0.5,1.3,0.375,0.1,0.2,0.286,0.4,1.1,0.39,0.396,0.2,0.4,0.615,0.1,0.3,0.4,0.6,0.2,0.0,0.5,1.2,1.3
Ben Coleman,colembe01,"NJN,PHI",PF,26,70,24,21.4,3.2,6.5,0.499,0.0,0.0,0.0,3.2,6.4,0.502,0.499,2.0,2.6,0.762,1.7,3.3,5.0,0.9,0.6,0.6,1.8,3.3,8.5
Ben McDonald,mcdonbe01,GSW,PF,25,81,41,25.2,3.2,6.8,0.467,0.1,0.4,0.257,3.1,6.4,0.482,0.476,1.1,1.4,0.784,1.6,2.5,4.1,1.7,0.5,0.1,1.1,3.0,7.6
Benoit Benjamin,benjabe01,LAC,C,23,66,59,32.9,5.2,10.5,0.491,0.0,0.1,0.0,5.2,10.4,0.496,0.491,2.7,3.9,0.706,1.7,6.3,8.0,2.6,0.8,3.4,3.4,3.1,13.0
Bernard King,kingbe01,WSB,SF,31,69,38,29.6,6.8,13.6,0.501,0.0,0.1,0.167,6.8,13.5,0.503,0.502,3.6,4.7,0.762,1.2,2.8,4.1,2.8,0.7,0.1,3.1,2.9,17.2
Bernard Thompson,thompbe01,PHO,SF,25,37,7,15.3,2.0,4.3,0.465,0.0,0.1,0.0,2.0,4.2,0.471,0.465,1.2,1.6,0.717,1.1,1.0,2.1,1.4,0.6,0.0,0.6,2.0,5.2
Bill Cartwright,cartwbi01,NYK,C,30,82,4,20.4,3.5,6.4,0.544,0.0,0.0,,3.5,6.4,0.544,0.544,4.1,5.2,0.798,1.5,3.1,4.7,1.0,0.5,0.5,1.6,2.9,11.1
Bill Hanzlik,hanzlbi01,DEN,SF,30,77,0,17.3,1.4,3.7,0.38,0.0,0.2,0.188,1.4,3.5,0.391,0.385,1.7,2.1,0.791,0.5,1.7,2.2,2.2,0.8,0.2,1.2,2.4,4.5
Bill Laimbeer,laimbbi01,DET,C,30,82,82,35.3,5.5,11.3,0.493,0.2,0.5,0.333,5.4,10.8,0.5,0.5,2.3,2.6,0.874,2.0,8.1,10.1,2.4,0.8,1.0,1.7,3.5,13.5
Bill Martin,martibi01,PHO,SF,25,10,0,10.1,1.6,5.1,0.314,0.0,0.1,0.0,1.6,5.0,0.32,0.314,0.8,1.3,0.615,0.9,1.8,2.7,0.6,0.5,0.0,0.9,1.6,4.0
Bill Wennington,wennibi01,DAL,C,24,30,0,4.2,0.8,1.6,0.51,0.0,0.1,0.5,0.8,1.6,0.511,0.52,0.4,0.6,0.632,0.5,0.8,1.3,0.1,0.2,0.3,0.3,1.1,2.1
Billy Donovan,donovbi01,NYK,PG,22,44,0,8.3,1.0,2.5,0.404,0.0,0.2,0.0,1.0,2.3,0.431,0.404,0.4,0.5,0.81,0.1,0.5,0.6,2.0,0.4,0.0,1.0,0.8,2.4
Billy Thompson,thompbi01,LAL,SF,24,9,0,4.2,0.3,1.4,0.231,0.0,0.0,,0.3,1.4,0.231,0.231,0.9,1.1,0.8,0.2,0.8,1.0,0.1,0.1,0.0,0.7,1.2,1.6
Blair Rasmussen,rasmubl01,DEN,C,25,79,45,22.5,5.5,11.2,0.492,0.0,0.0,,5.5,11.2,0.492,0.492,1.7,2.2,0.776,1.6,3.9,5.5,1.0,0.3,1.0,0.9,3.1,12.7
Bob Hansen,hansebo01,UTA,SG,27,81,51,22.2,3.9,7.5,0.517,0.4,1.2,0.33,3.5,6.3,0.553,0.543,1.4,1.9,0.743,0.8,1.5,2.3,2.2,0.8,0.1,1.1,2.4,9.6
Bob Thornton,thornbo01,"NYK,PHI",PF,25,48,2,12.4,1.4,2.7,0.5,0.0,0.0,0.0,1.4,2.7,0.508,0.5,0.7,1.1,0.618,1.0,1.4,2.3,0.3,0.2,0.1,0.7,2.1,3.4
Brad Daugherty,daughbr01,CLE,C,22,79,78,37.4,7.0,13.7,0.51,0.0,0.0,0.0,7.0,13.7,0.511,0.51,4.8,6.7,0.716,1.9,6.5,8.4,4.2,0.6,0.7,3.4,3.0,18.7
Brad Davis,davisbr01,DAL,PG,32,75,12,19.7,2.8,5.5,0.501,0.4,1.0,0.405,2.4,4.5,0.522,0.537,1.2,1.4,0.843,0.2,1.1,1.4,4.0,0.7,0.2,1.2,2.0,7.2
Brad Lohaus,lohaubr01,BOS,PF,23,70,4,10.3,1.7,3.5,0.496,0.0,0.2,0.231,1.7,3.3,0.511,0.502,0.7,0.9,0.806,0.7,1.3,2.0,0.7,0.3,0.6,0.8,1.8,4.2
Brad Sellers,sellebr01,CHI,SF,25,82,76,27.0,4.0,8.7,0.457,0.0,0.1,0.143,4.0,8.6,0.46,0.457,1.5,1.9,0.79,1.3,1.7,3.0,1.7,0.4,0.8,1.1,2.1,9.5
Brad Wright,wrighbr01,DEN,PF,25,2,0,3.5,0.5,2.5,0.2,0.0,0.0,,0.5,2.5,0.2,0.2,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.5,1.0
Brian Rowsom,rowsobr01,IND,PF,22,4,0,4.0,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,1.5,1.5,1.0,0.3,1.0,1.3,0.3,0.3,0.0,0.3,0.8,1.5
Buck Johnson,johnsbu01,HOU,SF,24,70,2,12.6,2.2,4.3,0.52,0.0,0.1,0.125,2.2,4.1,0.531,0.522,1.0,1.3,0.736,1.1,1.3,2.4,0.7,0.4,0.4,0.8,1.8,5.4
Buck Williams,willibu01,NJN,PF,27,70,70,37.7,6.7,11.9,0.56,0.0,0.0,1.0,6.6,11.9,0.56,0.561,4.9,7.4,0.668,4.3,7.7,11.9,1.6,1.0,0.6,2.7,3.8,18.3
Byron Scott,scottby01,LAL,SG,26,81,81,37.6,8.8,16.6,0.527,0.8,2.2,0.346,8.0,14.4,0.554,0.55,3.4,3.9,0.858,0.9,3.2,4.1,4.1,1.9,0.3,2.0,2.5,21.7
Caldwell Jones,jonesca01,POR,C,37,79,77,22.5,1.6,3.3,0.487,0.0,0.1,0.0,1.6,3.3,0.494,0.487,1.0,1.3,0.736,1.3,3.8,5.2,1.0,0.4,1.3,1.0,3.2,4.2
Calvin Natt,nattca01,DEN,PF,31,27,7,19.7,3.8,7.7,0.49,0.0,0.0,0.0,3.8,7.7,0.493,0.49,2.0,2.7,0.74,1.3,2.3,3.6,1.7,0.5,0.1,1.1,1.6,9.6
Carey Scurry,scurrca01,"UTA,NYK",SF,25,33,0,13.8,1.7,3.6,0.466,0.1,0.2,0.375,1.6,3.3,0.473,0.479,0.8,1.2,0.692,0.9,1.6,2.5,1.5,1.5,0.7,1.3,2.5,4.2
Cedric Maxwell,maxwece01,HOU,SF,32,71,0,11.9,1.1,2.4,0.468,0.0,0.0,0.0,1.1,2.4,0.473,0.468,1.5,2.0,0.769,1.0,1.5,2.5,0.8,0.3,0.2,0.8,1.1,3.8
Charles Barkley,barklch01,PHI,PF,24,80,80,39.6,9.4,16.0,0.587,0.6,2.0,0.28,8.9,14.1,0.63,0.604,8.9,11.9,0.751,4.8,7.1,11.9,3.2,1.3,1.3,3.8,3.5,28.3
Charles Davis,davisch02,"MIL,SAS",SF,29,21,0,10.8,2.3,5.5,0.417,0.0,0.8,0.059,2.2,4.7,0.48,0.422,0.3,0.5,0.7,0.8,1.2,2.0,1.0,0.1,0.2,0.9,1.4,5.0
Charles Jones,jonesch01,"WSB,POR",PF,30,69,49,19.0,1.0,2.6,0.407,0.0,0.0,0.0,1.0,2.6,0.409,0.407,0.8,1.1,0.707,1.5,3.2,4.7,0.9,0.8,1.6,0.8,3.3,2.9
Charles Oakley,oaklech01,CHI,PF,24,82,82,34.3,4.6,9.5,0.483,0.0,0.1,0.25,4.5,9.3,0.487,0.485,3.2,4.4,0.727,4.0,9.0,13.0,3.0,0.8,0.3,2.9,3.3,12.4
Chris Dudley,dudlech02,CLE,C,22,55,1,9.3,1.2,2.5,0.474,0.0,0.0,,1.2,2.5,0.474,0.474,0.7,1.3,0.563,1.3,1.3,2.6,0.4,0.2,0.3,0.6,1.6,3.1
Chris Engler,englech01,NJN,C,28,54,0,7.4,0.7,1.6,0.409,0.0,0.0,,0.7,1.6,0.409,0.409,0.6,0.6,0.886,0.6,1.2,1.8,0.3,0.2,0.1,0.5,1.4,1.9
Chris McNealy,mcneach01,NYK,PF,26,19,0,13.9,1.2,3.9,0.311,0.0,0.0,,1.2,3.9,0.311,0.311,1.1,1.6,0.677,1.3,2.1,3.4,1.2,0.8,0.1,0.9,2.6,3.5
Chris Mullin,mullich01,GSW,SF,24,60,55,33.9,7.8,15.4,0.508,0.6,1.6,0.351,7.3,13.8,0.526,0.526,4.0,4.5,0.885,1.0,2.5,3.4,4.8,1.9,0.5,2.6,2.3,20.2
Chris Washburn,washbch01,"GSW,ATL",C,22,37,0,7.0,1.0,2.2,0.444,0.0,0.0,,1.0,2.2,0.444,0.444,0.5,0.8,0.581,0.8,1.3,2.0,0.2,0.1,0.2,0.5,0.8,2.4
Chris Welp,welpch01,PHI,C,24,10,0,13.2,1.8,3.1,0.581,0.0,0.0,,1.8,3.1,0.581,0.581,1.2,1.8,0.667,1.1,1.3,2.4,0.5,0.5,0.5,0.9,2.5,4.8
Chuck Nevitt,nevitch01,DET,C,28,17,0,3.7,0.4,1.2,0.333,0.0,0.0,,0.4,1.2,0.333,0.333,0.2,0.4,0.5,0.2,0.8,1.1,0.0,0.1,0.3,0.1,0.7,1.0
Chuck Person,persoch01,IND,SF,23,79,71,35.5,7.3,15.8,0.459,0.7,2.2,0.333,6.5,13.6,0.48,0.483,1.7,2.5,0.67,2.2,4.6,6.8,3.9,0.9,0.1,2.7,3.4,17.0
Claude Gregory,gregocl01,LAC,PF,29,23,2,13.6,2.7,5.8,0.455,0.0,0.0,0.0,2.7,5.8,0.459,0.455,0.5,1.6,0.333,1.6,2.5,4.1,0.7,0.4,0.6,1.0,1.6,5.8
Clemon Johnson,johnscl01,SEA,C,31,74,26,9.8,0.7,1.4,0.467,0.0,0.0,,0.7,1.4,0.467,0.467,0.3,0.4,0.688,0.9,1.5,2.4,0.2,0.2,0.3,0.4,1.4,1.6
Cliff Levingston,levincl01,ATL,PF,27,82,32,26.0,3.8,6.9,0.557,0.0,0.0,0.5,3.8,6.9,0.557,0.558,2.3,3.0,0.772,2.8,3.4,6.1,0.9,0.6,1.0,1.1,3.5,10.0
Cliff Robinson,robincl01,PHI,SF,27,62,51,34.0,7.8,16.8,0.464,0.0,0.1,0.222,7.8,16.6,0.466,0.465,3.4,4.7,0.717,1.9,4.7,6.5,2.1,1.3,0.6,2.6,3.1,19.0
Clinton Wheeler,wheelcl01,IND,PG,28,59,0,8.7,1.1,2.2,0.47,0.0,0.0,,1.1,2.2,0.47,0.47,0.4,0.6,0.735,0.3,0.4,0.7,1.7,0.6,0.0,0.9,0.6,2.5
Clyde Drexler,drexlcl01,POR,SG,25,81,80,37.8,10.5,20.7,0.506,0.1,0.6,0.212,10.3,20.1,0.515,0.509,5.9,7.2,0.811,3.2,3.4,6.6,5.8,2.5,0.6,2.9,3.1,27.0
Conner Henry,henryco01,"BOS,MIL,SAC",SG,24,39,2,11.1,1.6,3.8,0.413,0.5,1.2,0.444,1.1,2.7,0.4,0.48,1.0,1.2,0.83,0.3,0.9,1.3,1.7,0.3,0.1,1.0,0.9,4.7
Craig Ehlo,ehlocr01,CLE,SG,26,79,27,21.6,2.9,6.1,0.466,0.3,0.8,0.344,2.6,5.3,0.485,0.489,1.1,1.7,0.674,1.1,2.4,3.5,2.6,1.0,0.4,1.4,2.3,7.1
Craig Hodges,hodgecr01,"MIL,PHO",SG,27,66,0,21.9,3.7,7.9,0.463,1.3,2.7,0.491,2.4,5.3,0.448,0.545,0.9,1.1,0.831,0.3,0.9,1.2,2.3,0.7,0.0,1.2,1.8,9.5
Dale Ellis,ellisda01,SEA,SG,27,75,73,37.2,10.2,20.3,0.503,1.4,3.5,0.413,8.8,16.8,0.521,0.538,4.0,5.3,0.767,2.2,2.3,4.5,2.6,1.0,0.1,2.3,2.9,25.8
Dallas Comegys,comegda01,NJN,PF,23,75,17,15.0,2.1,4.8,0.43,0.0,0.0,0.0,2.1,4.8,0.431,0.43,1.4,2.0,0.707,0.7,2.2,2.9,0.9,0.5,0.9,1.5,2.3,5.6
Danny Ainge,aingeda01,BOS,SG,28,81,81,37.3,6.0,12.1,0.491,1.8,4.4,0.415,4.1,7.7,0.534,0.566,2.0,2.2,0.878,0.7,2.3,3.1,6.2,1.4,0.2,1.9,2.5,15.7
Danny Schayes,schayda01,DEN,PF,28,81,74,26.7,4.5,8.2,0.54,0.0,0.0,0.0,4.5,8.2,0.542,0.54,5.0,6.0,0.836,2.5,5.7,8.2,1.3,0.8,1.1,1.9,4.0,13.9
Danny Vranes,vraneda01,PHI,SF,29,57,5,13.5,0.9,2.1,0.438,0.0,0.1,0.0,0.9,2.1,0.449,0.438,0.3,0.6,0.429,0.8,1.3,2.1,0.6,0.5,0.6,0.4,1.8,2.1
Danny Young,youngda01,SEA,PG,25,77,0,12.3,1.2,2.8,0.408,0.3,1.0,0.286,0.9,1.8,0.475,0.459,0.6,0.7,0.811,0.2,0.7,1.0,2.8,0.7,0.0,0.5,0.9,3.2
Darnell Valentine,valenda01,LAC,PG,28,79,31,20.7,2.8,6.7,0.418,0.2,0.4,0.455,2.6,6.3,0.416,0.432,1.3,1.7,0.743,0.5,1.5,2.0,4.8,1.5,0.1,1.9,1.7,7.1
Darrell Griffith,griffda01,UTA,SG,29,52,11,20.2,4.8,11.3,0.429,0.5,2.0,0.275,4.3,9.3,0.462,0.453,1.1,1.8,0.641,0.7,1.8,2.4,1.8,1.0,0.1,1.3,2.0,11.3
Darrell Walker,walkeda01,WSB,SG,26,52,0,18.1,2.2,5.6,0.392,0.0,0.1,0.0,2.2,5.5,0.4,0.392,1.6,2.0,0.781,0.8,1.6,2.4,1.9,1.2,0.2,1.3,2.0,6.0
Darren Daye,dayeda01,BOS,SF,27,47,8,13.9,2.4,4.6,0.516,0.0,0.0,0.0,2.4,4.6,0.519,0.516,1.3,1.9,0.678,0.6,1.0,1.6,1.5,0.6,0.1,0.9,1.4,6.0
Darryl Dawkins,dawkida01,"UTA,DET",C,31,6,0,5.5,0.3,1.5,0.222,0.0,0.0,,0.3,1.5,0.222,0.222,1.0,2.5,0.4,0.3,0.5,0.8,0.3,0.0,0.3,1.2,2.3,1.7
Dave Corzine,corzida01,CHI,C,31,80,32,29.1,4.3,8.9,0.481,0.0,0.1,0.111,4.3,8.8,0.486,0.482,1.4,1.9,0.752,2.1,4.5,6.6,1.9,0.5,1.2,1.4,1.9,10.1
Dave Feitl,feitlda01,GSW,C,25,70,19,16.1,2.6,5.8,0.45,0.0,0.1,0.0,2.6,5.7,0.455,0.45,1.3,1.9,0.701,1.2,3.6,4.8,0.8,0.2,0.1,1.2,2.1,6.5
Dave Greenwood,greenda01,SAS,PF,30,45,40,27.5,3.4,7.3,0.46,0.0,0.0,0.0,3.4,7.2,0.463,0.46,1.8,2.5,0.748,2.0,4.6,6.7,2.2,0.7,0.5,1.6,3.0,8.6
Dave Henderson,hendeda01,PHI,SG,23,22,1,16.0,2.1,5.3,0.405,0.0,0.0,0.0,2.1,5.2,0.409,0.405,1.5,2.1,0.681,0.5,1.1,1.6,1.5,0.5,0.2,1.8,1.9,5.7
Dave Hoppen,hoppeda01,"MIL,GSW",C,23,39,8,16.5,2.2,4.7,0.459,0.0,0.0,0.0,2.2,4.7,0.462,0.459,1.4,1.6,0.871,1.5,3.0,4.5,0.8,0.3,0.2,0.9,2.2,5.7
David Wingate,wingada01,PHI,SG,24,61,22,23.3,3.6,8.9,0.4,0.2,0.7,0.25,3.4,8.3,0.412,0.409,1.6,2.2,0.75,0.7,0.9,1.7,2.0,0.8,0.4,1.7,2.0,8.9
Dell Curry,curryde01,CLE,SG,23,79,8,19.0,4.3,9.4,0.458,0.4,1.0,0.346,3.9,8.4,0.472,0.477,1.0,1.3,0.782,0.5,1.6,2.1,1.9,1.2,0.3,1.4,1.6,10.0
Dennis Hopson,hopsode01,NJN,SG,22,61,19,22.4,3.6,9.0,0.404,0.2,0.7,0.267,3.4,8.3,0.417,0.415,2.1,2.9,0.74,1.0,1.3,2.3,1.9,0.9,0.4,2.0,2.4,9.6
Dennis Johnson,johnsde01,BOS,PG,33,77,74,34.7,4.6,10.4,0.438,0.2,0.6,0.261,4.4,9.8,0.449,0.446,3.3,3.9,0.856,0.8,2.3,3.1,7.8,1.2,0.4,2.5,2.6,12.6
Dennis Rodman,rodmade01,DET,SF,26,82,32,26.2,4.9,8.6,0.561,0.1,0.2,0.294,4.8,8.4,0.568,0.565,1.9,3.5,0.535,3.9,4.8,8.7,1.3,0.9,0.5,1.9,3.3,11.6
Derek Harper,harpede01,DAL,PG,26,82,82,37.0,6.5,14.2,0.459,0.7,2.3,0.313,5.8,11.9,0.488,0.485,3.2,4.2,0.759,0.9,2.1,3.0,7.7,2.0,0.4,2.3,2.0,17.0
Derek Smith,smithde02,SAC,SG,26,35,18,25.7,5.0,10.4,0.478,0.2,0.7,0.348,4.7,9.7,0.487,0.489,2.5,3.2,0.77,1.0,1.9,2.9,2.5,0.6,0.5,1.4,3.1,12.7
Derrick McKey,mckeyde01,SEA,SF,21,82,4,20.8,3.1,6.3,0.491,0.1,0.4,0.367,3.0,6.0,0.499,0.502,2.1,2.7,0.772,1.4,2.6,4.0,1.3,0.9,0.8,1.3,2.9,8.5
Detlef Schrempf,schrede01,DAL,SF,25,82,4,19.4,3.0,6.6,0.456,0.1,0.4,0.156,2.9,6.2,0.475,0.461,2.5,3.2,0.756,1.2,2.2,3.4,1.9,0.5,0.4,1.3,2.3,8.5
Dirk Minniefield,minnidi01,"GSW,BOS",PG,27,72,6,14.9,1.5,3.1,0.489,0.1,0.2,0.25,1.4,2.8,0.507,0.498,0.6,0.8,0.745,0.4,0.9,1.3,3.2,0.8,0.0,1.3,1.8,3.6
Doc Rivers,riverdo01,ATL,PG,26,80,80,31.3,5.0,11.1,0.453,0.1,0.4,0.273,4.9,10.7,0.46,0.458,4.0,5.3,0.758,1.0,3.5,4.6,9.3,1.8,0.5,2.6,3.4,14.2
Dominique Wilkins,wilkido01,ATL,SF,28,78,76,37.8,11.7,25.1,0.464,0.5,1.7,0.295,11.2,23.4,0.476,0.474,6.9,8.4,0.826,2.7,3.7,6.4,2.9,1.3,0.6,2.8,2.1,30.7
Duane Washington,washidu01,NJN,SG,23,15,0,10.4,1.2,2.8,0.429,0.1,0.3,0.5,1.1,2.5,0.421,0.452,1.1,1.3,0.8,0.3,1.1,1.5,2.3,0.8,0.0,0.6,1.5,3.6
Dudley Bradley,bradldu01,"MIL,NJN",SG,30,65,15,22.1,2.4,5.6,0.427,0.6,1.6,0.363,1.8,4.0,0.452,0.478,1.1,1.5,0.763,0.4,1.6,2.0,2.3,1.8,0.7,1.4,2.6,6.5
Earl Cureton,curetea01,LAC,PF,30,69,11,16.3,1.9,4.5,0.429,0.0,0.0,0.0,1.9,4.4,0.433,0.429,0.5,0.9,0.524,1.4,2.5,3.9,0.9,0.5,0.5,0.8,2.0,4.3
Ed Nealy,nealyed01,SAS,PF,27,68,1,12.3,0.7,1.6,0.459,0.0,0.0,0.5,0.7,1.6,0.458,0.463,0.6,0.9,0.651,1.2,2.1,3.3,0.7,0.4,0.1,0.4,1.4,2.1
Ed Pinckney,pincked01,SAC,PF,24,79,7,14.9,2.3,4.3,0.522,0.0,0.0,0.0,2.3,4.3,0.525,0.522,1.7,2.3,0.747,1.2,1.7,2.9,0.8,0.5,0.4,1.0,1.5,6.2
Eddie Hughes,hugheed01,UTA,PG,27,11,0,3.8,0.5,1.2,0.385,0.1,0.5,0.167,0.4,0.6,0.571,0.423,0.5,0.5,1.0,0.3,0.1,0.4,0.7,0.0,0.0,0.5,0.5,1.5
Eddie Johnson,johnsed03,PHO,SF,28,73,59,29.8,7.3,15.2,0.48,0.3,1.3,0.255,7.0,13.9,0.501,0.491,2.8,3.3,0.85,1.7,2.7,4.4,2.5,0.5,0.1,1.9,2.6,17.7
Elston Turner,turneel01,CHI,SF,28,17,0,5.8,0.5,1.8,0.267,0.0,0.0,,0.5,1.8,0.267,0.267,0.1,0.1,0.5,0.5,0.1,0.6,0.5,0.5,0.0,0.6,0.3,1.0
Ennis Whatley,whatlen01,ATL,PG,25,5,0,4.8,0.8,1.8,0.444,0.0,0.0,,0.8,1.8,0.444,0.444,0.6,0.8,0.75,0.0,0.8,0.8,0.4,0.4,0.0,0.8,0.6,2.2
Eric White,whiteer01,LAC,SF,22,17,4,20.7,3.9,7.3,0.532,0.1,0.1,1.0,3.8,7.2,0.528,0.536,2.6,3.4,0.789,1.8,1.8,3.6,0.5,0.4,0.2,1.2,1.9,10.5
Fat Lever,leverfa01,DEN,SG,27,82,82,37.3,7.8,16.6,0.473,0.1,0.7,0.211,7.7,15.9,0.484,0.477,3.0,3.9,0.785,2.5,5.6,8.1,7.8,2.7,0.3,2.2,2.6,18.9
Frank Brickowski,brickfr01,SAS,C,28,70,68,31.8,6.1,11.5,0.528,0.0,0.1,0.2,6.1,11.4,0.53,0.529,3.8,5.0,0.768,2.4,4.5,6.9,3.8,1.1,0.5,3.0,3.9,16.0
Frank Johnson,johnsfr01,WSB,PG,29,75,17,16.8,2.9,6.6,0.434,0.0,0.1,0.111,2.9,6.5,0.44,0.435,1.6,2.0,0.812,0.5,1.1,1.6,2.5,0.9,0.1,1.3,1.6,7.4
Franklin Edwards,edwarfr01,SAC,PG,28,16,11,25.9,3.4,7.2,0.47,0.0,0.1,0.0,3.4,7.1,0.478,0.47,1.5,2.0,0.75,0.3,0.9,1.2,5.8,0.6,0.1,2.9,0.6,8.3
Fred Roberts,roberfr01,BOS,PF,27,74,14,13.9,2.2,4.5,0.488,0.0,0.1,0.0,2.2,4.4,0.497,0.488,1.7,2.2,0.776,0.8,1.4,2.2,1.1,0.2,0.2,0.9,1.6,6.1
Gerald Henderson,hendege01,"NYK,PHI",PG,32,75,5,20.1,2.6,6.0,0.428,0.9,2.2,0.423,1.7,3.9,0.431,0.504,1.8,2.3,0.812,0.4,1.1,1.4,3.1,0.9,0.1,1.8,2.5,7.9
Gerald Wilkins,wilkige01,NYK,SG,24,81,78,33.4,7.3,16.3,0.446,0.5,1.6,0.302,6.8,14.8,0.462,0.461,2.4,3.0,0.786,1.3,2.0,3.3,4.0,1.1,0.3,2.6,2.3,17.4
Granville Waiters,waitegr01,CHI,C,27,22,0,5.2,0.4,1.3,0.31,0.0,0.0,0.0,0.4,1.3,0.321,0.31,0.0,0.1,0.0,0.4,0.9,1.3,0.0,0.1,0.7,0.3,1.2,0.8
Greg Anderson,andergr01,SAS,PF,23,82,45,24.2,4.6,9.2,0.501,0.0,0.1,0.2,4.6,9.2,0.503,0.502,2.4,4.0,0.604,2.0,4.3,6.3,1.0,0.7,1.5,1.7,2.8,11.7
Greg Dreiling,dreilgr01,IND,C,25,20,0,3.7,0.4,0.9,0.471,0.0,0.0,,0.4,0.9,0.471,0.471,0.9,1.3,0.692,0.2,0.7,0.9,0.3,0.1,0.2,0.6,1.0,1.7
Greg Kite,kitegr01,"BOS,LAC",C,26,53,19,20.1,1.7,3.9,0.449,0.0,0.0,0.0,1.7,3.8,0.451,0.449,0.8,1.5,0.506,1.6,3.4,5.0,0.9,0.4,1.1,1.4,2.9,4.2
Hakeem Olajuwon,olajuha01,HOU,C,25,79,79,35.8,9.0,17.5,0.514,0.0,0.1,0.0,9.0,17.5,0.516,0.514,4.8,6.9,0.695,3.8,8.3,12.1,2.1,2.1,2.7,3.1,4.1,22.8
