Player,PlayerID,Tms,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Buck Williams,willibu01,NJN,PF,27,70,2637,18.2,0.603,0.001,0.623,12.6,24.4,18.3,6.5,1.3,1.0,15.1,20.0,4.8,2.8,7.6,0.138,1.3,-1.1,0.2,1.5
Byron Scott,scottby01,LAL,SG,26,81,3048,19.2,0.59,0.133,0.235,3.0,9.1,6.2,16.4,2.5,0.5,9.8,22.6,7.4,3.3,10.7,0.168,2.5,0.9,3.4,4.2
Caldwell Jones,jonesca01,POR,C,37,79,1778,8.0,0.539,0.015,0.403,6.4,18.5,12.4,5.3,0.8,3.2,20.9,8.7,0.5,2.2,2.7,0.073,-3.0,1.4,-1.7,0.1
Calvin Natt,nattca01,DEN,PF,31,27,533,14.4,0.537,0.005,0.351,6.6,12.5,9.5,11.6,1.1,0.3,11.1,19.7,0.6,0.5,1.1,0.102,0.2,-1.1,-0.9,0.2
Carey Scurry,scurrca01,"UTA,NYK",SF,25,33,455,12.9,0.518,0.068,0.331,7.4,12.3,9.9,14.4,5.1,2.9,24.1,16.0,-0.2,1.1,0.9,0.095,-2.7,5.5,2.8,0.6
Cedric Maxwell,maxwece01,HOU,SF,32,71,848,12.1,0.577,0.012,0.836,9.2,12.9,11.0,9.0,1.2,0.8,18.8,13.6,1.0,1.0,2.0,0.112,-0.5,0.2,-0.3,0.4
Charles Barkley,barklch01,PHI,PF,24,80,3170,27.6,0.665,0.122,0.741,14.0,20.8,17.4,14.1,1.6,1.9,15.2,26.7,13.4,3.3,16.7,0.253,7.3,0.1,7.4,7.5
Charles Davis,davisch02,"MIL,SAS",SF,29,21,226,8.7,0.436,0.148,0.087,7.6,12.1,9.8,12.5,0.4,1.0,13.1,24.3,-0.3,0.0,-0.3,-0.055,-3.1,-2.8,-5.9,-0.2
Charles Jones,jonesch01,"WSB,POR",PF,30,69,1313,9.3,0.469,0.006,0.424,8.9,18.8,13.8,5.7,2.0,5.0,21.3,8.4,0.0,2.2,2.2,0.082,-3.6,3.4,-0.2,0.6
Charles Oakley,oaklech01,CHI,PF,24,82,2816,15.4,0.543,0.015,0.463,13.4,30.0,21.7,12.0,1.2,0.6,20.5,17.9,2.0,4.7,6.7,0.114,-0.5,-0.1,-0.6,1.0
Chris Dudley,dudlech02,CLE,C,22,55,513,12.1,0.505,0.0,0.518,17.5,15.7,16.5,6.3,1.2,2.2,15.6,16.6,0.3,0.7,1.0,0.093,-2.4,-0.6,-3.1,-0.1
Chris Engler,englech01,NJN,C,28,54,399,7.1,0.498,0.0,0.398,9.0,19.9,14.2,5.2,1.1,0.9,21.9,14.0,-0.2,0.3,0.2,0.022,-5.3,-0.7,-6.0,-0.4
Chris McNealy,mcneach01,NYK,PF,26,19,265,7.7,0.382,0.0,0.419,10.0,17.9,13.8,11.4,2.9,0.5,16.2,16.0,-0.3,0.4,0.2,0.03,-3.6,1.6,-2.0,0.0
Chris Mullin,mullich01,GSW,SF,24,60,2033,19.8,0.58,0.105,0.292,3.1,8.3,5.6,22.1,2.6,0.9,13.0,23.9,4.1,1.0,5.1,0.121,3.3,-0.1,3.2,2.7
Chris Washburn,washbch01,"GSW,ATL",C,22,37,260,10.9,0.475,0.0,0.383,11.8,20.3,16.0,3.2,0.9,1.9,15.2,17.8,-0.1,0.3,0.2,0.035,-2.8,-2.3,-5.0,-0.2
Chris Welp,welpch01,PHI,C,24,10,132,12.4,0.617,0.0,0.581,9.6,11.5,10.6,5.6,1.9,2.3,18.8,15.3,0.2,0.1,0.3,0.099,-2.6,0.2,-2.3,0.0
Chuck Nevitt,nevitch01,DET,C,28,17,63,6.6,0.36,0.0,0.286,7.3,24.2,16.0,0.0,0.8,4.7,7.8,16.9,-0.1,0.1,0.0,0.018,-7.0,-0.4,-7.4,-0.1
Chuck Person,persoch01,IND,SF,23,79,2807,13.9,0.501,0.141,0.157,6.7,14.2,10.5,16.5,1.3,0.2,13.6,23.3,0.6,2.8,3.3,0.057,0.3,-0.7,-0.4,1.1
Claude Gregory,gregocl01,LAC,PF,29,23,313,12.8,0.447,0.007,0.269,12.1,20.4,16.1,8.4,1.4,2.4,12.8,22.3,-0.3,0.4,0.1,0.011,-3.2,-0.8,-4.0,-0.2
Clemon Johnson,johnscl01,SEA,C,31,74,723,7.1,0.504,0.0,0.305,10.0,17.2,13.5,2.9,0.9,2.1,19.6,8.2,0.2,0.7,0.9,0.061,-3.1,-0.1,-3.3,-0.2
Cliff Levingston,levincl01,ATL,PF,27,82,2135,15.5,0.609,0.004,0.436,11.8,14.5,13.1,4.6,1.2,2.4,12.3,15.1,4.6,2.3,7.0,0.157,0.5,0.3,0.8,1.5
Cliff Robinson,robincl01,PHI,SF,27,62,2110,15.7,0.503,0.009,0.281,6.4,16.0,11.1,10.7,1.9,1.1,12.1,26.7,0.7,1.8,2.6,0.059,-0.6,-1.0,-1.7,0.2
Clinton Wheeler,wheelcl01,IND,PG,28,59,513,12.0,0.507,0.0,0.258,4.1,4.5,4.3,26.7,3.4,0.2,26.1,16.4,-0.2,0.6,0.4,0.039,-1.3,0.9,-0.4,0.2
Clyde Drexler,drexlcl01,POR,SG,25,81,3060,24.1,0.564,0.031,0.35,9.2,9.6,9.4,23.5,3.1,1.0,10.9,28.0,9.3,3.9,13.2,0.207,5.7,1.4,7.0,7.0
Conner Henry,henryco01,"BOS,MIL,SAC",SG,24,39,433,12.4,0.536,0.3,0.313,3.4,9.2,6.4,21.1,1.3,0.7,18.6,20.0,0.2,0.2,0.4,0.049,0.0,-0.9,-0.9,0.1
Craig Ehlo,ehlocr01,CLE,SG,26,79,1709,12.5,0.518,0.132,0.272,6.1,12.6,9.4,17.1,2.4,1.0,16.5,16.2,0.9,2.3,3.1,0.088,-0.8,1.4,0.6,1.1
Craig Hodges,hodgecr01,"MIL,PHO",SG,27,66,1445,12.2,0.567,0.335,0.136,1.5,4.6,3.0,15.2,1.5,0.1,12.2,18.2,1.6,0.7,2.4,0.078,0.3,-0.7,-0.4,0.6
Dale Ellis,ellisda01,SEA,SG,27,75,2790,19.3,0.572,0.171,0.26,6.6,7.2,6.9,11.4,1.3,0.2,9.2,26.8,7.4,1.6,9.0,0.155,4.3,-1.8,2.5,3.2
Dallas Comegys,comegda01,NJN,PF,23,75,1122,9.5,0.487,0.003,0.413,5.4,17.5,11.3,8.6,1.6,3.8,21.3,20.5,-1.6,1.3,-0.3,-0.012,-5.0,0.9,-4.2,-0.6
Danny Ainge,aingeda01,BOS,SG,28,81,3018,15.9,0.598,0.364,0.183,2.5,7.0,4.9,22.2,1.9,0.3,12.6,17.3,6.7,1.9,8.6,0.136,2.7,-0.3,2.4,3.3
Danny Schayes,schayda01,DEN,PF,28,81,2166,18.4,0.64,0.003,0.729,9.3,23.3,16.1,6.2,1.3,2.4,14.9,18.7,5.4,3.3,8.8,0.195,0.4,0.5,0.9,1.6
Danny Vranes,vraneda01,PHI,SF,29,57,772,7.0,0.444,0.025,0.289,6.7,10.9,8.8,6.3,1.7,2.6,15.5,8.8,-0.1,0.6,0.6,0.035,-3.0,1.3,-1.7,0.1
Danny Young,youngda01,SEA,PG,25,77,949,13.3,0.503,0.353,0.243,2.1,6.9,4.4,28.8,2.6,0.1,13.3,11.8,1.6,0.8,2.4,0.122,0.4,0.7,1.1,0.8
Darnell Valentine,valenda01,LAC,PG,28,79,1636,13.5,0.474,0.062,0.255,2.3,8.0,5.1,34.9,3.6,0.3,20.0,18.4,-0.5,2.0,1.5,0.043,-1.8,1.0,-0.8,0.5
Darrell Griffith,griffda01,UTA,SG,29,52,1052,12.7,0.471,0.174,0.157,3.8,8.9,6.5,13.4,2.3,0.3,9.7,26.9,-0.7,1.5,0.8,0.037,-2.0,0.0,-2.1,0.0
Darrell Walker,walkeda01,WSB,SG,26,52,940,10.6,0.46,0.021,0.361,5.1,10.1,7.5,14.7,3.2,0.6,17.0,17.8,-0.4,1.2,0.8,0.041,-2.7,2.0,-0.7,0.3
Darren Daye,dayeda01,BOS,SF,27,47,655,13.6,0.554,0.005,0.401,5.8,7.8,6.9,14.7,2.2,0.4,14.7,19.6,0.7,0.5,1.2,0.086,-0.5,0.0,-0.4,0.2
Darryl Dawkins,dawkida01,"UTA,DET",C,31,6,33,-9.5,0.321,0.0,1.667,6.8,9.4,8.1,7.7,0.0,3.5,31.0,28.1,-0.3,0.0,-0.2,-0.313,-20.1,-1.1,-21.2,-0.2
Dave Corzine,corzida01,CHI,C,31,80,2328,13.6,0.514,0.013,0.214,8.4,17.5,13.0,9.2,0.8,2.5,12.2,16.4,1.9,3.0,4.9,0.101,-0.4,0.1,-0.3,1.0
Dave Feitl,feitlda01,GSW,C,25,70,1128,10.7,0.495,0.01,0.332,8.0,25.5,16.5,6.6,0.6,0.5,15.8,19.7,-0.4,0.7,0.3,0.011,-3.1,-2.6,-5.7,-1.1
Dave Greenwood,greenda01,SAS,PF,30,45,1236,10.8,0.511,0.006,0.338,8.0,18.4,13.1,9.6,1.2,1.0,16.4,14.4,0.5,0.6,1.1,0.043,-2.1,-1.0,-3.1,-0.3
Dave Henderson,hendeda01,PHI,SG,23,22,351,6.7,0.461,0.009,0.405,3.6,8.0,5.8,14.4,1.7,0.9,22.6,21.3,-0.6,0.2,-0.4,-0.058,-5.5,-1.6,-7.1,-0.4
Dave Hoppen,hoppeda01,"MIL,GSW",C,23,39,642,11.4,0.528,0.005,0.339,9.8,20.6,15.1,6.7,1.0,0.5,15.0,15.6,0.5,0.4,0.8,0.061,-2.5,-2.2,-4.8,-0.5
David Wingate,wingada01,PHI,SG,24,61,1419,8.5,0.452,0.073,0.242,3.6,4.7,4.1,12.8,1.7,0.9,14.7,21.1,-1.1,0.6,-0.5,-0.018,-3.5,-1.3,-4.8,-1.0
Dell Curry,curryde01,CLE,SG,23,79,1499,15.1,0.5,0.109,0.136,3.5,9.4,6.5,16.3,3.1,0.9,12.1,25.5,0.0,2.0,2.0,0.064,-0.8,0.7,-0.2,0.7
Dennis Hopson,hopsode01,NJN,SG,22,61,1365,10.2,0.468,0.082,0.322,5.2,7.0,6.1,13.3,2.0,1.1,16.0,23.1,-1.3,1.0,-0.3,-0.012,-2.8,-0.8,-3.6,-0.5
Dennis Johnson,johnsde01,BOS,PG,33,77,2670,14.0,0.52,0.057,0.371,2.9,7.4,5.3,28.8,1.7,0.6,17.3,18.1,3.4,1.7,5.0,0.091,0.7,-0.6,0.1,1.4
Dennis Rodman,rodmade01,DET,SF,26,82,2147,17.4,0.571,0.024,0.401,16.9,20.2,18.6,7.4,1.7,1.2,15.8,19.2,3.2,3.6,6.8,0.153,1.2,0.4,1.6,2.0
Derek Harper,harpede01,DAL,PG,26,82,3032,18.1,0.528,0.165,0.295,2.6,6.2,4.4,30.4,2.7,0.7,12.6,20.6,6.1,3.0,9.1,0.145,2.7,0.8,3.5,4.2
Derek Smith,smithde02,SAC,SG,26,35,899,13.9,0.535,0.063,0.31,4.2,8.3,6.2,14.5,1.1,1.1,10.4,20.7,1.2,0.2,1.5,0.078,-0.4,-1.2,-1.6,0.1
Derrick McKey,mckeyde01,SEA,SF,21,82,1706,13.8,0.562,0.058,0.432,7.4,14.4,10.8,8.4,2.0,2.3,14.9,17.1,2.1,2.0,4.1,0.116,-0.7,0.9,0.2,0.9
Detlef Schrempf,schrede01,DAL,SF,25,82,1587,14.2,0.532,0.059,0.494,7.1,11.9,9.6,14.1,1.3,1.2,14.1,19.9,2.1,1.5,3.6,0.11,-0.3,0.0,-0.3,0.7
Dirk Minniefield,minnidi01,"GSW,BOS",PG,27,72,1070,10.4,0.532,0.072,0.249,3.4,6.9,5.2,26.5,2.7,0.2,27.5,13.4,0.3,0.8,1.1,0.05,-2.0,0.4,-1.6,0.1
Doc Rivers,riverdo01,ATL,PG,26,80,2502,20.4,0.527,0.037,0.473,3.7,12.7,8.1,42.1,2.8,1.0,16.3,21.6,5.1,3.2,8.3,0.159,3.4,1.6,4.9,4.4
Dominique Wilkins,wilkido01,ATL,SF,28,78,2948,23.7,0.534,0.066,0.335,7.9,11.0,9.5,13.5,1.7,1.0,8.9,35.2,7.0,2.8,9.8,0.16,5.4,-1.1,4.3,4.7
Duane Washington,washidu01,NJN,SG,23,15,156,16.1,0.531,0.095,0.476,3.6,13.1,8.2,31.3,3.7,0.0,15.1,16.2,0.3,0.2,0.4,0.138,-0.5,2.6,2.0,0.2
Dudley Bradley,bradldu01,"MIL,NJN",SG,30,65,1437,11.4,0.519,0.279,0.266,1.9,8.5,5.1,15.0,3.9,1.8,17.8,14.6,0.1,1.8,1.9,0.064,-2.2,3.1,0.8,1.0
Earl Cureton,curetea01,LAC,PF,30,69,1128,9.2,0.443,0.01,0.203,8.8,17.0,12.8,8.1,1.4,1.8,14.7,14.3,-0.6,1.3,0.7,0.029,-4.1,0.2,-4.0,-0.6
Ed Nealy,nealyed01,SAS,PF,27,68,837,9.2,0.519,0.018,0.578,10.5,18.3,14.3,6.7,1.6,0.3,16.5,7.7,0.7,0.5,1.2,0.068,-1.8,-0.6,-2.4,-0.1
Ed Pinckney,pincked01,SAC,PF,24,79,1177,14.3,0.583,0.006,0.519,8.6,12.6,10.6,7.8,1.6,1.5,15.5,17.1,1.6,0.7,2.3,0.092,-0.4,-0.4,-0.8,0.4
Eddie Hughes,hugheed01,UTA,PG,27,11,42,8.8,0.543,0.462,0.462,8.0,2.4,5.1,24.9,0.0,0.0,27.7,21.1,0.0,0.0,0.0,0.021,-1.8,-3.8,-5.6,0.0
Eddie Johnson,johnsed03,PHO,SF,28,73,2177,15.2,0.532,0.085,0.216,6.2,10.3,8.2,12.6,0.7,0.2,10.3,25.4,2.5,0.5,3.0,0.065,0.8,-2.8,-2.0,0.0
Elston Turner,turneel01,CHI,SF,28,17,98,3.1,0.275,0.0,0.067,9.4,2.3,5.9,11.7,4.1,0.0,24.5,17.9,-0.4,0.1,-0.2,-0.117,-6.5,-0.3,-6.8,-0.1
Ennis Whatley,whatlen01,ATL,PG,25,5,24,9.6,0.511,0.0,0.444,0.0,18.7,9.3,11.8,4.2,0.0,27.1,25.9,-0.1,0.0,0.0,-0.046,-7.2,1.9,-5.3,0.0
Eric White,whiteer01,LAC,SF,22,17,352,15.2,0.597,0.008,0.46,9.0,9.7,9.4,4.1,0.9,0.5,12.3,19.6,0.6,0.2,0.8,0.115,-0.1,-1.4,-1.5,0.0
Fat Lever,leverfa01,DEN,SG,27,82,3061,20.5,0.516,0.042,0.232,6.7,16.5,11.4,28.1,3.3,0.4,10.8,21.4,5.5,4.9,10.4,0.163,3.0,2.2,5.1,5.5
Frank Brickowski,brickfr01,SAS,C,28,70,2227,16.0,0.584,0.006,0.434,8.0,15.5,11.7,16.0,1.5,0.9,17.8,20.7,3.0,1.1,4.1,0.088,0.3,-0.9,-0.6,0.8
Frank Johnson,johnsfr01,WSB,PG,29,75,1258,13.5,0.492,0.018,0.299,3.4,7.4,5.4,22.2,2.7,0.2,14.9,21.7,0.4,1.3,1.6,0.063,-1.4,0.3,-1.0,0.3
Franklin Edwards,edwarfr01,SAC,PG,28,16,414,9.9,0.511,0.017,0.278,1.0,4.0,2.5,29.9,1.1,0.1,26.7,17.1,-0.2,0.0,-0.2,-0.025,-1.4,-3.0,-4.5,-0.3
Fred Roberts,roberfr01,BOS,PF,27,74,1032,12.6,0.559,0.018,0.5,7.4,11.0,9.3,10.4,0.8,0.8,14.4,19.6,1.3,0.6,1.9,0.087,-0.9,-1.5,-2.3,-0.1
Gerald Henderson,hendege01,"NYK,PHI",PG,32,75,1505,12.1,0.564,0.36,0.375,2.1,6.2,4.1,22.5,2.3,0.2,20.1,18.5,1.3,0.9,2.2,0.071,-0.8,-0.6,-1.4,0.2
Gerald Wilkins,wilkige01,NYK,SG,24,81,2703,13.7,0.493,0.097,0.184,4.4,7.2,5.7,19.1,1.6,0.5,12.9,24.7,1.1,2.3,3.4,0.061,0.4,-0.8,-0.4,1.1
Granville Waiters,waitegr01,CHI,C,27,22,114,4.2,0.301,0.034,0.069,9.1,19.0,14.1,1.1,0.9,7.9,16.7,13.5,-0.3,0.2,0.0,-0.021,-9.5,1.1,-8.4,-0.2
Greg Anderson,andergr01,SAS,PF,23,82,1984,14.7,0.531,0.007,0.434,8.7,19.4,14.0,5.3,1.3,3.4,13.7,20.8,0.8,1.5,2.3,0.056,-1.6,-1.1,-2.7,-0.4
Greg Dreiling,dreilgr01,IND,C,25,20,74,10.5,0.598,0.0,1.529,4.5,20.6,12.6,8.8,1.3,3.2,27.9,22.5,0.0,0.1,0.1,0.048,-6.7,1.5,-5.2,-0.1
Greg Kite,kitegr01,"BOS,LAC",C,26,53,1063,7.3,0.467,0.005,0.385,8.4,18.6,13.3,6.1,0.9,3.1,23.3,12.0,-1.0,1.3,0.3,0.014,-5.4,0.7,-4.7,-0.7
Hakeem Olajuwon,olajuha01,HOU,C,25,79,2825,23.4,0.555,0.003,0.396,11.2,24.1,17.7,9.2,2.7,4.2,13.0,26.5,4.4,6.3,10.7,0.182,2.2,2.2,4.4,4.6
Harold Pressley,pressha01,SAC,SF,24,80,2029,12.7,0.51,0.157,0.185,7.4,12.4,9.9,12.7,2.0,1.5,15.1,17.8,0.9,1.3,2.2,0.052,-0.8,-0.1,-0.8,0.6
Herb Williams,willihe01,IND,C,29,75,1966,12.0,0.463,0.008,0.234,6.5,19.6,13.1,7.0,0.9,4.4,12.8,19.9,-1.1,2.9,1.8,0.044,-3.2,1.1,-2.1,0.0
Horace Grant,grantho01,CHI,PF,22,81,1827,13.0,0.53,0.004,0.359,9.8,18.2,14.0,6.7,1.4,1.7,12.8,15.8,1.6,2.6,4.2,0.111,-1.8,0.1,-1.7,0.2
Hot Rod Williams,williho01,CLE,PF,25,77,2106,15.8,0.536,0.002,0.421,9.1,18.9,14.1,7.1,1.4,4.1,11.7,18.0,2.4,3.3,5.7,0.13,-0.4,1.1,0.8,1.5
Isiah Thomas,thomais01,DET,PG,26,81,2927,18.2,0.521,0.072,0.294,2.5,8.0,5.3,35.0,2.4,0.3,15.3,25.4,3.8,3.7,7.6,0.124,2.6,0.4,3.0,3.7
Jack Sikma,sikmaja01,MIL,C,32,82,2923,17.4,0.558,0.013,0.329,7.5,19.8,13.7,14.1,1.6,1.6,11.5,19.7,5.4,3.9,9.4,0.154,1.3,1.1,2.3,3.2
James Bailey,baileja01,PHO,PF,30,65,869,8.3,0.514,0.017,0.369,9.4,17.9,13.6,6.2,0.9,1.9,20.0,16.4,-0.2,0.6,0.4,0.023,-5.1,-0.7,-5.7,-0.8
James Donaldson,donalja01,DAL,C,30,81,2523,12.4,0.616,0.0,0.497,10.8,21.5,16.3,3.4,0.8,2.4,19.6,9.4,3.0,3.3,6.2,0.119,-0.4,0.4,0.0,1.3
James Edwards,edwarja01,"PHO,DET",C,32,69,1705,12.1,0.519,0.002,0.499,7.8,19.3,13.6,6.4,0.4,1.3,14.2,21.9,0.3,1.2,1.5,0.042,-2.3,-1.8,-4.1,-0.9
