Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bob Thornton,thornbo01,NYK,PF,23,71,23,18.6,1.8,3.9,0.456,0.0,0.0,,1.8,3.9,0.456,0.456,1.2,2.3,0.531,1.6,2.5,4.1,0.6,0.4,0.1,1.2,2.9,4.7
Bobby Cattage,cattabo01,NJN,PF,27,29,1,6.4,1.0,2.9,0.337,0.0,0.2,0.2,0.9,2.7,0.346,0.343,1.2,1.5,0.795,0.5,0.7,1.2,0.1,0.2,0.0,0.4,0.8,3.2
Bobby Jones,jonesbo01,PHI,PF,34,70,42,21.7,2.7,4.8,0.559,0.0,0.0,0.0,2.7,4.8,0.561,0.559,1.6,2.1,0.786,0.7,1.7,2.4,1.8,0.7,0.7,1.3,2.3,7.0
Brad Davis,davisbr01,DAL,PG,30,82,43,24.0,3.3,6.1,0.532,0.4,1.1,0.36,2.9,5.0,0.569,0.564,2.4,2.8,0.868,0.3,1.5,1.8,5.7,0.7,0.2,1.3,2.1,9.3
Brian Martin,martibr01,"SEA,POR",SF,23,8,0,2.6,0.4,0.9,0.429,0.0,0.0,,0.4,0.9,0.429,0.429,0.0,0.3,0.0,0.1,0.4,0.5,0.0,0.0,0.1,0.3,0.9,0.8
Bryan Warrick,warribr01,"MIL,IND",PG,26,36,5,19.0,2.4,5.1,0.467,0.1,0.3,0.25,2.3,4.7,0.482,0.475,1.5,1.9,0.794,0.3,1.6,1.9,3.2,0.8,0.1,1.5,2.2,6.3
Buck Williams,willibu01,NJN,PF,25,82,82,37.4,6.1,11.7,0.523,0.0,0.0,0.0,6.1,11.6,0.524,0.523,3.7,5.4,0.676,4.0,8.0,12.0,1.6,0.9,1.2,3.0,3.6,15.9
Butch Carter,cartebu01,"NYK,PHI",SG,27,9,0,7.4,0.8,2.7,0.292,0.0,0.1,0.0,0.8,2.6,0.304,0.292,0.7,0.8,0.857,0.2,0.2,0.4,0.4,0.1,0.0,0.8,1.6,2.2
Byron Scott,scottby01,LAL,SG,24,76,62,28.8,6.7,13.0,0.513,0.3,0.8,0.361,6.4,12.2,0.523,0.524,1.8,2.3,0.784,0.7,1.8,2.5,2.2,1.1,0.2,1.4,2.2,15.4
Caldwell Jones,jonesca01,POR,C,35,80,19,18.0,1.6,3.2,0.496,0.0,0.1,0.0,1.6,3.1,0.51,0.496,1.6,1.9,0.827,1.3,3.1,4.4,0.9,0.5,0.8,1.3,3.1,4.7
Calvin Natt,nattca01,DEN,PF,29,69,62,29.1,6.8,13.5,0.504,0.0,0.1,0.333,6.8,13.4,0.505,0.505,4.0,5.0,0.801,1.8,4.5,6.3,2.4,0.8,0.2,1.9,2.1,17.7
Carey Scurry,scurrca01,UTA,SF,23,78,0,15.0,1.8,3.9,0.472,0.0,0.1,0.091,1.8,3.7,0.486,0.473,1.0,1.6,0.619,1.2,1.9,3.1,1.1,1.0,0.8,1.2,2.2,4.7
Carl Henry,henryca01,SAC,SG,25,28,0,5.3,1.1,2.4,0.463,0.1,0.4,0.4,1.0,2.0,0.474,0.493,0.4,0.6,0.706,0.3,0.4,0.7,0.1,0.2,0.0,0.3,0.4,2.8
Cedric Maxwell,maxwece01,LAC,SF,30,76,72,32.3,4.1,8.7,0.475,0.0,0.0,0.0,4.1,8.7,0.477,0.475,5.9,7.4,0.795,3.2,5.0,8.2,2.8,0.8,0.4,2.7,3.3,14.1
Charles Barkley,barklch01,PHI,PF,22,80,80,36.9,7.4,13.0,0.572,0.2,0.9,0.227,7.2,12.1,0.598,0.58,5.0,7.2,0.685,4.4,8.4,12.8,3.9,2.2,1.6,4.4,4.2,20.0
Charles Davis,davisch02,MIL,SF,27,57,7,15.3,3.3,7.0,0.474,0.1,0.4,0.125,3.2,6.5,0.496,0.477,1.1,1.3,0.813,1.1,1.9,3.0,1.0,0.5,0.1,0.9,2.0,7.7
Charles Jones,jonesch01,"WSB,PHO",C,28,81,58,19.9,1.6,3.1,0.508,0.0,0.0,0.0,1.6,3.1,0.51,0.508,0.7,1.1,0.628,1.5,2.5,4.0,0.9,0.7,1.6,0.9,2.9,3.9
Charles Oakley,oaklech01,CHI,PF,22,77,30,23.0,3.6,7.0,0.519,0.0,0.0,0.0,3.6,7.0,0.522,0.519,2.3,3.5,0.662,3.3,5.3,8.6,1.7,0.9,0.4,2.3,3.2,9.6
Charles Pittman,pittmch01,PHO,PF,27,69,17,16.4,1.8,3.2,0.583,0.0,0.0,,1.8,3.2,0.583,0.583,1.4,2.0,0.702,1.4,2.1,3.6,0.8,0.5,0.3,1.6,2.0,5.1
Chris McNealy,mcneach01,NYK,PF,24,30,6,20.9,2.3,4.8,0.486,0.0,0.0,,2.3,4.8,0.486,0.486,1.0,1.6,0.66,2.1,4.7,6.8,1.4,1.3,0.4,1.2,2.9,5.7
Chris Mullin,mullich01,GSW,SG,22,55,30,25.3,5.2,11.3,0.463,0.1,0.5,0.185,5.1,10.8,0.476,0.467,3.4,3.8,0.896,0.8,1.3,2.1,1.9,1.3,0.4,1.4,2.4,14.0
Chuck Nevitt,nevitch01,"LAL,DET",C,26,29,0,4.3,0.5,1.5,0.349,0.0,0.0,,0.5,1.5,0.349,0.349,0.7,0.9,0.731,0.4,0.7,1.1,0.2,0.1,0.7,0.4,1.2,1.7
Clark Kellogg,kellocl01,IND,PF,24,19,12,29.9,7.3,15.5,0.473,0.2,0.7,0.308,7.1,14.8,0.48,0.48,2.8,3.6,0.768,2.7,6.2,8.8,3.0,1.5,0.4,3.2,3.1,17.6
Claude Gregory,gregocl01,WSB,PF,27,2,0,1.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0
Clemon Johnson,johnscl01,PHI,C,29,75,2,14.3,1.4,3.0,0.471,0.0,0.0,,1.4,3.0,0.471,0.471,0.7,1.1,0.63,1.4,2.0,3.4,0.2,0.3,0.8,0.5,1.7,3.5
Cliff Levingston,levincl01,ATL,PF,25,81,35,24.0,3.6,6.8,0.534,0.0,0.0,0.0,3.6,6.8,0.535,0.534,2.0,3.0,0.678,2.4,4.2,6.6,0.9,0.9,0.5,1.4,3.2,9.3
Cliff Robinson,robincl01,WSB,SF,25,78,78,32.9,7.6,16.1,0.474,0.0,0.1,0.25,7.6,16.0,0.475,0.475,3.4,4.5,0.762,2.3,6.4,8.7,2.4,1.3,0.6,2.6,2.8,18.7
Clint Richardson,richacl01,IND,SG,29,82,61,27.1,4.1,9.0,0.455,0.0,0.1,0.111,4.1,8.9,0.459,0.456,1.5,1.8,0.837,0.8,2.2,3.1,4.5,0.7,0.1,1.7,1.9,9.7
Clyde Drexler,drexlcl01,POR,SG,23,75,58,34.3,7.2,15.2,0.475,0.2,0.8,0.2,7.1,14.4,0.49,0.48,3.9,5.1,0.769,2.3,3.3,5.6,8.0,2.6,0.6,3.8,3.6,18.5
Craig Ehlo,ehlocr01,HOU,SG,24,36,0,5.5,1.0,2.3,0.429,0.1,0.3,0.333,0.9,2.1,0.44,0.446,0.6,0.8,0.793,0.5,0.8,1.3,0.8,0.3,0.1,0.4,0.6,2.7
Craig Hodges,hodgecr01,MIL,SG,25,66,66,26.3,4.3,8.6,0.5,1.1,2.5,0.451,3.2,6.2,0.52,0.564,1.1,1.3,0.872,0.6,1.2,1.8,3.5,1.1,0.0,1.3,2.4,10.8
Dale Ellis,ellisda01,DAL,SF,25,72,1,15.1,2.7,6.5,0.411,0.9,2.4,0.364,1.8,4.1,0.438,0.478,0.8,1.1,0.72,1.2,1.1,2.3,0.5,0.6,0.1,0.5,1.1,7.1
Dan Roundfield,roundda01,WSB,PF,32,79,21,29.4,4.1,8.4,0.488,0.0,0.1,0.0,4.1,8.3,0.492,0.488,3.5,4.6,0.754,2.7,5.5,8.1,2.1,0.5,0.6,2.4,2.5,11.6
Danny Ainge,aingeda01,BOS,SG,26,80,78,30.1,4.4,8.8,0.504,0.3,0.9,0.356,4.1,7.9,0.521,0.522,1.5,1.7,0.904,0.6,2.4,2.9,5.1,1.2,0.1,1.6,2.6,10.7
Danny Schayes,schayda01,DEN,C,26,80,13,20.7,2.8,5.5,0.502,0.0,0.0,0.0,2.8,5.5,0.503,0.502,2.7,3.5,0.777,1.9,3.6,5.5,1.0,0.5,0.8,1.3,3.7,8.2
Danny Vranes,vraneda01,SEA,SF,27,80,19,19.6,1.6,3.6,0.461,0.0,0.1,0.0,1.6,3.5,0.468,0.461,0.5,0.9,0.52,1.4,2.1,3.5,0.9,0.8,0.4,0.7,2.7,3.8
Danny Young,youngda01,SEA,PG,23,82,29,23.2,2.8,5.5,0.506,0.3,0.9,0.324,2.5,4.6,0.541,0.532,1.1,1.3,0.849,0.4,1.1,1.5,3.7,1.3,0.1,1.1,1.4,6.9
Darnell Valentine,valenda01,"POR,LAC",PG,26,62,29,19.6,2.6,6.3,0.415,0.1,0.2,0.286,2.5,6.0,0.42,0.42,2.1,2.8,0.743,0.5,1.5,2.0,4.0,1.2,0.0,1.9,2.0,7.4
Darrell Walker,walkeda01,NYK,PG,24,81,35,25.0,4.0,9.3,0.43,0.0,0.1,0.0,4.0,9.2,0.436,0.43,2.3,3.4,0.686,1.2,1.5,2.7,4.2,1.8,0.4,2.4,2.7,10.3
Darren Daye,dayeda01,WSB,SF,25,64,4,16.8,3.1,6.2,0.496,0.0,0.0,0.333,3.1,6.2,0.497,0.497,2.5,3.7,0.671,1.1,1.8,2.9,1.7,0.7,0.2,1.5,1.9,8.7
Darryl Dawkins,dawkida01,NJN,C,29,51,3,23.7,5.6,8.6,0.644,0.0,0.0,0.0,5.6,8.6,0.645,0.644,4.1,5.8,0.707,1.7,3.3,4.9,1.5,0.3,1.2,2.4,4.5,15.3
Darwin Cook,cookda01,NJN,PG,27,79,33,24.9,3.4,7.9,0.426,0.1,0.7,0.208,3.2,7.3,0.446,0.435,1.1,1.4,0.757,0.6,1.6,2.2,4.9,2.0,0.3,1.7,2.2,8.0
Dave Corzine,corzida01,CHI,C,29,67,4,25.5,3.8,7.7,0.491,0.0,0.2,0.25,3.8,7.6,0.497,0.494,1.9,2.6,0.743,2.0,4.5,6.5,2.2,0.4,0.8,1.6,2.0,9.6
Dave Greenwood,greenda01,SAS,PF,28,68,24,28.1,2.9,5.7,0.51,0.0,0.0,0.0,2.9,5.7,0.512,0.51,2.1,2.7,0.772,2.2,5.6,7.8,1.3,0.5,0.8,1.7,3.0,7.9
David Cooke,cookeda01,SAC,PF,22,6,0,6.3,0.3,1.8,0.182,0.0,0.0,,0.3,1.8,0.182,0.182,0.8,1.7,0.5,0.8,0.8,1.7,0.2,0.7,0.0,0.3,0.8,1.5
David Pope,popeda01,SEA,SF,23,11,0,6.7,0.8,1.8,0.45,0.1,0.1,1.0,0.7,1.7,0.421,0.475,0.2,0.4,0.5,0.5,0.5,1.0,0.4,0.2,0.1,0.2,1.0,1.9
David Thirdkill,thirdda01,BOS,PF,25,49,0,7.9,1.1,2.2,0.491,0.0,0.0,0.0,1.1,2.2,0.495,0.491,1.1,1.8,0.625,0.6,0.9,1.4,0.3,0.2,0.1,0.4,1.1,3.3
Dennis Johnson,johnsde01,BOS,PG,31,78,78,35.0,6.2,13.6,0.455,0.1,0.5,0.143,6.1,13.1,0.468,0.458,3.1,3.8,0.818,0.9,2.6,3.4,5.8,1.4,0.4,2.2,2.6,15.6
Derek Harper,harpede01,DAL,PG,24,79,39,27.2,4.9,9.2,0.534,0.2,0.6,0.235,4.8,8.6,0.557,0.542,2.2,2.9,0.747,0.9,1.9,2.9,5.3,1.9,0.3,1.8,2.1,12.2
Derek Smith,smithde02,LAC,SG,24,11,9,30.8,9.1,16.5,0.552,0.1,0.2,0.5,9.0,16.3,0.553,0.555,5.3,7.6,0.69,1.8,1.9,3.7,2.8,0.8,1.2,3.0,3.2,23.5
Derrick Rowland,rowlade01,MIL,SG,26,2,0,4.5,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.5
Detlef Schrempf,schrede01,DAL,SF,23,64,12,15.1,2.2,4.9,0.451,0.0,0.1,0.429,2.2,4.8,0.451,0.456,1.7,2.4,0.724,1.1,2.0,3.1,1.4,0.4,0.2,1.3,2.6,6.2
Devin Durrant,durrade01,PHO,SF,25,4,0,12.8,2.0,5.3,0.381,0.0,0.0,,2.0,5.3,0.381,0.381,0.3,1.0,0.25,0.5,1.5,2.0,1.3,0.8,0.0,1.0,2.5,4.3
Dirk Minniefield,minnidi01,CLE,PG,25,76,2,14.9,2.2,4.6,0.481,0.1,0.5,0.27,2.1,4.1,0.506,0.496,1.0,1.2,0.785,0.6,1.2,1.7,3.5,0.9,0.0,1.4,2.2,5.5
Doc Rivers,riverdo01,ATL,PG,24,53,50,29.6,4.2,8.8,0.474,0.0,0.3,0.0,4.2,8.5,0.491,0.474,3.2,5.3,0.608,0.9,2.1,3.1,8.4,2.3,0.2,2.7,3.5,11.5
Dominique Wilkins,wilkido01,ATL,SF,26,78,78,39.1,11.4,24.3,0.468,0.2,0.9,0.186,11.2,23.4,0.479,0.472,7.4,9.0,0.818,3.3,4.6,7.9,2.6,1.8,0.6,3.2,2.2,30.3
Dudley Bradley,bradldu01,WSB,SG,28,70,7,12.0,1.0,3.0,0.349,0.2,1.0,0.25,0.8,2.0,0.397,0.39,0.5,0.8,0.571,0.3,1.0,1.4,1.5,1.2,0.0,0.6,1.4,2.8
Dwayne McClain,mccladw01,IND,SF,22,45,4,10.2,1.5,4.0,0.383,0.0,0.2,0.111,1.5,3.8,0.398,0.386,0.4,0.8,0.514,0.3,0.4,0.7,1.5,0.8,0.1,0.9,1.4,3.5
Earl Cureton,curetea01,DET,PF,28,80,19,25.2,3.6,7.1,0.505,0.0,0.0,0.0,3.6,7.0,0.507,0.505,1.5,2.6,0.555,2.5,3.8,6.3,1.7,0.7,0.7,1.9,3.0,8.6
Earl Jones,jonesea01,MIL,C,25,12,0,3.6,0.4,1.0,0.417,0.0,0.0,,0.4,1.0,0.417,0.417,0.3,0.3,0.75,0.3,0.5,0.8,0.3,0.0,0.1,0.6,1.1,1.1
Ed Pinckney,pincked01,PHO,SF,22,80,24,20.0,3.2,5.7,0.558,0.0,0.0,0.0,3.2,5.7,0.56,0.558,2.1,3.2,0.673,1.2,2.7,3.9,1.1,0.9,0.5,1.9,2.4,8.5
Eddie Johnson,johnsed02,"SAC,ATL,CLE",SG,30,71,9,20.8,4.0,8.7,0.457,0.4,1.2,0.341,3.6,7.5,0.476,0.481,1.6,2.2,0.723,0.4,1.3,1.7,4.7,0.3,0.0,2.1,1.8,10.0
Edgar Jones,jonesed01,CLE,PF,29,53,6,19.1,3.5,7.0,0.505,0.1,0.4,0.304,3.4,6.5,0.519,0.515,2.5,3.4,0.742,1.3,2.6,3.9,0.8,0.6,0.7,1.2,2.7,9.7
Elston Turner,turneel01,DEN,SG,26,73,0,18.1,2.3,5.2,0.435,0.0,0.1,0.0,2.3,5.1,0.446,0.435,0.5,0.7,0.736,0.9,1.9,2.8,2.3,1.0,0.1,1.1,2.1,5.1
Ennis Whatley,whatlen01,"CLE,WSB,SAS",PG,23,14,1,7.6,1.1,2.5,0.429,0.0,0.0,,1.1,2.5,0.429,0.429,0.4,0.7,0.5,0.3,0.7,1.0,1.6,0.4,0.1,0.7,0.7,2.5
Ernie Grunfeld,grunfer01,NYK,SF,30,76,0,18.4,1.9,4.7,0.417,0.3,0.8,0.426,1.6,3.9,0.415,0.454,1.2,1.4,0.833,0.6,2.2,2.7,1.6,0.5,0.2,0.7,2.5,5.4
Fat Lever,leverfa01,DEN,PG,25,78,77,33.5,6.0,13.6,0.441,0.2,0.5,0.316,5.8,13.1,0.446,0.447,1.7,2.3,0.725,1.7,3.6,5.4,7.5,2.3,0.2,2.7,2.6,13.8
Frank Brickowski,brickfr01,SEA,C,26,40,2,7.8,0.8,1.5,0.517,0.0,0.0,,0.8,1.5,0.517,0.517,0.5,0.7,0.667,0.4,1.0,1.4,0.5,0.3,0.2,0.6,1.9,2.0
Frank Johnson,johnsfr01,WSB,PG,27,14,9,28.7,4.9,11.0,0.448,0.0,0.2,0.0,4.9,10.8,0.457,0.448,2.7,3.9,0.704,0.5,1.5,2.0,5.4,0.8,0.1,2.1,2.1,12.6
Franklin Edwards,edwarfr01,LAC,PG,26,73,19,20.4,3.6,7.9,0.454,0.0,0.1,0.111,3.6,7.8,0.46,0.455,1.8,2.1,0.874,0.3,0.8,1.2,3.5,1.2,0.1,1.9,1.2,9.0
Fred Cofield,cofiefr01,NYK,PG,24,45,1,10.4,1.7,4.1,0.408,0.1,0.3,0.2,1.6,3.8,0.426,0.416,0.3,0.4,0.6,0.1,0.9,1.0,1.8,0.4,0.1,1.1,1.4,3.7
Fred Roberts,roberfr01,UTA,PF,25,58,0,8.1,1.3,2.9,0.443,0.0,0.0,0.5,1.3,2.8,0.442,0.446,1.2,1.5,0.77,0.5,0.8,1.4,0.5,0.1,0.1,0.9,1.2,3.7
Freeman Williams,willifr01,WSB,SG,29,9,0,12.2,2.8,7.4,0.373,0.8,1.6,0.5,2.0,5.9,0.34,0.425,1.3,1.9,0.706,0.4,0.9,1.3,0.8,0.8,0.1,1.4,1.1,7.7
Gene Banks,banksge01,CHI,SF,26,82,33,26.1,4.3,8.4,0.517,0.0,0.2,0.0,4.3,8.2,0.532,0.517,2.2,3.1,0.718,2.2,2.2,4.4,3.1,1.0,0.1,1.7,2.6,10.9
Geoff Huston,hustoge01,GSW,PG,28,82,0,14.7,1.7,3.3,0.513,0.0,0.1,0.333,1.7,3.3,0.517,0.516,0.8,1.1,0.685,0.1,0.7,0.8,4.2,0.5,0.0,1.0,0.8,4.2
George Gervin,gervige01,CHI,SG,33,82,75,25.2,6.3,13.4,0.472,0.0,0.2,0.211,6.3,13.2,0.476,0.474,3.5,3.9,0.879,1.0,1.7,2.6,1.8,0.6,0.3,2.0,2.6,16.2
George Johnson,johnsge03,"SEA,WSB",PF,29,2,0,3.5,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,2.0
Georgi Glouchkov,gloucge01,PHO,PF,26,49,16,15.8,1.7,4.3,0.402,0.0,0.0,1.0,1.7,4.2,0.399,0.404,1.4,2.5,0.574,0.6,2.7,3.3,0.7,0.5,0.5,1.6,2.5,4.9
Gerald Henderson,hendege01,SEA,PG,30,82,82,31.3,5.3,11.0,0.482,0.2,0.6,0.346,5.1,10.3,0.491,0.492,2.3,2.7,0.83,1.1,1.2,2.3,5.9,1.7,0.1,2.2,2.8,13.1
Gerald Wilkins,wilkige01,NYK,SG,22,81,53,25.0,5.4,11.5,0.468,0.1,0.3,0.28,5.3,11.2,0.473,0.472,1.6,2.9,0.557,1.1,1.4,2.6,2.0,0.8,0.1,1.9,1.9,12.5
Granville Waiters,waitegr01,HOU,C,25,43,0,3.6,0.3,0.9,0.333,0.0,0.0,0.0,0.3,0.9,0.342,0.333,0.0,0.1,0.167,0.3,0.3,0.7,0.2,0.1,0.2,0.3,0.7,0.6
Greg Ballard,ballagr01,GSW,SF,31,75,14,23.9,3.6,7.6,0.477,0.2,0.5,0.486,3.4,7.1,0.477,0.492,1.3,1.7,0.802,1.8,3.8,5.6,1.1,0.9,0.1,0.7,2.3,8.8
Greg Kite,kitegr01,BOS,C,24,64,2,7.3,0.5,1.4,0.374,0.0,0.0,0.0,0.5,1.4,0.378,0.374,0.2,0.6,0.385,0.5,1.5,2.0,0.3,0.0,0.4,0.5,1.3,1.3
Greg Stokes,stokegr01,PHI,PF,22,31,13,11.3,1.8,3.8,0.471,0.0,0.0,0.0,1.8,3.8,0.475,0.471,0.5,0.7,0.667,0.9,1.0,1.8,0.5,0.5,0.4,0.6,1.8,4.1
Gus Williams,willigu01,WSB,PG,32,77,67,29.7,5.6,13.2,0.428,0.4,1.5,0.259,5.2,11.6,0.45,0.443,1.8,2.4,0.734,0.7,1.5,2.2,5.9,1.2,0.2,2.1,1.5,13.5
Guy Williams,willigu02,GSW,PF,25,5,0,5.0,0.4,1.0,0.4,0.0,0.0,,0.4,1.0,0.4,0.4,0.6,1.2,0.5,0.0,1.2,1.2,0.0,0.2,0.4,0.0,1.4,1.4
Hakeem Olajuwon,olajuha01,HOU,C,23,68,68,36.3,9.2,17.5,0.526,0.0,0.0,,9.2,17.5,0.526,0.526,5.1,7.9,0.645,4.9,6.6,11.5,2.0,2.0,3.4,2.9,4.0,23.5
