Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dave Meyers,meyerda01,MIL,PF,23,50,,25.2,3.6,7.7,0.467,,,,3.6,7.7,0.467,0.467,2.5,3.8,0.661,2.4,4.4,6.8,1.7,0.8,0.6,,3.0,9.7
Dave Robisch,robisda01,IND,C,27,80,,24.6,4.6,10.1,0.455,,,,4.6,10.1,0.455,0.455,2.7,3.2,0.832,2.1,4.8,6.9,2.0,0.7,0.5,,2.1,11.9
Dave Twardzik,twardda01,POR,PG,26,74,,26.2,3.6,5.8,0.612,,,,3.6,5.8,0.612,0.612,3.2,3.8,0.842,1.0,1.7,2.7,3.3,1.7,0.2,,3.1,10.3
Dave Wohl,wohlda01,"HOU,NYN",PG,27,51,,19.3,2.3,5.7,0.4,,,,2.3,5.7,0.4,0.4,1.2,1.7,0.685,0.3,1.3,1.6,2.8,0.8,0.1,,2.3,5.7
David Thompson,thompda01,DEN,SG,22,82,,36.6,10.0,19.8,0.507,,,,10.0,19.8,0.507,0.507,5.8,7.6,0.766,1.7,2.4,4.1,4.1,1.4,0.6,,2.9,25.9
Dean Meminger,meminde01,NYK,SG,28,32,,7.9,0.5,1.1,0.417,,,,0.5,1.1,0.417,0.417,0.4,0.7,0.565,0.4,0.4,0.8,0.9,0.3,0.0,,0.5,1.3
Dean Tolson,tolsode01,SEA,PF,25,60,,9.8,2.3,4.0,0.566,,,,2.3,4.0,0.566,0.566,1.4,2.7,0.535,1.2,1.4,2.6,0.5,0.5,0.4,,1.4,6.0
Dennis Awtrey,awtrede01,PHO,C,28,72,,24.4,2.2,5.2,0.429,,,,2.2,5.2,0.429,0.429,1.3,1.8,0.722,1.5,3.4,4.9,2.5,0.3,0.4,,2.4,5.7
Dennis Johnson,johnsde01,SEA,SG,22,81,,20.6,3.5,7.0,0.504,,,,3.5,7.0,0.504,0.504,2.2,3.5,0.624,2.0,1.7,3.7,1.5,1.5,0.7,,2.7,9.2
Derrek Dickey,dickede01,GSW,PF,25,49,,17.5,3.2,7.0,0.458,,,,3.2,7.0,0.458,0.458,0.9,1.2,0.738,2.0,2.9,4.9,1.3,0.4,0.2,,2.1,7.4
Dick Snyder,snydedi01,CLE,SG,32,82,,20.5,3.9,8.5,0.456,,,,3.9,8.5,0.456,0.456,1.5,1.8,0.852,0.6,1.2,1.8,2.0,0.5,0.4,,2.2,9.3
Dick Van Arsdale,vanardi01,PHO,SG,33,78,,19.7,2.9,6.4,0.456,,,,2.9,6.4,0.456,0.456,1.9,2.1,0.873,0.4,1.1,1.5,1.5,0.4,0.1,,1.2,7.7
Don Adams,adamsdo01,BUF,SF,29,77,,22.2,2.8,6.8,0.411,,,,2.8,6.8,0.411,0.411,1.7,2.2,0.746,1.7,3.1,4.8,1.9,1.0,0.2,,2.6,7.3
Don Buse,busedo01,IND,PG,26,81,,36.4,3.3,7.9,0.416,,,,3.3,7.9,0.416,0.416,1.4,1.8,0.786,0.8,2.5,3.3,8.5,3.5,0.2,,1.6,8.0
Don Chaney,chanedo01,LAL,SG,30,81,,29.7,2.6,6.4,0.408,,,,2.6,6.4,0.408,0.408,0.9,1.2,0.745,1.5,2.6,4.1,3.8,1.7,0.4,,2.8,6.1
Don Ford,forddo01,LAL,PF,24,82,,21.7,3.2,7.0,0.46,,,,3.2,7.0,0.46,0.46,0.9,1.2,0.716,1.3,3.0,4.3,1.6,0.7,0.3,,2.1,7.3
Doug Collins,collido01,PHI,SG,25,58,47.0,35.1,7.3,14.2,0.518,,,,7.3,14.2,0.518,0.518,3.6,4.3,0.84,1.1,2.3,3.4,4.7,1.2,0.3,,3.0,18.3
Dwight Davis,davisdw01,GSW,PF,27,33,,16.7,1.7,3.8,0.444,,,,1.7,3.8,0.444,0.444,1.5,2.2,0.681,1.0,1.8,2.9,0.9,0.3,0.2,,2.8,4.8
Dwight Jones,jonesdw01,HOU,PF,24,74,,16.7,2.3,4.6,0.494,,,,2.3,4.6,0.494,0.494,1.4,1.7,0.802,1.3,2.5,3.8,0.6,0.5,0.3,,2.4,5.9
E.C. Coleman,colemec01,NOJ,PF,26,77,,30.8,3.8,8.2,0.462,,,,3.8,8.2,0.462,0.462,1.1,1.5,0.732,1.9,5.2,7.1,1.3,0.8,0.4,,3.6,8.6
Earl Monroe,monroea01,NYK,SG,32,77,,34.5,8.0,15.4,0.517,,,,8.0,15.4,0.517,0.517,4.0,4.8,0.839,0.6,2.3,2.9,4.8,1.2,0.3,,2.6,19.9
Earl Tatum,tatumea01,LAL,SG,23,68,,18.4,4.2,8.9,0.466,,,,4.2,8.9,0.466,0.466,1.1,1.5,0.72,1.2,2.3,3.5,1.7,1.3,0.3,,2.5,9.4
Earl Williams,williea01,NYN,C,25,1,,7.0,0.0,2.0,0.0,,,,0.0,2.0,0.0,0.0,3.0,6.0,0.5,1.0,1.0,2.0,1.0,0.0,1.0,,2.0,3.0
Ed Ratleff,ratleed01,HOU,SF,26,37,,14.4,1.9,4.4,0.435,,,,1.9,4.4,0.435,0.435,0.7,1.1,0.619,0.6,1.4,2.1,1.2,0.5,0.2,,1.2,4.5
Elmore Smith,smithel01,"MIL,CLE",C,27,70,,20.9,3.4,7.2,0.475,,,,3.4,7.2,0.475,0.475,1.7,3.0,0.549,1.6,4.6,6.3,0.6,0.5,2.1,,3.0,8.6
Elvin Hayes,hayesel01,WSB,PF,31,82,,41.0,9.3,18.5,0.501,,,,9.3,18.5,0.501,0.501,5.1,7.5,0.687,3.5,9.0,12.5,1.9,1.1,2.7,,3.8,23.7
Eric Fernsten,fernser01,CHI,C,23,5,,12.2,0.6,3.0,0.2,,,,0.6,3.0,0.2,0.2,1.6,2.2,0.727,1.8,1.4,3.2,1.2,0.2,0.6,,1.8,2.8
Eric Money,moneyer01,DET,PG,21,73,,21.7,4.5,8.6,0.521,,,,4.5,8.6,0.521,0.521,1.2,1.6,0.789,0.6,1.1,1.7,3.3,1.2,0.2,,2.7,10.2
Ernie DiGregorio,digreer01,BUF,PG,26,81,,28.0,4.5,10.8,0.417,,,,4.5,10.8,0.417,0.417,1.7,1.8,0.945,0.6,1.6,2.3,4.7,0.7,0.0,,1.9,10.7
Fatty Taylor,taylofa01,DEN,PG,30,79,,19.6,1.7,4.0,0.42,,,,1.7,4.0,0.42,0.42,0.5,0.8,0.569,1.1,1.5,2.7,3.6,1.7,0.1,,2.6,3.8
Foots Walker,walkefo01,CLE,PG,25,62,,19.6,2.5,5.6,0.45,,,,2.5,5.6,0.45,0.45,1.4,1.9,0.774,0.9,1.7,2.6,4.1,1.3,0.1,,2.0,6.5
Frank Oleynick,oleynfr01,SEA,PG,21,50,,10.3,1.6,4.5,0.363,,,,1.6,4.5,0.363,0.363,0.8,1.1,0.736,0.3,0.6,0.9,1.2,0.3,0.1,,1.0,4.0
Fred Brown,brownfr01,SEA,SG,28,72,,29.1,7.4,15.5,0.479,,,,7.4,15.5,0.479,0.479,2.3,2.6,0.884,0.9,2.3,3.2,2.4,1.7,0.3,,1.9,17.2
Fred Carter,cartefr01,"PHI,MIL",SG,31,61,,18.2,3.4,8.2,0.418,,,,3.4,8.2,0.418,0.418,1.1,1.6,0.708,0.9,1.0,1.9,2.0,0.6,0.1,,2.0,8.0
Fred Foster,fostefr01,BUF,SF,30,59,,11.7,1.7,4.2,0.401,,,,1.7,4.2,0.401,0.401,0.5,0.7,0.682,0.6,0.7,1.3,0.8,0.3,0.0,,1.6,3.9
Fred Saunders,saundfr01,BOS,SF,25,68,,15.5,2.7,5.8,0.466,,,,2.7,5.8,0.466,0.466,0.5,0.8,0.66,1.1,2.2,3.3,1.3,0.4,0.1,,2.8,5.9
Freddie Boyd,boydfr01,NOJ,PG,26,47,,25.8,4.1,8.6,0.478,,,,4.1,8.6,0.478,0.478,1.7,2.1,0.806,0.4,1.5,1.9,3.1,0.9,0.1,,1.7,9.9
Freddie Lewis,lewisfr02,IND,PG,33,32,,17.3,2.5,6.2,0.407,,,,2.5,6.2,0.407,0.407,1.9,2.4,0.805,0.5,0.9,1.5,1.8,0.6,0.1,,1.8,7.0
Gail Goodrich,goodrga01,NOJ,SG,33,27,,22.6,5.0,11.3,0.446,,,,5.0,11.3,0.446,0.446,2.5,3.1,0.8,0.9,1.3,2.3,2.7,0.8,0.1,,1.6,12.6
Gar Heard,heardga01,PHO,PF,28,46,,29.6,3.8,9.9,0.379,,,,3.8,9.9,0.379,0.379,2.2,3.0,0.725,2.6,7.0,9.6,1.9,1.2,1.2,,3.0,9.7
Gary Brokaw,brokaga01,"MIL,CLE",SG,23,80,,18.6,3.0,7.1,0.429,,,,3.0,7.1,0.429,0.429,2.0,2.7,0.744,0.3,1.3,1.5,2.9,0.5,0.5,,2.1,8.1
George Gervin,gervige01,SAS,SF,24,82,,33.0,8.9,16.3,0.544,,,,8.9,16.3,0.544,0.544,5.4,6.5,0.833,1.6,3.9,5.5,2.9,1.3,1.3,,3.5,23.1
George Johnson,johnsge02,"GSW,BUF",C,28,78,,21.2,2.5,5.5,0.462,,,,2.5,5.5,0.462,0.462,0.9,1.3,0.724,2.6,5.2,7.8,1.3,0.5,2.3,,3.2,6.0
George Karl,karlge01,SAS,PG,25,29,,8.7,0.9,2.5,0.342,,,,0.9,2.5,0.342,0.342,1.0,1.4,0.69,0.1,0.4,0.6,1.6,0.3,0.0,,1.2,2.7
George McGinnis,mcginge01,PHI,PF,26,79,78.0,35.1,8.3,18.2,0.458,,,,8.3,18.2,0.458,0.458,4.7,6.9,0.681,4.1,7.4,11.5,3.8,2.1,0.5,,3.8,21.4
George Trapp,trappge01,DET,PF,28,6,,11.3,2.5,4.8,0.517,,,,2.5,4.8,0.517,0.517,0.5,0.7,0.75,0.7,1.0,1.7,0.5,0.0,0.2,,2.2,5.5
Glenn Hansen,hansegl01,KCK,SG,24,41,,7.0,1.6,3.8,0.432,,,,1.6,3.8,0.432,0.432,0.6,0.8,0.719,0.7,0.8,1.4,0.6,0.3,0.1,,1.1,3.8
Glenn McDonald,mcdongl01,MIL,SF,24,9,,8.8,0.9,3.8,0.235,,,,0.9,3.8,0.235,0.235,0.3,0.4,0.75,0.9,0.4,1.3,0.8,0.4,0.0,,1.2,2.1
Goo Kennedy,kennego01,HOU,SF,27,32,,8.7,1.0,1.8,0.534,,,,1.0,1.8,0.534,0.534,0.1,0.3,0.375,0.4,1.2,1.6,0.2,0.2,0.2,,1.4,2.0
Gus Gerard,gerargu01,"DEN,BUF",SF,23,65,,16.1,3.1,7.0,0.443,,,,3.1,7.0,0.443,0.443,1.2,1.8,0.667,1.4,2.0,3.3,1.4,0.7,1.0,,2.5,7.4
Gus Williams,willigu01,GSW,PG,23,82,,23.5,4.0,8.5,0.464,,,,4.0,8.5,0.464,0.464,1.4,1.8,0.747,0.9,2.0,2.8,3.6,1.5,0.2,,2.7,9.3
Harvey Catchings,catchha01,PHI,C,25,53,25.0,16.3,1.2,2.3,0.504,,,,1.2,2.3,0.504,0.504,0.6,0.9,0.702,1.2,3.2,4.4,0.6,0.4,1.5,,2.5,3.0
Henry Bibby,bibbyhe01,PHI,PG,27,81,80.0,32.6,3.7,8.7,0.43,,,,3.7,8.7,0.43,0.43,2.7,3.5,0.784,1.1,2.3,3.4,4.4,1.3,0.1,,2.5,10.2
Henry Dickerson,dickehe01,ATL,PG,25,6,,10.5,1.0,2.0,0.5,,,,1.0,2.0,0.5,0.5,0.8,1.3,0.625,0.0,0.3,0.3,1.8,0.2,0.0,,2.2,2.8
Henry Ward,wardhe01,SAS,SG,25,27,,6.3,1.3,3.3,0.378,,,,1.3,3.3,0.378,0.378,0.6,0.6,0.882,0.4,0.9,1.2,0.2,0.2,0.2,,1.1,3.1
Herm Gilliam,gillihe01,POR,SG,30,80,,20.8,4.1,9.3,0.438,,,,4.1,9.3,0.438,0.438,1.2,1.5,0.767,0.8,1.7,2.5,2.1,1.0,0.1,,2.1,9.3
Howard Porter,porteho01,DET,PF,28,78,,28.2,6.0,12.3,0.483,,,,6.0,12.3,0.483,0.483,1.3,1.5,0.858,2.0,3.9,5.9,0.7,0.6,0.9,,2.6,13.2
Ira Terrell,terreir01,PHO,SF,22,78,,22.4,3.6,7.0,0.508,,,,3.6,7.0,0.508,0.508,1.4,2.3,0.631,1.3,3.7,5.0,1.3,0.5,0.6,,2.1,8.5
Jack Marin,marinja01,CHI,SF,32,54,,16.1,3.1,6.6,0.465,,,,3.1,6.6,0.465,0.465,0.6,0.7,0.795,0.5,1.2,1.7,1.1,0.2,0.1,,1.6,6.8
