Player,PlayerID,Tms,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Artis Gilmore,gilmoar01,CHI,C,27,82,2877,21.6,0.566,,0.537,11.2,27.7,19.4,11.1,0.7,3.9,,,6.7,5.5,12.2,0.203,2.9,1.3,4.2,4.5
Austin Carr,carrau01,CLE,SG,28,82,2409,15.3,0.496,,0.219,4.9,5.2,5.1,14.3,1.1,0.2,,,3.9,1.4,5.3,0.105,0.9,-1.3,-0.4,1.0
Bill Bradley,bradlbi01,NYK,SF,33,67,1027,9.5,0.492,,0.153,2.8,7.6,5.3,15.5,1.1,0.4,,,0.3,0.5,0.8,0.038,-2.1,-0.3,-2.4,-0.1
Bill Robinzine,robinbi01,KCK,PF,24,75,1594,15.6,0.501,,0.319,10.3,20.9,15.4,8.5,2.4,0.4,,,1.3,2.2,3.4,0.104,-1.2,-0.3,-1.6,0.2
Bill Walton,waltobi01,POR,C,24,65,2264,22.9,0.563,,0.352,9.8,32.3,21.2,15.4,1.3,5.0,,,5.4,4.8,10.2,0.215,4.3,2.3,6.7,5.0
Bill Willoughby,willobi01,ATL,SF,19,39,549,13.4,0.491,,0.373,12.4,20.7,16.5,3.4,1.6,2.3,,,0.3,0.6,0.9,0.081,-0.9,-0.4,-1.3,0.1
Billy Knight,knighbi01,IND,SF,24,78,3117,20.1,0.543,,0.3,6.8,11.5,9.1,13.4,1.7,0.3,,,8.8,1.9,10.7,0.164,3.9,-1.3,2.7,3.7
Billy Paultz,paultbi01,SAS,C,28,82,2694,15.8,0.515,,0.29,7.4,18.7,13.1,11.1,0.9,3.1,,,3.0,2.3,5.3,0.095,0.4,-0.2,0.1,1.5
Bingo Smith,smithbi02,CLE,SF,30,81,2135,15.0,0.478,,0.158,4.2,11.1,7.5,11.3,1.4,0.8,,,2.2,2.0,4.2,0.095,0.2,-0.6,-0.3,0.9
Bird Averitt,averibi01,BUF,SG,24,75,1136,11.2,0.425,,0.273,1.8,5.2,3.5,18.2,1.2,0.2,,,-1.4,0.3,-1.1,-0.046,-3.6,-2.7,-6.3,-1.2
Bo Lamar,lamarbo01,LAL,PG,25,71,1165,12.8,0.425,,0.121,2.7,5.3,4.0,20.8,2.3,0.1,,,-0.4,0.9,0.5,0.021,-1.7,-1.0,-2.7,-0.2
Bob Bigelow,bigelbo01,KCK,SF,23,29,162,14.7,0.549,,0.243,4.9,12.6,8.6,7.2,0.8,0.3,,,0.3,0.1,0.4,0.117,-1.1,-1.0,-2.0,0.0
Bob Dandridge,dandrbo01,MIL,SF,29,70,2501,17.5,0.514,,0.293,6.0,12.2,9.1,15.4,1.7,0.6,,,4.2,1.2,5.4,0.104,1.9,-1.1,0.8,1.8
Bob Gross,grossbo01,POR,SF,23,82,2232,16.2,0.58,,0.302,8.1,10.0,9.1,14.5,2.1,1.4,,,4.9,2.5,7.4,0.159,2.2,0.7,3.0,2.8
Bob Lanier,laniebo01,DET,C,28,64,2446,23.0,0.573,,0.251,8.5,23.1,15.8,12.9,1.3,2.7,,,7.5,2.8,10.3,0.203,5.1,0.3,5.4,4.6
Bob Love,lovebo01,"CHI,NYN,SEA",SF,34,59,1174,9.8,0.445,,0.308,6.8,10.8,8.7,5.8,0.9,0.3,,,0.1,0.9,1.0,0.04,-2.7,-1.5,-4.2,-0.7
Bob McAdoo,mcadobo01,"BUF,NYK",C,25,72,2798,21.8,0.557,,0.357,7.5,26.6,17.2,11.5,1.2,1.8,,,5.8,3.8,9.6,0.164,3.1,0.1,3.2,3.7
Bob Weiss,weissbo01,WSB,PG,34,62,768,11.3,0.512,,0.278,2.1,7.1,4.6,20.9,3.1,0.5,,,0.5,1.0,1.4,0.089,-1.7,2.6,0.9,0.6
Bob Wilkerson,wilkebo01,SEA,SF,22,78,1552,11.2,0.42,,0.213,6.1,11.2,8.6,15.2,2.1,0.3,,,-0.6,1.6,0.9,0.028,-2.1,-0.1,-2.2,-0.1
Bobby Jones,jonesbo01,DEN,PF,25,82,2419,21.1,0.605,,0.374,7.5,20.8,14.3,15.6,3.3,3.4,,,5.5,5.5,11.0,0.219,3.3,3.6,7.0,5.5
Bobby Wilson,wilsobo03,BOS,SG,26,25,131,6.8,0.379,,0.22,2.3,4.5,3.4,14.7,1.0,0.0,,,-0.2,0.1,-0.1,-0.055,-5.1,-0.8,-6.0,-0.2
Brian Taylor,taylobr01,KCK,PG,25,72,2488,17.6,0.55,,0.276,3.5,6.5,5.0,18.5,3.6,0.4,,,5.1,2.8,7.9,0.152,1.5,1.5,3.0,3.1
Brian Winters,wintebr01,MIL,SG,24,78,2717,16.6,0.533,,0.185,2.4,6.4,4.4,18.0,1.9,0.5,,,5.2,0.8,6.0,0.106,1.5,-0.8,0.7,1.8
Bruce Seals,sealsbr01,SEA,PF,23,81,1977,12.3,0.477,,0.229,5.9,12.8,9.2,6.9,1.1,1.6,,,0.6,1.9,2.4,0.059,-1.9,-0.7,-2.7,-0.3
Bubbles Hawkins,hawkiro01,NYN,SG,22,52,1481,18.2,0.487,,0.31,4.4,6.3,5.3,12.3,2.4,1.0,,,0.5,1.4,1.9,0.063,0.9,-0.4,0.5,0.9
Bud Stallworth,stallbu01,NOJ,SF,27,40,526,12.2,0.472,,0.107,3.5,9.4,6.5,6.9,1.6,1.1,,,-0.1,0.5,0.4,0.04,-2.5,-0.5,-2.9,-0.1
Butch Beard,beardbu01,NYK,PG,29,70,1082,13.4,0.544,,0.372,4.9,10.7,7.9,16.9,2.3,0.2,,,0.9,1.0,2.0,0.088,-0.9,1.0,0.1,0.6
Butch Feher,feherbu01,PHO,SG,22,48,487,15.9,0.603,,0.611,4.0,12.4,8.2,10.8,1.0,0.8,,,1.0,0.5,1.5,0.145,0.9,-0.3,0.6,0.3
Byron Beck,beckby01,DEN,PF,32,53,480,13.2,0.471,,0.179,9.8,10.6,10.2,10.0,1.3,0.1,,,0.3,0.5,0.8,0.078,-1.3,-1.7,-3.1,-0.1
C.J. Kupec,kupeccj01,LAL,SF,24,82,908,12.7,0.497,,0.295,8.7,13.5,11.2,7.7,0.9,0.2,,,0.8,0.7,1.5,0.079,-1.6,-1.7,-3.2,-0.3
Caldwell Jones,jonesca01,PHI,C,26,82,2023,12.3,0.52,,0.274,9.9,22.3,16.5,5.8,0.9,4.9,,,0.7,3.7,4.4,0.103,-1.7,2.1,0.4,1.2
Calvin Murphy,murphca01,HOU,PG,28,82,2764,17.4,0.542,,0.252,2.2,4.5,3.4,20.6,2.5,0.2,,,6.6,1.1,7.7,0.134,1.6,-0.5,1.1,2.2
Campy Russell,russeca02,CLE,SF,25,70,2109,17.3,0.497,,0.369,6.7,13.7,10.1,13.5,1.6,0.6,,,3.2,2.3,5.5,0.126,1.4,-0.3,1.1,1.7
Cazzie Russell,russeca01,LAL,SF,32,82,2583,15.3,0.527,,0.186,3.5,8.0,5.8,11.6,1.5,0.1,,,4.9,1.7,6.6,0.123,0.9,-1.0,-0.1,1.3
Charles Dudley,dudlech01,GSW,PG,26,79,1682,15.7,0.557,,0.482,7.1,10.7,8.9,25.5,1.8,0.2,,,2.7,1.3,4.0,0.115,1.3,-0.1,1.2,1.3
Charles Johnson,johnsch01,GSW,PG,27,79,1196,12.6,0.456,,0.118,4.2,7.7,6.0,10.4,2.9,0.3,,,0.3,1.2,1.4,0.056,-2.1,0.0,-2.1,0.0
Charlie Scott,scottch01,BOS,SG,28,43,1581,14.1,0.482,,0.236,3.3,8.6,5.9,18.6,1.7,0.4,,,0.8,1.7,2.5,0.075,-0.7,0.3,-0.4,0.6
Chris Ford,fordch01,DET,SG,28,82,2539,14.6,0.506,,0.185,3.9,7.1,5.5,17.0,3.1,0.5,,,2.8,2.0,4.7,0.09,0.2,1.0,1.2,2.1
Chuck Terry,terrych01,NYN,SF,26,61,1075,8.8,0.44,,0.195,3.9,9.9,6.7,5.5,2.5,0.5,,,-0.5,1.2,0.7,0.029,-4.0,0.9,-3.1,-0.3
Chuck Williams,willich02,"DEN,BUF",PG,30,65,867,10.2,0.451,,0.414,3.1,8.7,5.9,19.5,1.6,0.2,,,0.0,0.6,0.6,0.035,-2.3,-0.1,-2.4,-0.1
Chuckie Williams,willich03,CLE,SG,23,22,65,8.8,0.354,,0.255,4.5,1.6,3.1,16.4,0.7,0.0,,,-0.2,0.0,-0.2,-0.137,-4.8,-1.7,-6.5,-0.1
Claude Terry,terrycl01,"BUF,ATL",SG,27,45,545,13.2,0.542,,0.23,2.3,6.5,4.3,16.0,1.7,0.1,,,0.8,0.2,1.0,0.088,-1.0,-0.2,-1.3,0.2
Cliff Pondexter,pondecl01,CHI,PF,22,78,996,10.0,0.448,,0.253,8.0,16.8,12.3,5.8,1.6,0.6,,,0.1,1.4,1.5,0.071,-1.9,0.3,-1.6,0.1
Clifford Ray,raycl01,GSW,C,28,77,2018,14.1,0.587,,0.442,9.9,20.9,15.4,6.8,1.6,2.1,,,3.0,2.7,5.7,0.136,0.3,0.7,1.0,1.5
Clyde Mayes,mayescl01,"IND,BUF,POR",PF,23,9,52,6.7,0.294,,0.368,19.3,11.6,15.4,7.7,0.0,4.0,,,-0.2,0.0,-0.1,-0.109,-4.5,-0.4,-4.8,-0.1
Coby Dietrick,dietrco01,SAS,C,28,82,1772,12.8,0.497,,0.268,6.5,15.0,10.8,10.7,2.1,1.6,,,0.7,1.6,2.3,0.061,-1.6,0.2,-1.4,0.3
Corky Calhoun,calhoco01,POR,SF,26,70,743,10.0,0.535,,0.464,5.6,14.2,10.0,5.9,1.4,0.6,,,0.5,0.8,1.3,0.083,-2.4,-0.1,-2.5,-0.1
Cornelius Cash,cashco01,DET,PF,24,6,49,12.0,0.41,,0.261,16.9,16.9,16.9,2.6,1.8,1.1,,,-0.1,0.0,0.0,-0.01,-3.8,-0.8,-4.6,-0.1
Cornell Warner,warneco01,LAL,PF,28,14,170,12.4,0.485,,0.113,12.9,28.1,20.7,8.3,0.3,0.6,,,0.1,0.2,0.3,0.091,-2.4,-0.8,-3.2,-0.1
Curtis Perry,perrycu01,PHO,PF,28,44,1391,12.7,0.493,,0.343,11.6,19.0,15.3,7.7,1.6,1.1,,,0.7,2.0,2.8,0.096,-1.2,0.0,-1.2,0.3
Curtis Rowe,rowecu01,BOS,PF,27,79,2190,12.6,0.542,,0.38,8.5,16.7,12.6,6.7,0.5,1.1,,,2.7,2.5,5.2,0.114,-0.3,0.1,-0.2,1.0
Dale Schlueter,schluda01,PHO,C,31,39,337,8.5,0.409,,0.431,9.6,15.9,12.8,14.3,1.1,1.3,,,-0.4,0.4,0.1,0.009,-4.1,0.7,-3.4,-0.1
Dan Issel,isselda01,DEN,C,28,79,2507,21.2,0.578,,0.435,8.8,19.3,14.2,11.0,1.6,0.6,,,7.1,3.8,10.9,0.208,3.1,-0.4,2.7,3.0
Dan Roundfield,roundda01,IND,PF,23,61,1645,17.6,0.505,,0.326,10.3,20.6,15.3,6.1,1.7,4.1,,,1.7,2.2,3.9,0.115,-0.5,0.1,-0.4,0.7
Darnell Hillman,hillmda01,IND,C,27,82,2302,14.1,0.479,,0.301,9.4,20.1,14.6,9.8,1.8,2.4,,,1.0,2.8,3.8,0.079,-1.6,0.3,-1.3,0.4
Darrell Elston,elstoda01,IND,SG,24,5,40,-1.6,0.168,,0.143,2.4,12.5,7.3,5.9,1.1,0.0,,,-0.2,0.0,-0.2,-0.218,-5.6,-0.7,-6.3,-0.1
Darryl Dawkins,dawkida01,PHI,C,20,59,684,16.5,0.621,,0.367,9.1,23.7,16.8,5.1,0.8,3.6,,,0.9,1.2,2.1,0.15,-0.8,1.0,0.2,0.4
Dave Bing,bingda01,WSB,SG,33,64,1516,15.3,0.503,,0.295,3.7,5.9,4.8,25.5,1.8,0.2,,,1.6,1.3,2.9,0.092,0.1,-0.4,-0.3,0.7
Dave Cowens,cowenda01,BOS,C,28,50,1888,16.8,0.485,,0.262,7.7,28.3,18.1,18.8,1.1,1.3,,,1.1,3.3,4.4,0.113,0.8,1.7,2.6,2.2
Dave Meyers,meyerda01,MIL,PF,23,50,1262,14.0,0.519,,0.501,9.9,18.1,14.0,8.6,1.5,1.3,,,1.2,0.9,2.2,0.082,-0.5,-0.5,-1.1,0.3
Dave Robisch,robisda01,IND,C,27,80,1966,16.5,0.515,,0.316,8.2,19.4,13.7,11.4,1.3,1.0,,,3.2,1.8,5.0,0.122,1.2,-0.9,0.3,1.1
Dave Twardzik,twardda01,POR,PG,26,74,1937,16.3,0.689,,0.66,4.1,6.6,5.4,16.3,2.9,0.4,,,5.3,2.2,7.5,0.186,1.4,1.6,3.0,2.5
Dave Wohl,wohlda01,"HOU,NYN",PG,27,51,986,10.3,0.445,,0.307,1.6,7.0,4.2,21.3,1.8,0.3,,,-0.6,0.8,0.2,0.008,-3.9,-0.4,-4.3,-0.6
David Thompson,thompda01,DEN,SG,22,82,3001,19.8,0.559,,0.383,4.8,6.5,5.7,17.7,1.6,0.9,,,7.6,3.1,10.7,0.172,3.1,-0.6,2.5,3.4
Dean Meminger,meminde01,NYK,SG,28,32,254,8.0,0.466,,0.639,5.1,5.7,5.4,13.2,1.4,0.2,,,0.0,0.1,0.2,0.032,-1.9,0.1,-1.8,0.0
Dean Tolson,tolsode01,SEA,PF,25,60,587,20.8,0.575,,0.657,12.3,15.4,13.8,7.2,2.4,1.9,,,1.2,0.8,2.0,0.166,2.4,0.4,2.8,0.7
Dennis Awtrey,awtrede01,PHO,C,28,72,1760,9.6,0.48,,0.338,6.8,15.0,10.9,13.4,0.6,1.0,,,0.3,1.8,2.1,0.057,-1.6,0.2,-1.4,0.3
Dennis Johnson,johnsde01,SEA,SG,22,81,1667,16.7,0.541,,0.507,9.5,9.1,9.3,10.6,3.3,1.8,,,2.2,2.3,4.5,0.13,1.0,1.7,2.6,2.0
Derrek Dickey,dickede01,GSW,PF,25,49,856,14.0,0.485,,0.177,11.7,16.6,14.2,9.7,1.0,0.7,,,0.9,0.8,1.7,0.093,-0.2,-1.4,-1.6,0.1
Dick Snyder,snydedi01,CLE,SG,32,82,1685,13.3,0.5,,0.215,2.7,6.4,4.5,13.9,1.3,1.0,,,2.2,1.2,3.4,0.097,-0.4,-0.1,-0.6,0.6
Dick Van Arsdale,vanardi01,PHO,SG,33,78,1535,11.1,0.524,,0.333,2.2,6.0,4.1,10.9,1.0,0.2,,,1.7,1.1,2.7,0.086,-1.2,-0.8,-1.9,0.0
Don Adams,adamsdo01,BUF,SF,29,77,1710,11.7,0.466,,0.329,7.6,14.3,10.9,12.1,1.9,0.5,,,0.2,1.4,1.6,0.046,-1.8,0.0,-1.8,0.1
Don Buse,busedo01,IND,PG,26,81,2947,14.1,0.46,,0.227,2.1,6.9,4.4,29.0,4.3,0.3,,,1.5,3.1,4.7,0.076,-0.3,1.9,1.6,2.7
Don Chaney,chanedo01,LAL,SG,30,81,2408,10.2,0.44,,0.18,5.2,8.7,7.0,15.3,2.7,0.7,,,0.4,2.6,2.9,0.058,-1.7,1.5,-0.2,1.1
Don Ford,forddo01,LAL,PF,24,82,1782,11.7,0.485,,0.179,6.1,13.9,10.1,9.6,1.5,0.6,,,1.0,1.8,2.8,0.076,-1.2,-0.2,-1.4,0.3
Doug Collins,collido01,PHI,SG,25,58,2037,16.7,0.569,,0.304,3.3,6.1,4.8,19.6,1.5,0.4,,,4.6,1.6,6.2,0.145,1.4,-0.5,0.8,1.4
Dwight Davis,davisdw01,GSW,PF,27,33,552,8.6,0.511,,0.581,6.2,11.2,8.7,6.2,0.9,0.8,,,0.2,0.4,0.6,0.049,-3.4,-0.8,-4.1,-0.3
Dwight Jones,jonesdw01,HOU,PF,24,74,1239,12.7,0.553,,0.373,9.0,15.8,12.5,5.1,1.5,0.8,,,1.8,0.8,2.6,0.102,-0.5,-0.5,-0.9,0.3
E.C. Coleman,colemec01,NOJ,PF,26,77,2369,9.6,0.489,,0.178,6.2,16.1,11.2,5.8,1.2,0.7,,,0.7,2.6,3.2,0.065,-2.4,0.2,-2.2,-0.1
Earl Monroe,monroea01,NYK,SG,32,77,2656,18.1,0.569,,0.309,1.8,6.9,4.4,19.8,1.5,0.4,,,6.2,1.6,7.8,0.141,2.3,-0.6,1.7,2.5
Earl Tatum,tatumea01,LAL,SG,23,68,1249,16.5,0.49,,0.165,6.9,12.2,9.6,13.5,3.1,0.9,,,0.9,1.7,2.6,0.101,-0.2,0.8,0.6,0.8
Earl Williams,williea01,NYN,C,25,1,7,11.2,0.323,,3.0,13.8,15.3,14.5,18.2,0.0,8.0,,,-0.1,0.0,0.0,-0.328,-4.9,0.0,-4.9,0.0
Ed Ratleff,ratleed01,HOU,SF,26,37,533,10.8,0.462,,0.261,5.1,10.5,7.9,10.6,1.8,0.6,,,0.2,0.3,0.5,0.044,-0.7,-0.3,-0.9,0.1
Elmore Smith,smithel01,"MIL,CLE",C,27,70,1464,14.9,0.499,,0.42,7.8,23.2,15.4,3.9,1.1,5.2,,,0.7,2.2,2.9,0.094,-1.7,1.2,-0.4,0.6
Elvin Hayes,hayesel01,WSB,PF,31,82,3364,19.8,0.544,,0.405,9.0,22.1,15.7,7.1,1.2,3.3,,,6.6,5.5,12.1,0.173,2.1,0.8,2.8,4.1
Eric Fernsten,fernser01,CHI,C,23,5,61,10.0,0.353,,0.733,15.2,12.1,13.7,12.8,0.8,2.7,,,-0.1,0.1,0.0,0.004,-3.8,0.0,-3.9,0.0
Eric Money,moneyer01,DET,PG,21,73,1586,15.8,0.549,,0.181,2.8,5.3,4.0,20.5,2.5,0.5,,,2.4,0.9,3.3,0.099,0.2,0.0,0.2,0.9
Ernie DiGregorio,digreer01,BUF,PG,26,81,2267,12.1,0.462,,0.167,2.3,5.9,4.1,24.1,1.1,0.1,,,0.7,0.5,1.3,0.027,-1.3,-1.8,-3.1,-0.6
Fatty Taylor,taylofa01,DEN,PG,30,79,1548,11.1,0.439,,0.207,6.1,7.8,7.0,22.6,3.7,0.3,,,-0.3,2.5,2.1,0.066,-2.2,2.7,0.5,1.0
Foots Walker,walkefo01,CLE,PG,25,62,1216,16.0,0.504,,0.33,4.4,9.1,6.7,28.1,3.2,0.2,,,1.5,1.6,3.0,0.12,0.0,1.5,1.5,1.1
Frank Oleynick,oleynfr01,SEA,PG,21,50,516,9.6,0.408,,0.238,2.5,6.7,4.5,16.3,1.1,0.4,,,-0.5,0.3,-0.2,-0.018,-3.6,-1.7,-5.3,-0.4
Fred Brown,brownfr01,SEA,SG,28,72,2098,17.4,0.516,,0.171,3.2,8.4,5.7,13.7,2.7,0.5,,,3.9,2.2,6.1,0.14,1.6,0.6,2.2,2.2
Fred Carter,cartefr01,"PHI,MIL",SG,31,61,1112,11.7,0.448,,0.192,5.1,5.7,5.4,15.3,1.6,0.4,,,0.1,0.4,0.4,0.018,-1.7,-1.5,-3.2,-0.4
Fred Foster,fostefr01,BUF,SF,30,59,689,7.7,0.428,,0.178,4.8,6.3,5.6,9.8,1.0,0.0,,,-0.4,0.2,-0.2,-0.017,-4.2,-1.7,-5.9,-0.7
Fred Saunders,saundfr01,BOS,SF,25,68,1051,10.9,0.482,,0.134,6.9,13.9,10.4,11.6,1.1,0.3,,,0.0,1.2,1.2,0.054,-2.9,0.2,-2.7,-0.2
Freddie Boyd,boydfr01,NOJ,PG,26,47,1212,12.6,0.52,,0.241,1.5,5.6,3.6,17.1,1.6,0.3,,,1.3,0.8,2.1,0.083,-1.0,-0.1,-1.2,0.3
Freddie Lewis,lewisfr02,IND,PG,33,32,552,11.3,0.481,,0.387,2.9,5.4,4.1,13.6,1.5,0.2,,,0.4,0.2,0.5,0.047,-2.3,-1.4,-3.7,-0.2
Gail Goodrich,goodrga01,NOJ,SG,33,27,609,16.1,0.496,,0.279,4.0,5.6,4.8,18.8,1.6,0.2,,,0.7,0.4,1.2,0.091,0.7,-1.0,-0.3,0.3
Gar Heard,heardga01,PHO,PF,28,46,1363,12.6,0.431,,0.302,9.5,25.2,17.4,8.9,1.8,2.2,,,-0.8,2.5,1.7,0.062,-2.0,0.7,-1.3,0.2
Gary Brokaw,brokaga01,"MIL,CLE",SG,23,80,1487,13.5,0.49,,0.388,1.5,7.1,4.2,21.0,1.1,1.3,,,1.0,0.6,1.6,0.052,-0.7,-0.9,-1.6,0.1
George Gervin,gervige01,SAS,SF,24,82,2705,21.4,0.604,,0.399,5.2,12.0,8.6,13.1,1.7,1.9,,,8.7,1.8,10.5,0.187,3.9,-0.4,3.5,3.8
George Johnson,johnsge02,"GSW,BUF",C,28,78,1652,14.4,0.495,,0.228,12.4,25.0,18.7,8.3,1.0,5.4,,,0.9,2.6,3.5,0.102,-1.2,1.8,0.6,1.1
George Karl,karlge01,SAS,PG,25,29,251,9.5,0.432,,0.575,1.7,5.3,3.5,21.8,1.7,0.0,,,-0.3,0.1,-0.2,-0.037,-4.2,-1.6,-5.7,-0.3
George McGinnis,mcginge01,PHI,PF,26,79,2769,20.8,0.503,,0.379,12.4,20.1,16.5,16.8,2.6,0.7,,,3.7,4.9,8.6,0.149,2.0,0.2,2.2,2.9
George Trapp,trappge01,DET,PF,28,6,68,11.5,0.536,,0.138,6.1,9.1,7.6,6.0,0.0,0.8,,,0.1,0.0,0.1,0.062,-3.1,-0.8,-3.9,0.0
Glenn Hansen,hansegl01,KCK,SG,24,41,289,15.3,0.464,,0.206,9.7,11.5,10.6,13.0,2.0,0.6,,,0.1,0.3,0.4,0.063,-1.1,-1.1,-2.2,0.0
Glenn McDonald,mcdongl01,MIL,SF,24,9,79,4.6,0.266,,0.118,10.4,5.3,7.9,10.7,2.2,0.0,,,-0.3,0.0,-0.2,-0.145,-4.8,-1.0,-5.8,-0.1
Goo Kennedy,kennego01,HOU,SF,27,32,277,7.8,0.528,,0.138,5.7,14.1,10.1,2.8,1.2,1.0,,,0.1,0.1,0.3,0.045,-2.6,0.0,-2.7,0.0
Gus Gerard,gerargu01,"DEN,BUF",SF,23,65,1048,14.4,0.475,,0.258,8.7,12.3,10.5,12.8,1.8,3.0,,,0.0,1.3,1.3,0.06,-1.5,0.7,-0.8,0.3
Gus Williams,willigu01,GSW,PG,23,82,1930,14.2,0.497,,0.214,3.7,8.5,6.1,19.6,2.8,0.5,,,1.6,1.9,3.6,0.088,-0.7,0.7,0.0,1.0
Harvey Catchings,catchha01,PHI,C,25,53,864,10.0,0.546,,0.382,7.8,18.7,13.5,4.3,1.2,4.5,,,0.2,1.5,1.7,0.092,-2.3,2.4,0.1,0.5
Henry Bibby,bibbyhe01,PHI,PG,27,81,2639,11.5,0.499,,0.402,3.4,6.7,5.2,17.4,1.8,0.1,,,1.8,2.3,4.1,0.074,-1.4,0.0,-1.5,0.4
Henry Dickerson,dickehe01,ATL,PG,25,6,63,8.5,0.548,,0.667,0.0,3.4,1.7,23.7,0.7,0.0,,,0.0,0.0,0.0,0.0,-4.0,-0.5,-4.5,-0.1
Henry Ward,wardhe01,SAS,SG,25,27,171,10.3,0.426,,0.189,6.1,13.7,9.9,4.7,1.5,1.4,,,-0.2,0.1,-0.1,-0.023,-4.6,-1.4,-6.1,-0.2
Herm Gilliam,gillihe01,POR,SG,30,80,1665,12.7,0.467,,0.161,4.0,8.3,6.2,14.1,2.0,0.2,,,0.9,1.5,2.5,0.071,-1.1,-0.6,-1.7,0.1
Howard Porter,porteho01,DET,PF,28,78,2200,13.6,0.509,,0.125,7.3,14.3,10.8,3.2,1.0,1.7,,,2.7,1.4,4.1,0.089,0.1,-1.4,-1.3,0.4
Ira Terrell,terreir01,PHO,SF,22,78,1751,12.8,0.534,,0.323,6.1,17.7,11.9,8.3,1.1,1.5,,,1.3,2.3,3.6,0.097,-0.7,0.2,-0.5,0.7
Jack Marin,marinja01,CHI,SF,32,54,869,11.1,0.485,,0.109,3.2,7.8,5.4,11.4,0.7,0.4,,,0.6,0.7,1.3,0.073,-1.5,-1.0,-2.5,-0.1
Jamaal Wilkes,wilkeja01,GSW,PF,23,76,2579,16.8,0.523,,0.27,6.0,16.7,11.3,11.2,2.2,0.3,,,4.3,2.9,7.3,0.135,1.2,-0.2,1.0,2.0
James Silas,silasja01,SAS,PG,27,22,356,17.1,0.553,,0.754,2.0,7.2,4.6,18.3,1.6,0.4,,,0.6,0.1,0.7,0.099,-0.1,-1.6,-1.7,0.0
Jan van Breda Kolff,vanbrja01,NYN,SF,25,72,2398,12.0,0.52,,0.374,6.3,13.5,9.7,7.3,1.4,1.6,,,2.0,2.5,4.5,0.091,-1.0,0.3,-0.7,0.8
Jerome Anderson,anderje01,IND,SG,23,27,164,10.1,0.487,,0.339,5.2,1.8,3.6,8.3,1.6,0.6,,,0.1,0.0,0.1,0.027,-3.4,-0.8,-4.2,-0.1
Jim Ard,ardji01,BOS,C,28,63,969,9.1,0.419,,0.299,7.9,22.0,15.0,7.1,0.8,1.4,,,-0.6,1.4,0.8,0.039,-3.4,0.8,-2.6,-0.1
Jim Barnett,barneji02,PHI,SG,32,16,231,7.4,0.459,,0.281,3.2,2.9,3.0,13.0,0.8,0.0,,,0.0,0.1,0.1,0.014,-3.4,-1.1,-4.4,-0.2
Jim Brewer,breweji01,CLE,PF,25,81,2672,12.7,0.469,,0.271,10.1,19.2,14.5,9.6,1.7,1.7,,,2.0,3.9,5.8,0.105,0.1,1.2,1.3,2.2
