Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Billy Schaeffer,schaebi01,"NYN,VIR",SF,24,51,,12.5,2.2,5.1,0.442,0.0,0.2,0.2,2.2,4.9,0.452,0.446,0.9,1.2,0.762,0.8,1.4,2.2,0.7,0.4,0.2,0.7,1.4,5.5
Bird Averitt,averibi01,KEN,SG,23,78,,29.1,7.0,16.3,0.429,0.5,1.6,0.313,6.5,14.7,0.442,0.444,3.4,4.4,0.769,0.7,2.0,2.7,3.8,1.4,0.3,2.8,2.7,17.9
Bo Lamar,lamarbo01,"SDS,IND",SG,24,41,,27.6,6.8,16.3,0.415,0.6,2.1,0.279,6.2,14.2,0.435,0.433,1.9,2.6,0.745,1.1,1.7,2.8,4.2,1.0,0.0,2.3,1.4,16.0
Bob Netolicky,netolbo01,IND,PF,33,4,,13.3,2.0,5.3,0.381,0.0,0.0,,2.0,5.3,0.381,0.381,0.8,0.8,1.0,1.8,1.3,3.0,0.0,0.0,0.3,1.3,0.5,4.8
Bob Warren,warrebo01,SDS,SG,29,10,,26.5,3.6,8.1,0.444,0.1,0.3,0.333,3.5,7.8,0.449,0.451,2.8,3.2,0.875,2.7,3.2,5.9,2.3,0.9,0.6,2.3,3.5,10.1
Bobby Jones,jonesbo01,DEN,PF,24,83,,34.3,6.1,10.6,0.581,0.0,0.0,,6.1,10.6,0.581,0.581,2.6,3.7,0.698,2.9,6.6,9.5,4.0,2.0,2.2,2.8,3.0,14.9
Brian Taylor,taylobr01,NYN,PG,24,54,,32.1,6.6,13.4,0.489,0.6,1.4,0.421,6.0,12.0,0.497,0.511,3.0,3.8,0.792,1.3,1.7,3.0,3.8,2.3,0.4,2.8,2.6,16.7
Byron Beck,beckby01,DEN,PF,31,80,,19.8,4.2,8.1,0.517,0.1,0.1,0.455,4.1,7.9,0.518,0.521,1.2,1.5,0.836,1.5,2.9,4.4,1.5,0.6,0.3,1.1,2.4,9.6
Caldwell Jones,jonesca01,"SDS,KEN,SSL",C,25,76,,35.2,5.6,11.8,0.47,0.0,0.1,0.0,5.6,11.8,0.474,0.47,1.8,2.4,0.753,3.2,8.0,11.2,1.9,1.1,2.9,2.2,4.2,13.0
Charles Jordan,jordach01,IND,SF,22,71,,12.0,2.3,5.3,0.434,0.0,0.1,0.2,2.3,5.1,0.441,0.437,0.6,1.0,0.597,1.3,1.7,3.0,0.7,0.5,0.2,1.2,2.6,5.2
Chuck Terry,terrych01,NYN,SF,25,66,,14.7,1.5,3.7,0.39,0.1,0.3,0.286,1.4,3.4,0.4,0.402,0.3,0.4,0.759,0.7,1.5,2.2,0.6,0.5,0.1,0.3,1.8,3.3
Chuck Williams,willich02,DEN,PG,29,79,,32.0,4.3,8.4,0.514,0.0,0.1,0.0,4.3,8.3,0.517,0.514,2.4,2.9,0.814,0.5,2.1,2.7,4.7,1.5,0.1,2.3,2.7,11.0
Claude Terry,terrycl01,DEN,SG,26,79,,17.1,2.9,6.3,0.464,0.2,0.7,0.236,2.8,5.6,0.492,0.477,1.0,1.1,0.899,0.5,1.4,1.9,1.8,0.5,0.1,1.2,1.5,7.1
Coby Dietrick,dietrco01,SAS,C,27,81,,18.1,2.5,5.0,0.496,0.0,0.1,0.143,2.5,4.9,0.503,0.498,0.8,1.0,0.829,1.3,3.0,4.3,2.0,0.8,0.5,1.4,3.2,5.8
Dan Issel,isselda01,DEN,C,27,84,,34.0,9.0,17.5,0.511,0.0,0.0,0.25,8.9,17.5,0.512,0.511,5.1,6.2,0.816,3.6,7.4,11.0,2.4,1.2,0.7,2.4,3.2,23.0
Dan Roundfield,roundda01,IND,PF,22,67,,11.4,2.0,4.6,0.424,0.0,0.0,0.0,2.0,4.6,0.427,0.424,1.1,1.8,0.631,2.0,1.9,3.9,0.5,0.5,0.6,1.0,2.4,5.1
Darnell Hillman,hillmda01,IND,PF,26,74,,29.3,5.1,11.2,0.453,0.0,0.1,0.25,5.1,11.1,0.454,0.454,3.3,4.5,0.723,3.4,5.7,9.1,2.0,1.1,1.1,2.6,4.1,13.4
Dave Robisch,robisda01,"SDS,IND",C,26,87,,32.1,5.0,11.9,0.422,0.0,0.0,0.0,5.0,11.8,0.423,0.422,3.7,4.4,0.85,3.2,5.9,9.1,1.9,0.8,0.7,1.3,2.3,13.7
Dave Twardzik,twardda01,VIR,PG,25,43,,20.3,2.3,5.0,0.463,0.1,0.4,0.188,2.3,4.7,0.485,0.47,2.6,3.2,0.813,0.7,1.4,2.1,2.9,1.4,0.1,2.2,2.5,7.3
David Thompson,thompda01,DEN,SF,21,83,,37.4,9.7,18.9,0.515,0.0,0.2,0.158,9.7,18.7,0.519,0.516,6.5,8.2,0.794,2.7,3.6,6.3,3.7,1.6,1.2,3.0,3.4,26.0
David Vaughn,vaughda01,VIR,C,23,10,,8.6,1.2,3.3,0.364,0.0,0.0,,1.2,3.3,0.364,0.364,0.5,0.8,0.625,0.8,1.1,1.9,0.3,0.0,0.2,0.5,1.5,2.9
Dennis Van Zant,vanzade01,SAS,PF,23,1,,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Don Adams,adamsdo01,SSL,SF,28,20,,36.3,5.0,12.6,0.394,0.0,0.1,0.0,5.0,12.5,0.398,0.394,3.2,4.2,0.759,2.2,3.6,5.8,4.4,1.9,0.4,2.6,4.0,13.1
Don Buse,busedo01,IND,PG,25,84,,40.2,4.8,10.6,0.451,0.9,2.5,0.346,3.9,8.1,0.483,0.492,2.1,2.6,0.814,1.1,2.8,3.8,8.2,4.1,0.4,1.9,2.3,12.5
Don Chaney,chanedo01,SSL,SG,29,48,,30.7,4.0,9.5,0.418,0.0,0.1,0.25,4.0,9.4,0.419,0.419,1.3,1.7,0.78,2.4,2.5,4.9,3.5,1.4,0.8,2.5,3.5,9.3
Donald Washington,washido01,UTS,PF,23,6,,9.7,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.0,0.0,,0.7,1.5,2.2,0.5,0.2,0.2,0.5,3.2,4.0
Dwaine Dillard,dilladw01,UTS,SF,26,3,,6.3,0.3,1.0,0.333,0.0,0.0,,0.3,1.0,0.333,0.333,0.7,0.7,1.0,0.7,2.3,3.0,0.7,0.7,0.7,1.7,2.3,1.3
Ed Manning,mannied01,IND,SF,32,12,,11.2,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,1.0,1.4,0.706,1.3,1.8,3.1,1.2,0.3,0.2,0.6,1.5,5.0
Fatty Taylor,taylofa01,VIR,PG,29,76,,32.7,3.2,7.9,0.405,0.1,0.7,0.216,3.1,7.2,0.423,0.414,1.6,2.3,0.723,1.5,2.9,4.5,5.3,2.7,0.2,3.3,2.8,8.2
Freddie Lewis,lewisfr02,SSL,PG,32,74,,30.6,5.4,12.9,0.423,0.4,1.4,0.292,5.0,11.4,0.439,0.439,3.5,4.3,0.817,0.9,2.0,2.9,4.0,1.5,0.1,2.6,2.5,14.8
George Bucci,buccige01,NYN,SG,22,33,,7.2,1.5,3.8,0.403,0.0,0.1,0.0,1.5,3.6,0.417,0.403,0.8,1.2,0.683,0.5,0.7,1.1,0.5,0.4,0.1,0.7,0.6,3.9
George Carter,cartege01,UTS,SF,32,10,,18.0,2.5,6.5,0.385,0.0,0.0,,2.5,6.5,0.385,0.385,3.2,4.1,0.78,1.1,2.0,3.1,1.5,0.5,0.3,1.6,2.7,8.2
George Gervin,gervige01,SAS,SF,23,81,,33.9,8.7,17.5,0.499,0.2,0.7,0.255,8.5,16.8,0.509,0.504,4.2,4.9,0.857,2.2,4.5,6.7,2.5,1.4,1.5,2.7,3.6,21.8
George Irvine,irvinge01,DEN,SF,27,3,,4.7,0.7,2.0,0.333,0.0,0.3,0.0,0.7,1.7,0.4,0.333,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,1.3
George Karl,karlge01,SAS,PG,24,75,,16.0,2.0,4.5,0.449,0.0,0.1,0.0,2.0,4.3,0.462,0.449,1.1,1.4,0.764,0.2,0.7,0.9,3.3,0.8,0.0,1.4,2.0,5.1
Gerald Govan,govange01,VIR,C,34,24,,27.4,2.4,5.5,0.435,0.0,0.0,,2.4,5.5,0.435,0.435,1.0,1.2,0.821,1.8,4.9,6.7,2.3,0.3,0.5,2.0,2.7,5.7
Goo Kennedy,kennego01,UTS,SF,26,16,,16.9,2.4,4.3,0.551,0.0,0.0,,2.4,4.3,0.551,0.551,1.5,2.3,0.649,1.9,3.1,5.0,0.7,0.6,0.1,0.8,2.7,6.3
Gus Gerard,gerargu01,"SSL,DEN",SF,22,82,,21.1,4.0,9.7,0.418,0.0,0.1,0.444,4.0,9.6,0.417,0.42,2.1,2.9,0.735,1.7,3.6,5.3,1.8,0.8,0.9,2.3,2.9,10.3
Harry Rogers,rogerha01,SSL,PF,25,18,,16.6,3.3,6.9,0.484,0.0,0.1,0.0,3.3,6.8,0.492,0.484,0.9,1.3,0.708,2.1,3.2,5.3,0.8,0.7,0.3,1.2,1.9,7.6
Henry Ward,wardhe01,SAS,SG,24,61,,11.3,2.5,5.5,0.462,0.1,0.4,0.261,2.4,5.1,0.477,0.471,0.3,0.4,0.593,0.7,1.6,2.3,0.6,0.3,0.2,0.7,1.6,5.4
James Silas,silasja01,SAS,PG,26,84,,37.0,8.5,16.5,0.519,0.0,0.0,0.0,8.5,16.5,0.52,0.519,6.7,7.7,0.872,1.3,2.7,4.0,5.4,1.8,0.3,3.0,3.1,23.8
Jan van Breda Kolff,vanbrja01,"VIR,KEN",SF,24,80,,24.7,2.8,6.1,0.457,0.0,0.1,0.333,2.8,6.0,0.459,0.459,2.1,2.5,0.833,1.8,3.7,5.5,2.3,0.8,1.2,1.8,2.1,7.7
Jim Bradley,bradlji01,DEN,PF,23,7,,15.3,2.1,5.4,0.395,0.0,0.0,,2.1,5.4,0.395,0.395,0.3,0.4,0.667,0.6,3.7,4.3,1.6,0.7,0.7,0.7,3.7,4.6
Jim Eakins,eakinji01,"UTS,VIR,NYN",C,29,73,,22.8,2.9,6.5,0.451,0.0,0.0,,2.9,6.5,0.451,0.451,2.7,3.1,0.888,2.3,3.7,6.0,1.2,0.5,1.0,1.6,3.0,8.6
Jim McDaniels,mcdanji01,KEN,C,27,29,,12.6,2.7,5.7,0.473,0.0,0.0,,2.7,5.7,0.473,0.473,0.8,1.0,0.821,1.4,2.9,4.3,0.7,0.3,0.6,1.3,2.2,6.2
Jimmie Baker,bakerji01,KEN,PF,22,5,,8.0,0.6,3.0,0.2,0.0,0.0,,0.6,3.0,0.2,0.2,0.0,0.4,0.0,0.8,2.0,2.8,0.8,0.0,0.6,1.2,2.2,1.2
Jimmy Conner,conneji01,KEN,SG,22,24,,10.0,1.8,3.6,0.488,0.0,0.1,0.0,1.8,3.5,0.506,0.488,0.9,1.2,0.759,0.5,0.7,1.2,1.6,0.5,0.2,1.3,1.5,4.4
Jimmy Foster,fosteja01,DEN,PG,24,48,,7.3,1.1,3.0,0.372,0.0,0.2,0.125,1.1,2.9,0.387,0.376,0.8,1.3,0.609,0.4,0.5,0.9,1.0,0.4,0.1,1.3,1.6,3.1
Joby Wright,wrighjo01,"SDS,VIR",PF,25,23,,13.3,2.2,4.7,0.459,0.0,0.0,,2.2,4.7,0.459,0.459,0.9,1.7,0.553,1.3,1.3,2.6,0.1,0.2,0.2,1.0,2.3,5.3
Joe Hamilton,hamiljo01,UTS,PG,27,13,,10.1,2.4,6.0,0.397,0.5,1.6,0.286,1.9,4.4,0.439,0.436,0.7,1.0,0.692,0.4,0.7,1.1,1.2,0.6,0.0,0.5,0.9,5.9
John Roche,rochejo01,UTS,PG,26,16,,30.3,7.0,13.3,0.528,0.6,1.6,0.346,6.4,11.6,0.554,0.55,1.9,2.6,0.756,0.3,1.3,1.6,4.9,0.9,0.1,3.2,2.9,16.5
John Williamson,willijo01,NYN,SG,24,76,,29.7,6.8,15.2,0.45,0.1,0.6,0.19,6.7,14.6,0.46,0.454,2.5,3.1,0.806,0.9,1.6,2.5,2.5,1.0,0.4,2.4,2.9,16.2
Johnny Neumann,neumajo01,"VIR,KEN",SG,24,77,,20.6,5.1,12.3,0.414,0.9,2.7,0.341,4.2,9.6,0.435,0.452,2.0,2.5,0.799,1.0,1.6,2.6,2.2,0.9,0.3,2.3,2.9,13.1
Julius Erving,ervinju01,NYN,SF,25,84,,38.6,11.3,22.3,0.507,0.4,1.2,0.33,10.9,21.1,0.517,0.516,6.3,7.9,0.801,4.0,7.0,11.0,5.0,2.5,1.9,3.7,2.6,29.3
Ken Smith,smithke02,SAS,SF,22,19,,8.6,1.8,4.4,0.41,0.1,0.3,0.2,1.7,4.1,0.423,0.416,0.7,0.8,0.813,0.5,0.8,1.3,0.4,0.2,0.0,0.4,1.2,4.3
Kenneth Gardner,gardnke01,UTS,SF,26,9,,5.7,0.7,2.0,0.333,0.0,0.0,,0.7,2.0,0.333,0.333,0.2,0.2,1.0,0.9,0.6,1.4,0.3,0.2,0.1,0.1,1.0,1.6
Kevin Joyce,joyceke01,"SDS,KEN",SG,24,43,,21.3,2.7,7.2,0.367,0.0,0.3,0.167,2.6,7.0,0.375,0.37,1.3,1.7,0.743,0.2,1.0,1.1,3.0,0.7,0.1,2.1,2.2,6.6
Kim Hughes,hugheki01,NYN,C,23,84,,25.7,3.6,6.7,0.53,0.0,0.0,,3.6,6.7,0.53,0.53,1.1,2.4,0.455,4.1,5.2,9.2,0.7,1.2,1.4,1.2,3.5,8.2
Larry Kenon,kenonla01,SAS,PF,23,81,,36.0,8.0,16.6,0.481,0.0,0.0,0.0,8.0,16.6,0.482,0.481,2.7,3.5,0.781,3.5,7.5,11.1,1.9,1.1,0.5,3.0,2.0,18.7
Lee Davis,davisle01,SDS,PF,30,7,,7.3,0.3,1.6,0.182,0.0,0.0,,0.3,1.6,0.182,0.182,0.1,0.3,0.5,0.0,0.7,0.7,0.1,0.0,0.0,0.1,1.7,0.7
Len Elmore,elmorle01,IND,PF,23,76,,34.1,6.3,15.7,0.402,0.0,0.0,0.0,6.3,15.7,0.403,0.402,2.0,2.7,0.738,3.2,7.6,10.8,1.6,1.8,2.3,2.3,4.1,14.6
Louie Dampier,dampilo01,KEN,PG,31,82,,34.6,5.5,11.6,0.479,0.4,1.1,0.368,5.2,10.5,0.491,0.496,1.5,1.8,0.863,0.4,1.5,1.9,5.7,0.7,0.6,1.8,1.7,13.0
M.L. Carr,carrml01,SSL,SF,25,74,,29.4,5.1,10.6,0.483,0.1,0.3,0.375,5.0,10.3,0.487,0.489,1.9,2.8,0.665,2.3,3.9,6.2,3.0,1.7,0.6,2.2,3.0,12.2
Mack Calvin,calvima01,VIR,PG,28,45,,36.8,6.8,15.9,0.427,0.2,0.6,0.269,6.6,15.4,0.433,0.432,5.6,6.3,0.888,0.8,2.0,2.8,6.0,1.6,0.0,4.3,2.7,19.4
Mark Olberding,olberma01,"SDS,SAS",PF,19,81,,25.4,3.7,7.5,0.498,0.0,0.0,,3.7,7.5,0.498,0.498,2.4,3.0,0.773,2.3,4.3,6.5,1.8,0.6,0.5,1.7,3.1,9.8
Marv Roberts,roberma01,"KEN,VIR",SF,26,72,,21.7,3.6,8.6,0.417,0.0,0.0,,3.6,8.6,0.417,0.417,1.5,1.9,0.781,1.4,1.8,3.3,1.7,0.5,0.1,1.4,2.1,8.7
Marvin Barnes,barnema01,SSL,PF,23,67,,37.1,10.2,20.2,0.503,0.0,0.2,0.273,10.1,20.1,0.504,0.504,3.7,5.1,0.74,3.9,6.9,10.8,2.2,1.9,2.0,3.4,4.1,24.1
Marvin Webster,webstma01,DEN,C,23,38,,10.5,1.4,3.2,0.458,0.0,0.0,0.0,1.4,3.1,0.462,0.458,1.4,2.1,0.705,1.7,2.9,4.6,0.8,0.2,1.4,1.0,1.6,4.3
Maurice Lucas,lucasma01,"SSL,KEN",PF,23,86,,33.3,7.2,15.7,0.461,0.0,0.2,0.167,7.2,15.4,0.465,0.462,2.5,3.3,0.767,3.5,7.8,11.3,2.6,0.9,0.7,3.5,3.9,17.0
Mel Bennett,benneme01,VIR,PF,21,75,,29.2,4.4,10.9,0.402,0.0,0.0,0.0,4.4,10.9,0.403,0.402,3.3,5.4,0.61,3.3,3.7,7.0,1.3,1.0,0.6,2.3,3.5,12.1
Mike Barr,barrmi01,SSL,SG,25,56,,18.7,2.2,4.3,0.517,0.1,0.3,0.375,2.1,4.0,0.527,0.529,0.8,1.0,0.836,0.5,1.4,1.9,3.1,1.1,0.1,1.5,1.4,5.4
Mike D'Antoni,dantomi01,SSL,SG,24,50,,16.0,1.5,3.2,0.475,0.0,0.1,0.0,1.5,3.2,0.487,0.475,0.4,0.5,0.731,0.3,1.2,1.5,2.3,1.3,0.3,0.9,2.7,3.5
Mike Flynn,flynnmi01,IND,SG,22,67,,16.4,2.5,6.6,0.378,0.4,1.5,0.253,2.1,5.1,0.415,0.407,1.0,1.7,0.577,0.9,1.0,2.0,2.0,0.7,0.1,1.2,1.7,6.3
Mike Gale,galemi01,SAS,SG,25,78,,22.8,2.9,6.5,0.455,0.0,0.2,0.176,2.9,6.3,0.464,0.458,0.8,1.0,0.8,0.6,2.0,2.7,3.1,1.6,0.5,1.8,1.9,6.8
Mike Green,greenmi01,VIR,C,24,54,,31.8,7.1,15.4,0.463,0.0,0.1,0.0,7.1,15.3,0.465,0.463,2.9,3.7,0.778,3.6,6.0,9.6,1.5,1.3,1.5,2.5,3.5,17.1
Mike Jackson,jacksmi01,VIR,PF,26,80,,27.9,4.9,9.8,0.499,0.0,0.1,0.0,4.9,9.7,0.503,0.499,2.5,3.1,0.796,2.6,5.0,7.6,1.4,0.6,0.4,2.4,3.8,12.2
Monte Towe,towemo01,DEN,PG,22,64,,9.0,1.1,2.8,0.402,0.1,0.7,0.214,1.0,2.1,0.46,0.427,0.6,0.7,0.818,0.1,0.8,0.9,2.1,0.6,0.1,1.3,1.3,3.0
Moses Malone,malonmo01,SSL,PF,20,43,,27.2,5.8,11.4,0.512,0.0,0.0,0.0,5.8,11.3,0.514,0.512,2.6,4.3,0.612,4.6,5.0,9.6,1.3,0.6,0.7,3.3,2.6,14.3
Nathaniel Barnett,barnena01,IND,PG,23,12,,6.1,1.0,2.2,0.462,0.0,0.1,0.0,1.0,2.1,0.48,0.462,0.3,0.7,0.375,0.3,0.4,0.7,0.7,0.3,0.1,0.7,1.8,2.3
Patrick McFarland,mcfarpa01,SDS,SG,24,11,,25.0,5.0,10.9,0.458,0.1,0.2,0.5,4.9,10.7,0.458,0.463,1.9,2.0,0.955,1.5,2.5,4.0,3.5,0.5,0.1,2.6,1.8,12.0
Paul Ruffner,ruffnpa01,SSL,C,27,2,,2.5,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0
Ralph Simpson,simpsra01,DEN,SG,26,84,,37.2,7.4,14.4,0.511,0.0,0.3,0.167,7.3,14.1,0.518,0.513,3.3,4.2,0.78,1.4,4.0,5.4,7.1,1.8,0.3,4.3,2.2,18.0
Randy Denton,dentora01,"UTS,SSL",C,26,67,,23.0,4.2,9.5,0.446,0.0,0.0,0.0,4.2,9.4,0.447,0.446,1.2,1.5,0.838,2.3,5.4,7.7,1.3,0.6,0.5,1.2,2.7,9.7
Rich Jones,jonesri01,NYN,PF,29,83,,29.2,5.3,13.9,0.382,0.2,0.8,0.224,5.1,13.1,0.392,0.389,2.4,3.1,0.762,1.2,3.9,5.2,1.6,1.0,0.3,1.9,3.5,13.2
Rick Darnell,darneri01,VIR,C,23,11,,10.9,1.0,2.7,0.367,0.0,0.0,,1.0,2.7,0.367,0.367,0.4,0.6,0.571,1.1,2.2,3.3,0.8,0.5,0.3,1.3,2.7,2.4
Roger Brown,brownro02,DEN,C,25,37,,7.9,0.8,1.6,0.459,0.1,0.1,1.0,0.7,1.6,0.441,0.475,0.4,0.6,0.667,0.7,1.4,2.0,0.6,0.2,0.6,0.5,1.7,2.0
Ron Boone,boonero01,"UTS,SSL",SG,29,78,,38.0,9.1,18.8,0.486,0.2,0.6,0.372,8.9,18.3,0.489,0.491,3.6,4.1,0.871,1.5,2.6,4.1,5.0,2.0,0.2,3.5,3.1,22.0
Ronald Thomas,thomaro01,KEN,PF,25,83,,13.5,1.6,3.3,0.484,0.0,0.0,0.5,1.6,3.3,0.484,0.486,0.7,1.1,0.585,1.8,2.7,4.5,0.8,0.7,0.2,0.9,2.0,3.9
Rudy Hackett,hackeru01,SSL,PF,22,22,,18.8,2.5,6.0,0.42,0.0,0.0,,2.5,6.0,0.42,0.42,1.4,2.2,0.633,0.9,2.6,3.5,1.3,0.7,0.4,1.1,2.2,6.4
Skip Wise,wisesk01,SAS,PG,20,2,,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.5,1.0,1.5,0.5,0.0,0.0,1.0,2.0,2.0
Steve Green,greenst01,"UTS,SSL",SF,22,52,,20.5,3.8,8.4,0.445,0.0,0.1,0.0,3.8,8.3,0.45,0.445,1.6,2.1,0.778,1.6,2.1,3.7,1.2,0.6,0.2,1.4,2.9,9.1
Stew Johnson,johnsst01,"SDS,SAS",PF,31,20,,17.5,3.1,9.9,0.31,0.1,0.7,0.077,3.0,9.2,0.326,0.312,0.9,1.1,0.818,1.1,1.3,2.4,1.2,0.4,0.1,0.7,1.8,7.1
Swen Nater,natersw01,"NYN,VIR",C,26,76,,23.6,4.2,8.6,0.492,0.0,0.1,0.0,4.2,8.5,0.495,0.492,1.4,2.0,0.697,3.0,7.1,10.1,0.7,0.4,0.7,2.2,3.1,9.8
Ted McClain,mcclate01,"KEN,NYN",SG,29,73,,26.4,3.7,8.6,0.423,0.0,0.2,0.25,3.6,8.5,0.426,0.426,1.9,2.3,0.8,0.7,2.1,2.8,4.2,1.9,0.3,2.7,3.8,9.2
Ticky Burden,burdeti01,VIR,SG,22,71,,30.7,7.9,17.6,0.45,0.1,0.5,0.222,7.8,17.1,0.457,0.453,4.0,5.2,0.767,1.5,1.3,2.8,1.8,1.5,0.1,2.5,2.6,19.9
Tim Bassett,basseti01,NYN,PF,24,84,,21.3,2.1,4.7,0.437,0.0,0.1,0.167,2.0,4.6,0.441,0.438,0.7,1.2,0.592,2.2,4.1,6.3,0.8,0.6,0.5,1.2,2.9,4.8
Tom Ingelsby,ingelto01,SDS,PG,24,5,,2.8,0.2,0.6,0.333,0.0,0.0,,0.2,0.6,0.333,0.333,0.4,0.4,1.0,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.2,0.8
Tom Owens,owensto01,"KEN,IND,SAS",C,26,74,,15.0,2.4,5.0,0.482,0.0,0.0,,2.4,5.0,0.482,0.482,1.2,1.7,0.713,1.6,2.7,4.3,0.9,0.1,0.6,1.0,2.7,6.1
Travis Grant,granttr01,"KEN,IND",SF,26,56,,14.8,3.5,7.1,0.497,0.0,0.0,,3.5,7.1,0.497,0.497,0.9,1.2,0.754,1.1,1.4,2.5,0.8,0.3,0.3,1.0,1.8,8.0
Wil Jones,joneswi02,KEN,PF,28,83,,31.7,5.8,12.2,0.476,0.0,0.1,0.5,5.8,12.2,0.476,0.477,1.9,2.5,0.775,2.9,4.6,7.5,2.5,1.0,0.7,2.4,3.9,13.6
William Franklin,frankwi01,SAS,PF,26,10,,9.5,1.2,2.2,0.545,0.0,0.0,,1.2,2.2,0.545,0.545,0.9,1.6,0.563,1.2,1.7,2.9,0.5,0.3,0.3,0.5,1.6,3.3
Willie Wise,wisewi01,VIR,SF,28,46,,29.2,5.4,12.9,0.415,0.0,0.1,0.0,5.4,12.8,0.419,0.415,2.9,3.8,0.771,1.9,3.8,5.7,2.7,1.2,0.3,2.7,2.9,13.7
