Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bob Dandridge,dandrbo01,MIL,SF,28,73,,37.5,8.9,17.8,0.502,,,,8.9,17.8,0.502,0.502,3.7,4.5,0.824,2.3,5.1,7.4,2.8,1.5,0.5,,3.6,21.5
Bob Gross,grossbo01,POR,SF,22,76,,19.4,2.8,5.3,0.523,,,,2.8,5.3,0.523,0.523,1.3,1.9,0.683,1.8,2.2,4.0,2.1,1.2,0.6,,2.4,6.8
Bob Lanier,laniebo01,DET,C,27,64,,36.9,8.5,15.9,0.532,,,,8.5,15.9,0.532,0.532,4.4,5.8,0.768,3.4,8.3,11.7,3.4,1.2,1.3,,3.2,21.3
Bob Love,lovebo01,CHI,SF,33,76,,37.1,7.1,18.3,0.39,,,,7.1,18.3,0.39,0.39,4.8,5.9,0.801,2.5,4.2,6.7,1.9,0.8,0.1,,3.1,19.1
Bob McAdoo,mcadobo01,BUF,C,24,78,,42.7,12.0,24.6,0.487,,,,12.0,24.6,0.487,0.487,7.2,9.4,0.762,3.1,9.3,12.4,4.0,1.2,2.1,,3.8,31.1
Bob Weiss,weissbo01,BUF,PG,33,66,,15.1,1.3,2.8,0.486,,,,1.3,2.8,0.486,0.486,0.5,0.7,0.729,0.2,0.8,1.0,2.3,0.7,0.2,,1.4,3.2
Bobby Wilson,wilsobo03,CHI,SG,25,58,,14.8,3.4,8.4,0.403,,,,3.4,8.4,0.403,0.403,0.7,1.0,0.741,0.6,1.1,1.6,0.9,0.4,0.0,,1.7,7.5
Brian Winters,wintebr01,MIL,SG,23,78,,35.8,7.9,17.1,0.464,,,,7.9,17.1,0.464,0.464,2.3,2.8,0.829,0.8,2.3,3.2,4.7,1.6,0.3,,3.1,18.2
Bruce Seals,sealsbr01,SEA,SF,22,81,,30.1,4.8,11.0,0.436,,,,4.8,11.0,0.436,0.436,2.2,3.3,0.678,1.9,4.3,6.3,1.5,0.8,0.5,,3.9,11.8
Bubbles Hawkins,hawkiro01,GSW,SG,21,32,,4.8,1.7,3.3,0.51,,,,1.7,3.3,0.51,0.51,0.6,1.0,0.645,0.5,0.4,0.9,0.5,0.3,0.3,,1.0,3.9
Bud Stallworth,stallbu01,NOJ,SF,26,56,,18.8,3.8,8.6,0.437,,,,3.8,8.6,0.437,0.437,1.5,2.2,0.685,0.8,1.8,2.6,0.9,0.5,0.3,,2.4,9.1
Butch Beard,beardbu01,"CLE,NYK",PG,28,75,,22.7,3.0,6.6,0.46,,,,3.0,6.6,0.46,0.46,1.9,2.6,0.75,1.4,2.8,4.1,2.9,1.1,0.1,,2.9,8.0
C.J. Kupec,kupeccj01,LAL,SF,23,16,,3.4,0.6,2.5,0.25,,,,0.6,2.5,0.25,0.25,0.4,0.7,0.636,0.3,1.2,1.4,0.3,0.2,0.0,,0.4,1.7
Calvin Murphy,murphca01,HOU,PG,27,82,,36.5,8.2,16.7,0.493,,,,8.2,16.7,0.493,0.493,4.5,5.0,0.907,0.6,1.9,2.5,7.3,1.8,0.1,,3.6,21.0
Campy Russell,russeca02,CLE,SF,24,82,,23.9,5.9,12.2,0.482,,,,5.9,12.2,0.482,0.482,3.2,4.2,0.773,1.6,2.6,4.2,1.3,0.8,0.1,,2.8,15.0
Cazzie Russell,russeca01,LAL,SF,31,74,,22.0,5.0,10.8,0.463,,,,5.0,10.8,0.463,0.463,1.8,2.0,0.892,0.7,1.8,2.5,1.6,0.7,0.0,,1.6,11.8
Charles Dudley,dudlech01,GSW,PG,25,82,,17.8,2.2,4.2,0.528,,,,2.2,4.2,0.528,0.528,1.9,3.0,0.641,1.4,1.9,3.3,2.9,0.9,0.0,,2.1,6.4
Charles Johnson,johnsch01,GSW,PG,26,81,,19.1,4.2,9.0,0.467,,,,4.2,9.0,0.467,0.467,0.7,1.0,0.759,1.0,1.5,2.5,1.5,1.2,0.1,,2.2,9.2
Charlie Scott,scottch01,BOS,SG,27,82,,35.5,7.2,16.0,0.449,,,,7.2,16.0,0.449,0.449,3.3,4.1,0.797,1.3,3.1,4.4,4.2,1.3,0.3,,4.3,17.6
Chris Ford,fordch01,DET,SG,27,82,,26.8,3.7,8.6,0.426,,,,3.7,8.6,0.426,0.426,1.0,1.4,0.722,1.0,2.6,3.5,3.3,2.2,0.3,,2.7,8.4
Clem Haskins,haskicl01,WSB,SG,32,55,,13.4,2.7,4.9,0.55,,,,2.7,4.9,0.55,0.55,1.0,1.2,0.831,0.2,0.8,1.0,1.3,0.4,0.1,,1.4,6.4
Cliff Meely,meelycl01,"HOU,LAL",PF,28,34,,9.2,1.5,3.9,0.394,,,,1.5,3.9,0.394,0.394,1.0,1.4,0.688,0.6,2.2,2.9,0.6,0.4,0.2,,1.8,4.0
Cliff Pondexter,pondecl01,CHI,PF,21,75,,17.7,2.1,5.1,0.411,,,,2.1,5.1,0.411,0.411,1.6,2.4,0.67,1.5,3.6,5.1,1.2,0.4,0.3,,1.8,5.8
Clifford Ray,raycl01,GSW,C,27,82,,26.6,2.6,4.9,0.525,,,,2.6,4.9,0.525,0.525,1.7,2.8,0.609,3.3,6.2,9.5,1.8,1.0,1.0,,3.0,6.9
Clyde Lee,leecl01,PHI,C,31,79,,18.0,1.6,3.6,0.436,,,,1.6,3.6,0.436,0.436,0.8,1.2,0.663,2.1,3.7,5.7,0.7,0.3,0.3,,2.4,3.9
Clyde Mayes,mayescl01,MIL,PF,22,65,,14.6,1.8,3.8,0.46,,,,1.8,3.8,0.46,0.46,0.9,1.5,0.577,1.5,2.6,4.0,0.6,0.1,0.6,,2.4,4.4
Connie Hawkins,hawkico01,ATL,PF,33,74,,25.8,3.2,7.2,0.447,,,,3.2,7.2,0.447,0.447,1.8,2.6,0.712,1.4,4.6,6.0,2.9,1.1,0.6,,2.3,8.2
Connie Norman,normaco01,PHI,SG,22,65,,12.6,2.8,6.5,0.434,,,,2.8,6.5,0.434,0.434,0.3,0.4,0.833,0.8,0.8,1.6,1.0,0.4,0.1,,1.3,5.9
Corky Calhoun,calhoco01,LAL,SF,25,76,,23.9,2.3,4.8,0.467,,,,2.3,4.8,0.467,0.467,0.9,1.1,0.783,1.5,2.9,4.5,1.1,0.8,0.5,,2.8,5.4
Cornell Warner,warneco01,LAL,PF,27,81,,31.0,3.1,6.5,0.479,,,,3.1,6.5,0.479,0.479,1.1,1.6,0.695,2.8,6.2,8.9,1.3,0.7,0.6,,3.5,7.3
Curtis Perry,perrycu01,PHO,PF,27,71,,33.1,5.4,10.9,0.497,,,,5.4,10.9,0.497,0.497,2.5,3.4,0.732,2.8,6.9,9.6,2.6,1.2,0.9,,3.8,13.3
Curtis Rowe,rowecu01,DET,PF,26,80,,37.5,6.4,13.7,0.468,,,,6.4,13.7,0.468,0.468,3.2,4.3,0.737,2.9,5.8,8.7,2.3,0.6,0.6,,2.6,16.0
Dale Schlueter,schluda01,BUF,C,30,71,,10.9,0.9,1.7,0.5,,,,0.9,1.7,0.5,0.5,0.8,1.1,0.667,0.8,2.3,3.2,1.1,0.2,0.2,,2.0,2.5
Dan Anderson,anderda02,POR,PG,25,52,,11.8,1.7,3.5,0.486,,,,1.7,3.5,0.486,0.486,1.0,1.2,0.836,0.3,0.9,1.2,1.6,0.4,0.0,,1.1,4.4
Darryl Dawkins,dawkida01,PHI,C,19,37,,4.5,1.1,2.2,0.5,,,,1.1,2.2,0.5,0.5,0.2,0.6,0.333,0.4,0.9,1.3,0.1,0.1,0.2,,1.1,2.4
Dave Bing,bingda01,WSB,PG,32,82,,35.9,6.1,13.6,0.447,,,,6.1,13.6,0.447,0.447,4.0,5.1,0.787,1.1,1.7,2.9,6.0,1.4,0.3,,3.2,16.2
Dave Cowens,cowenda01,BOS,C,27,78,,39.8,7.8,16.7,0.468,,,,7.8,16.7,0.468,0.468,3.3,4.4,0.756,4.3,11.7,16.0,4.2,1.2,0.9,,4.0,19.0
Dave Meyers,meyerda01,MIL,PF,22,72,,22.1,2.8,6.6,0.419,,,,2.8,6.6,0.419,0.419,1.9,2.9,0.643,1.7,4.5,6.2,1.4,1.0,0.3,,2.0,7.4
Dave Wohl,wohlda01,HOU,PG,26,50,,14.0,1.3,3.3,0.405,,,,1.3,3.3,0.405,0.405,0.8,1.0,0.776,0.2,0.9,1.1,2.2,0.5,0.0,,2.2,3.4
Dean Meminger,meminde01,ATL,SG,27,68,,20.9,2.3,5.6,0.409,,,,2.3,5.6,0.409,0.409,1.5,2.2,0.658,1.0,1.3,2.2,3.3,0.8,0.1,,1.7,6.0
Dennis Awtrey,awtrede01,PHO,C,27,74,,18.6,1.9,4.1,0.467,,,,1.9,4.1,0.467,0.467,1.0,1.5,0.688,1.3,2.7,4.0,2.1,0.3,0.3,,2.1,4.9
Dennis Bell,bellde01,NYK,SF,24,10,,7.6,0.8,2.1,0.381,,,,0.8,2.1,0.381,0.381,0.3,0.7,0.429,0.4,1.0,1.4,0.3,0.6,0.1,,1.1,1.9
Dennis DuVal,duvalde01,ATL,PG,23,13,,10.0,1.2,3.3,0.349,,,,1.2,3.3,0.349,0.349,0.5,0.7,0.667,0.1,0.5,0.6,1.5,0.5,0.2,,1.2,2.8
Derrek Dickey,dickede01,GSW,PF,24,79,,15.3,2.8,6.0,0.465,,,,2.8,6.0,0.465,0.465,0.8,1.0,0.785,1.4,3.0,4.4,1.1,0.3,0.1,,1.8,6.4
Dick Gibbs,gibbsdi01,BUF,SF,27,72,,12.0,1.8,4.2,0.429,,,,1.8,4.2,0.429,0.429,1.1,1.3,0.828,0.6,0.9,1.5,0.7,0.2,0.2,,1.8,4.7
Dick Snyder,snydedi01,CLE,SG,31,82,,27.7,5.4,10.7,0.501,,,,5.4,10.7,0.501,0.501,1.9,2.3,0.824,0.6,1.8,2.4,2.7,0.7,0.4,,2.6,12.6
Dick Van Arsdale,vanardi01,PHO,SG,32,58,,32.2,4.8,9.8,0.484,,,,4.8,9.8,0.484,0.484,3.4,4.1,0.83,0.7,1.7,2.4,2.4,0.9,0.2,,1.9,12.9
Don Adams,adamsdo01,BUF,SF,28,56,,12.6,1.2,3.0,0.394,,,,1.2,3.0,0.394,0.394,0.7,1.0,0.702,0.7,1.9,2.6,1.3,0.5,0.1,,2.3,3.1
Don Ford,forddo01,LAL,SF,23,76,,24.2,4.1,9.3,0.438,,,,4.1,9.3,0.438,0.438,1.4,1.8,0.748,1.6,2.8,4.4,1.5,0.7,0.2,,2.4,9.6
Don Nelson,nelsodo01,BOS,SF,35,75,,12.6,2.3,5.1,0.462,,,,2.3,5.1,0.462,0.462,1.7,2.1,0.789,0.7,1.7,2.4,1.0,0.2,0.1,,1.5,6.4
Donnie Freeman,freemdo01,LAL,SG,31,64,,23.1,4.1,9.5,0.434,,,,4.1,9.5,0.434,0.434,2.5,3.1,0.819,1.1,1.7,2.8,2.7,0.9,0.2,,2.5,10.8
Doug Collins,collido01,PHI,SG,24,77,,38.9,8.0,15.5,0.513,,,,8.0,15.5,0.513,0.513,4.8,5.8,0.836,1.6,2.4,4.0,2.5,1.4,0.3,,3.2,20.8
Dwight Davis,davisdw01,GSW,PF,26,72,,12.0,1.5,3.7,0.413,,,,1.5,3.7,0.413,0.413,1.1,1.6,0.69,1.2,1.9,3.1,0.6,0.3,0.4,,2.0,4.2
Dwight Jones,jonesdw01,ATL,C,23,66,,26.7,3.8,8.2,0.463,,,,3.8,8.2,0.463,0.463,2.5,3.3,0.744,2.6,5.3,7.9,1.3,0.8,0.9,,3.2,10.1
E.C. Coleman,colemec01,NOJ,PF,25,67,,27.6,3.2,7.1,0.451,,,,3.2,7.1,0.451,0.451,0.9,1.3,0.663,1.9,4.4,6.3,1.3,0.8,0.4,,3.4,7.3
Earl Monroe,monroea01,NYK,SG,31,76,,38.0,8.5,17.8,0.478,,,,8.5,17.8,0.478,0.478,3.7,4.7,0.787,0.6,3.0,3.6,4.0,1.5,0.3,,2.8,20.7
Earl Williams,williea01,DET,C,24,46,,12.2,1.6,3.3,0.48,,,,1.6,3.3,0.48,0.48,0.5,1.0,0.5,2.2,3.2,5.5,0.4,0.5,0.4,,1.8,3.7
Ed Ratleff,ratleed01,HOU,SF,25,72,,33.3,4.4,9.0,0.485,,,,4.4,9.0,0.485,0.485,2.3,2.9,0.816,1.5,3.8,5.3,3.6,1.6,0.5,,3.3,11.1
Ed Searcy,searced01,BOS,SF,23,4,,3.0,0.5,1.5,0.333,,,,0.5,1.5,0.333,0.333,0.5,0.5,1.0,0.0,0.0,0.0,0.3,0.0,0.0,,1.0,1.5
Elmore Smith,smithel01,MIL,C,26,78,,36.0,6.4,12.3,0.518,,,,6.4,12.3,0.518,0.518,2.8,4.5,0.632,2.6,8.9,11.4,1.2,1.0,3.1,,3.4,15.6
Elvin Hayes,hayesel01,WSB,PF,30,80,,37.2,8.1,17.3,0.47,,,,8.1,17.3,0.47,0.47,3.6,5.7,0.628,2.6,8.4,11.0,1.5,1.3,2.5,,3.7,19.8
Eric Fernsten,fernser01,"CLE,CHI",C,22,37,,7.2,0.9,2.3,0.384,,,,0.9,2.3,0.384,0.384,0.7,1.0,0.703,0.7,1.2,1.9,0.5,0.2,0.4,,0.6,2.5
Eric Money,moneyer01,DET,PG,20,80,,28.3,5.6,11.8,0.474,,,,5.6,11.8,0.474,0.474,1.8,2.3,0.806,1.0,1.6,2.6,4.2,1.7,0.1,,3.0,13.0
Ernie DiGregorio,digreer01,BUF,PG,25,67,,20.4,2.7,7.1,0.384,,,,2.7,7.1,0.384,0.384,1.3,1.4,0.915,0.2,1.4,1.7,4.0,0.6,0.0,,2.4,6.7
Foots Walker,walkefo01,CLE,PG,24,81,,15.8,1.8,4.6,0.388,,,,1.8,4.6,0.388,0.388,1.0,1.3,0.778,0.7,1.6,2.2,3.6,1.2,0.1,,1.7,4.6
Frank Oleynick,oleynfr01,SEA,SG,20,52,,12.5,2.4,6.1,0.402,,,,2.4,6.1,0.402,0.402,1.0,1.5,0.688,0.2,0.7,0.9,1.0,0.4,0.1,,1.2,5.9
Fred Brown,brownfr01,SEA,SG,27,76,,33.1,9.8,20.0,0.488,,,,9.8,20.0,0.488,0.488,3.6,4.1,0.869,1.5,2.7,4.2,2.7,1.9,0.2,,2.4,23.1
Fred Carter,cartefr01,PHI,PG,30,82,,36.5,8.1,19.4,0.417,,,,8.1,19.4,0.417,0.417,2.7,3.8,0.702,1.4,2.3,3.6,4.5,1.7,0.2,,3.5,18.9
Fred Saunders,saundfr01,PHO,SF,24,17,,8.6,1.6,3.8,0.438,,,,1.6,3.8,0.438,0.438,0.4,0.6,0.545,0.6,1.5,2.2,0.8,0.3,0.1,,1.4,3.6
Freddie Boyd,boydfr01,"PHI,NOJ",SG,25,36,,17.1,2.1,4.8,0.433,,,,2.1,4.8,0.433,0.433,0.8,1.4,0.569,0.1,0.8,0.9,2.2,0.8,0.2,,1.6,4.9
Gail Goodrich,goodrga01,LAL,SG,32,75,,35.3,7.8,17.6,0.441,,,,7.8,17.6,0.441,0.441,3.9,4.6,0.847,1.3,1.6,2.9,5.6,1.6,0.2,,3.2,19.5
Gar Heard,heardga01,"BUF,PHO",PF,27,86,,31.9,4.6,10.5,0.435,,,,4.6,10.5,0.435,0.435,1.8,2.9,0.637,2.9,7.2,10.1,2.2,1.4,1.1,,3.5,11.0
Gary Brokaw,brokaga01,MIL,SG,22,75,,19.6,3.2,6.9,0.457,,,,3.2,6.9,0.457,0.457,2.1,3.0,0.7,0.3,1.3,1.7,3.3,0.5,0.2,,1.8,8.4
Gene Short,shortge01,"SEA,NYK",SF,22,34,,6.5,0.9,2.7,0.352,,,,0.9,2.7,0.352,0.352,0.6,0.9,0.625,0.6,0.9,1.4,0.3,0.2,0.1,,1.1,2.5
Geoff Petrie,petrige01,POR,SG,27,72,,35.5,7.5,16.3,0.461,,,,7.5,16.3,0.461,0.461,3.8,4.6,0.829,0.5,1.8,2.3,4.6,1.1,0.1,,2.7,18.9
George Johnson,johnsge02,GSW,C,27,82,,21.3,2.0,4.2,0.484,,,,2.0,4.2,0.484,0.484,0.9,1.3,0.673,2.4,5.2,7.6,1.0,0.6,2.1,,3.4,4.9
George McGinnis,mcginge01,PHI,PF,25,77,,38.3,8.4,20.2,0.417,,,,8.4,20.2,0.417,0.417,6.2,8.3,0.74,3.4,9.2,12.6,4.7,2.6,0.5,,4.3,23.0
George Trapp,trappge01,DET,PF,27,76,,14.4,3.7,7.9,0.462,,,,3.7,7.9,0.462,0.462,0.8,1.2,0.716,1.0,2.0,3.0,0.7,0.4,0.3,,2.2,8.1
Glenn Hansen,hansegl01,KCK,SG,23,66,,17.3,2.6,6.4,0.412,,,,2.6,6.4,0.412,0.412,1.3,1.8,0.726,1.2,1.7,2.8,1.0,0.7,0.2,,2.2,6.5
Glenn McDonald,mcdongl01,BOS,SF,23,75,,13.6,2.5,6.1,0.419,,,,2.5,6.1,0.419,0.419,0.5,0.7,0.714,0.7,1.1,1.8,0.9,0.5,0.3,,1.6,5.6
Greg Lee,leegr01,POR,PG,24,5,,7.0,0.4,0.8,0.5,,,,0.4,0.8,0.5,0.5,0.4,0.4,1.0,0.0,0.4,0.4,2.2,0.4,0.0,,1.2,1.2
Greg Smith,smithgr01,POR,SF,29,1,,3.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0
Gus Bailey,bailegu01,HOU,SG,24,30,,8.7,0.9,2.6,0.364,,,,0.9,2.6,0.364,0.364,0.5,0.9,0.5,0.7,1.0,1.7,1.4,0.5,0.3,,1.1,2.3
Gus Williams,willigu01,GSW,PG,22,77,,22.4,4.7,11.1,0.428,,,,4.7,11.1,0.428,0.428,2.2,3.0,0.742,0.8,1.3,2.1,3.1,1.8,0.3,,1.9,11.7
Harthorne Wingo,wingoha01,NYK,PF,28,57,,9.4,1.3,2.9,0.442,,,,1.3,2.9,0.442,0.442,0.7,1.1,0.667,0.8,1.1,1.9,0.3,0.3,0.1,,1.0,3.2
Harvey Catchings,catchha01,PHI,C,24,75,,23.1,1.4,3.2,0.426,,,,1.4,3.2,0.426,0.426,0.8,1.3,0.604,2.5,4.4,6.9,0.8,0.3,2.2,,3.5,3.5
Henry Bibby,bibbyhe01,NOJ,PG,26,79,,22.4,3.4,7.9,0.428,,,,3.4,7.9,0.428,0.428,2.5,3.2,0.797,0.7,1.5,2.3,2.8,0.8,0.0,,2.1,9.3
Henry Dickerson,dickehe01,DET,SG,24,17,,6.6,0.5,1.7,0.31,,,,0.5,1.7,0.31,0.31,0.6,0.9,0.625,0.2,0.0,0.2,0.5,0.1,0.1,,1.0,1.6
Herm Gilliam,gillihe01,SEA,SG,29,81,,20.3,3.7,8.3,0.442,,,,3.7,8.3,0.442,0.442,1.1,1.4,0.776,0.7,2.0,2.7,2.5,1.0,0.1,,1.7,8.5
Howard Porter,porteho01,DET,SF,27,75,,19.8,4.0,8.5,0.469,,,,4.0,8.5,0.469,0.469,1.0,1.3,0.753,1.1,2.9,3.9,0.3,0.4,0.5,,1.8,8.9
Jack Marin,marinja01,"BUF,CHI",SF,31,79,,24.2,4.3,10.3,0.422,,,,4.3,10.3,0.422,0.422,2.0,2.4,0.856,0.9,2.3,3.2,1.8,0.6,0.1,,2.1,10.7
Jamaal Wilkes,wilkeja01,GSW,SF,22,82,,33.1,7.5,16.3,0.463,,,,7.5,16.3,0.463,0.463,2.8,3.6,0.772,2.4,6.4,8.8,2.0,1.2,0.4,,2.7,17.8
Jeff Mullins,mullije01,GSW,SG,33,29,,10.7,2.0,4.1,0.483,,,,2.0,4.1,0.483,0.483,0.8,1.0,0.793,0.4,0.7,1.1,1.3,0.5,0.0,,1.2,4.8
Jerome Anderson,anderje01,BOS,SG,22,22,,5.7,1.1,2.0,0.556,,,,1.1,2.0,0.556,0.556,0.5,0.7,0.688,0.2,0.4,0.6,0.3,0.1,0.1,,1.1,2.8
Jerry Baskerville,baskeje01,PHI,SF,24,21,,5.0,0.4,1.2,0.308,,,,0.4,1.2,0.308,0.308,0.5,0.8,0.625,0.6,0.7,1.3,0.1,0.3,0.2,,1.5,1.2
Jerry Sloan,sloanje01,CHI,SG,33,22,,28.0,3.8,9.5,0.4,,,,3.8,9.5,0.4,0.4,2.5,3.5,0.705,1.8,3.5,5.3,1.0,1.2,0.2,,3.5,10.1
Jim Ard,ardji01,BOS,C,27,81,,10.5,1.3,3.6,0.364,,,,1.3,3.6,0.364,0.364,0.9,1.2,0.71,1.2,2.4,3.6,0.6,0.1,0.4,,1.7,3.5
Jim Barnett,barneji02,NYK,SG,31,71,,14.5,2.3,5.2,0.442,,,,2.3,5.2,0.442,0.442,1.3,1.6,0.789,0.7,0.6,1.2,1.3,0.3,0.0,,1.2,5.9
Jim Brewer,breweji01,CLE,PF,24,82,,35.5,4.9,10.7,0.458,,,,4.9,10.7,0.458,0.458,1.7,2.6,0.654,3.6,7.2,10.9,2.5,1.1,1.1,,2.6,11.5
Jim Chones,choneji01,CLE,C,26,82,,33.4,6.9,15.3,0.448,,,,6.9,15.3,0.448,0.448,2.1,3.2,0.662,2.4,6.6,9.0,2.0,0.5,1.1,,2.9,15.8
Jim Cleamons,cleamji01,CLE,PG,26,82,,34.6,5.0,10.8,0.466,,,,5.0,10.8,0.466,0.466,2.1,2.7,0.798,1.5,2.8,4.3,5.2,1.5,0.2,,2.6,12.2
Jim Creighton,creigji01,ATL,SF,25,32,,5.4,0.4,1.3,0.279,,,,0.4,1.3,0.279,0.279,0.2,0.5,0.438,0.4,1.0,1.4,0.1,0.1,0.3,,0.7,1.0
Jim Fox,foxji01,MIL,C,32,70,,13.1,1.5,2.9,0.517,,,,1.5,2.9,0.517,0.517,0.9,1.1,0.785,1.2,2.2,3.4,0.6,0.4,0.2,,1.8,3.9
Jim McDaniels,mcdanji01,LAL,C,27,35,,6.9,1.2,2.9,0.402,,,,1.2,2.9,0.402,0.402,0.3,0.3,1.0,0.7,1.4,2.1,0.4,0.1,0.3,,1.1,2.6
Jim McElroy,mcelrji01,NOJ,PG,22,51,,22.2,3.0,5.8,0.51,,,,3.0,5.8,0.51,0.51,1.6,2.2,0.736,0.7,1.5,2.2,2.1,0.9,0.1,,1.4,7.5
Jim McMillian,mcmilji01,BUF,SF,27,74,,35.3,6.6,12.4,0.536,,,,6.6,12.4,0.536,0.536,2.5,3.0,0.858,1.8,3.5,5.3,2.8,1.2,0.2,,1.9,15.8
Jim Price,priceji01,MIL,PG,26,80,,31.6,5.0,12.0,0.415,,,,5.0,12.0,0.415,0.415,1.8,2.1,0.849,0.9,2.3,3.3,4.9,1.9,0.4,,3.3,11.7
Jim Washington,washiji01,BUF,PF,32,1,,7.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0
Jimmy Jones,jonesji01,WSB,PG,31,64,,17.7,2.4,4.8,0.497,,,,2.4,4.8,0.497,0.497,1.1,1.5,0.766,0.5,1.5,2.0,1.9,0.5,0.1,,2.0,5.9
Jimmy Walker,walkeji01,KCK,SG,31,73,,34.1,6.3,13.0,0.483,,,,6.3,13.0,0.483,0.483,3.2,3.7,0.865,0.7,1.8,2.4,2.4,1.2,0.2,,2.5,15.7
Jo Jo White,whitejo01,BOS,PG,29,82,,39.7,8.2,18.2,0.449,,,,8.2,18.2,0.449,0.449,2.6,3.1,0.838,0.7,3.1,3.8,5.4,1.3,0.2,,2.2,18.9
Joe Bryant,bryanjo01,PHI,PF,21,75,,16.0,3.1,7.4,0.422,,,,3.1,7.4,0.422,0.422,1.2,2.0,0.626,1.3,2.4,3.7,0.8,0.6,0.3,,2.2,7.4
Joe Meriweather,meriwjo01,HOU,C,22,81,,25.2,4.2,8.4,0.494,,,,4.2,8.4,0.494,0.494,1.9,3.0,0.644,2.0,4.4,6.4,1.0,0.4,1.5,,2.7,10.2
John Block,blockjo01,CHI,PF,31,2,,3.5,1.0,2.0,0.5,,,,1.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,,1.0,2.0
John Brown,brownjo01,ATL,PF,24,75,,23.4,2.9,6.5,0.442,,,,2.9,6.5,0.442,0.442,2.2,2.8,0.775,1.9,3.4,5.4,1.7,0.6,0.2,,3.1,7.9
John Drew,drewjo01,ATL,SF,21,77,,30.5,7.6,15.2,0.502,,,,7.6,15.2,0.502,0.502,6.3,8.5,0.744,3.7,4.9,8.6,1.9,1.8,0.4,,3.4,21.6
