Player,PlayerID,Tms,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Bo Lamar,lamarbo01,"SDS,IND",SG,24,41,1130,14.9,0.46,0.129,0.159,3.6,6.0,4.7,23.2,1.7,0.1,11.7,26.9,0.3,0.7,1.0,0.042,0.6,-1.5,-0.9,0.3
Bob Netolicky,netolbo01,IND,PF,33,4,53,7.1,0.426,0.0,0.143,11.4,9.0,10.3,0.0,0.0,1.0,18.3,19.1,-0.1,0.0,0.0,-0.044,-3.6,-1.2,-4.8,-0.1
Bob Warren,warrebo01,SDS,SG,29,10,265,13.6,0.531,0.037,0.395,9.6,12.2,10.8,12.7,1.6,1.2,19.5,17.6,0.2,0.3,0.6,0.102,-0.9,0.8,-0.1,0.1
Bobby Jones,jonesbo01,DEN,PF,24,83,2845,18.9,0.609,0.0,0.351,8.8,17.7,13.6,14.2,2.6,3.2,18.6,16.2,5.4,4.8,10.2,0.172,2.7,2.6,5.3,5.2
Brian Taylor,taylobr01,NYN,PG,24,54,1733,17.2,0.555,0.105,0.286,3.8,5.2,4.5,16.4,3.3,0.7,15.8,21.3,2.7,2.1,4.8,0.133,1.3,1.3,2.6,2.0
Byron Beck,beckby01,DEN,PF,31,80,1586,14.9,0.552,0.017,0.18,8.1,13.3,10.9,9.3,1.3,0.6,11.5,18.4,2.9,1.5,4.4,0.133,0.5,-0.7,-0.2,0.7
Caldwell Jones,jonesca01,"SDS,KEN,SSL",C,25,76,2674,15.3,0.502,0.008,0.207,8.9,22.1,15.4,7.3,1.4,4.4,14.5,16.5,1.9,4.3,6.2,0.11,-0.9,1.4,0.5,1.7
Charles Jordan,jordach01,IND,SF,22,71,855,9.7,0.456,0.027,0.193,9.5,13.7,11.5,8.5,1.7,0.8,17.2,21.2,-0.6,0.9,0.3,0.014,-4.6,-0.8,-5.4,-0.7
Chuck Terry,terrych01,NYN,SF,25,66,970,7.0,0.425,0.085,0.118,4.4,9.9,7.1,4.8,1.7,0.3,7.5,11.0,0.2,1.0,1.2,0.06,-3.4,0.6,-2.8,-0.2
Chuck Williams,willich02,DEN,PG,29,79,2529,11.4,0.569,0.006,0.35,1.7,6.1,4.1,17.1,2.0,0.1,19.1,13.8,2.9,1.8,4.7,0.089,-1.1,0.1,-1.0,0.6
Claude Terry,terrycl01,DEN,SG,26,79,1349,10.9,0.517,0.11,0.178,3.3,7.5,5.5,13.1,1.3,0.2,15.1,17.4,1.0,0.8,1.8,0.065,-1.3,-1.1,-2.3,-0.1
Coby Dietrick,dietrco01,SAS,C,27,81,1467,12.1,0.534,0.017,0.203,7.7,15.7,11.8,13.2,2.1,1.5,20.3,14.5,1.1,1.9,3.0,0.098,-1.4,1.3,-0.1,0.7
Dan Issel,isselda01,DEN,C,27,84,2856,21.8,0.567,0.003,0.354,11.1,19.9,15.8,9.6,1.5,1.0,10.5,24.7,8.6,3.8,12.5,0.209,3.3,-0.9,2.4,3.2
Dan Roundfield,roundda01,IND,PF,22,67,767,13.8,0.467,0.006,0.395,14.7,16.0,15.3,6.1,1.8,2.9,15.0,20.6,0.3,1.0,1.3,0.08,-3.0,-0.5,-3.4,-0.3
Darnell Hillman,hillmda01,IND,PF,26,74,2166,14.9,0.509,0.005,0.406,9.9,18.7,14.0,9.1,1.6,1.9,16.7,20.1,1.4,2.8,4.2,0.094,-1.2,0.1,-1.1,0.5
Dave Robisch,robisda01,"SDS,IND",C,26,87,2789,15.8,0.498,0.003,0.369,8.8,17.8,13.1,8.0,1.1,1.1,8.6,17.6,4.8,3.0,7.8,0.134,0.8,-0.4,0.3,1.7
Dave Twardzik,twardda01,VIR,PG,25,43,871,12.2,0.57,0.074,0.644,3.1,7.3,5.1,19.5,3.2,0.2,25.1,16.0,0.5,0.5,1.1,0.059,-2.2,0.8,-1.4,0.1
David Thompson,thompda01,DEN,SF,21,83,3101,21.1,0.578,0.012,0.435,7.7,8.8,8.3,13.4,1.9,1.6,11.8,25.3,9.5,3.0,12.4,0.193,3.9,-0.2,3.7,4.4
David Vaughn,vaughda01,VIR,C,23,10,86,6.0,0.397,0.0,0.242,8.9,13.3,11.0,4.9,0.0,1.2,12.0,18.1,-0.1,0.0,-0.1,-0.034,-4.3,-1.1,-5.4,-0.1
Dennis Van Zant,vanzade01,SAS,PF,23,1,2,39.3,1.136,,,0.0,48.0,24.9,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.856,-4.5,0.1,-4.4,0.0
Don Adams,adamsdo01,SSL,SF,28,20,725,11.6,0.454,0.008,0.331,5.9,9.6,7.8,15.4,2.4,0.5,15.3,17.9,0.1,0.6,0.8,0.05,-2.0,0.1,-1.9,0.0
Don Buse,busedo01,IND,PG,25,84,3380,16.7,0.534,0.234,0.248,2.3,6.6,4.3,25.5,4.6,0.5,13.9,12.5,6.0,4.6,10.6,0.15,0.9,3.4,4.4,5.4
Don Chaney,chanedo01,SSL,SG,29,48,1475,10.0,0.453,0.009,0.179,7.4,8.0,7.7,14.4,2.0,1.3,19.4,15.8,-0.3,1.1,0.8,0.027,-2.0,0.0,-2.0,0.0
Donald Washington,washido01,UTS,PF,23,6,58,12.2,0.667,0.0,0.0,7.2,15.6,11.5,7.3,0.8,0.9,14.3,14.2,0.1,0.0,0.2,0.126,-3.3,0.1,-3.2,0.0
Dwaine Dillard,dilladw01,UTS,SF,26,3,19,7.2,0.515,0.0,0.667,11.0,37.1,24.4,12.2,4.9,5.7,56.3,18.3,-0.1,0.1,0.0,-0.081,-4.9,0.7,-4.2,0.0
Ed Manning,mannied01,IND,SF,32,12,134,14.2,0.445,0.0,0.283,9.7,15.7,12.5,14.1,1.3,0.8,9.4,20.6,0.1,0.1,0.2,0.087,-1.8,-0.3,-2.1,0.0
Fatty Taylor,taylofa01,VIR,PG,29,76,2483,10.4,0.46,0.085,0.288,4.5,9.4,6.8,21.4,3.7,0.3,26.8,14.0,-1.6,2.1,0.4,0.009,-2.7,1.4,-1.2,0.5
Freddie Lewis,lewisfr02,SSL,PG,32,74,2266,13.7,0.502,0.111,0.333,2.9,6.3,4.6,17.3,2.2,0.2,15.0,21.7,1.8,1.4,3.2,0.069,-0.7,-0.9,-1.6,0.2
George Bucci,buccige01,NYN,SG,22,33,237,13.0,0.451,0.032,0.331,5.9,9.0,7.5,8.9,2.3,0.7,13.4,26.4,-0.1,0.3,0.1,0.029,-2.4,-0.6,-3.1,-0.1
George Carter,cartege01,UTS,SF,32,10,180,11.7,0.494,0.0,0.631,6.4,11.2,8.9,10.8,1.3,0.9,16.2,21.6,0.1,0.0,0.2,0.044,-1.8,-0.9,-2.7,0.0
George Gervin,gervige01,SAS,SF,23,81,2748,20.0,0.556,0.039,0.282,6.7,12.8,9.9,10.4,1.8,2.3,12.0,25.3,6.1,3.2,9.3,0.162,2.5,0.0,2.6,3.2
George Irvine,irvinge01,DEN,SF,27,3,14,-0.3,0.333,0.167,0.0,7.5,0.0,3.5,0.0,0.0,0.0,14.3,18.5,0.0,0.0,0.0,-0.131,-4.6,-0.5,-5.1,0.0
George Karl,karlge01,SAS,PG,24,75,1200,10.4,0.5,0.027,0.317,1.1,4.2,2.7,25.0,2.2,0.1,22.1,15.7,0.4,0.9,1.3,0.05,-2.3,-0.6,-2.9,-0.3
Gerald Govan,govange01,VIR,C,34,24,658,7.6,0.478,0.0,0.214,6.4,18.6,12.2,10.7,0.5,0.9,24.7,10.9,-0.2,0.3,0.1,0.008,-2.8,-0.5,-3.3,-0.2
Goo Kennedy,kennego01,UTS,SF,26,16,271,14.7,0.586,0.0,0.536,11.6,18.6,15.2,5.3,1.7,0.4,12.3,14.1,0.6,0.2,0.8,0.136,0.3,-0.4,-0.1,0.2
Gus Gerard,gerargu01,"SSL,DEN",SF,22,82,1727,12.7,0.468,0.011,0.299,8.3,16.0,12.3,10.8,1.7,2.1,17.1,23.5,-0.7,2.2,1.5,0.042,-2.5,-0.3,-2.8,-0.4
Harry Rogers,rogerha01,SSL,PF,25,18,298,16.2,0.509,0.016,0.194,12.3,18.9,15.6,6.9,1.8,1.1,13.5,19.9,0.3,0.3,0.7,0.106,-0.3,-0.8,-1.0,0.1
Henry Ward,wardhe01,SAS,SG,24,61,688,11.5,0.478,0.069,0.081,6.8,13.2,10.1,6.9,1.0,0.8,11.5,21.8,0.1,0.6,0.7,0.048,-2.3,-1.7,-4.0,-0.3
James Silas,silasja01,SAS,PG,26,84,3112,21.2,0.599,0.001,0.467,3.7,6.9,5.4,20.0,2.2,0.4,13.2,23.8,10.5,2.7,13.1,0.202,3.4,0.0,3.4,4.2
Jan van Breda Kolff,vanbrja01,"VIR,KEN",SF,24,80,1978,12.9,0.533,0.012,0.406,7.0,14.7,10.8,12.0,1.5,2.6,20.0,13.7,1.5,1.9,3.4,0.083,0.0,1.2,1.2,1.6
Jim Bradley,bradlji01,DEN,PF,23,7,107,9.3,0.407,0.0,0.079,3.9,22.2,13.7,12.0,2.0,2.3,11.3,15.3,0.0,0.2,0.1,0.067,-3.7,1.0,-2.7,0.0
Jim Eakins,eakinji01,"UTS,VIR,NYN",C,29,73,1667,13.5,0.546,0.0,0.468,9.8,16.5,13.1,6.9,0.9,2.2,16.5,15.8,2.4,1.2,3.6,0.103,-0.6,-0.3,-1.0,0.4
Jim McDaniels,mcdanji01,KEN,C,27,29,365,14.5,0.505,0.0,0.17,10.7,21.6,16.3,8.2,1.0,2.5,17.3,22.4,0.1,0.6,0.7,0.087,-2.2,0.1,-2.0,0.0
Jimmie Baker,bakerji01,KEN,PF,22,5,40,-3.2,0.189,0.0,0.133,9.8,23.5,16.8,11.8,0.0,4.0,27.4,20.9,-0.3,0.1,-0.2,-0.226,-6.0,-0.1,-6.1,-0.1
Jimmy Conner,conneji01,KEN,SG,22,24,240,12.2,0.537,0.035,0.337,4.9,6.3,5.6,21.3,2.1,1.1,24.5,20.8,0.0,0.2,0.3,0.053,-1.8,0.3,-1.5,0.1
Jimmy Foster,fosteja01,DEN,PG,24,48,352,4.4,0.427,0.055,0.441,5.6,6.0,5.8,15.8,2.3,0.6,26.7,24.9,-1.0,0.3,-0.7,-0.096,-7.2,-1.5,-8.6,-0.6
Joby Wright,wrighjo01,"SDS,VIR",PF,25,23,305,7.8,0.481,0.0,0.349,9.0,10.1,9.6,1.0,0.8,0.7,16.0,18.7,-0.1,0.1,0.0,0.002,-4.0,-1.5,-5.4,-0.4
Joe Hamilton,hamiljo01,UTS,PG,27,13,131,16.4,0.46,0.269,0.167,4.0,6.9,5.5,16.9,2.8,0.0,6.7,26.9,0.2,0.0,0.2,0.081,-1.0,-0.3,-1.4,0.1
John Roche,rochejo01,UTS,PG,26,16,484,15.3,0.574,0.123,0.193,1.1,4.2,2.7,23.9,1.3,0.1,18.1,22.8,0.8,-0.1,0.7,0.069,1.6,-2.4,-0.8,0.1
John Williamson,willijo01,NYN,SG,24,76,2255,13.1,0.491,0.036,0.201,2.9,5.2,4.0,12.1,1.5,0.8,12.8,24.3,1.0,1.8,2.8,0.06,-1.3,-1.0,-2.3,-0.2
Johnny Neumann,neumajo01,"VIR,KEN",SG,24,77,1589,14.4,0.488,0.219,0.199,4.9,7.5,6.2,16.7,1.9,0.9,14.4,28.7,0.4,1.1,1.6,0.047,0.5,-0.9,-0.4,0.6
Julius Erving,ervinju01,NYN,SF,25,84,3244,28.7,0.569,0.055,0.353,9.7,17.7,13.6,20.8,2.9,2.7,12.4,29.0,11.7,6.0,17.7,0.262,8.1,2.5,10.6,10.3
Ken Smith,smithke02,SAS,SF,22,19,164,10.6,0.455,0.06,0.193,5.7,8.8,7.3,5.7,1.1,0.0,8.2,23.0,0.1,0.1,0.2,0.045,-3.2,-1.6,-4.8,-0.1
Kenneth Gardner,gardnke01,UTS,SF,26,9,51,10.1,0.371,0.0,0.111,16.5,9.9,13.1,7.4,1.8,1.1,5.0,15.3,0.0,0.0,0.1,0.054,-3.2,-0.4,-3.7,0.0
Kevin Joyce,joyceke01,"SDS,KEN",SG,24,43,916,5.7,0.415,0.039,0.238,0.7,4.4,2.6,18.9,1.6,0.2,20.9,18.3,-1.4,0.7,-0.7,-0.037,-4.7,-0.9,-5.6,-0.9
Kim Hughes,hugheki01,NYN,C,23,84,2162,15.6,0.528,0.0,0.357,14.8,19.6,17.1,3.3,2.1,3.0,13.5,13.3,3.0,3.8,6.8,0.151,-0.1,0.5,0.5,1.3
Larry Kenon,kenonla01,SAS,PF,23,81,2920,16.6,0.516,0.001,0.211,10.2,20.0,15.3,7.0,1.4,0.8,14.2,22.6,2.7,3.5,6.2,0.101,0.7,-1.5,-0.8,0.9
Lee Davis,davisle01,SDS,PF,30,7,51,-4.5,0.21,0.0,0.182,0.0,9.9,4.8,2.5,0.0,0.0,7.8,10.0,-0.1,0.0,-0.1,-0.084,-6.0,-0.3,-6.3,-0.1
Len Elmore,elmorle01,IND,PF,23,76,2591,14.3,0.433,0.003,0.173,8.1,21.4,14.4,6.4,2.3,3.5,12.0,20.9,-1.1,4.4,3.4,0.062,-2.4,0.9,-1.5,0.3
Louie Dampier,dampilo01,KEN,PG,31,82,2835,13.0,0.527,0.092,0.154,1.2,4.1,2.7,21.7,1.0,0.9,12.7,15.6,4.3,1.7,6.0,0.102,0.9,-0.5,0.4,1.7
M.L. Carr,carrml01,SSL,SF,25,74,2174,15.3,0.517,0.031,0.262,7.6,12.9,10.2,13.7,2.7,1.1,15.6,18.2,2.1,2.4,4.5,0.099,0.4,0.7,1.1,1.7
Mack Calvin,calvima01,VIR,PG,28,45,1658,14.2,0.518,0.036,0.397,2.2,5.7,3.8,24.5,1.9,0.0,18.6,23.4,1.2,0.3,1.5,0.043,0.0,-1.9,-1.8,0.1
Mark Olberding,olberma01,"SDS,SAS",PF,19,81,2055,13.7,0.555,0.0,0.407,9.1,16.3,12.8,8.7,1.1,1.0,16.5,16.1,2.9,2.2,5.1,0.118,-0.3,-0.2,-0.5,0.8
Marv Roberts,roberma01,"KEN,VIR",SF,26,72,1559,10.2,0.459,0.0,0.221,6.5,8.3,7.3,10.6,1.0,0.3,12.8,19.0,0.3,0.8,1.2,0.035,-1.8,-1.3,-3.1,-0.4
Marvin Barnes,barnema01,SSL,PF,23,67,2487,21.6,0.537,0.008,0.25,10.2,18.0,14.1,9.2,2.3,2.9,13.3,26.6,4.1,3.5,7.6,0.146,2.5,0.3,2.7,3.0
Marvin Webster,webstma01,DEN,C,23,38,398,18.1,0.535,0.008,0.65,16.5,25.5,21.3,8.8,1.0,6.4,19.8,17.9,0.5,0.8,1.3,0.155,-0.1,1.7,1.6,0.4
Maurice Lucas,lucasma01,"SSL,KEN",PF,23,86,2861,15.5,0.496,0.013,0.21,10.1,22.5,16.3,11.1,1.2,1.1,16.9,23.6,0.7,4.0,4.7,0.079,-0.6,-0.6,-1.2,0.6
Mel Bennett,benneme01,VIR,PF,21,75,2193,11.1,0.454,0.002,0.492,10.8,13.2,12.0,6.3,1.6,1.1,15.0,20.1,-0.4,1.1,0.7,0.015,-2.2,-1.5,-3.7,-0.9
Mike Barr,barrmi01,SSL,SG,25,56,1048,12.5,0.568,0.067,0.229,2.7,7.4,5.0,20.6,2.8,0.4,23.9,12.6,0.9,0.9,1.7,0.08,-1.2,0.8,-0.4,0.4
Mike D'Antoni,dantomi01,SSL,SG,24,50,798,9.6,0.499,0.025,0.16,1.9,7.3,4.6,17.4,3.6,0.9,21.3,10.5,0.2,0.9,1.1,0.068,-3.9,2.8,-1.1,0.2
Mike Flynn,flynnmi01,IND,SG,22,67,1097,9.6,0.431,0.226,0.253,5.0,6.1,5.5,15.8,1.8,0.4,14.2,19.2,-0.4,0.7,0.3,0.012,-2.4,-0.8,-3.2,-0.3
Mike Gale,galemi01,SAS,SG,25,78,1782,11.2,0.487,0.034,0.158,2.8,8.6,5.8,16.5,3.1,1.2,20.9,14.8,-0.2,2.2,2.0,0.053,-1.7,1.7,-0.1,0.9
Mike Green,greenmi01,VIR,C,24,54,1719,17.5,0.503,0.005,0.238,10.9,19.6,15.1,7.6,1.8,2.5,12.9,23.1,1.7,1.6,3.3,0.091,0.6,-0.6,0.0,0.9
Mike Jackson,jacksmi01,VIR,PF,26,80,2230,13.2,0.549,0.006,0.32,8.9,18.6,13.6,7.5,0.9,0.7,17.6,18.2,2.2,1.2,3.4,0.072,-1.2,-1.2,-2.4,-0.2
Monte Towe,towemo01,DEN,PG,22,64,576,9.1,0.476,0.235,0.246,1.1,7.8,4.7,27.0,2.8,0.4,29.0,18.0,-0.5,0.6,0.1,0.006,-3.3,-0.2,-3.5,-0.2
Moses Malone,malonmo01,SSL,PF,20,43,1168,16.8,0.538,0.004,0.373,16.2,18.0,17.1,7.0,1.0,1.3,19.7,23.2,0.8,1.1,1.9,0.077,0.3,-2.4,-2.1,0.0
Nathaniel Barnett,barnena01,IND,PG,23,12,73,4.9,0.457,0.038,0.308,3.5,6.6,5.0,14.5,1.8,0.7,21.3,19.1,-0.1,0.1,0.0,-0.031,-5.5,0.0,-5.4,-0.1
Patrick McFarland,mcfarpa01,SDS,SG,24,11,275,14.6,0.509,0.017,0.183,5.8,9.9,7.8,22.9,1.0,0.2,18.3,22.8,0.2,0.2,0.4,0.067,0.0,-0.6,-0.6,0.1
Paul Ruffner,ruffnpa01,SSL,C,27,2,5,35.8,0.667,0.0,0.0,19.4,38.8,29.1,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.336,-4.1,-0.1,-4.1,0.0
Ralph Simpson,simpsra01,DEN,SG,26,84,3121,15.7,0.555,0.02,0.289,4.0,9.8,7.1,23.9,2.1,0.4,20.9,20.5,3.4,3.0,6.3,0.097,1.1,-0.4,0.7,2.1
Randy Denton,dentora01,"UTS,SSL",C,26,67,1540,14.8,0.479,0.002,0.156,10.2,23.3,16.8,7.9,1.1,1.1,10.9,19.1,1.5,1.5,3.0,0.094,-0.2,-1.2,-1.4,0.2
Rich Jones,jonesri01,NYN,PF,29,83,2427,10.0,0.432,0.058,0.226,4.0,13.0,8.4,7.3,1.5,0.5,11.1,22.4,-1.2,2.7,1.5,0.03,-3.5,-1.0,-4.6,-1.6
Rick Darnell,darneri01,VIR,C,23,11,120,4.7,0.393,0.0,0.233,9.5,20.9,15.0,9.9,1.9,1.3,29.7,14.7,-0.3,0.1,-0.1,-0.055,-5.5,0.2,-5.3,-0.2
Roger Brown,brownro02,DEN,C,25,37,291,9.9,0.517,0.033,0.393,9.0,15.7,12.6,8.4,1.2,3.7,19.2,11.3,0.2,0.4,0.6,0.097,-2.8,1.5,-1.3,0.1
Ron Boone,boonero01,"UTS,SSL",SG,29,78,2961,17.3,0.535,0.029,0.217,3.8,6.8,5.3,19.1,2.4,0.3,14.7,24.4,4.5,1.8,6.2,0.101,1.3,-0.6,0.7,2.0
Ronald Thomas,thomaro01,KEN,PF,25,83,1117,12.9,0.509,0.007,0.339,12.9,18.8,15.9,7.5,2.5,0.9,18.2,13.3,0.9,1.9,2.7,0.117,-0.9,1.4,0.5,0.7
Rudy Hackett,hackeru01,SSL,PF,22,22,414,10.1,0.462,0.0,0.374,4.7,13.6,9.1,8.5,1.6,1.0,13.6,16.3,0.0,0.4,0.4,0.045,-2.6,-0.2,-2.8,-0.1
Skip Wise,wisesk01,SAS,PG,20,2,10,2.5,0.5,0.0,0.0,10.3,19.2,14.9,13.2,0.0,0.0,33.3,23.1,0.0,0.0,0.0,-0.088,-4.9,-0.2,-5.0,0.0
Steve Green,greenst01,"UTS,SSL",SF,22,52,1068,11.8,0.488,0.011,0.247,8.0,10.2,9.1,8.1,1.3,0.5,12.9,20.2,0.8,0.4,1.2,0.053,-1.5,-1.6,-3.1,-0.3
Stew Johnson,johnsst01,"SDS,SAS",PF,31,20,350,6.6,0.341,0.066,0.112,6.2,7.4,6.7,9.0,1.1,0.2,5.9,24.5,-0.6,0.2,-0.3,-0.047,-4.1,-1.6,-5.8,-0.5
Swen Nater,natersw01,"NYN,VIR",C,26,76,1790,14.4,0.52,0.006,0.238,12.1,30.1,20.8,4.5,0.8,1.5,19.1,18.8,0.5,2.6,3.1,0.084,-1.6,-1.1,-2.7,-0.3
Ted McClain,mcclate01,"KEN,NYN",SG,29,73,1927,10.9,0.477,0.019,0.269,2.6,7.7,5.2,20.6,3.2,0.6,21.6,17.8,-0.6,2.6,2.0,0.051,-3.1,1.7,-1.4,0.3
Ticky Burden,burdeti01,VIR,SG,22,71,2181,15.5,0.501,0.029,0.296,4.7,4.5,4.6,10.1,2.1,0.2,11.4,27.4,2.1,0.5,2.6,0.056,0.4,-1.4,-1.0,0.6
Tim Bassett,basseti01,NYN,PF,24,84,1790,8.9,0.461,0.015,0.247,9.7,18.8,14.2,4.4,1.2,1.2,18.1,11.4,0.1,2.5,2.6,0.069,-2.9,0.1,-2.8,-0.4
Tom Ingelsby,ingelto01,SDS,PG,24,5,14,10.6,0.515,0.0,0.667,6.7,14.4,10.4,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.143,-4.3,0.0,-4.3,0.0
Tom Owens,owensto01,"KEN,IND,SAS",C,26,74,1107,12.8,0.526,0.0,0.35,10.1,17.4,13.8,8.0,0.4,1.9,14.8,17.2,1.3,1.2,2.5,0.107,-1.7,-0.4,-2.1,-0.1
Travis Grant,granttr01,"KEN,IND",SF,26,56,828,14.2,0.523,0.0,0.173,6.5,9.1,7.8,7.7,0.9,1.1,11.4,21.8,0.9,0.6,1.5,0.085,-0.2,-1.1,-1.3,0.1
Wil Jones,joneswi02,KEN,PF,28,83,2635,13.6,0.51,0.006,0.201,9.0,13.6,11.4,10.8,1.4,1.1,15.3,18.9,2.2,3.1,5.4,0.098,-0.3,0.2,-0.2,1.2
William Franklin,frankwi01,SAS,PF,26,10,95,14.0,0.568,0.0,0.727,13.0,17.2,15.2,6.3,1.4,1.7,14.7,13.8,0.2,0.1,0.3,0.145,-2.1,0.0,-2.0,0.0
Willie Wise,wisewi01,VIR,SF,28,46,1343,12.5,0.468,0.01,0.294,6.3,13.4,9.7,13.9,1.8,0.5,15.7,22.3,-0.1,0.7,0.6,0.02,-1.2,-1.1,-2.3,-0.1
