Player,PlayerID,Tms,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Brevin Knight,knighbr01,CHA,PG,31,45,1273,14.3,0.487,0.05,0.353,1.3,9.7,5.3,37.5,2.7,0.2,18.5,18.4,0.7,1.1,1.8,0.07,-1.2,0.1,-1.0,0.3
Brian Cardinal,cardibr01,MEM,PF,29,28,313,17.7,0.655,0.518,0.318,5.0,17.6,11.3,16.1,3.6,0.2,19.2,17.3,0.7,0.3,0.9,0.144,1.7,2.5,4.2,0.5
Brian Cook,cookbr01,LAL,PF,26,65,1018,14.8,0.525,0.282,0.115,7.1,17.6,12.4,10.8,1.3,2.0,10.6,21.2,0.9,0.8,1.8,0.083,-0.2,-1.1,-1.2,0.2
Brian Scalabrine,scalabr01,BOS,PF,28,54,1027,6.6,0.537,0.576,0.12,2.7,9.7,6.1,8.9,1.2,1.4,18.0,10.8,0.2,0.7,0.9,0.043,-2.7,0.0,-2.7,-0.2
Brian Skinner,skinnbr01,MIL,PF,30,67,1523,8.9,0.511,0.0,0.312,8.1,21.8,14.9,5.4,0.6,3.2,20.7,10.8,0.1,1.0,1.1,0.035,-3.5,-0.1,-3.6,-0.6
Bruce Bowen,bowenbr01,SAS,SF,35,82,2464,7.1,0.511,0.497,0.156,1.2,9.4,5.5,7.0,1.3,0.7,11.5,10.9,0.4,3.6,4.1,0.079,-2.5,1.4,-1.1,0.6
C.J. Miles,milescj01,UTA,SG,19,37,373,2.8,0.4,0.276,0.198,3.6,7.8,5.7,10.0,1.5,0.9,18.2,18.5,-0.7,0.3,-0.5,-0.062,-6.6,-0.7,-7.3,-0.5
Calvin Booth,boothca01,WAS,C,30,44,380,9.6,0.49,0.03,0.152,7.9,16.8,12.3,6.8,0.5,5.9,11.3,9.2,0.3,0.3,0.6,0.072,-3.8,0.7,-3.1,-0.1
Carlos Arroyo,arroyca01,ORL,PG,27,72,1304,14.4,0.501,0.107,0.347,3.0,9.5,6.3,27.1,1.6,0.1,14.0,22.8,1.2,1.3,2.5,0.094,-0.4,-0.4,-0.8,0.4
Carlos Boozer,boozeca01,UTA,PF,25,74,2557,24.1,0.588,0.0,0.322,11.2,29.9,20.6,16.6,1.4,0.7,12.8,26.5,6.5,3.4,9.9,0.185,4.4,0.2,4.6,4.3
Carlos Delfino,delfica01,DET,SG,24,82,1372,12.8,0.515,0.367,0.237,5.8,17.2,11.5,10.2,1.8,0.5,12.8,16.5,1.0,1.9,2.9,0.101,-0.5,0.4,-0.1,0.7
Carmelo Anthony,anthoca01,DEN,SF,22,65,2486,22.1,0.552,0.103,0.391,6.6,11.1,8.9,19.2,1.5,0.7,12.1,33.4,5.2,2.1,7.3,0.14,3.2,-1.3,1.9,2.5
Caron Butler,butleca01,WAS,SF,26,63,2474,18.3,0.537,0.074,0.336,6.6,15.3,10.8,15.9,2.8,0.5,13.9,23.1,3.4,1.9,5.3,0.103,1.1,-0.2,0.9,1.8
Cedric Bozeman,bozemce01,ATL,SG,23,23,199,-0.1,0.312,0.333,0.154,1.8,12.3,7.0,6.9,1.3,0.8,17.8,11.7,-0.4,0.1,-0.3,-0.077,-7.6,0.3,-7.3,-0.3
Cedric Simmons,simmoce01,NOK,PF,21,43,534,8.0,0.43,0.0,0.25,9.3,13.9,11.6,3.5,0.8,3.4,13.1,14.4,-0.3,0.5,0.3,0.025,-4.6,0.2,-4.4,-0.3
Channing Frye,fryech01,NYK,PF,23,72,1896,10.5,0.464,0.026,0.157,5.8,18.9,12.4,6.2,1.0,1.8,12.0,20.0,-0.6,1.6,0.9,0.024,-3.4,-0.6,-4.0,-0.9
Charlie Bell,bellch01,MIL,SG,27,82,2848,13.1,0.53,0.371,0.172,2.3,7.6,4.9,13.6,1.8,0.1,9.0,18.3,3.6,0.4,4.0,0.068,-0.2,-1.1,-1.3,0.5
Charlie Villanueva,villach01,MIL,PF,22,39,984,15.8,0.547,0.225,0.232,7.3,20.1,13.6,6.1,1.3,0.9,11.3,21.8,1.2,0.6,1.7,0.085,0.2,-1.6,-1.4,0.2
Chauncey Billups,billuch01,DET,PG,30,70,2533,21.3,0.591,0.388,0.536,1.1,10.0,5.6,32.9,1.8,0.5,12.2,21.5,8.7,2.7,11.4,0.216,4.2,0.5,4.7,4.3
Chris Bosh,boshch01,TOR,C,22,69,2658,22.6,0.577,0.032,0.539,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,6.1,3.5,9.6,0.174,2.8,-0.1,2.7,3.1
Chris Duhon,duhonch01,CHI,PG,24,78,1906,11.9,0.529,0.507,0.209,1.4,8.7,5.1,24.4,1.9,0.2,16.6,14.8,1.9,3.0,4.8,0.121,-0.9,1.3,0.5,1.2
Chris Kaman,kamanch01,LAC,C,24,75,2176,12.9,0.502,0.002,0.344,8.9,23.3,16.2,6.1,1.0,4.1,16.4,19.0,-0.3,3.2,2.9,0.063,-3.0,0.0,-3.0,-0.5
Chris McCray,mccrach01,MIL,SG,22,5,12,-20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.8,-0.1,0.0,-0.1,-0.537,-19.4,-8.4,-27.7,-0.1
Chris Paul,paulch01,NOK,PG,21,64,2353,22.0,0.537,0.164,0.41,2.6,11.3,6.9,41.3,2.7,0.1,13.5,23.1,6.2,2.6,8.8,0.179,3.6,1.4,5.0,4.2
Chris Quinn,quinnch01,MIA,PG,23,42,408,12.3,0.479,0.435,0.282,1.8,6.8,4.3,25.8,2.0,0.0,12.5,19.6,0.3,0.3,0.6,0.07,-0.8,-1.1,-1.9,0.0
Chris Webber,webbech01,"PHI,DET",PF,33,61,1821,16.0,0.482,0.017,0.25,8.1,20.5,14.3,17.8,1.8,1.7,13.1,21.1,0.7,2.7,3.4,0.09,0.0,1.0,1.0,1.4
Chris Wilcox,wilcoch01,SEA,PF,24,82,2586,16.6,0.568,0.007,0.429,8.2,21.1,14.6,5.3,1.4,1.1,11.5,19.3,4.1,1.9,6.0,0.112,-0.1,-1.0,-1.1,0.6
Chuck Hayes,hayesch01,HOU,PF,23,78,1714,13.9,0.587,0.0,0.266,13.8,21.1,17.5,4.4,2.2,0.8,14.6,11.9,2.9,3.6,6.4,0.179,-2.3,1.6,-0.7,0.6
Chucky Atkins,atkinch01,MEM,PG,32,75,2064,17.4,0.58,0.428,0.435,1.0,7.0,4.0,27.9,1.2,0.1,13.0,21.4,5.1,-0.2,4.9,0.114,2.9,-2.5,0.4,1.2
Clifford Robinson,robincl02,NJN,C,40,50,955,5.9,0.434,0.303,0.165,3.9,11.2,7.5,8.2,0.7,1.9,11.4,12.9,-0.5,0.8,0.3,0.013,-3.9,-0.2,-4.1,-0.5
Corey Maggette,maggeco01,LAC,SF,27,75,2291,18.6,0.583,0.08,0.783,4.7,18.2,11.5,15.9,1.5,0.5,15.6,26.0,4.5,2.5,7.0,0.146,1.0,-0.5,0.5,1.5
Corliss Williamson,willico02,SAC,PF,33,68,1337,12.7,0.559,0.004,0.447,5.4,14.2,9.7,5.2,1.1,0.9,14.9,21.9,0.6,0.9,1.5,0.054,-2.8,-1.3,-4.1,-0.7
Craig Smith,smithcr01,MIN,PF,23,82,1537,15.7,0.558,0.013,0.402,11.9,20.3,16.2,5.4,1.8,0.9,12.0,18.7,2.1,1.7,3.9,0.121,-1.3,-0.5,-1.8,0.1
Cuttino Mobley,moblecu01,LAC,SG,31,78,2841,12.5,0.546,0.279,0.271,2.2,9.0,5.6,11.7,1.7,0.7,12.8,18.4,2.2,2.4,4.6,0.078,-0.6,-0.4,-1.0,0.8
D.J. Mbenga,mbengdj01,DAL,C,26,21,79,7.2,0.435,0.0,0.5,4.7,11.9,8.4,10.9,2.0,4.8,20.4,14.5,-0.1,0.1,0.1,0.055,-6.5,2.8,-3.7,0.0
Dahntay Jones,jonesda02,MEM,SG,26,78,1671,9.6,0.542,0.026,0.377,3.4,7.6,5.5,6.6,1.2,1.0,14.6,17.0,0.7,0.0,0.7,0.019,-3.0,-1.6,-4.6,-1.1
Dajuan Wagner,wagneda02,GSW,SG,23,1,7,17.2,1.064,1.0,2.0,0.0,0.0,0.0,20.9,0.0,0.0,34.7,17.5,0.0,0.0,0.0,0.122,4.5,-0.3,4.2,0.0
Dale Davis,davisda01,DET,C,37,46,464,13.2,0.486,0.0,0.351,15.1,20.0,17.5,3.9,1.2,5.7,14.9,10.3,0.5,0.8,1.3,0.132,-2.0,1.3,-0.8,0.1
Damien Wilkins,wilkida02,SEA,SF,27,82,2037,13.1,0.535,0.203,0.282,5.1,8.4,6.7,12.0,2.4,0.6,14.6,17.7,1.8,1.0,2.8,0.066,-0.7,-0.2,-0.9,0.6
Damir Markota,markoda01,MIL,PF,21,30,170,5.0,0.449,0.308,0.212,7.5,14.0,10.7,5.2,0.9,0.5,20.9,19.1,-0.3,0.0,-0.2,-0.07,-5.6,-2.9,-8.5,-0.3
Damon Jones,jonesda01,CLE,PG,30,60,1173,10.2,0.525,0.651,0.124,0.9,5.8,3.3,12.7,0.7,0.1,8.8,15.9,1.2,1.1,2.4,0.097,-0.1,-0.4,-0.5,0.5
Damon Stoudamire,stoudda01,MEM,PG,33,62,1501,12.6,0.493,0.4,0.19,2.5,8.6,5.5,31.3,1.6,0.1,17.6,17.3,1.1,0.1,1.1,0.036,0.1,-2.0,-1.9,0.1
Dan Dickau,dickada01,POR,PG,28,50,444,12.2,0.476,0.404,0.351,1.9,10.3,6.0,26.3,1.7,0.2,13.4,21.3,0.3,0.2,0.4,0.048,-1.1,-1.1,-2.2,0.0
Dan Gadzuric,gadzuda01,MIL,C,28,54,840,11.9,0.482,0.004,0.395,13.0,21.6,17.2,5.3,1.4,2.9,15.5,17.0,0.1,0.7,0.8,0.043,-3.9,-1.5,-5.4,-0.7
Daniel Ewing,ewingda01,LAC,PG,23,61,712,9.3,0.495,0.273,0.28,1.5,10.7,6.1,19.8,2.4,0.4,21.7,15.0,-0.3,0.7,0.5,0.033,-3.4,0.6,-2.8,-0.1
Daniel Gibson,gibsoda01,CLE,PG,20,60,988,9.4,0.556,0.537,0.169,3.2,7.7,5.4,10.7,1.2,0.6,15.1,13.4,0.8,1.2,2.0,0.098,-1.6,0.9,-0.7,0.3
Danny Fortson,fortsda01,SEA,C,30,14,158,4.3,0.56,0.033,0.433,9.8,23.0,16.3,0.9,0.3,0.0,29.6,14.6,-0.1,0.1,0.0,-0.013,-7.8,-2.4,-10.2,-0.3
Danny Granger,grangda01,IND,SF,23,82,2785,13.9,0.573,0.332,0.339,4.6,11.3,7.9,7.0,1.2,1.7,11.9,18.2,3.9,2.6,6.5,0.111,0.4,-0.1,0.2,1.5
Darius Songaila,songada01,WAS,PF,28,37,700,13.6,0.567,0.009,0.24,7.0,15.2,11.0,9.0,1.2,1.1,14.7,18.3,0.8,0.3,1.1,0.078,-2.1,-1.1,-3.2,-0.2
Darko Miličić,milicda01,ORL,PF,21,80,1913,13.8,0.492,0.002,0.42,9.6,18.4,14.1,7.9,1.2,5.9,16.0,18.7,0.0,3.3,3.3,0.082,-2.1,1.5,-0.5,0.7
Darrell Armstrong,armstda01,IND,PG,38,81,1275,15.1,0.547,0.568,0.247,3.0,9.3,6.1,24.8,2.9,0.4,15.4,17.4,1.7,1.5,3.2,0.121,0.6,1.2,1.8,1.2
Darrick Martin,martida01,TOR,PG,35,31,220,11.6,0.455,0.394,0.223,1.1,5.4,3.2,31.7,0.7,0.0,10.4,24.3,0.0,0.1,0.1,0.031,-0.6,-2.6,-3.2,-0.1
David Harrison,harrida01,IND,C,24,24,190,7.0,0.525,0.0,0.379,5.4,20.5,12.8,5.6,1.4,4.8,27.8,22.1,-0.5,0.3,-0.2,-0.04,-9.0,1.1,-7.9,-0.3
David Lee,leeda02,NYK,PF,23,58,1731,20.2,0.652,0.0,0.433,13.6,27.6,20.7,10.2,1.5,1.1,16.2,14.9,4.8,2.1,6.9,0.191,2.8,0.2,3.0,2.2
David Noel,noelda01,MIL,PF,22,68,792,9.0,0.47,0.299,0.243,6.2,12.2,9.1,11.7,1.6,0.9,17.0,13.4,0.1,0.3,0.4,0.024,-2.2,-0.9,-3.1,-0.2
David Wesley,wesleda01,CLE,SG,36,35,352,6.6,0.418,0.507,0.373,1.0,10.8,5.8,15.3,1.8,0.9,16.3,13.4,-0.2,0.5,0.3,0.043,-4.5,1.3,-3.1,-0.1
David West,westda01,NOK,PF,26,52,1900,18.9,0.532,0.032,0.287,7.5,18.5,12.9,10.9,1.2,1.6,9.9,23.8,3.1,2.0,5.2,0.131,1.2,-0.3,0.9,1.4
DeSagana Diop,diopde01,DAL,C,25,81,1480,10.6,0.503,0.007,0.57,13.8,21.6,17.8,2.8,1.4,5.8,25.0,7.9,0.7,3.1,3.8,0.123,-2.8,2.6,-0.2,0.7
DeShawn Stevenson,stevede01,WAS,SG,25,82,2419,12.9,0.542,0.243,0.287,2.5,7.9,5.1,14.3,1.4,0.6,12.3,17.6,2.7,0.3,3.1,0.061,0.1,-1.4,-1.3,0.4
Dee Brown,brownde03,UTA,PG,22,49,450,8.6,0.411,0.286,0.378,2.2,8.6,5.4,26.2,2.6,1.3,21.3,14.5,-0.2,0.5,0.2,0.024,-3.0,1.1,-1.8,0.0
Delonte West,westde01,BOS,SG,23,69,2219,14.0,0.526,0.248,0.275,1.7,9.7,5.6,23.5,1.7,1.2,14.8,19.3,1.9,1.8,3.7,0.081,0.4,0.0,0.4,1.3
DerMarr Johnson,johnsde03,DEN,SF,26,39,419,6.1,0.414,0.571,0.136,2.7,12.5,7.7,6.0,1.9,2.1,14.2,19.5,-0.7,0.5,-0.3,-0.032,-4.6,0.3,-4.3,-0.2
Derek Anderson,anderde01,CHA,SF,32,50,1190,13.7,0.586,0.517,0.361,2.8,8.6,5.6,17.6,2.3,0.5,14.1,15.1,2.0,0.9,2.9,0.117,-0.3,0.6,0.4,0.7
Derek Fisher,fishede01,UTA,SG,32,82,2287,11.4,0.51,0.231,0.455,1.6,6.3,4.0,18.1,1.9,0.2,12.9,18.2,2.4,1.5,3.9,0.083,-1.7,0.0,-1.6,0.2
Deron Williams,willide01,UTA,PG,22,80,2950,17.1,0.535,0.235,0.273,1.7,9.3,5.5,41.6,1.4,0.4,16.9,22.2,5.3,1.9,7.2,0.117,2.6,-1.3,1.3,2.4
Desmon Farmer,farmede01,SEA,SG,25,8,32,15.4,0.421,0.533,0.067,0.0,3.8,1.9,46.0,1.6,0.0,6.1,23.3,0.0,0.0,0.0,0.074,3.4,-0.3,3.1,0.0
Desmond Mason,masonde01,NOK,SF,29,75,2575,10.8,0.493,0.0,0.359,5.4,10.1,7.7,7.6,1.1,0.7,15.6,21.9,-1.2,1.8,0.6,0.011,-2.7,-1.2,-3.9,-1.3
Devean George,georgde01,DAL,SF,29,60,1283,9.7,0.487,0.405,0.13,5.5,14.3,10.0,4.0,1.9,1.4,11.5,16.1,0.1,1.9,2.1,0.078,-2.2,0.6,-1.5,0.2
Devin Brown,brownde02,NOK,SG,28,58,1662,14.3,0.538,0.409,0.279,3.7,13.9,8.7,14.8,1.4,0.4,12.7,19.6,2.1,1.5,3.5,0.102,0.2,-0.1,0.1,0.9
