Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Audie Norris,norriau01,POR,C,23,79,1,14.6,1.6,3.1,0.504,0.0,0.0,,1.6,3.1,0.504,0.504,1.3,1.9,0.698,1.0,2.2,3.3,1.0,0.4,0.4,1.4,2.9,4.5
Ben Poquette,poquebe01,CLE,PF,28,51,4,16.8,1.5,3.4,0.439,0.0,0.1,0.2,1.5,3.3,0.446,0.442,0.7,0.8,0.791,1.1,2.5,3.6,1.0,0.4,0.6,0.5,2.2,3.6
Bernard King,kingbe01,NYK,SF,27,77,76,34.6,10.3,18.1,0.572,0.0,0.1,0.0,10.3,18.0,0.573,0.572,5.7,7.3,0.779,1.6,3.5,5.1,2.1,1.0,0.2,2.6,3.5,26.3
Bill Cartwright,cartwbi01,NYK,C,26,77,77,32.3,5.9,10.5,0.561,0.0,0.0,0.0,5.9,10.5,0.561,0.561,5.2,6.5,0.805,2.5,5.9,8.4,1.4,0.6,1.3,2.6,3.4,17.0
Bill Garnett,garnebi02,DAL,PF,23,80,34,19.1,1.8,3.7,0.472,0.0,0.0,0.0,1.8,3.7,0.475,0.472,1.6,2.2,0.733,1.5,2.6,4.1,1.6,0.6,0.8,0.9,2.7,5.1
Bill Hanzlik,hanzlbi01,DEN,SF,26,80,14,18.4,1.7,3.8,0.431,0.0,0.2,0.25,1.6,3.7,0.439,0.436,2.1,2.6,0.807,0.8,1.7,2.6,3.2,0.9,0.2,1.4,3.2,5.4
Bill Laimbeer,laimbbi01,DET,C,26,82,82,34.9,6.7,12.7,0.53,0.0,0.1,0.0,6.7,12.6,0.535,0.53,3.9,4.5,0.866,4.0,8.2,12.2,1.8,0.6,1.0,1.8,3.3,17.3
Bill Walton,waltobi01,SDC,C,31,55,46,26.8,5.2,9.4,0.556,0.0,0.0,0.0,5.2,9.4,0.558,0.556,1.7,2.8,0.597,2.4,6.3,8.7,3.3,0.8,1.6,3.2,2.8,12.1
Bill Willoughby,willobi01,NJN,SF,26,67,2,14.0,1.9,3.9,0.481,0.0,0.1,0.0,1.9,3.7,0.494,0.481,0.8,0.9,0.873,1.1,1.8,2.9,0.8,0.3,0.4,0.8,1.6,4.5
Billy Knight,knighbi01,KCK,SF,31,75,39,25.1,4.8,9.7,0.491,0.1,0.2,0.286,4.7,9.5,0.495,0.494,3.2,3.8,0.859,1.2,2.2,3.4,2.1,0.7,0.1,2.1,1.6,12.8
Billy McKinney,mckinbi01,SDC,PG,28,80,0,10.5,1.7,3.8,0.446,0.0,0.0,0.0,1.7,3.8,0.449,0.446,0.5,0.6,0.848,0.1,0.6,0.7,2.0,0.3,0.0,0.6,1.1,3.9
Billy Paultz,paultbi01,ATL,C,35,40,4,12.2,0.9,2.2,0.409,0.0,0.0,,0.9,2.2,0.409,0.409,0.4,0.8,0.515,0.9,2.0,2.8,0.5,0.2,0.2,0.6,1.4,2.2
Bob Hansen,hansebo01,UTA,SG,23,55,0,7.6,1.2,2.6,0.448,0.0,0.1,0.0,1.2,2.5,0.474,0.448,0.3,0.5,0.643,0.2,0.6,0.9,0.8,0.3,0.1,0.6,1.1,2.7
Bob Lanier,laniebo01,MIL,C,35,72,72,27.9,5.4,9.5,0.572,0.0,0.0,0.0,5.4,9.5,0.575,0.572,2.7,3.8,0.708,2.0,4.4,6.3,2.6,0.8,0.7,2.3,3.2,13.6
Bob McAdoo,mcadobo01,LAL,C,32,70,0,20.8,5.0,10.7,0.471,0.0,0.1,0.0,5.0,10.6,0.474,0.471,3.0,3.8,0.803,1.2,3.0,4.1,1.1,0.6,0.7,1.8,2.6,13.1
Bob Miller,millebo01,SAS,PF,27,2,0,4.0,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.0,0.0,,1.0,1.5,2.5,0.5,0.0,0.5,0.0,2.5,2.0
Bobby Jones,jonesbo01,PHI,PF,32,75,0,23.5,3.0,5.8,0.523,0.0,0.0,0.0,3.0,5.7,0.524,0.523,2.2,2.8,0.784,1.2,3.1,4.3,2.5,1.4,1.4,1.3,2.7,8.3
Brad Davis,davisbr01,DAL,PG,28,81,81,32.9,4.3,8.0,0.53,0.1,0.5,0.184,4.2,7.6,0.551,0.535,2.5,2.9,0.836,0.5,1.8,2.3,6.9,1.2,0.2,2.0,2.7,11.1
Brant Weidner,weidnbr01,SAS,PF,23,8,0,4.8,0.3,1.1,0.222,0.0,0.0,,0.3,1.1,0.222,0.222,0.5,0.5,1.0,0.5,0.9,1.4,0.0,0.0,0.3,0.3,0.6,1.0
Brook Steppe,steppbr01,IND,SG,24,61,13,14.0,2.4,5.1,0.471,0.0,0.0,0.0,2.4,5.1,0.476,0.471,2.2,2.6,0.832,0.7,1.3,2.0,1.3,0.6,0.1,1.4,1.5,7.0
Bruce Kuczenski,kuczebr01,"NJN,PHI,IND",PF,22,15,2,7.9,0.7,2.5,0.27,0.0,0.0,,0.7,2.5,0.27,0.27,0.5,0.8,0.667,0.5,1.1,1.5,0.5,0.1,0.1,1.0,1.2,1.9
Bryan Warrick,warribr01,WSB,PG,24,32,0,7.9,0.8,2.1,0.409,0.0,0.1,0.333,0.8,2.0,0.413,0.417,0.3,0.5,0.5,0.2,0.5,0.7,1.3,0.3,0.1,0.6,1.2,2.0
Buck Williams,willibu01,NJN,PF,23,81,81,37.1,6.1,11.4,0.535,0.0,0.0,0.0,6.1,11.4,0.537,0.535,3.5,6.1,0.57,4.4,8.0,12.3,1.6,1.0,1.5,2.9,3.7,15.7
Butch Carter,cartebu01,IND,SG,25,73,54,28.0,5.7,11.8,0.479,0.2,0.6,0.326,5.5,11.2,0.488,0.488,1.9,2.4,0.764,1.0,1.1,2.1,2.8,1.8,0.2,1.9,2.9,13.4
Byron Scott,scottby01,LAL,SG,22,74,49,22.1,4.5,9.3,0.484,0.1,0.5,0.235,4.4,8.9,0.497,0.49,1.5,1.9,0.806,0.7,1.5,2.2,2.4,1.1,0.3,1.6,2.4,10.6
Caldwell Jones,jonesca01,HOU,C,33,81,73,30.9,3.9,7.8,0.502,0.0,0.0,0.333,3.9,7.8,0.503,0.503,2.0,2.4,0.837,2.1,5.1,7.2,1.9,0.6,1.0,2.0,4.1,9.9
Calvin Garrett,garreca01,LAL,SF,27,41,0,11.7,1.9,3.7,0.513,0.0,0.1,0.333,1.9,3.6,0.521,0.52,0.7,1.0,0.769,0.6,1.1,1.7,0.8,0.3,0.0,0.8,1.5,4.6
Calvin Natt,nattca01,POR,SF,27,79,74,33.4,6.3,10.8,0.583,0.0,0.2,0.118,6.3,10.6,0.593,0.585,3.5,4.4,0.797,2.1,3.9,6.0,2.3,0.9,0.3,2.1,2.8,16.2
Carlos Clark,clarkca01,BOS,SG,23,31,0,4.1,0.6,1.7,0.365,0.0,0.1,0.0,0.6,1.6,0.38,0.365,0.5,0.6,0.889,0.2,0.3,0.5,0.5,0.3,0.0,0.4,0.4,1.7
Cedric Maxwell,maxwece01,BOS,SF,28,80,78,31.3,4.0,7.5,0.532,0.0,0.1,0.167,4.0,7.4,0.536,0.533,4.0,5.3,0.753,2.5,3.3,5.8,2.6,0.8,0.3,2.5,2.8,11.9
Charles Bradley,bradlch01,SEA,SG,24,8,0,4.9,0.4,0.9,0.429,0.0,0.0,,0.4,0.9,0.429,0.429,0.6,0.9,0.714,0.0,0.4,0.4,0.6,0.0,0.1,1.0,0.8,1.4
Charles Davis,davisch02,WSB,SF,25,46,0,10.2,2.2,4.7,0.472,0.0,0.2,0.111,2.2,4.5,0.488,0.475,0.5,0.8,0.615,0.7,1.5,2.2,0.7,0.3,0.2,0.8,1.3,5.0
Charles Jones,jonesch01,PHI,PF,26,1,0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Charles Pittman,pittmch01,PHO,PF,25,69,8,14.3,1.8,3.0,0.603,0.0,0.0,0.0,1.8,3.0,0.609,0.603,1.0,1.5,0.683,1.1,2.0,3.1,1.0,0.2,0.3,1.2,1.9,4.7
Charlie Criss,crissch01,"MIL,ATL",PG,35,15,0,14.3,1.3,3.5,0.385,0.1,0.4,0.167,1.3,3.1,0.413,0.394,0.8,1.1,0.75,0.3,1.0,1.3,2.5,0.5,0.0,0.7,0.7,3.5
Chris Engler,englech01,GSW,C,24,46,1,7.8,0.7,1.8,0.398,0.0,0.0,,0.7,1.8,0.398,0.398,0.3,0.5,0.609,0.6,1.5,2.1,0.2,0.2,0.1,0.5,1.5,1.7
Clark Kellogg,kellocl01,IND,PF,22,79,79,33.9,7.8,15.1,0.519,0.1,0.3,0.333,7.7,14.8,0.522,0.522,3.3,4.3,0.768,2.9,6.2,9.1,3.0,1.5,0.4,2.8,3.1,19.1
Clay Johnson,johnscl02,SEA,SG,27,25,0,7.0,0.8,2.0,0.4,0.0,0.0,1.0,0.8,2.0,0.388,0.41,0.6,0.9,0.636,0.2,0.2,0.5,0.6,0.3,0.1,0.5,1.0,2.2
Clemon Johnson,johnscl01,PHI,C,27,80,10,21.5,2.4,5.2,0.468,0.0,0.0,,2.4,5.2,0.468,0.468,0.9,1.4,0.611,1.6,3.3,5.0,0.7,0.4,0.8,1.2,2.6,5.7
Cliff Levingston,levincl01,DET,PF,23,80,24,21.8,2.9,5.5,0.525,0.0,0.0,0.0,2.9,5.4,0.529,0.525,1.6,2.3,0.672,2.9,3.9,6.8,1.4,0.6,1.0,1.0,3.5,7.3
Cliff Robinson,robincl01,CLE,C,23,73,70,32.9,7.3,16.2,0.45,0.0,0.0,0.5,7.3,16.2,0.45,0.45,3.2,4.6,0.701,2.1,8.2,10.3,2.5,0.7,0.4,2.6,2.7,17.8
Clint Richardson,richacl01,PHI,SG,27,69,12,22.8,3.2,6.9,0.467,0.0,0.1,0.0,3.2,6.8,0.471,0.467,1.1,1.5,0.767,0.9,1.5,2.4,2.2,0.7,0.3,1.4,2.1,7.6
Clyde Drexler,drexlcl01,POR,SG,21,82,3,17.2,3.1,6.8,0.451,0.0,0.0,0.25,3.1,6.8,0.452,0.452,1.5,2.1,0.728,1.4,1.5,2.9,1.9,1.3,0.4,1.5,2.5,7.7
Craig Ehlo,ehlocr01,HOU,SG,22,7,0,9.0,1.6,3.9,0.407,0.0,0.0,,1.6,3.9,0.407,0.407,0.1,0.1,1.0,0.6,0.7,1.3,0.9,0.4,0.0,0.4,1.9,3.3
Craig Hodges,hodgecr01,SDC,SG,23,76,28,20.7,3.4,7.5,0.45,0.1,0.6,0.217,3.3,6.9,0.471,0.459,0.9,1.2,0.75,0.3,0.8,1.1,1.5,0.8,0.0,1.1,2.2,7.8
Dale Ellis,ellisda01,DAL,SF,23,67,2,15.8,3.4,7.4,0.456,0.2,0.4,0.414,3.2,6.9,0.459,0.469,1.3,1.8,0.719,1.6,2.1,3.7,0.8,0.6,0.1,1.2,1.8,8.2
Dan Issel,isselda01,DEN,C,35,76,66,27.3,7.5,15.2,0.493,0.1,0.3,0.211,7.4,14.9,0.498,0.495,4.8,5.6,0.85,1.5,5.3,6.8,2.3,0.8,0.6,1.6,2.4,19.8
Dan Roundfield,roundda01,ATL,PF,30,73,72,35.8,6.9,14.2,0.485,0.0,0.2,0.0,6.9,14.1,0.49,0.485,5.1,6.7,0.77,2.8,7.1,9.9,2.5,0.8,1.0,2.8,3.0,18.9
Dane Suttle,suttlda01,KCK,SG,22,40,1,11.7,2.7,5.4,0.509,0.0,0.1,0.0,2.7,5.3,0.517,0.509,1.0,1.2,0.851,0.5,0.6,1.2,1.2,0.5,0.0,0.8,1.2,6.5
Danny Ainge,aingeda01,BOS,SG,24,71,3,16.3,2.3,5.1,0.46,0.1,0.3,0.273,2.3,4.8,0.472,0.468,0.6,0.8,0.821,0.4,1.2,1.6,2.3,0.6,0.1,1.0,2.0,5.4
Danny Schayes,schayda01,DEN,C,24,82,15,17.3,2.2,4.5,0.493,0.0,0.0,0.0,2.2,4.5,0.496,0.493,2.6,3.3,0.79,1.8,3.5,5.3,1.1,0.4,0.7,1.5,3.8,7.1
Danny Vranes,vraneda01,SEA,SF,25,80,72,27.2,3.2,6.2,0.521,0.0,0.0,0.0,3.2,6.2,0.522,0.521,1.9,3.0,0.648,1.9,3.1,4.9,1.7,0.6,0.7,1.5,3.3,8.4
Darnell Valentine,valenda01,POR,PG,24,68,60,27.8,3.7,8.3,0.447,0.0,0.0,0.0,3.7,8.2,0.45,0.447,2.9,3.6,0.789,0.7,1.1,1.9,5.8,1.6,0.1,2.2,2.6,10.2
Darrell Griffith,griffda01,UTA,SG,25,82,82,32.3,8.5,17.4,0.49,1.1,3.1,0.361,7.4,14.3,0.518,0.522,1.8,2.6,0.696,1.2,3.0,4.1,3.5,1.4,0.3,3.0,2.5,20.0
Darrell Lockhart,lockhda01,SAS,C,23,2,0,7.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,1.0,2.5,2.0
Darrell Walker,walkeda01,NYK,PG,22,82,0,16.1,2.6,6.3,0.417,0.0,0.2,0.267,2.6,6.1,0.421,0.421,2.5,3.2,0.791,0.9,1.1,2.0,3.5,1.5,0.2,2.4,2.5,7.9
Darren Daye,dayeda01,WSB,SF,23,75,0,15.7,2.4,5.4,0.441,0.0,0.1,0.0,2.4,5.4,0.448,0.441,1.3,1.8,0.714,1.2,1.3,2.5,2.3,0.5,0.2,1.3,2.1,6.1
Darren Tillis,tillida01,GSW,C,23,72,1,10.1,1.5,3.5,0.425,0.0,0.0,0.0,1.5,3.5,0.429,0.425,0.6,0.9,0.651,1.0,1.5,2.6,0.3,0.2,0.8,0.7,2.4,3.6
Darryl Dawkins,dawkida01,NJN,C,27,81,80,29.8,6.3,10.6,0.593,0.0,0.1,0.4,6.2,10.5,0.594,0.594,4.2,5.7,0.735,2.0,4.7,6.7,1.5,0.7,1.7,2.9,4.8,16.8
Darwin Cook,cookda01,NJN,PG,25,82,31,22.8,3.7,8.4,0.443,0.1,0.6,0.239,3.6,7.8,0.457,0.451,1.2,1.5,0.754,0.6,1.3,1.9,4.3,2.0,0.4,1.7,2.2,8.7
Dave Batton,battoda01,SAS,C,27,4,0,7.8,1.3,2.5,0.5,0.0,0.0,,1.3,2.5,0.5,0.5,0.0,0.0,,0.3,0.8,1.0,0.8,0.0,0.8,1.0,1.3,2.5
Dave Corzine,corzida01,CHI,C,27,82,82,32.6,4.7,10.0,0.467,0.0,0.1,0.333,4.7,9.9,0.469,0.469,2.8,3.4,0.84,2.1,5.0,7.0,2.5,0.7,1.5,2.1,2.8,12.2
Dave Greenwood,greenda01,CHI,PF,26,78,76,34.8,4.7,9.7,0.49,0.0,0.0,0.0,4.7,9.6,0.491,0.49,2.7,3.7,0.737,2.7,7.3,10.1,1.8,0.9,0.9,1.9,3.4,12.2
Dave Robisch,robisda01,"DEN,SAS,KCK",C,34,31,0,11.0,1.1,3.1,0.365,0.0,0.0,,1.1,3.1,0.365,0.365,0.7,0.8,0.846,0.5,1.4,1.9,0.6,0.1,0.1,0.4,1.2,3.0
David Thirdkill,thirdda01,DET,SF,23,46,0,6.3,0.7,1.6,0.431,0.0,0.0,0.0,0.7,1.5,0.437,0.431,0.3,0.7,0.484,0.2,0.5,0.7,0.6,0.2,0.1,0.4,1.0,1.7
David Thompson,thompda01,SEA,SG,29,19,0,18.4,4.7,8.7,0.539,0.0,0.1,0.0,4.7,8.6,0.543,0.539,3.3,3.8,0.849,0.9,1.4,2.3,0.7,0.5,0.7,1.4,1.6,12.6
DeWayne Scales,scalede01,WSB,PF,25,2,0,6.5,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,0.0,1.0,0.0,0.0,1.5,1.5,0.0,0.5,0.0,1.0,0.5,3.0
Dennis Johnson,johnsde01,BOS,SG,29,80,78,33.3,4.8,11.0,0.437,0.1,0.4,0.125,4.8,10.6,0.449,0.44,3.5,4.1,0.852,1.1,2.4,3.5,4.2,1.2,0.7,2.2,3.1,13.2
Derek Harper,harpede01,DAL,PG,22,82,1,20.9,2.4,5.5,0.443,0.0,0.3,0.115,2.4,5.2,0.464,0.447,0.8,1.2,0.673,0.6,1.5,2.1,2.9,1.2,0.3,1.4,1.7,5.7
Derek Smith,smithde02,SDC,SG,22,61,20,21.3,3.9,7.1,0.546,0.0,0.1,0.167,3.9,7.0,0.551,0.547,2.0,2.7,0.755,0.9,1.9,2.8,1.3,0.5,0.4,1.3,2.7,9.8
Doc Rivers,riverdo01,ATL,PG,22,81,47,23.9,3.1,6.7,0.462,0.0,0.1,0.167,3.1,6.5,0.469,0.464,3.1,4.0,0.785,0.9,1.8,2.7,3.9,1.6,0.4,2.1,3.5,9.3
Dominique Wilkins,wilkido01,ATL,SF,24,81,81,36.6,8.4,17.6,0.479,0.0,0.1,0.0,8.4,17.5,0.482,0.479,4.7,6.1,0.77,3.1,4.0,7.2,1.6,1.4,1.1,2.7,2.4,21.6
Don Buse,busedo01,KCK,PG,33,76,10,17.5,2.0,4.6,0.426,0.2,0.8,0.305,1.7,3.9,0.451,0.452,0.8,1.1,0.788,0.4,1.1,1.5,4.0,1.1,0.0,1.1,0.8,5.0
Don Collins,collido02,GSW,SG,25,61,6,15.7,3.1,6.3,0.483,0.0,0.1,0.2,3.0,6.3,0.487,0.484,1.1,1.5,0.73,1.0,1.1,2.1,1.1,0.7,0.2,1.3,2.0,7.2
Earl Cureton,curetea01,DET,C,26,73,0,12.4,1.1,2.4,0.458,0.0,0.0,0.0,1.1,2.4,0.46,0.458,0.4,0.8,0.525,1.2,2.8,3.9,0.5,0.3,0.4,0.8,2.0,2.6
Ed Nealy,nealyed01,KCK,PF,23,71,1,13.5,0.9,1.8,0.5,0.0,0.0,,0.9,1.8,0.5,0.5,0.7,0.8,0.8,1.0,2.1,3.1,0.7,0.6,0.1,0.5,1.9,2.5
Eddie Johnson,johnsed03,"ATL,KCK",SF,24,82,82,35.6,9.2,18.9,0.485,0.2,0.8,0.313,8.9,18.1,0.493,0.492,3.3,4.0,0.81,2.0,3.5,5.5,3.6,0.9,0.3,2.6,3.2,21.9
Eddie Jordan,jordaed01,"POR,LAL",PG,29,16,0,13.1,1.1,3.1,0.347,0.0,0.2,0.0,1.1,2.9,0.37,0.347,0.5,0.8,0.667,0.2,0.9,1.1,2.8,1.6,0.0,1.6,2.3,2.6
Edgar Jones,jonesed01,SAS,PF,27,81,33,21.9,4.0,8.0,0.5,0.1,0.2,0.316,3.9,7.7,0.506,0.505,2.2,3.0,0.727,1.8,3.8,5.5,1.0,0.8,1.3,1.5,3.7,10.2
Elston Turner,turneel01,DAL,SF,24,47,1,11.4,1.1,3.2,0.36,0.0,0.2,0.111,1.1,3.0,0.376,0.363,0.6,0.7,0.824,0.9,1.1,2.0,1.3,0.6,0.0,0.6,0.9,2.9
Elvin Hayes,hayesel01,HOU,PF,38,81,4,12.3,2.0,4.8,0.406,0.0,0.0,0.0,2.0,4.8,0.408,0.406,1.1,1.6,0.652,1.1,2.1,3.2,0.9,0.2,0.3,1.0,1.5,5.0
Ennis Whatley,whatlen01,CHI,PG,21,80,73,27.0,3.3,7.0,0.469,0.0,0.0,0.0,3.3,6.9,0.471,0.469,1.8,2.5,0.73,0.8,1.7,2.5,8.3,1.5,0.2,3.4,2.8,8.4
Eric Fernsten,fernser01,NYK,PF,30,32,0,12.6,0.9,1.6,0.558,0.0,0.0,,0.9,1.6,0.558,0.558,0.8,1.1,0.735,0.9,1.8,2.7,0.3,0.5,0.3,0.6,1.5,2.6
Ernie Grunfeld,grunfer01,NYK,SG,28,76,6,14.7,2.2,4.8,0.459,0.0,0.1,0.222,2.2,4.6,0.465,0.461,0.8,1.1,0.771,0.3,1.3,1.6,1.4,0.6,0.1,0.9,2.0,5.2
Fat Lever,leverfa01,POR,PG,23,81,22,24.8,3.9,8.7,0.447,0.0,0.2,0.2,3.8,8.5,0.452,0.449,2.0,2.6,0.743,1.2,1.5,2.7,4.6,1.7,0.4,1.5,2.2,9.7
Foots Walker,walkefo01,NJN,PG,32,34,0,11.1,0.9,2.6,0.356,0.1,0.1,0.4,0.9,2.5,0.353,0.367,0.7,0.8,0.889,0.2,0.7,0.9,2.4,0.6,0.1,0.9,1.1,2.6
Frank Johnson,johnsfr01,WSB,PG,25,82,81,32.8,4.8,10.2,0.467,0.1,0.5,0.256,4.6,9.7,0.478,0.473,2.3,3.1,0.742,0.7,1.5,2.2,6.9,1.2,0.1,2.3,2.1,12.0
Franklin Edwards,edwarfr01,PHI,PG,24,60,0,10.9,1.4,3.7,0.38,0.0,0.0,0.0,1.4,3.7,0.382,0.38,0.6,0.8,0.708,0.2,0.8,1.0,1.5,0.5,0.1,0.8,1.3,3.4
Fred Brown,brownfr01,SEA,SG,35,71,1,15.9,3.6,7.1,0.51,0.1,0.5,0.265,3.5,6.6,0.528,0.519,1.1,1.2,0.895,0.2,0.7,0.9,2.7,0.7,0.0,1.0,1.2,8.5
Fred Roberts,roberfr01,SAS,PF,23,79,8,19.4,2.7,5.1,0.536,0.0,0.1,0.25,2.7,5.0,0.539,0.538,1.8,2.2,0.837,1.3,2.6,3.8,1.2,0.7,0.5,1.3,2.8,7.3
Gene Banks,banksge01,SAS,PF,24,80,66,32.5,5.3,9.3,0.568,0.0,0.1,0.167,5.3,9.3,0.571,0.568,2.5,3.4,0.741,2.6,4.7,7.3,3.2,1.3,0.3,2.1,3.2,13.1
Geoff Crompton,crompge01,CLE,C,28,7,0,3.3,0.1,1.1,0.125,0.0,0.0,,0.1,1.1,0.125,0.125,0.4,0.9,0.5,0.9,0.4,1.3,0.1,0.1,0.1,0.6,0.6,0.7
Geoff Huston,hustoge01,CLE,PG,26,77,56,26.5,4.5,9.1,0.498,0.0,0.1,0.182,4.5,8.9,0.503,0.499,1.4,2.0,0.714,0.4,0.8,1.2,5.4,0.5,0.0,1.9,1.6,10.5
George Gervin,gervige01,SAS,SG,31,76,76,34.0,10.1,20.5,0.49,0.1,0.3,0.417,9.9,20.2,0.491,0.493,5.6,6.7,0.842,1.4,2.7,4.1,2.9,1.0,0.6,2.9,2.9,25.9
George Johnson,johnsge03,IND,SF,27,81,20,25.6,5.1,10.9,0.465,0.1,0.6,0.234,4.9,10.3,0.478,0.471,2.8,3.3,0.826,1.7,4.0,5.7,2.4,1.0,0.6,2.3,3.2,13.0
Gerald Henderson,hendege01,BOS,PG,28,78,78,26.8,4.8,9.2,0.524,0.3,0.7,0.351,4.6,8.5,0.539,0.538,1.7,2.3,0.768,0.9,1.0,1.9,3.8,1.5,0.2,2.1,2.7,11.6
Granville Waiters,waitegr01,IND,C,23,78,8,13.3,1.6,3.1,0.517,0.0,0.0,0.0,1.6,3.0,0.519,0.517,0.4,0.7,0.608,0.8,2.1,2.9,0.8,0.3,1.1,0.8,2.1,3.6
Greg Ballard,ballagr01,WSB,SF,29,82,82,32.9,6.2,12.9,0.481,0.0,0.2,0.133,6.2,12.8,0.486,0.482,2.0,2.5,0.798,1.7,4.2,6.0,3.5,1.1,0.4,1.7,2.6,14.5
Greg Kelser,kelsegr01,SDC,SF,26,80,21,22.3,3.9,7.5,0.519,0.0,0.1,0.333,3.9,7.5,0.521,0.521,3.1,4.5,0.702,2.4,2.5,4.9,1.1,0.9,0.4,2.4,3.1,11.0
Greg Kite,kitegr01,BOS,C,22,35,1,5.6,0.9,1.9,0.455,0.0,0.0,,0.9,1.9,0.455,0.455,0.1,0.5,0.313,0.8,1.0,1.8,0.2,0.0,0.1,0.6,1.2,1.9
Gus Williams,willigu01,SEA,PG,30,80,80,35.2,7.5,16.3,0.458,0.1,0.3,0.16,7.4,16.0,0.464,0.459,3.7,5.0,0.75,0.8,1.7,2.6,8.4,2.4,0.3,2.9,1.9,18.7
Hank McDowell,mcdowha01,SDC,PF,24,57,0,10.7,1.5,3.5,0.431,0.0,0.1,0.0,1.5,3.4,0.438,0.431,0.7,1.0,0.679,1.1,1.6,2.7,0.6,0.2,0.0,0.9,1.4,3.6
Harvey Catchings,catchha01,MIL,PF,32,69,3,16.8,0.9,2.2,0.399,0.0,0.0,0.0,0.9,2.2,0.401,0.399,0.3,0.6,0.524,1.3,2.6,3.9,0.6,0.4,1.2,0.8,2.5,2.1
Herb Williams,willihe01,IND,C,25,69,53,33.0,6.0,12.5,0.478,0.0,0.1,0.0,6.0,12.4,0.48,0.478,3.0,4.3,0.702,2.2,5.8,8.0,3.1,0.9,1.6,3.0,2.8,14.9
